項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,608,666,783,994,900,806,981,4263,2180
0,0,0,0,0,0,0,調査世帯数,731,-,42,52,59,78,66,53,71,310,156
0,0,0,0,0,0,0,世帯人員,2.99,-,3.1,3.85,3.93,3.7,3.44,2.99,2.83,2.43,2.34
0,0,0,0,0,0,0,有業人員,1.31,-,1.51,1.53,1.53,1.55,1.86,1.78,1.65,0.86,0.68
0,0,0,0,0,0,0,世帯主平均年齢,59.4,-,30.8,37,41.8,46.7,52,56.7,62.1,74.5,79.7
2,2,0,0,0,0,0,生計支出,305138,1.2,283097,312177,284582,350144,466271,404561,284588,252376,239129
2,3,0,0,0,102-981,0,消費支出,305138,1.2,283097,312177,284582,350144,466271,404561,284588,252376,239129
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,85527,-1.6,65580,88331,81790,93540,99341,92455,90914,81285,77509
2,5,1,1,0,102-160,0,穀類,6368,0.6,4557,5675,6042,7123,7590,6288,6341,6381,6904
2,6,1,1,1,102,0,米類,2133,10.7,1151,1257,2000,1753,2680,1541,2100,2526,3036
2,7,1,1,1,102,102,米,2133,10.7,1151,1257,2000,1753,2680,1541,2100,2526,3036
2,6,1,1,2,"120,　129",0,パン,2524,-3.3,2077,2757,2465,2764,3046,3175,2486,2281,2294
2,7,1,1,2,"120,　129",120,食パン,736,-8.3,428,868,688,755,748,695,737,768,750
2,7,1,1,2,"120,　129",129,他のパン,1788,-1.1,1649,1889,1777,2009,2299,2480,1749,1513,1544
2,6,1,1,3,130-139,0,麺類,1177,-15.2,951,1092,1141,1180,1231,1090,1324,1199,1203
2,7,1,1,3,130-139,130,生うどん・そば,202,-6.9,103,143,146,156,169,173,206,259,251
