項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,632,-,805,-,910,-,959,-,885,-,810,-,848,-,4151,-,2141,-
0,0,0,0,0,調査世帯数,742,-,43,-,62,-,67,-,77,-,68,-,56,-,63,-,306,-,156,-
0,0,0,0,0,世帯人員,3.01,-,3.18,-,3.79,-,3.83,-,3.71,-,3.19,-,3.1,-,2.97,-,2.45,-,2.34,-
0,0,0,0,0,有業人員,1.33,-,1.59,-,1.55,-,1.6,-,1.53,-,1.93,-,1.8,-,1.72,-,0.84,-,0.62,-
0,0,0,0,0,世帯主平均年齢,58.6,-,30.5,-,37.1,-,41.9,-,46.7,-,52,-,56.8,-,62.2,-,74.5,-,79.9,-
2,2,0,0,0,生計支出,314866,-,281450,-,291179,-,340274,-,371877,-,373254,-,501148,-,337046,-,252459,-,226812,-
2,3,0,0,0,消費支出,305933,100,281450,100,291179,100,340274,100,371877,100,373254,100,390889,100,337046,100,252459,100,226812,100
2,4,1,0,0,食料,83897,27.4,64319,22.9,87032,29.9,92898,27.3,97132,26.1,88491,23.7,90399,23.1,98787,29.3,75945,30.1,73973,32.6
2,5,1,1,0,穀類,6198,2,5183,1.8,5319,1.8,7032,2.1,6791,1.8,6722,1.8,7228,1.8,6500,1.9,5830,2.3,6029,2.7
2,6,1,1,1,米類,1760,0.6,1350,0.5,1069,0.4,1988,0.6,1906,0.5,1774,0.5,1979,0.5,1765,0.5,1825,0.7,2007,0.9
2,6,1,1,2,パン,2671,0.9,2290,0.8,2607,0.9,2927,0.9,2853,0.8,3299,0.9,3237,0.8,2822,0.8,2368,0.9,2342,1
