項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,511,-,755,-,1016,-,920,-,865,-,745,-,896,-,4292,-,2022,-
0,0,0,0,0,調査世帯数,739,-,35,-,57,-,76,-,74,-,68,-,54,-,62,-,313,-,151,-
0,0,0,0,0,世帯人員,2.98,-,3.3,-,3.51,-,3.75,-,3.43,-,3.31,-,3.15,-,3.13,-,2.43,-,2.34,-
0,0,0,0,0,有業人員,1.31,-,1.72,-,1.47,-,1.57,-,1.54,-,1.74,-,1.8,-,1.75,-,0.86,-,0.64,-
0,0,0,0,0,世帯主平均年齢,59.2,-,30.7,-,37.2,-,41.9,-,47,-,52,-,56.8,-,62.4,-,74.4,-,80.3,-
2,2,0,0,0,生計支出,349838,-,276658,-,269160,-,331856,-,522492,-,535175,-,506053,-,384806,-,268236,-,240167,-
2,3,0,0,0,消費支出,349838,100,276658,100,269160,100,331856,100,522492,100,535175,100,506053,100,384806,100,268236,100,240167,100
2,4,1,0,0,食料,83553,23.9,70715,25.6,75601,28.1,84949,25.6,97656,18.7,99213,18.5,94537,18.7,95012,24.7,75674,28.2,72484,30.2
2,5,1,1,0,穀類,6727,1.9,5740,2.1,6046,2.2,6978,2.1,7558,1.4,7106,1.3,6795,1.3,8001,2.1,6374,2.4,6258,2.6
2,6,1,1,1,米類,2069,0.6,1080,0.4,1413,0.5,1999,0.6,2451,0.5,2271,0.4,1799,0.4,2742,0.7,2103,0.8,2253,0.9
2,6,1,1,2,パン,2880,0.8,2696,1,3009,1.1,3233,1,3298,0.6,3040,0.6,3124,0.6,3041,0.8,2597,1,2438,1
2,6,1,1,3,麺類,1384,0.4,1454,0.5,1234,0.5,1348,0.4,1412,0.3,1249,0.2,1394,0.3,1717,0.4,1361,0.5,1297,0.5
2,6,1,1,4,他の穀類,395,0.1,510,0.2,390,0.1,399,0.1,396,0.1,546,0.1,479,0.1,501,0.1,313,0.1,270,0.1
2,5,1,2,0,魚介類,6777,1.9,3376,1.2,3774,1.4,4312,1.3,6676,1.3,5404,1,7233,1.4,8545,2.2,8143,3,8720,3.6
2,6,1,2,1,生鮮魚介,4115,1.2,2272,0.8,2490,0.9,2378,0.7,4242,0.8,3135,0.6,4582,0.9,5490,1.4,4834,1.8,5282,2.2
2,6,1,2,2,塩干魚介,1211,0.3,497,0.2,635,0.2,1028,0.3,1070,0.2,874,0.2,1138,0.2,1177,0.3,1560,0.6,1662,0.7
2,6,1,2,3,魚肉練製品,548,0.2,230,0.1,223,0.1,291,0.1,511,0.1,564,0.1,545,0.1,621,0.2,694,0.3,704,0.3
2,6,1,2,4,他の魚介加工品,902,0.3,378,0.1,426,0.2,615,0.2,853,0.2,831,0.2,968,0.2,1257,0.3,1055,0.4,1072,0.4
2,5,1,3,0,肉類,7482,2.1,5908,2.1,6424,2.4,7099,2.1,9841,1.9,8686,1.6,8335,1.6,8842,2.3,6766,2.5,6322,2.6
2,6,1,3,1,生鮮肉,5981,1.7,4775,1.7,5085,1.9,5609,1.7,7974,1.5,7158,1.3,6821,1.3,6773,1.8,5394,2,5063,2.1
2,6,1,3,2,加工肉,1501,0.4,1132,0.4,1339,0.5,1490,0.4,1866,0.4,1529,0.3,1514,0.3,2069,0.5,1372,0.5,1259,0.5
2,5,1,4,0,乳卵類,4196,1.2,3292,1.2,4035,1.5,4689,1.4,4630,0.9,4711,0.9,4691,0.9,4938,1.3,3777,1.4,3861,1.6
2,6,1,4,1,牛乳,1307,0.4,826,0.3,1291,0.5,1362,0.4,1495,0.3,1526,0.3,1168,0.2,1585,0.4,1236,0.5,1278,0.5
2,6,1,4,2,乳製品,2117,0.6,1922,0.7,2069,0.8,2522,0.8,2225,0.4,2472,0.5,2661,0.5,2379,0.6,1809,0.7,1867,0.8
2,6,1,4,3,卵,772,0.2,543,0.2,675,0.3,805,0.2,911,0.2,713,0.1,862,0.2,975,0.3,732,0.3,715,0.3
2,5,1,5,0,野菜・海藻,10589,3,6516,2.4,7710,2.9,7853,2.4,11044,2.1,9895,1.8,10823,2.1,12402,3.2,11850,4.4,11985,5
2,6,1,5,1,生鮮野菜,7428,2.1,4775,1.7,5604,2.1,5656,1.7,8010,1.5,6849,1.3,7633,1.5,8355,2.2,8247,3.1,8364,3.5
2,6,1,5,2,乾物・海藻,803,0.2,324,0.1,575,0.2,584,0.2,720,0.1,805,0.2,872,0.2,1176,0.3,879,0.3,870,0.4
2,6,1,5,3,大豆加工品,1213,0.3,915,0.3,875,0.3,983,0.3,1355,0.3,1190,0.2,1197,0.2,1459,0.4,1287,0.5,1206,0.5
2,6,1,5,4,他の野菜・海藻加工品,1145,0.3,502,0.2,656,0.2,631,0.2,959,0.2,1050,0.2,1122,0.2,1412,0.4,1437,0.5,1544,0.6
2,5,1,6,0,果物,3289,0.9,2072,0.7,2435,0.9,2485,0.7,2533,0.5,3553,0.7,3345,0.7,3110,0.8,3911,1.5,4001,1.7
2,6,1,6,1,生鮮果物,2975,0.9,1962,0.7,2247,0.8,2227,0.7,2355,0.5,2967,0.6,2986,0.6,2590,0.7,3615,1.3,3713,1.5
2,6,1,6,2,果物加工品,314,0.1,110,0,189,0.1,259,0.1,178,0,586,0.1,360,0.1,520,0.1,297,0.1,288,0.1
2,5,1,7,0,油脂・調味料,3527,1,2485,0.9,3504,1.3,3445,1,4092,0.8,3430,0.6,4164,0.8,3987,1,3366,1.3,3286,1.4
2,6,1,7,1,油脂,419,0.1,328,0.1,417,0.2,409,0.1,390,0.1,337,0.1,610,0.1,454,0.1,415,0.2,414,0.2
2,6,1,7,2,調味料,3108,0.9,2157,0.8,3087,1.1,3036,0.9,3702,0.7,3092,0.6,3554,0.7,3533,0.9,2951,1.1,2872,1.2
2,5,1,8,0,菓子類,5714,1.6,5589,2,5755,2.1,7101,2.1,5920,1.1,6447,1.2,6111,1.2,6238,1.6,5023,1.9,4726,2
2,5,1,9,0,調理食品,10751,3.1,7354,2.7,8199,3,10592,3.2,11638,2.2,10412,1.9,12713,2.5,13911,3.6,10519,3.9,10021,4.2
2,6,1,9,1,主食的調理食品,4813,1.4,3670,1.3,4270,1.6,4326,1.3,4997,1,5209,1,6732,1.3,6108,1.6,4436,1.7,4165,1.7
2,6,1,9,2,他の調理食品,5938,1.7,3684,1.3,3929,1.5,6266,1.9,6641,1.3,5203,1,5981,1.2,7803,2,6083,2.3,5856,2.4
2,5,1,10,0,飲料,4643,1.3,5062,1.8,4551,1.7,5657,1.7,4885,0.9,5572,1,5850,1.2,6120,1.6,3612,1.3,3218,1.3
2,6,1,10,1,茶類,1143,0.3,784,0.3,913,0.3,986,0.3,1406,0.3,1053,0.2,1267,0.3,1692,0.4,1089,0.4,1039,0.4
2,6,1,10,2,コーヒー・ココア,958,0.3,822,0.3,743,0.3,1155,0.3,1068,0.2,1526,0.3,983,0.2,1494,0.4,712,0.3,601,0.3
2,6,1,10,3,他の飲料,2541,0.7,3455,1.2,2895,1.1,3515,1.1,2411,0.5,2993,0.6,3600,0.7,2934,0.8,1811,0.7,1578,0.7
2,5,1,11,0,酒類,3223,0.9,2450,0.9,2461,0.9,2709,0.8,3661,0.7,3619,0.7,3785,0.7,3224,0.8,3300,1.2,3100,1.3
2,5,1,12,0,外食,16635,4.8,20871,7.5,20706,7.7,22029,6.6,25177,4.8,30378,5.7,20690,4.1,15694,4.1,9032,3.4,6988,2.9
2,6,1,12,1,一般外食,16362,4.7,20732,7.5,19782,7.3,21026,6.3,24592,4.7,29953,5.6,20690,4.1,15694,4.1,9023,3.4,6988,2.9
2,6,1,12,2,学校給食,273,0.1,139,0.1,925,0.3,1003,0.3,585,0.1,425,0.1,-,-,-,-,9,0,-,-
2,4,2,0,0,住居,21003,6,47679,17.2,29314,10.9,30980,9.3,13171,2.5,14373,2.7,33097,6.5,23732,6.2,14351,5.4,16419,6.8
2,5,2,1,0,家賃地代,15422,4.4,42969,15.5,28454,10.6,29512,8.9,11060,2.1,13904,2.6,15302,3,21677,5.6,6473,2.4,4725,2
2,5,2,2,0,設備修繕・維持,5581,1.6,4710,1.7,861,0.3,1468,0.4,2111,0.4,469,0.1,17795,3.5,2056,0.5,7878,2.9,11694,4.9
2,6,2,2,1,設備材料,2130,0.6,1994,0.7,191,0.1,233,0.1,236,0,207,0,15090,3,1006,0.3,1715,0.6,2235,0.9
2,6,2,2,2,工事その他のサービス,3450,1,2716,1,670,0.2,1236,0.4,1875,0.4,261,0,2705,0.5,1049,0.3,6162,2.3,9458,3.9
2,4,3,0,0,光熱・水道,23946,6.8,16741,6.1,18400,6.8,20748,6.3,24234,4.6,22575,4.2,27551,5.4,26810,7,25527,9.5,25757,10.7
2,5,3,1,0,電気代,10965,3.1,5164,1.9,9116,3.4,9526,2.9,10650,2,10691,2,12763,2.5,11909,3.1,11934,4.4,11564,4.8
2,5,3,2,0,ガス代,8071,2.3,6320,2.3,6352,2.4,7251,2.2,8486,1.6,7644,1.4,9843,1.9,8861,2.3,8299,3.1,8876,3.7
2,5,3,3,0,他の光熱,67,0,11,0,19,0,25,0,135,0,94,0,71,0,5,0,84,0,87,0
2,5,3,4,0,上下水道料,4844,1.4,5247,1.9,2913,1.1,3947,1.2,4963,0.9,4145,0.8,4873,1,6035,1.6,5210,1.9,5230,2.2
2,4,4,0,0,家具・家事用品,8976,2.6,11664,4.2,8105,3,8659,2.6,6849,1.3,12168,2.3,14051,2.8,8726,2.3,7868,2.9,7398,3.1
2,5,4,1,0,家庭用耐久財,1978,0.6,4320,1.6,530,0.2,1116,0.3,759,0.1,1315,0.2,5644,1.1,2738,0.7,1758,0.7,1230,0.5
2,6,4,1,1,家事用耐久財,937,0.3,691,0.2,128,0,712,0.2,372,0.1,844,0.2,651,0.1,2738,0.7,974,0.4,578,0.2
2,6,4,1,2,冷暖房用器具,128,0,-,-,-,-,29,0,-,-,32,0,-,-,-,-,286,0.1,607,0.3
2,6,4,1,3,一般家具,913,0.3,3629,1.3,401,0.1,375,0.1,387,0.1,439,0.1,4993,1,-,-,497,0.2,45,0
2,5,4,2,0,室内装備・装飾品,715,0.2,132,0,378,0.1,849,0.3,140,0,758,0.1,125,0,370,0.1,1100,0.4,1759,0.7
2,5,4,3,0,寝具類,985,0.3,377,0.1,1401,0.5,401,0.1,104,0,3614,0.7,2596,0.5,231,0.1,660,0.2,568,0.2
2,5,4,4,0,家事雑貨,2109,0.6,3014,1.1,2498,0.9,2628,0.8,2286,0.4,3334,0.6,2080,0.4,1833,0.5,1588,0.6,1457,0.6
2,5,4,5,0,家事用消耗品,2584,0.7,2533,0.9,2114,0.8,2920,0.9,2681,0.5,2721,0.5,2905,0.6,3231,0.8,2355,0.9,2020,0.8
2,5,4,6,0,家事サービス,605,0.2,1289,0.5,1184,0.4,746,0.2,880,0.2,427,0.1,701,0.1,323,0.1,408,0.2,365,0.2
2,4,5,0,0,被服及び履物,14281,4.1,13475,4.9,14647,5.4,16427,5,20960,4,28121,5.3,18451,3.6,11819,3.1,9375,3.5,8615,3.6
2,5,5,1,0,和服,67,0,-,-,25,0,-,-,-,-,-,-,7,0,-,-,149,0.1,317,0.1
2,5,5,2,0,洋服,5087,1.5,6435,2.3,7517,2.8,6712,2,6871,1.3,12269,2.3,5335,1.1,3663,1,2539,0.9,2505,1
2,6,5,2,1,男子用洋服,1185,0.3,929,0.3,977,0.4,2341,0.7,769,0.1,1914,0.4,2981,0.6,755,0.2,699,0.3,792,0.3
2,6,5,2,2,婦人用洋服,3212,0.9,2879,1,4331,1.6,2161,0.7,5691,1.1,8942,1.7,2345,0.5,2907,0.8,1831,0.7,1713,0.7
2,6,5,2,3,子供用洋服,690,0.2,2626,0.9,2209,0.8,2211,0.7,411,0.1,1413,0.3,9,0,-,-,9,0,-,-
2,5,5,3,0,シャツ・セーター類,2924,0.8,2851,1,2035,0.8,4136,1.2,4059,0.8,6945,1.3,3263,0.6,3326,0.9,1605,0.6,1627,0.7
2,6,5,3,1,男子用シャツ・セーター類,842,0.2,486,0.2,511,0.2,756,0.2,2188,0.4,1677,0.3,2060,0.4,632,0.2,338,0.1,346,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1850,0.5,1685,0.6,950,0.4,2705,0.8,1661,0.3,4524,0.8,1203,0.2,2682,0.7,1266,0.5,1281,0.5
2,6,5,3,3,子供用シャツ・セーター類,232,0.1,679,0.2,575,0.2,675,0.2,209,0,744,0.1,-,-,12,0,1,0,-,-
2,5,5,4,0,下着類,891,0.3,471,0.2,976,0.4,889,0.3,1736,0.3,1288,0.2,614,0.1,918,0.2,707,0.3,713,0.3
2,6,5,4,1,男子用下着類,364,0.1,40,0,12,0,349,0.1,785,0.2,684,0.1,392,0.1,363,0.1,308,0.1,370,0.2
2,6,5,4,2,婦人用下着類,405,0.1,161,0.1,518,0.2,255,0.1,654,0.1,394,0.1,222,0,555,0.1,399,0.1,343,0.1
2,6,5,4,3,子供用下着類,122,0,270,0.1,446,0.2,285,0.1,297,0.1,211,0,-,-,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,106,0,69,0,82,0,86,0,88,0,53,0,52,0,43,0,157,0.1,101,0
2,5,5,6,0,他の被服,985,0.3,1144,0.4,1074,0.4,1055,0.3,1510,0.3,1310,0.2,1163,0.2,654,0.2,795,0.3,620,0.3
2,5,5,7,0,履物類,2408,0.7,1708,0.6,2222,0.8,2518,0.8,4779,0.9,4312,0.8,2457,0.5,2084,0.5,1666,0.6,1822,0.8
2,5,5,8,0,被服関連サービス,1814,0.5,797,0.3,715,0.3,1031,0.3,1917,0.4,1944,0.4,5560,1.1,1130,0.3,1757,0.7,909,0.4
2,4,6,0,0,保健医療,16206,4.6,6616,2.4,7310,2.7,15317,4.6,35195,6.7,16487,3.1,25238,5,11588,3,14393,5.4,15766,6.6
2,5,6,1,0,医薬品,2504,0.7,1770,0.6,958,0.4,1986,0.6,2470,0.5,2050,0.4,1922,0.4,4057,1.1,2861,1.1,2891,1.2
2,5,6,2,0,健康保持用摂取品,1015,0.3,191,0.1,185,0.1,712,0.2,1477,0.3,1450,0.3,1413,0.3,631,0.2,1156,0.4,748,0.3
2,5,6,3,0,保健医療用品・器具,2312,0.7,2266,0.8,2641,1,6498,2,2738,0.5,3642,0.7,1084,0.2,1243,0.3,1347,0.5,1980,0.8
2,5,6,4,0,保健医療サービス,10374,3,2388,0.9,3526,1.3,6121,1.8,28510,5.5,9345,1.7,20818,4.1,5657,1.5,9029,3.4,10148,4.2
2,4,7,0,0,交通・通信,41136,11.8,43547,15.7,26616,9.9,38414,11.6,40902,7.8,50182,9.4,50318,9.9,30854,8,42829,16,14309,6
2,5,7,1,0,交通,11285,3.2,17483,6.3,6008,2.2,16042,4.8,14677,2.8,21064,3.9,19244,3.8,12179,3.2,6086,2.3,5286,2.2
2,5,7,2,0,自動車等関係費,18232,5.2,12858,4.6,7878,2.9,8371,2.5,7384,1.4,12415,2.3,14201,2.8,5315,1.4,29921,11.2,3032,1.3
2,6,7,2,1,自動車等購入,8557,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19935,7.4,-,-
2,6,7,2,2,自転車購入,319,0.1,903,0.3,2381,0.9,118,0,-,-,325,0.1,-,-,594,0.2,-,-,-,-
2,6,7,2,3,自動車等維持,9356,2.7,11954,4.3,5497,2,8253,2.5,7384,1.4,12090,2.3,14201,2.8,4721,1.2,9986,3.7,3032,1.3
2,5,7,3,0,通信,11619,3.3,13206,4.8,12730,4.7,14002,4.2,18840,3.6,16704,3.1,16873,3.3,13360,3.5,6823,2.5,5992,2.5
2,4,8,0,0,教育,45215,12.9,3447,1.2,13396,5,48174,14.5,121773,23.3,153039,28.6,115814,22.9,67510,17.5,40,0,-,-
2,5,8,1,0,授業料等,39921,11.4,2756,1,10629,3.9,30152,9.1,102859,19.7,143705,26.9,109964,21.7,65031,16.9,8,0,-,-
2,5,8,2,0,教科書・学習参考教材,419,0.1,-,-,-,-,415,0.1,765,0.1,2111,0.4,1245,0.2,346,0.1,-,-,-,-
2,5,8,3,0,補習教育,4875,1.4,691,0.2,2767,1,17607,5.3,18149,3.5,7223,1.3,4606,0.9,2133,0.6,32,0,-,-
2,4,9,0,0,教養娯楽,33615,9.6,23005,8.3,32113,11.9,33309,10,36044,6.9,56685,10.6,41457,8.2,32553,8.5,28905,10.8,27336,11.4
2,5,9,1,0,教養娯楽用耐久財,1294,0.4,606,0.2,1151,0.4,819,0.2,3227,0.6,1918,0.4,741,0.1,277,0.1,1281,0.5,1435,0.6
2,5,9,2,0,教養娯楽用品,6967,2,9536,3.4,6587,2.4,7273,2.2,10372,2,9563,1.8,11990,2.4,7708,2,4376,1.6,4067,1.7
2,5,9,3,0,書籍・他の印刷物,4282,1.2,2011,0.7,3440,1.3,2912,0.9,4283,0.8,5447,1,5636,1.1,4271,1.1,4557,1.7,4870,2
2,5,9,4,0,教養娯楽サービス,21072,6,10852,3.9,20934,7.8,22304,6.7,18162,3.5,39756,7.4,23090,4.6,20298,5.3,18690,7,16964,7.1
2,6,9,4,1,宿泊料,1699,0.5,199,0.1,3058,1.1,1966,0.6,1750,0.3,2924,0.5,731,0.1,425,0.1,1752,0.7,917,0.4
2,6,9,4,2,パック旅行費,3522,1,65,0,205,0.1,2977,0.9,1205,0.2,17116,3.2,994,0.2,3519,0.9,2844,1.1,2976,1.2
2,6,9,4,3,月謝類,4179,1.2,3718,1.3,6452,2.4,7804,2.4,4851,0.9,4290,0.8,6750,1.3,2895,0.8,2631,1,2237,0.9
2,6,9,4,4,他の教養娯楽サービス,11671,3.3,6871,2.5,11219,4.2,9557,2.9,10357,2,15427,2.9,14615,2.9,13459,3.5,11463,4.3,10834,4.5
2,4,10,0,0,その他の消費支出,61907,17.7,39769,14.4,43658,16.2,34877,10.5,125709,24.1,82331,15.4,85539,16.9,76202,19.8,49274,18.4,52082,21.7
2,5,10,1,0,諸雑費,22704,6.5,20285,7.3,23880,8.9,18650,5.6,24664,4.7,32873,6.1,24556,4.9,27599,7.2,19932,7.4,17935,7.5
2,6,10,1,1,理美容サービス,3839,1.1,3425,1.2,4638,1.7,2783,0.8,3432,0.7,7093,1.3,3433,0.7,4734,1.2,3313,1.2,3082,1.3
