項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,671,681,1037,875,936,709,906,4185,1817
0,0,0,0,0,0,0,調査世帯数,729,-,47,49,78,70,69,52,62,302,134
0,0,0,0,0,0,0,世帯人員,3,-,3.24,3.51,3.82,3.46,3.44,3.19,3.14,2.42,2.29
0,0,0,0,0,0,0,有業人員,1.31,-,1.66,1.47,1.56,1.5,1.64,1.76,1.81,0.87,0.62
0,0,0,0,0,0,0,世帯主平均年齢,58.6,-,30.7,37.2,42.1,46.9,51.9,56.8,62.4,74.2,80.4
2,2,0,0,0,0,0,生計支出,336741,-9.4,267978,315624,328356,377552,539119,409140,375721,278789,270413
2,3,0,0,0,102-981,0,消費支出,336741,-2.8,267978,315624,328356,377552,539119,409140,375721,278789,270413
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,92627,-0.1,68281,83295,90988,103997,115058,107434,108567,85102,81128
2,5,1,1,0,102-160,0,穀類,6873,-3.8,5538,5756,7745,7467,7700,6976,7520,6586,6076
2,6,1,1,1,102,0,米類,2010,-6.9,1542,1359,1987,2244,2399,1928,1984,2081,2091
2,7,1,1,1,102,102,米,2010,-6.9,1542,1359,1987,2244,2399,1928,1984,2081,2091
2,6,1,1,2,"120,　129",0,パン,3045,0.8,2507,2804,3513,3200,3470,3328,3157,2856,2487
2,7,1,1,2,"120,　129",120,食パン,880,-4.9,652,828,972,904,865,827,885,909,903
2,7,1,1,2,"120,　129",129,他のパン,2165,3.2,1854,1976,2541,2296,2604,2501,2271,1947,1585
2,6,1,1,3,130-139,0,麺類,1429,-1.9,1102,1285,1695,1579,1387,1332,1809,1351,1237
2,7,1,1,3,130-139,130,生うどん・そば,265,-16.7,151,280,251,306,271,178,295,281,335
2,7,1,1,3,130-139,131,乾うどん・そば,100,-13,18,38,58,162,83,83,82,132,143
2,7,1,1,3,130-139,134,スパゲッティ,163,19,181,188,261,205,153,174,178,120,108
2,7,1,1,3,130-139,133,中華麺,347,-7.2,292,278,394,318,328,317,511,335,307
2,7,1,1,3,130-139,135,カップ麺,327,16.4,318,281,439,293,360,397,454,268,190
2,7,1,1,3,130-139,132,即席麺,143,9.2,78,107,184,184,104,103,186,148,82
2,7,1,1,3,130-139,139,他の麺類,84,-16,64,113,107,110,88,79,102,68,72
2,6,1,1,4,140-160,0,他の穀類,389,-23.9,387,308,550,445,445,389,571,299,260
