項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
2,7,1,5,1,"250-259,　25X",25X,たけのこ,155,-20.1,47,42,52,75,73,137,265,224,240
2,7,1,5,1,"250-259,　25X",259,他の根菜,396,8.2,274,331,293,230,453,303,451,483,487
2,7,1,5,1,"260-269,　26B,　26X",0,他の野菜,2943,6.9,1714,2202,2501,2450,3115,3293,3003,3333,3397
2,7,1,5,1,"260-269,　26B,　26X",260,さやまめ,158,16.2,44,78,117,121,169,143,214,191,230
2,7,1,5,1,"260-269,　26B,　26X",261,かぼちゃ,201,-2,204,199,158,143,243,191,178,225,228
2,7,1,5,1,"260-269,　26B,　26X",262,きゅうり,274,3.4,98,155,207,229,217,231,277,364,396
2,7,1,5,1,"260-269,　26B,　26X",263,なす,89,-4.3,82,62,71,82,96,103,74,99,124
2,7,1,5,1,"260-269,　26B,　26X",264,トマト,744,8.8,448,393,704,645,734,939,690,849,972
2,7,1,5,1,"260-269,　26B,　26X",265,ピーマン,182,13.8,102,144,144,182,215,160,213,197,210
2,7,1,5,1,"260-269,　26B,　26X",266,生しいたけ,287,5.5,56,166,191,223,311,369,378,330,298
2,7,1,5,1,"260-269,　26B,　26X",26B,しめじ,180,2.3,157,220,153,144,221,218,182,177,165
2,7,1,5,1,"260-269,　26B,　26X",26X,えのきたけ,163,7.9,150,144,131,149,194,143,197,167,153
2,7,1,5,1,"260-269,　26B,　26X",267,他のきのこ,267,11.3,199,124,209,232,334,329,337,275,280
2,7,1,5,1,"260-269,　26B,　26X",269,他の野菜のその他,398,7.6,173,519,417,300,379,466,263,458,342
2,6,1,5,2,273-279,0,乾物・海藻,1367,-15.3,508,805,1245,735,832,1997,1614,1687,2041
2,7,1,5,2,273-279,273,豆類,150,6.4,-,401,17,57,54,107,267,187,294
2,7,1,5,2,273-279,274,干ししいたけ,94,-26,20,23,29,70,22,70,153,140,177
2,7,1,5,2,273-279,276,干しのり,557,-23.8,178,166,781,228,198,1347,622,604,772
2,7,1,5,2,273-279,277,わかめ,114,-9.5,78,32,90,82,117,114,114,144,161
2,7,1,5,2,273-279,278,こんぶ,149,-8,18,7,94,68,91,118,173,235,253
2,7,1,5,2,273-279,279,他の乾物・海藻,304,-6.7,214,176,234,231,351,241,285,378,384
2,6,1,5,3,280-289,0,大豆加工品,1163,-8.2,809,730,910,903,1264,1141,1232,1367,1422
2,7,1,5,3,280-289,280,豆腐,470,-14.1,300,246,338,387,466,474,530,564,593
2,7,1,5,3,280-289,281,油揚げ・がんもどき,282,-6,133,158,186,179,277,304,336,354,397
2,7,1,5,3,280-289,282,納豆,338,2.1,328,276,341,288,442,281,300,361,336
2,7,1,5,3,280-289,289,他の大豆製品,72,-19.1,49,51,45,50,79,83,66,88,96
2,6,1,5,4,290-299,0,他の野菜・海藻加工品,1626,-4.6,592,682,833,950,1852,1798,1732,2158,2271
2,7,1,5,4,290-299,290,こんにゃく,244,-10,109,127,138,136,235,216,263,336,354
2,7,1,5,4,290-299,291,梅干し,165,-5.7,58,90,46,56,421,256,102,190,145
2,7,1,5,4,290-299,292,だいこん漬,121,3.4,2,28,26,26,107,112,132,200,250
2,7,1,5,4,290-299,293,はくさい漬,99,19.3,9,16,23,21,245,37,97,144,149
2,7,1,5,4,290-299,294,他の野菜の漬物,565,-3.1,179,139,388,440,530,697,717,698,670
2,7,1,5,4,290-299,295,こんぶつくだ煮,185,2.8,36,52,39,138,77,211,174,291,397
2,7,1,5,4,290-299,296,他の野菜・海藻のつくだ煮,47,-57.3,-,79,7,10,70,32,55,63,31
2,7,1,5,4,290-299,299,他の野菜・海藻加工品のその他,200,8.7,199,151,166,121,167,236,192,237,274
2,5,1,6,0,300-319,0,果物,4298,-7.5,1625,2806,2664,3158,3181,4379,4589,5700,5481
2,6,1,6,1,300-316,0,生鮮果物,3770,-4.4,1545,2611,2328,2759,2541,3682,3970,5066,4958
2,7,1,6,1,300-316,300,りんご,664,-16.2,119,259,167,262,322,324,712,1144,1118
2,7,1,6,1,300-316,301,みかん,1306,6.3,516,860,834,1062,961,955,1451,1758,1823
2,7,1,6,1,300-316,314,グレープフルーツ,20,0,-,15,8,6,-,17,18,34,29
2,7,1,6,1,300-316,315,オレンジ,17,6.3,34,5,24,20,21,7,51,7,1
2,7,1,6,1,300-316,304,他の柑きつ類,175,-17.5,23,77,51,92,129,192,320,229,283
2,7,1,6,1,300-316,305,梨,44,-69.2,-,9,31,64,27,51,63,50,32
2,7,1,6,1,300-316,306,ぶどう,66,-33.3,51,18,39,61,24,247,31,62,45
2,7,1,6,1,300-316,307,柿,182,22.1,17,71,33,45,119,140,163,319,315
2,7,1,6,1,300-316,308,桃,-,-,-,-,-,-,-,-,-,-,-
2,7,1,6,1,300-316,309,すいか,-,-100,-,-,-,-,-,-,-,-,-
2,7,1,6,1,300-316,310,メロン,26,-7.1,-,-,-,53,9,157,25,10,22
2,7,1,6,1,300-316,311,いちご,354,-23.2,296,385,385,393,280,334,278,380,340
2,7,1,6,1,300-316,312,バナナ,329,-11.6,243,215,244,249,158,290,333,441,497
2,7,1,6,1,300-316,316,キウイフルーツ,86,-14,52,62,37,46,61,99,128,108,120
2,7,1,6,1,300-316,313,他の果物,501,56.6,194,635,475,406,428,869,396,522,335
2,6,1,6,2,319,0,果物加工品,527,-24.7,80,195,336,399,640,698,619,634,523
2,5,1,7,0,"320-339,　33X",0,油脂・調味料,4643,0.1,2824,3956,3839,4466,4588,4278,5094,5197,6103
2,6,1,7,1,"320,　321",0,油脂,599,-4.3,326,335,260,469,291,502,491,898,1314
2,7,1,7,1,"320,　321",320,食用油,542,-3.9,297,280,231,414,247,444,426,830,1257
2,7,1,7,1,"320,　321",321,マーガリン,57,-8.1,29,55,30,55,44,58,65,67,57
2,6,1,7,2,"322-339,　33X",0,調味料,4044,0.7,2498,3621,3579,3997,4297,3776,4603,4300,4789
2,7,1,7,2,"322-339,　33X",322,食塩,33,-45.9,4,22,31,24,50,25,20,43,53
2,7,1,7,2,"322-339,　33X",323,しょう油,187,-9.7,93,80,58,175,181,88,197,266,384
2,7,1,7,2,"322-339,　33X",324,みそ,190,-18.5,94,130,104,136,165,215,206,242,324
2,7,1,7,2,"322-339,　33X",325,砂糖,120,-0.8,66,78,91,68,103,112,128,158,161
2,7,1,7,2,"322-339,　33X",327,酢,97,15.5,26,226,37,59,40,100,88,123,113
2,7,1,7,2,"322-339,　33X",328,ソース,58,1.8,70,54,59,75,45,43,73,53,52
2,7,1,7,2,"322-339,　33X",329,ケチャップ,52,20.9,34,78,71,47,91,53,44,41,47
2,7,1,7,2,"322-339,　33X",330,マヨネーズ・マヨネーズ風調味料,92,-5.2,101,33,68,80,127,71,108,102,94
2,7,1,7,2,"322-339,　33X",332,ドレッシング,196,-5.3,95,120,214,168,273,182,235,201,223
2,7,1,7,2,"322-339,　33X",331,ジャム,129,-16.8,85,151,249,99,60,60,124,142,162
2,7,1,7,2,"322-339,　33X",333,カレールウ,110,-9.8,128,94,107,115,203,119,120,86,57
2,7,1,7,2,"322-339,　33X",334,乾燥スープ,401,26.9,168,458,394,426,367,466,418,409,397
2,7,1,7,2,"322-339,　33X",335,風味調味料,393,17.3,180,204,168,215,323,297,449,567,852
2,7,1,7,2,"322-339,　33X",336,ふりかけ,118,-4.1,167,181,172,155,156,147,89,73,84
2,7,1,7,2,"322-339,　33X",33X,つゆ・たれ,564,0.4,358,434,389,541,674,515,790,587,565
2,7,1,7,2,"322-339,　33X",339,他の調味料,1306,1.2,828,1277,1367,1615,1438,1284,1515,1206,1221
2,5,1,8,0,340-359,0,菓子類,10154,2.6,7992,10844,12321,10514,10330,11516,8987,9767,8955
2,6,1,8,1,340-359,340,ようかん,163,-4.1,142,-,23,16,317,18,382,201,273
2,6,1,8,2,340-359,341,まんじゅう,70,-19.5,49,3,191,62,56,70,69,62,58
2,6,1,8,3,340-359,342,他の和生菓子,864,-12.8,184,667,682,723,853,854,625,1132,1074
2,6,1,8,4,340-359,343,カステラ,90,-29.1,28,119,66,27,49,89,46,137,160
2,6,1,8,5,340-359,344,ケーキ,1427,6,1498,2134,2165,1896,1871,1285,1096,1045,697
2,6,1,8,6,340-359,347,ゼリー,79,-1.3,46,64,158,110,71,99,63,62,62
2,6,1,8,7,340-359,348,プリン,144,21,85,140,202,243,186,164,155,98,92
2,6,1,8,8,340-359,345,他の洋生菓子,945,-3.2,911,926,987,792,993,907,1118,936,602
2,6,1,8,9,340-359,350,せんべい,852,2,612,471,394,702,634,715,1165,1078,1429
2,6,1,8,10,340-359,346,ビスケット,533,6.4,568,550,957,491,706,641,328,438,442
2,6,1,8,11,340-359,357,スナック菓子,308,-14.7,293,554,766,475,241,294,275,154,108
2,6,1,8,12,340-359,349,キャンデー,182,3.4,88,265,261,151,196,174,177,174,186
2,6,1,8,13,340-359,352,チョコレート,836,18.4,637,843,1367,860,478,1026,569,844,591
2,6,1,8,14,340-359,353,チョコレート菓子,162,13.3,78,193,232,253,86,145,98,165,283
2,6,1,8,15,340-359,356,アイスクリーム・シャーベット,628,-3.7,677,1001,854,939,842,648,624,385,282
2,6,1,8,16,340-359,359,他の菓子,2871,9.5,2094,2915,3015,2773,2750,4385,2199,2856,2615
2,5,1,9,0,360-376,0,調理食品,15521,3.9,8848,11536,13898,15271,15808,15867,18472,16603,15966
2,6,1,9,1,"360-363,　36A,　36B",0,主食的調理食品,4978,-0.7,2863,4502,5820,5434,5039,5186,6530,4593,4429
2,7,1,9,1,"360-363,　36A,　36B",360,弁当,1361,-2.9,677,946,1759,1590,1646,1339,1947,1169,1331
2,7,1,9,1,"360-363,　36A,　36B",36A,すし(弁当),1258,1.9,529,564,1168,938,955,1439,1827,1452,1390
2,7,1,9,1,"360-363,　36A,　36B",36B,おにぎり・その他,448,-3.7,342,677,494,525,261,512,357,447,309
2,7,1,9,1,"360-363,　36A,　36B",361,調理パン,563,-0.5,318,691,744,686,580,799,813,390,361
2,7,1,9,1,"360-363,　36A,　36B",363,他の主食的調理食品,1348,0,998,1624,1655,1694,1597,1097,1585,1136,1038
2,6,1,9,2,364-376,0,他の調理食品,10543,6.3,5985,7035,8078,9837,10769,10680,11943,12009,11537
2,7,1,9,2,364-376,364,うなぎのかば焼き,197,-13.6,254,-,-,196,13,162,179,313,361
2,7,1,9,2,364-376,365,サラダ,495,-14.8,338,542,429,510,735,698,655,389,411
2,7,1,9,2,364-376,366,コロッケ,161,-6.9,84,199,131,149,200,171,177,161,184
2,7,1,9,2,364-376,367,カツレツ,167,-17.7,108,78,112,174,244,106,164,195,222
2,7,1,9,2,364-376,368,天ぷら・フライ,1068,-16,858,993,1196,985,1165,1283,1345,968,1053
2,7,1,9,2,364-376,369,しゅうまい,126,-16,51,52,76,43,108,178,172,163,223
2,7,1,9,2,364-376,371,ぎょうざ,209,9.4,71,146,199,149,176,221,213,260,288
2,7,1,9,2,364-376,372,やきとり,215,-3.6,13,53,154,189,412,328,231,219,276
2,7,1,9,2,364-376,373,ハンバーグ,120,20,30,68,102,37,190,126,135,148,233
2,7,1,9,2,364-376,370,冷凍調理食品,605,-0.2,678,742,627,798,771,345,923,456,443
2,7,1,9,2,364-376,375,そうざい材料セット,592,76.2,119,359,638,1825,1034,134,550,372,295
2,7,1,9,2,364-376,376,他の調理食品のその他,6587,12.5,3380,3803,4414,4783,5722,6927,7200,8366,7548
2,5,1,10,0,"380-389,　38A,　38B,　38X,　38Y",0,飲料,5027,2,3468,5370,5259,5661,5513,6083,5877,4443,4573
2,6,1,10,1,"380,　381,　383,　38X",0,茶類,1509,3.9,1010,1287,1238,1414,1263,1807,1932,1580,1761
2,7,1,10,1,"380,　381,　383,　38X",380,緑茶,702,9.2,214,223,565,381,598,735,877,928,1087
2,7,1,10,1,"380,　381,　383,　38X",381,紅茶,164,1.9,15,54,111,279,131,226,207,165,181
2,7,1,10,1,"380,　381,　383,　38X",383,他の茶葉,149,14.6,65,92,72,96,73,141,335,171,244
2,7,1,10,1,"380,　381,　383,　38X",38X,茶飲料,494,-4.4,717,919,490,657,460,705,513,315,248
2,6,1,10,2,"382,　384,　386",0,コーヒー・ココア,1062,-8.6,854,1185,909,1317,1356,1572,1235,829,743
2,7,1,10,2,"382,　384,　386",382,コーヒー,761,-4.4,427,683,572,783,913,1215,965,680,634
2,7,1,10,2,"382,　384,　386",384,コーヒー飲料,243,-20.6,294,478,257,487,300,307,242,110,76
2,7,1,10,2,"382,　384,　386",386,ココア・ココア飲料,57,-3.4,134,24,80,48,143,50,28,40,33
2,6,1,10,3,"385,　387-389,　38A,　38B,　38Y",0,他の飲料,2456,6.2,1604,2898,3112,2931,2894,2703,2710,2034,2069
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",385,果実・野菜ジュース,591,-13,524,892,609,766,1142,440,702,392,381
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",387,炭酸飲料,413,-1.4,217,540,569,760,356,602,493,249,186
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",388,乳酸菌飲料,346,16.9,181,211,452,241,158,253,478,418,497
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",38A,乳飲料,115,-7.3,91,187,185,146,221,67,118,71,51
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",38B,ミネラルウォーター,357,32.2,172,394,206,520,242,552,399,342,423
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",38Y,スポーツドリンク,79,36.2,75,107,103,85,76,88,74,69,25
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",389,他の飲料のその他,555,18.6,344,565,988,412,701,702,447,494,507
2,5,1,11,0,"3X1-3X9,　3XX",0,酒類,4685,-12.1,2025,2337,3008,4832,4242,5229,7714,4955,4420
2,6,1,11,1,"3X1-3X9,　3XX",3X1,清酒,1079,-13.4,214,651,176,579,773,1771,1729,1352,1532
2,6,1,11,2,"3X1-3X9,　3XX",3X3,焼酎,459,-22.6,105,141,376,283,249,372,755,608,637
2,6,1,11,3,"3X1-3X9,　3XX",3X4,ビール,1284,-5.2,545,815,890,1050,1486,1135,1615,1511,1356
2,6,1,11,4,"3X1-3X9,　3XX",3X5,ウイスキー,176,-12.4,37,-,-,391,478,267,179,123,89
2,6,1,11,5,"3X1-3X9,　3XX",3X9,ワイン,685,-22.2,224,157,759,533,726,857,1768,535,372
2,6,1,11,6,"3X1-3X9,　3XX",3X7,発泡酒・ビール風アルコール飲料,464,-27.6,237,349,352,921,171,292,1038,368,189
2,6,1,11,7,"3X1-3X9,　3XX",3X8,チューハイ・カクテル,225,30.1,519,80,188,452,226,204,174,171,35
2,6,1,11,8,"3X1-3X9,　3XX",3XX,他の酒,312,31.1,146,144,267,622,133,330,456,287,211
2,5,1,12,0,"390-399,　39A,　39B,　39X",0,外食,20642,0.8,19165,28052,26192,28207,25373,25615,20521,14548,10855
2,6,1,12,1,"390-399,　39A,　39B",0,一般外食,19725,0.4,18873,25566,22510,25968,23668,25495,20421,14529,10855
2,7,1,12,1,"390-396,　399,　39A,　39B",0,食事代,15497,1.4,14834,18768,19388,21166,19781,19563,15441,11040,8032
2,7,1,12,1,"390-396,　399,　39A,　39B",390,日本そば・うどん,672,5.2,348,474,813,516,171,1106,794,742,691
2,7,1,12,1,"390-396,　399,　39A,　39B",391,中華そば,469,3.3,893,783,765,991,202,424,570,200,108
2,7,1,12,1,"390-396,　399,　39A,　39B",392,他の麺類外食,258,5.3,188,223,539,460,358,304,142,157,82
2,7,1,12,1,"390-396,　399,　39A,　39B",393,すし(外食),1329,5,684,1457,1496,1022,769,2549,1141,1360,987
2,7,1,12,1,"390-396,　399,　39A,　39B",394,和食,1899,29.6,897,1687,2863,1560,1903,2913,1552,1831,986
2,7,1,12,1,"390-396,　399,　39A,　39B",39A,中華食,568,7,279,557,572,503,862,328,1055,490,372
2,7,1,12,1,"390-396,　399,　39A,　39B",395,洋食,1312,35.8,643,985,2137,2428,1812,2967,669,705,501
2,7,1,12,1,"390-396,　399,　39A,　39B",399,焼肉,591,74.3,725,713,596,983,408,906,485,451,461
2,7,1,12,1,"390-396,　399,　39A,　39B",39B,ハンバーガー,366,9.6,704,752,974,756,224,240,223,117,109
2,7,1,12,1,"390-396,　399,　39A,　39B",396,他の主食的外食,8033,-11.1,9473,11137,8633,11947,13071,7824,8809,4989,3735
