項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,671,462,907,877,938,883,1084,4178,1961
0,0,0,0,0,0,0,調査世帯数,725,-,47,36,73,67,66,62,75,299,142
0,0,0,0,0,0,0,世帯人員,2.99,-,3.26,3.56,3.82,3.52,3.57,3.24,3.1,2.37,2.23
0,0,0,0,0,0,0,有業人員,1.33,-,1.68,1.38,1.57,1.49,1.67,1.8,1.87,0.87,0.72
0,0,0,0,0,0,0,世帯主平均年齢,59.6,-,31.1,37.1,42,46.9,51.9,56.9,62.2,74.7,80.7
2,2,0,0,0,0,0,生計支出,315530,-9.5,264833,292413,306401,376920,419792,417781,390953,250739,237042
2,3,0,0,0,102-981,0,消費支出,315530,-9.1,264833,292413,306401,376920,419792,417781,390953,250739,237042
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,86111,0.3,65687,74108,85560,107269,91809,99469,103697,77732,73014
2,5,1,1,0,102-160,0,穀類,6092,-0.9,4647,5296,7213,7656,7082,6559,7003,5283,4743
2,6,1,1,1,102,0,米類,1695,1.4,1188,1050,1682,2123,1748,1665,2466,1555,1484
2,7,1,1,1,102,102,米,1695,1.4,1188,1050,1682,2123,1748,1665,2466,1555,1484
2,6,1,1,2,"120,　129",0,パン,2668,-2.8,1975,2714,3534,3350,3037,3138,2588,2282,2039
2,7,1,1,2,"120,　129",120,食パン,758,-9.2,524,559,956,857,796,806,677,758,735
2,7,1,1,2,"120,　129",129,他のパン,1910,-0.1,1451,2155,2578,2494,2242,2332,1911,1525,1304
2,6,1,1,3,130-139,0,麺類,1316,3.3,1044,1045,1585,1680,1641,1396,1450,1129,972
2,7,1,1,3,130-139,130,生うどん・そば,253,-11.2,167,133,256,289,283,259,271,260,268
2,7,1,1,3,130-139,131,乾うどん・そば,52,-5.5,20,2,28,13,38,95,80,63,71
2,7,1,1,3,130-139,134,スパゲッティ,122,0.8,116,168,187,225,234,106,101,67,43
2,7,1,1,3,130-139,133,中華麺,328,0,168,203,446,348,452,306,382,300,249
2,7,1,1,3,130-139,135,カップ麺,286,22.2,303,279,350,379,402,397,298,198,147
