項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3355,-,4862,-,852,-,63,-,931,-,3065,-
0,0,0,0,0,調査世帯数,739,-,254,-,362,-,61,-,4,-,62,-,228,-
0,0,0,0,0,世帯人員,2.99,-,2,-,3.65,-,2.29,-,2.29,-,3.74,-,3.46,-
0,0,0,0,0,有業人員,1.3,-,0.68,-,1.68,-,1.37,-,1,-,1.51,-,2.21,-
0,0,0,0,0,世帯主平均年齢,59.2,-,69.6,-,49.6,-,67.6,-,45.3,-,64.2,-,48.9,-
2,2,0,0,0,生計支出,306399,-,287348,-,335961,-,235023,-,282452,-,286001,-,349375,-
2,3,0,0,0,消費支出,306399,100,287348,100,335961,100,235023,100,282452,100,286001,100,349375,100
2,4,1,0,0,食料,84030,27.4,79048,27.5,88384,26.3,70337,29.9,65987,23.4,91782,32.1,92138,26.4
2,5,1,1,0,穀類,6325,2.1,5413,1.9,6822,2,5548,2.4,5456,1.9,7726,2.7,6617,1.9
2,6,1,1,1,米類,2019,0.7,1714,0.6,2182,0.6,1408,0.6,895,0.3,2829,1,2014,0.6
2,6,1,1,2,パン,2589,0.8,2216,0.8,2844,0.8,2366,1,2586,0.9,2800,1,2878,0.8
2,6,1,1,3,麺類,1368,0.4,1241,0.4,1437,0.4,1159,0.5,1771,0.6,1663,0.6,1395,0.4
2,6,1,1,4,他の穀類,349,0.1,242,0.1,359,0.1,615,0.3,203,0.1,434,0.2,331,0.1
2,5,1,2,0,魚介類,5893,1.9,6790,2.4,5064,1.5,5368,2.3,1085,0.4,7467,2.6,4591,1.3
2,6,1,2,1,生鮮魚介,3461,1.1,4056,1.4,2916,0.9,3246,1.4,851,0.3,4361,1.5,2625,0.8
2,6,1,2,2,塩干魚介,1086,0.4,1259,0.4,929,0.3,842,0.4,27,0,1510,0.5,889,0.3
2,6,1,2,3,魚肉練製品,476,0.2,524,0.2,411,0.1,393,0.2,76,0,714,0.2,387,0.1
2,6,1,2,4,他の魚介加工品,870,0.3,952,0.3,808,0.2,888,0.4,130,0,882,0.3,690,0.2
2,5,1,3,0,肉類,7097,2.3,6563,2.3,7553,2.2,5490,2.3,3399,1.2,8115,2.8,7346,2.1
2,6,1,3,1,生鮮肉,5627,1.8,5226,1.8,5999,1.8,4476,1.9,3048,1.1,6181,2.2,5799,1.7
2,6,1,3,2,加工肉,1470,0.5,1337,0.5,1554,0.5,1014,0.4,351,0.1,1934,0.7,1547,0.4
2,5,1,4,0,乳卵類,4106,1.3,3926,1.4,4207,1.3,3546,1.5,2790,1,4738,1.7,3694,1.1
2,6,1,4,1,牛乳,1416,0.5,1370,0.5,1402,0.4,1382,0.6,1860,0.7,1688,0.6,1227,0.4
2,6,1,4,2,乳製品,1965,0.6,1878,0.7,2041,0.6,1619,0.7,672,0.2,2195,0.8,1768,0.5
2,6,1,4,3,卵,725,0.2,677,0.2,764,0.2,546,0.2,258,0.1,855,0.3,698,0.2
2,5,1,5,0,野菜・海藻,10099,3.3,11193,3.9,9191,2.7,8408,3.6,3286,1.2,12443,4.4,8394,2.4
2,6,1,5,1,生鮮野菜,7254,2.4,7997,2.8,6676,2,6190,2.6,2560,0.9,8571,3,6034,1.7
2,6,1,5,2,乾物・海藻,673,0.2,721,0.3,608,0.2,543,0.2,92,0,952,0.3,523,0.1
2,6,1,5,3,大豆加工品,1069,0.3,1216,0.4,995,0.3,807,0.3,288,0.1,1171,0.4,920,0.3
2,6,1,5,4,他の野菜・海藻加工品,1102,0.4,1259,0.4,911,0.3,867,0.4,346,0.1,1749,0.6,916,0.3
2,5,1,6,0,果物,3686,1.2,4594,1.6,3093,0.9,3101,1.3,1020,0.4,4046,1.4,2853,0.8
2,6,1,6,1,生鮮果物,3432,1.1,4307,1.5,2852,0.8,2913,1.2,1020,0.4,3780,1.3,2606,0.7
2,6,1,6,2,果物加工品,254,0.1,287,0.1,241,0.1,188,0.1,-,-,266,0.1,246,0.1
2,5,1,7,0,油脂・調味料,3246,1.1,3144,1.1,3227,1,3148,1.3,1915,0.7,3799,1.3,2967,0.8
2,6,1,7,1,油脂,383,0.1,392,0.1,322,0.1,425,0.2,58,0,633,0.2,317,0.1
2,6,1,7,2,調味料,2862,0.9,2752,1,2905,0.9,2723,1.2,1858,0.7,3165,1.1,2650,0.8
2,5,1,8,0,菓子類,5579,1.8,4897,1.7,6186,1.8,4352,1.9,4695,1.7,5988,2.1,6210,1.8
2,5,1,9,0,調理食品,10725,3.5,9302,3.2,11030,3.3,10802,4.6,14516,5.1,14197,5,10588,3
2,6,1,9,1,主食的調理食品,4748,1.5,4108,1.4,4859,1.4,4859,2.1,8324,2.9,6376,2.2,4725,1.4
2,6,1,9,2,他の調理食品,5977,2,5193,1.8,6171,1.8,5943,2.5,6192,2.2,7820,2.7,5862,1.7
2,5,1,10,0,飲料,5136,1.7,4531,1.6,5578,1.7,4226,1.8,3409,1.2,5835,2,5732,1.6
2,6,1,10,1,茶類,1145,0.4,1168,0.4,1086,0.3,1158,0.5,635,0.2,1362,0.5,1114,0.3
2,6,1,10,2,コーヒー・ココア,849,0.3,764,0.3,937,0.3,610,0.3,461,0.2,917,0.3,1051,0.3
2,6,1,10,3,他の飲料,3141,1,2599,0.9,3556,1.1,2459,1,2313,0.8,3556,1.2,3567,1
2,5,1,11,0,酒類,3374,1.1,3975,1.4,3214,1,1582,0.7,2495,0.9,3691,1.3,3817,1.1
2,5,1,12,0,外食,18765,6.1,14720,5.1,23219,6.9,14766,6.3,21920,7.8,13736,4.8,29330,8.4
2,6,1,12,1,一般外食,18259,6,14720,5.1,22313,6.6,14648,6.2,20308,7.2,13142,4.6,28351,8.1
2,6,1,12,2,学校給食,506,0.2,-,-,906,0.3,118,0.1,1612,0.6,594,0.2,979,0.3
2,4,2,0,0,住居,21911,7.2,17142,6,24483,7.3,23298,9.9,68275,24.2,24394,8.5,19000,5.4
2,5,2,1,0,家賃地代,15030,4.9,9744,3.4,20163,6,17752,7.6,68275,24.2,4777,1.7,15148,4.3
2,5,2,2,0,設備修繕・維持,6880,2.2,7398,2.6,4320,1.3,5545,2.4,-,-,19617,6.9,3853,1.1
2,6,2,2,1,設備材料,4037,1.3,4261,1.5,2347,0.7,924,0.4,-,-,14917,5.2,2648,0.8
2,6,2,2,2,工事その他のサービス,2843,0.9,3137,1.1,1973,0.6,4621,2,-,-,4700,1.6,1205,0.3
2,4,3,0,0,光熱・水道,17140,5.6,14551,5.1,18502,5.5,15614,6.6,11594,4.1,20757,7.3,16289,4.7
2,5,3,1,0,電気代,8098,2.6,7243,2.5,8627,2.6,7855,3.3,4740,1.7,8637,3,7840,2.2
2,5,3,2,0,ガス代,3492,1.1,3155,1.1,3625,1.1,3079,1.3,2978,1.1,4389,1.5,3500,1
2,5,3,3,0,他の光熱,19,0,26,0,19,0,12,0,-,-,2,0,19,0
2,5,3,4,0,上下水道料,5532,1.8,4128,1.4,6231,1.9,4668,2,3876,1.4,7729,2.7,4931,1.4
2,4,4,0,0,家具・家事用品,11002,3.6,10636,3.7,11290,3.4,12170,5.2,3306,1.2,9746,3.4,10804,3.1
2,5,4,1,0,家庭用耐久財,3744,1.2,3861,1.3,3289,1,6245,2.7,-,-,3407,1.2,2991,0.9
2,6,4,1,1,家事用耐久財,2379,0.8,2585,0.9,2171,0.6,3116,1.3,-,-,2040,0.7,2156,0.6
2,6,4,1,2,冷暖房用器具,1115,0.4,1056,0.4,788,0.2,2939,1.3,-,-,1367,0.5,630,0.2
2,6,4,1,3,一般家具,250,0.1,220,0.1,329,0.1,190,0.1,-,-,-,-,205,0.1
2,5,4,2,0,室内装備・装飾品,784,0.3,1242,0.4,647,0.2,224,0.1,-,-,361,0.1,774,0.2
2,5,4,3,0,寝具類,637,0.2,149,0.1,1099,0.3,601,0.3,-,-,9,0,1378,0.4
2,5,4,4,0,家事雑貨,2080,0.7,1836,0.6,2398,0.7,1706,0.7,1594,0.6,1640,0.6,2472,0.7
2,5,4,5,0,家事用消耗品,2945,1,2557,0.9,3108,0.9,2715,1.2,1712,0.6,3704,1.3,2676,0.8
2,5,4,6,0,家事サービス,813,0.3,992,0.3,749,0.2,680,0.3,-,-,624,0.2,514,0.1
2,4,5,0,0,被服及び履物,10240,3.3,8697,3,12129,3.6,8472,3.6,11454,4.1,7555,2.6,14270,4.1
2,5,5,1,0,和服,55,0,84,0,54,0,-,-,-,-,-,-,111,0
2,5,5,2,0,洋服,3802,1.2,2830,1,4844,1.4,3692,1.6,2894,1,1955,0.7,5425,1.6
2,6,5,2,1,男子用洋服,1137,0.4,670,0.2,1574,0.5,780,0.3,774,0.3,865,0.3,2076,0.6
2,6,5,2,2,婦人用洋服,2400,0.8,2161,0.8,2726,0.8,2912,1.2,2120,0.8,1090,0.4,2875,0.8
2,6,5,2,3,子供用洋服,264,0.1,-,-,544,0.2,-,-,-,-,-,-,475,0.1
2,5,5,3,0,シャツ・セーター類,2238,0.7,2643,0.9,1997,0.6,2118,0.9,4187,1.5,2146,0.8,2726,0.8
2,6,5,3,1,男子用シャツ・セーター類,674,0.2,625,0.2,790,0.2,203,0.1,1391,0.5,671,0.2,1049,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1483,0.5,2018,0.7,1039,0.3,1915,0.8,2796,1,1475,0.5,1557,0.4
2,6,5,3,3,子供用シャツ・セーター類,82,0,-,-,168,0.1,-,-,-,-,-,-,121,0
2,5,5,4,0,下着類,1038,0.3,685,0.2,1388,0.4,922,0.4,1465,0.5,588,0.2,1329,0.4
2,6,5,4,1,男子用下着類,297,0.1,275,0.1,367,0.1,123,0.1,490,0.2,166,0.1,423,0.1
2,6,5,4,2,婦人用下着類,641,0.2,409,0.1,819,0.2,777,0.3,691,0.2,421,0.1,717,0.2
2,6,5,4,3,子供用下着類,100,0,-,-,202,0.1,21,0,284,0.1,-,-,189,0.1
