項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,655,602,1024,833,912,784,1028,4162,1804
0,0,0,0,0,0,0,調査世帯数,729,-,45,44,80,66,68,57,72,297,130
0,0,0,0,0,0,0,世帯人員,3.02,-,3.22,3.51,3.94,3.51,3.56,3.12,3.14,2.42,2.28
0,0,0,0,0,0,0,有業人員,1.34,-,1.64,1.48,1.55,1.46,1.64,1.74,1.93,0.9,0.7
0,0,0,0,0,0,0,世帯主平均年齢,58.9,-,30.8,37,42.1,46.9,51.8,56.8,62.1,74.1,80.3
2,2,0,0,0,0,0,生計支出,305432,-4.6,261188,286421,296383,337710,403663,503194,314680,249846,211804
2,3,0,0,0,102-981,0,消費支出,305432,-2.5,261188,286421,296383,337710,403663,503194,314680,249846,211804
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,85326,4.9,63998,76003,83173,100110,96749,98565,101700,78558,70785
2,5,1,1,0,102-160,0,穀類,6557,8.3,4762,5240,7031,7561,7372,6918,6838,6397,5728
2,6,1,1,1,102,0,米類,1981,15.7,1184,1204,1759,2324,1873,1965,1953,2239,2085
2,7,1,1,1,102,102,米,1981,15.7,1184,1204,1759,2324,1873,1965,1953,2239,2085
2,6,1,1,2,"120,　129",0,パン,2767,4.3,2237,2288,3304,3155,3175,3305,2931,2479,2276
2,7,1,1,2,"120,　129",120,食パン,832,4,466,751,1079,914,848,776,894,815,817
2,7,1,1,2,"120,　129",129,他のパン,1936,4.5,1770,1537,2226,2242,2327,2529,2037,1665,1459
2,6,1,1,3,130-139,0,麺類,1389,9.6,1010,1030,1532,1575,1904,1213,1586,1300,1128
2,7,1,1,3,130-139,130,生うどん・そば,264,-3.6,186,179,250,253,391,223,282,271,297
2,7,1,1,3,130-139,131,乾うどん・そば,101,8.6,18,20,30,20,79,129,150,148,94
2,7,1,1,3,130-139,134,スパゲッティ,130,8.3,99,141,179,202,199,108,141,93,72
2,7,1,1,3,130-139,133,中華麺,350,15.1,218,260,399,428,449,260,412,337,319
2,7,1,1,3,130-139,135,カップ麺,300,22,359,218,382,327,486,306,386,213,152
2,7,1,1,3,130-139,132,即席麺,146,5,85,120,172,163,149,127,135,154,131
2,7,1,1,3,130-139,139,他の麺類,98,7.7,46,94,120,181,150,61,79,86,62
2,6,1,1,4,140-160,0,他の穀類,419,-0.5,331,718,435,507,420,435,367,378,239
2,7,1,1,4,140-160,140,小麦粉,50,-16.7,42,73,42,45,59,39,80,44,33
2,7,1,1,4,140-160,150,もち,105,2.9,25,137,52,92,75,104,98,138,87
2,7,1,1,4,140-160,160,他の穀類のその他,264,1.9,264,508,341,370,286,292,188,196,119
2,5,1,2,0,170-217,0,魚介類,7044,18.5,3210,4184,4256,6298,6320,6384,9333,8613,8382
2,6,1,2,1,170-194,0,生鮮魚介,4343,20.4,2034,2536,2403,3906,4049,4034,6258,5181,4762
2,7,1,2,1,170-189,0,鮮魚,3864,21.5,1885,2411,2151,3438,3640,3472,5648,4575,4259
2,7,1,2,1,170-189,170,まぐろ,749,26.7,143,276,551,521,660,575,1334,916,1025
2,7,1,2,1,170-189,172,あじ,138,91.7,70,39,75,193,159,141,147,159,192
2,7,1,2,1,170-189,173,いわし,67,42.6,-,44,43,51,53,74,41,99,96
2,7,1,2,1,170-189,174,かつお,77,13.2,15,29,39,14,36,118,42,125,93
2,7,1,2,1,170-189,175,かれい,99,20.7,22,27,52,149,55,155,45,136,142
2,7,1,2,1,170-189,176,さけ,408,13.3,228,453,283,372,384,369,564,443,369
2,7,1,2,1,170-189,177,さば,94,11.9,60,84,56,76,181,78,116,93,97
2,7,1,2,1,170-189,178,さんま,19,-44.1,13,8,9,34,32,6,18,20,18
2,7,1,2,1,170-189,180,たい,117,42.7,97,8,46,120,110,77,161,152,158
2,7,1,2,1,170-189,181,ぶり,326,12,213,305,166,290,269,275,415,395,366
2,7,1,2,1,170-189,182,いか,154,5.5,39,87,80,110,171,116,194,203,178
2,7,1,2,1,170-189,183,たこ,116,78.5,85,103,67,108,148,134,208,103,101
2,7,1,2,1,170-189,185,えび,238,21.4,177,295,115,284,306,238,324,224,153
2,7,1,2,1,170-189,186,かに,108,107.7,-,-,3,-,13,181,5,221,41
2,7,1,2,1,170-189,189,他の鮮魚,745,20.7,514,446,340,773,663,642,1290,821,807
2,7,1,2,1,170-189,187,さしみ盛合わせ,408,4.1,211,208,228,344,399,291,745,465,422
2,7,1,2,1,190-194,0,貝類,478,12.2,148,124,252,468,409,562,610,606,504
2,7,1,2,1,190-194,190,あさり,93,5.7,38,44,99,132,96,74,132,94,75
2,7,1,2,1,190-194,192,しじみ,35,2.9,9,-,9,27,52,7,39,54,54
2,7,1,2,1,190-194,191,かき(貝),202,18.8,39,41,43,168,114,287,273,282,238
2,7,1,2,1,190-194,194,ほたて貝,97,-3,44,-,59,57,110,66,124,134,110
2,7,1,2,1,190-194,193,他の貝,50,47.1,17,39,42,83,36,128,42,43,27
2,6,1,2,2,195-202,0,塩干魚介,1237,18.6,532,675,814,1012,994,966,1438,1633,1779
2,7,1,2,2,195-202,195,塩さけ,188,36.2,51,62,186,222,123,121,120,266,308
2,7,1,2,2,195-202,196,たらこ,184,11.5,68,63,100,149,177,220,225,231,228
2,7,1,2,2,195-202,197,しらす干し,146,1.4,47,171,143,105,175,105,220,150,158
2,7,1,2,2,195-202,198,干しあじ,119,17.8,75,26,65,106,57,72,123,177,181
2,7,1,2,2,195-202,202,他の塩干魚介,600,21.2,290,353,320,429,462,447,751,809,903
2,6,1,2,3,203-209,0,魚肉練製品,557,3.5,229,366,424,670,473,416,536,696,653
2,7,1,2,3,203-209,203,揚げかまぼこ,176,5.4,48,99,93,242,171,147,190,218,217
2,7,1,2,3,203-209,204,ちくわ,109,9,46,65,71,99,101,74,122,143,116
2,7,1,2,3,203-209,205,かまぼこ,143,-5.3,111,92,138,151,105,94,111,182,187
2,7,1,2,3,203-209,209,他の魚肉練製品,128,6.7,24,110,122,179,96,102,113,154,133
2,6,1,2,4,210-217,0,他の魚介加工品,907,19.7,416,607,615,710,804,968,1101,1103,1188
2,7,1,2,4,210-217,210,かつお節・削り節,62,-12.7,38,70,35,32,74,21,87,76,94
2,7,1,2,4,210-217,213,魚介の漬物,276,32.7,173,108,130,228,212,300,327,359,430
2,7,1,2,4,210-217,215,魚介のつくだ煮,87,-3.3,4,-,16,31,43,73,133,143,189
2,7,1,2,4,210-217,216,魚介の缶詰,218,16.6,99,229,275,267,212,237,200,213,204
2,7,1,2,4,210-217,217,他の魚介加工品のその他,264,31.3,102,200,158,151,264,337,355,311,270
2,5,1,3,0,"220-229,　22X",0,肉類,7578,7.6,6125,5921,7118,9705,9776,7651,9948,6652,5887
2,6,1,3,1,"220-224,　22X",0,生鮮肉,6193,8.3,5238,4710,5587,7910,7936,6284,8216,5464,4868
2,7,1,3,1,"220-224,　22X",220,牛肉,1902,26.4,1444,919,978,2426,2390,2019,2915,1859,1842
2,7,1,3,1,"220-224,　22X",221,豚肉,2609,-0.3,2118,2168,2728,3447,3503,2466,3103,2263,1844
2,7,1,3,1,"220-224,　22X",222,鶏肉,1328,3.8,1373,1218,1465,1702,1618,1482,1598,1070,888
2,7,1,3,1,"220-224,　22X",22X,合いびき肉,179,2.9,191,265,277,202,167,163,266,120,113
2,7,1,3,1,"220-224,　22X",224,他の生鮮肉,175,23.2,112,140,139,133,257,154,334,153,181
2,6,1,3,2,225-229,0,加工肉,1385,4.8,887,1211,1531,1795,1840,1367,1732,1188,1019
2,7,1,3,2,225-229,225,ハム,401,5,227,304,384,438,508,421,486,390,354
2,7,1,3,2,225-229,226,ソーセージ,595,6.4,408,640,721,875,899,438,756,453,354
2,7,1,3,2,225-229,227,ベーコン,251,12.6,197,186,266,284,300,338,340,209,184
2,7,1,3,2,225-229,229,他の加工肉,139,-12,55,81,161,198,134,169,151,135,128
2,5,1,4,0,230-238,0,乳卵類,4308,14.5,2965,4740,5075,4841,4984,4749,4511,3880,3543
2,6,1,4,1,230,0,牛乳,1304,7.9,702,1272,1519,1445,1521,1027,1438,1293,1228
2,6,1,4,2,231-235,0,乳製品,2216,22,1720,2749,2735,2561,2480,2977,2202,1822,1616
2,7,1,4,2,231-235,231,粉ミルク,117,234.3,517,509,167,144,165,-,41,9,7
2,7,1,4,2,231-235,232,ヨーグルト,1303,21.2,790,1053,1700,1385,1242,1978,1277,1198,1071
2,7,1,4,2,231-235,233,バター,131,13.9,43,267,163,236,218,85,168,77,43
2,7,1,4,2,231-235,234,チーズ,583,11.3,324,801,555,681,784,835,623,478,449
2,7,1,4,2,231-235,235,他の乳製品,82,20.6,46,119,150,116,71,78,93,60,45
2,6,1,4,3,238,0,卵,788,7.1,543,718,821,835,983,746,871,764,699
2,5,1,5,0,"240-299,　26B,　26X",0,野菜・海藻,9849,2,5646,6458,7866,9975,10672,10255,11362,10832,10736
2,6,1,5,1,"240-269,　26B,　26X",0,生鮮野菜,6631,0.5,3800,4653,5485,6640,7378,7046,7644,7149,7190
2,7,1,5,1,240-249,0,葉茎菜,2305,-5.4,1265,1594,1919,2237,2558,2526,2581,2514,2430
2,7,1,5,1,240-249,240,キャベツ,230,-20.4,159,161,259,219,253,259,264,226,221
2,7,1,5,1,240-249,241,ほうれんそう,296,-4.2,142,235,247,303,391,296,294,318,338
2,7,1,5,1,240-249,242,はくさい,134,-8.8,97,106,129,132,162,133,138,137,137
2,7,1,5,1,240-249,243,ねぎ,314,-0.9,237,226,288,291,317,361,321,340,310
2,7,1,5,1,240-249,244,レタス,232,-15.3,120,122,228,289,212,266,249,249,234
2,7,1,5,1,240-249,247,ブロッコリー,212,-7.4,74,151,194,205,245,320,219,219,216
2,7,1,5,1,240-249,245,もやし,83,1.2,58,63,70,99,104,73,96,84,74
2,7,1,5,1,240-249,249,他の葉茎菜,805,2,378,530,503,700,874,818,999,941,899
2,7,1,5,1,"250-259,　25X",0,根菜,1725,1.8,1080,1196,1518,1713,2141,1597,1971,1828,1769
2,7,1,5,1,"250-259,　25X",250,さつまいも,109,5.8,77,62,94,119,100,93,126,124,150
2,7,1,5,1,"250-259,　25X",251,じゃがいも,275,4.2,217,220,313,279,309,227,343,267,238
2,7,1,5,1,"250-259,　25X",252,さといも,93,9.4,39,70,31,46,68,110,74,136,148
2,7,1,5,1,"250-259,　25X",253,だいこん,177,-14.5,89,87,135,165,201,179,182,209,201
2,7,1,5,1,"250-259,　25X",254,にんじん,206,-0.5,147,237,219,199,292,219,225,183,158
2,7,1,5,1,"250-259,　25X",255,ごぼう,104,1,48,57,76,100,134,89,89,128,121
2,7,1,5,1,"250-259,　25X",256,たまねぎ,274,-7.7,203,181,289,300,359,288,282,266,226
2,7,1,5,1,"250-259,　25X",258,れんこん,117,5.4,31,67,120,142,220,79,133,113,114
2,7,1,5,1,"250-259,　25X",25X,たけのこ,59,11.3,45,25,20,80,86,67,88,56,39
2,7,1,5,1,"250-259,　25X",259,他の根菜,310,17,184,189,220,282,371,245,430,344,374
2,7,1,5,1,"260-269,　26B,　26X",0,他の野菜,2601,5.4,1455,1864,2049,2690,2679,2923,3092,2807,2991
2,7,1,5,1,"260-269,　26B,　26X",260,さやまめ,134,-19.8,26,71,120,114,150,139,145,161,185
2,7,1,5,1,"260-269,　26B,　26X",261,かぼちゃ,136,-8.1,55,144,117,145,172,145,88,154,157
2,7,1,5,1,"260-269,　26B,　26X",262,きゅうり,290,17.9,155,132,181,321,313,349,268,344,332
2,7,1,5,1,"260-269,　26B,　26X",263,なす,119,16.7,71,82,55,134,113,129,106,147,162
2,7,1,5,1,"260-269,　26B,　26X",264,トマト,707,15,275,490,634,761,667,811,891,758,799
2,7,1,5,1,"260-269,　26B,　26X",265,ピーマン,180,7.1,105,109,158,141,208,218,213,195,212
2,7,1,5,1,"260-269,　26B,　26X",266,生しいたけ,204,1.5,158,87,169,192,186,235,352,202,189
2,7,1,5,1,"260-269,　26B,　26X",26B,しめじ,160,-11.1,115,155,103,198,146,165,154,177,178
2,7,1,5,1,"260-269,　26B,　26X",26X,えのきたけ,120,-11.8,109,114,130,138,145,147,107,109,126
2,7,1,5,1,"260-269,　26B,　26X",267,他のきのこ,247,8.8,143,190,169,319,350,242,192,269,233
2,7,1,5,1,"260-269,　26B,　26X",269,他の野菜のその他,303,9,244,290,213,228,229,343,577,292,417
2,6,1,5,2,273-279,0,乾物・海藻,780,6.6,414,530,656,882,791,797,728,891,904
2,7,1,5,2,273-279,273,豆類,53,39.5,22,21,39,36,16,55,55,76,78
2,7,1,5,2,273-279,274,干ししいたけ,38,46.2,18,5,11,44,26,37,7,63,67
2,7,1,5,2,273-279,276,干しのり,210,-7.9,97,212,238,273,158,133,251,225,245
2,7,1,5,2,273-279,277,わかめ,127,25.7,89,54,97,164,113,131,115,149,137
2,7,1,5,2,273-279,278,こんぶ,84,9.1,56,50,51,78,102,77,93,98,116
2,7,1,5,2,273-279,279,他の乾物・海藻,268,2.7,132,189,221,286,376,364,206,282,261
2,6,1,5,3,280-289,0,大豆加工品,1213,8.1,758,787,982,1296,1311,1157,1406,1329,1287
2,7,1,5,3,280-289,280,豆腐,489,7.5,324,353,365,543,515,398,608,537,547
2,7,1,5,3,280-289,281,油揚げ・がんもどき,301,6.4,137,164,239,271,320,244,345,365,332
2,7,1,5,3,280-289,282,納豆,349,10.1,260,239,336,418,424,427,370,332,329
2,7,1,5,3,280-289,289,他の大豆製品,73,9,37,31,41,64,53,89,84,94,79
2,6,1,5,4,290-299,0,他の野菜・海藻加工品,1225,1.9,674,488,743,1157,1191,1255,1583,1463,1355
2,7,1,5,4,290-299,290,こんにゃく,181,5.2,75,81,118,240,164,201,210,208,197
2,7,1,5,4,290-299,291,梅干し,112,-12.5,98,8,36,31,252,172,143,115,84
2,7,1,5,4,290-299,292,だいこん漬,89,-2.2,25,41,41,46,51,30,136,135,149
