項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,594,-,697,-,965,-,898,-,967,-,782,-,829,-,4268,-,2120,-
0,0,0,0,0,調査世帯数,738,-,41,-,55,-,70,-,74,-,74,-,52,-,59,-,313,-,155,-
0,0,0,0,0,世帯人員,3.01,-,3.29,-,3.65,-,3.85,-,3.61,-,3.21,-,3.11,-,3.1,-,2.47,-,2.37,-
0,0,0,0,0,有業人員,1.35,-,1.62,-,1.51,-,1.64,-,1.52,-,1.9,-,1.93,-,1.75,-,0.87,-,0.65,-
0,0,0,0,0,世帯主平均年齢,59,-,30.5,-,37,-,42,-,46.8,-,52,-,56.7,-,62.6,-,74.3,-,80,-
2,2,0,0,0,生計支出,298473,-,244417,-,306425,-,290159,-,372187,-,370950,-,374314,-,345811,-,251553,-,229458,-
2,3,0,0,0,消費支出,296686,100,244417,100,280785,100,290159,100,372187,100,370950,100,374314,100,345811,100,251553,100,229458,100
2,4,1,0,0,食料,80996,27.3,57927,23.7,80554,28.7,80478,27.7,94786,25.5,91657,24.7,88509,23.6,93447,27,75285,29.9,71909,31.3
2,5,1,1,0,穀類,6422,2.2,5077,2.1,5705,2,6901,2.4,7051,1.9,7288,2,6969,1.9,6621,1.9,6149,2.4,6061,2.6
2,6,1,1,1,米類,1825,0.6,1331,0.5,1431,0.5,1775,0.6,2099,0.6,1810,0.5,1634,0.4,1879,0.5,1940,0.8,1960,0.9
2,6,1,1,2,パン,2757,0.9,2262,0.9,2561,0.9,3204,1.1,3162,0.8,3511,0.9,3199,0.9,2403,0.7,2489,1,2378,1
2,6,1,1,3,麺類,1354,0.5,1201,0.5,1302,0.5,1316,0.5,1333,0.4,1052,0.3,1268,0.3,1808,0.5,1394,0.6,1423,0.6
2,6,1,1,4,他の穀類,485,0.2,283,0.1,410,0.1,607,0.2,456,0.1,916,0.2,868,0.2,531,0.2,327,0.1,299,0.1
2,5,1,2,0,魚介類,6210,2.1,2980,1.2,3886,1.4,4243,1.5,5483,1.5,5766,1.6,6391,1.7,7997,2.3,7356,2.9,7818,3.4
2,6,1,2,1,生鮮魚介,3672,1.2,1994,0.8,2286,0.8,2578,0.9,3146,0.8,3612,1,3853,1,5237,1.5,4166,1.7,4476,2
2,6,1,2,2,塩干魚介,1139,0.4,502,0.2,663,0.2,791,0.3,1103,0.3,863,0.2,1084,0.3,1270,0.4,1439,0.6,1514,0.7
2,6,1,2,3,魚肉練製品,536,0.2,163,0.1,300,0.1,299,0.1,417,0.1,538,0.1,562,0.2,364,0.1,734,0.3,753,0.3
2,6,1,2,4,他の魚介加工品,862,0.3,321,0.1,637,0.2,575,0.2,817,0.2,753,0.2,893,0.2,1126,0.3,1016,0.4,1075,0.5
2,5,1,3,0,肉類,7025,2.4,5031,2.1,6689,2.4,7558,2.6,9641,2.6,7862,2.1,7365,2,8220,2.4,6203,2.5,5924,2.6
2,6,1,3,1,生鮮肉,5600,1.9,4344,1.8,5365,1.9,5921,2,7935,2.1,6473,1.7,5856,1.6,6492,1.9,4832,1.9,4670,2
2,6,1,3,2,加工肉,1425,0.5,687,0.3,1324,0.5,1637,0.6,1707,0.5,1389,0.4,1509,0.4,1728,0.5,1371,0.5,1253,0.5
2,5,1,4,0,乳卵類,4071,1.4,3610,1.5,3838,1.4,3813,1.3,4408,1.2,3734,1,4711,1.3,5020,1.5,3934,1.6,3903,1.7
2,6,1,4,1,牛乳,1307,0.4,1134,0.5,1156,0.4,1306,0.5,1311,0.4,1135,0.3,1167,0.3,1853,0.5,1314,0.5,1380,0.6
2,6,1,4,2,乳製品,2039,0.7,1982,0.8,1977,0.7,1774,0.6,2287,0.6,1999,0.5,2802,0.7,2319,0.7,1880,0.7,1789,0.8
2,6,1,4,3,卵,725,0.2,495,0.2,705,0.3,733,0.3,809,0.2,599,0.2,743,0.2,848,0.2,741,0.3,735,0.3
2,5,1,5,0,野菜・海藻,10753,3.6,5812,2.4,7616,2.7,8389,2.9,10850,2.9,9074,2.4,10695,2.9,12682,3.7,12485,5,12430,5.4
2,6,1,5,1,生鮮野菜,7745,2.6,4381,1.8,5620,2,5899,2,7854,2.1,6690,1.8,7876,2.1,9115,2.6,8904,3.5,8790,3.8
2,6,1,5,2,乾物・海藻,709,0.2,261,0.1,480,0.2,646,0.2,716,0.2,562,0.2,558,0.1,1010,0.3,825,0.3,851,0.4
2,6,1,5,3,大豆加工品,1117,0.4,711,0.3,897,0.3,930,0.3,1157,0.3,889,0.2,1260,0.3,1292,0.4,1234,0.5,1188,0.5
2,6,1,5,4,他の野菜・海藻加工品,1182,0.4,459,0.2,620,0.2,913,0.3,1123,0.3,932,0.3,1001,0.3,1265,0.4,1522,0.6,1600,0.7
2,5,1,6,0,果物,3317,1.1,1430,0.6,2222,0.8,2594,0.9,3006,0.8,2801,0.8,3267,0.9,4109,1.2,3959,1.6,3950,1.7
2,6,1,6,1,生鮮果物,3015,1,1316,0.5,2150,0.8,2347,0.8,2801,0.8,2462,0.7,2964,0.8,3539,1,3623,1.4,3651,1.6
2,6,1,6,2,果物加工品,301,0.1,114,0,73,0,246,0.1,204,0.1,339,0.1,303,0.1,570,0.2,336,0.1,299,0.1
2,5,1,7,0,油脂・調味料,3463,1.2,1947,0.8,2887,1,3459,1.2,3903,1,3315,0.9,3746,1,4524,1.3,3453,1.4,3429,1.5
2,6,1,7,1,油脂,401,0.1,218,0.1,427,0.2,355,0.1,444,0.1,440,0.1,446,0.1,506,0.1,387,0.2,365,0.2
2,6,1,7,2,調味料,3062,1,1729,0.7,2459,0.9,3104,1.1,3458,0.9,2875,0.8,3300,0.9,4018,1.2,3066,1.2,3064,1.3
2,5,1,8,0,菓子類,5363,1.8,4153,1.7,5481,2,6496,2.2,5651,1.5,6447,1.7,6299,1.7,5566,1.6,4739,1.9,4388,1.9
2,5,1,9,0,調理食品,10304,3.5,6882,2.8,9515,3.4,9479,3.3,10228,2.7,11804,3.2,12527,3.3,13874,4,9670,3.8,9519,4.1
2,6,1,9,1,主食的調理食品,4411,1.5,3373,1.4,3928,1.4,3839,1.3,4198,1.1,5066,1.4,5601,1.5,5608,1.6,4209,1.7,4073,1.8
2,6,1,9,2,他の調理食品,5893,2,3509,1.4,5588,2,5640,1.9,6030,1.6,6737,1.8,6926,1.9,8266,2.4,5461,2.2,5446,2.4
2,5,1,10,0,飲料,4943,1.7,3270,1.3,5289,1.9,5312,1.8,5403,1.5,5570,1.5,6553,1.8,6376,1.8,4224,1.7,4007,1.7
2,6,1,10,1,茶類,1221,0.4,534,0.2,917,0.3,994,0.3,1134,0.3,1131,0.3,1336,0.4,1624,0.5,1356,0.5,1414,0.6
2,6,1,10,2,コーヒー・ココア,989,0.3,392,0.2,1015,0.4,967,0.3,1117,0.3,1596,0.4,1271,0.3,1066,0.3,843,0.3,683,0.3
2,6,1,10,3,他の飲料,2733,0.9,2345,1,3357,1.2,3351,1.2,3152,0.8,2844,0.8,3946,1.1,3686,1.1,2025,0.8,1911,0.8
2,5,1,11,0,酒類,3242,1.1,1796,0.7,2496,0.9,2484,0.9,3497,0.9,3933,1.1,3918,1,3806,1.1,3293,1.3,2911,1.3
2,5,1,12,0,外食,15884,5.4,15938,6.5,24929,8.9,19750,6.8,25666,6.9,24064,6.5,16066,4.3,14651,4.2,9820,3.9,7568,3.3
2,6,1,12,1,一般外食,15047,5.1,14500,5.9,23594,8.4,16503,5.7,22897,6.2,23312,6.3,15978,4.3,14651,4.2,9781,3.9,7568,3.3
2,6,1,12,2,学校給食,837,0.3,1438,0.6,1334,0.5,3248,1.1,2770,0.7,752,0.2,88,0,-,-,39,0,-,-
2,4,2,0,0,住居,26925,9.1,40870,16.7,26495,9.4,31965,11,35002,9.4,21326,5.7,17584,4.7,25654,7.4,25444,10.1,19979,8.7
2,5,2,1,0,家賃地代,14574,4.9,40833,16.7,25847,9.2,29123,10,10682,2.9,20020,5.4,14501,3.9,8510,2.5,6563,2.6,7165,3.1
2,5,2,2,0,設備修繕・維持,12352,4.2,37,0,648,0.2,2841,1,24319,6.5,1306,0.4,3083,0.8,17144,5,18880,7.5,12814,5.6
2,6,2,2,1,設備材料,3121,1.1,37,0,21,0,2840,1,127,0,19,0,168,0,15577,4.5,3574,1.4,2853,1.2
2,6,2,2,2,工事その他のサービス,9231,3.1,-,-,627,0.2,1,0,24192,6.5,1287,0.3,2914,0.8,1567,0.5,15306,6.1,9962,4.3
2,4,3,0,0,光熱・水道,17354,5.8,11307,4.6,15146,5.4,15827,5.5,18114,4.9,16431,4.4,19829,5.3,21345,6.2,17723,7,17459,7.6
2,5,3,1,0,電気代,7078,2.4,3942,1.6,6747,2.4,5971,2.1,6984,1.9,6564,1.8,8797,2.4,8485,2.5,7366,2.9,7338,3.2
2,5,3,2,0,ガス代,4843,1.6,3466,1.4,4187,1.5,4680,1.6,5536,1.5,5139,1.4,5083,1.4,5584,1.6,4779,1.9,4800,2.1
2,5,3,3,0,他の光熱,18,0,5,0,-,-,9,0,-,-,7,0,7,0,24,0,32,0,17,0
2,5,3,4,0,上下水道料,5415,1.8,3894,1.6,4213,1.5,5168,1.8,5594,1.5,4721,1.3,5942,1.6,7251,2.1,5546,2.2,5303,2.3
2,4,4,0,0,家具・家事用品,9771,3.3,8358,3.4,8975,3.2,7116,2.5,17075,4.6,7640,2.1,6269,1.7,16015,4.6,9074,3.6,7806,3.4
2,5,4,1,0,家庭用耐久財,3081,1,1585,0.6,832,0.3,1133,0.4,8223,2.2,1781,0.5,740,0.2,6458,1.9,3084,1.2,2932,1.3
2,6,4,1,1,家事用耐久財,1632,0.6,1178,0.5,806,0.3,696,0.2,5677,1.5,1509,0.4,740,0.2,1511,0.4,1405,0.6,1363,0.6
2,6,4,1,2,冷暖房用器具,1344,0.5,221,0.1,-,-,166,0.1,2440,0.7,273,0.1,-,-,4412,1.3,1648,0.7,1507,0.7
2,6,4,1,3,一般家具,106,0,186,0.1,26,0,271,0.1,105,0,-,-,-,-,536,0.2,31,0,62,0
