日付,種別,区分,販売方法,産地,卸売頭数,規格等
2021-06-08,豚,生体,せり,埼玉県,34,上
2021-06-08,豚,生体,せり,千葉県,31,上
2021-06-09,牛,生体,せり,栃木県,9,和牛　去勢　Ａ－４
2021-06-09,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-06-09,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2021-06-09,牛,生体,せり,埼玉県,6,和牛　去勢　Ａ－４
2021-06-09,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2021-06-09,豚,生体,せり,群馬県,70,上
2021-06-09,豚,生体,せり,茨城県,47,上
2021-06-09,豚,生体,せり,岩手県,36,上
2021-06-09,豚,生体,せり,秋田県,32,上
2021-06-09,豚,生体,せり,栃木県,12,上
2021-06-10,牛,生体,せり,群馬県,18,和牛　去勢　Ａ－４
2021-06-10,牛,生体,せり,福島県,9,和牛　去勢　Ａ－４
2021-06-10,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2021-06-10,牛,生体,せり,広島県,7,和牛　去勢　Ａ－４
2021-06-10,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2021-06-10,豚,生体,せり,栃木県,48,上
2021-06-10,豚,生体,せり,秋田県,30,上
2021-06-10,豚,生体,せり,千葉県,30,上
2021-06-10,豚,生体,せり,茨城県,20,上
2021-06-10,豚,生体,せり,岩手県,18,上
2021-06-11,牛,生体,せり,栃木県,15,和牛　去勢　Ａ－４
2021-06-11,牛,生体,せり,北海道,8,和牛　去勢　Ａ－４
2021-06-11,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2021-06-11,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2021-06-11,牛,生体,せり,山形県,4,和牛　去勢　Ａ－４
2021-06-11,豚,生体,せり,茨城県,67,上
2021-06-11,豚,生体,せり,岩手県,56,上
2021-06-11,豚,生体,せり,千葉県,49,上
2021-06-11,豚,生体,せり,群馬県,43,上
2021-06-11,豚,生体,せり,福島県,38,上
2021-06-14,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-06-14,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2021-06-14,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2021-06-14,牛,生体,せり,福島県,1,和牛　去勢　Ａ－４
2021-06-14,豚,生体,せり,秋田県,29,上
2021-06-14,豚,生体,せり,岩手県,28,上
2021-06-14,豚,生体,せり,福島県,28,上
2021-06-14,豚,生体,せり,栃木県,24,上
2021-06-14,豚,生体,せり,群馬県,20,上
2021-06-15,牛,生体,せり,栃木県,12,和牛　去勢　Ａ－４
2021-06-15,牛,生体,せり,群馬県,11,和牛　去勢　Ａ－４
2021-06-15,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2021-06-15,牛,生体,せり,鹿児島県,7,和牛　去勢　Ａ－４
2021-06-15,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2021-06-15,豚,生体,せり,茨城県,88,上
2021-06-15,豚,生体,せり,群馬県,47,上
2021-06-15,豚,生体,せり,秋田県,43,上
2021-06-15,豚,生体,せり,岩手県,32,上
2021-06-15,豚,生体,せり,埼玉県,24,上
2021-06-16,牛,生体,せり,青森県,13,和牛　去勢　Ａ－４
2021-06-16,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2021-06-16,牛,生体,せり,岩手県,7,和牛　去勢　Ａ－４
2021-06-16,牛,生体,せり,栃木県,5,和牛　去勢　Ａ－４
2021-06-16,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-06-16,豚,生体,せり,岩手県,43,上
2021-06-16,豚,生体,せり,群馬県,36,上
2021-06-16,豚,生体,せり,秋田県,32,上
2021-06-16,豚,生体,せり,栃木県,29,上
2021-06-16,豚,生体,せり,千葉県,27,上
2021-06-17,牛,生体,せり,栃木県,15,和牛　去勢　Ａ－４
2021-06-17,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-06-17,牛,生体,せり,埼玉県,5,和牛　去勢　Ａ－４
2021-06-17,牛,生体,せり,青森県,4,和牛　去勢　Ａ－４
2021-06-17,牛,生体,せり,岩手県,4,和牛　去勢　Ａ－４
2021-06-17,豚,生体,せり,岩手県,44,上
2021-06-17,豚,生体,せり,千葉県,39,上
2021-06-17,豚,生体,せり,茨城県,33,上
2021-06-17,豚,生体,せり,秋田県,32,上
2021-06-18,牛,生体,せり,岩手県,10,和牛　去勢　Ａ－４
2021-06-18,牛,生体,せり,茨城県,9,和牛　去勢　Ａ－４
2021-06-18,牛,生体,せり,青森県,6,和牛　去勢　Ａ－４
2021-06-18,牛,生体,せり,群馬県,5,和牛　去勢　Ａ－４
2021-06-18,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-06-18,豚,生体,せり,茨城県,67,上
2021-06-18,豚,生体,せり,福島県,56,上
2021-06-18,豚,生体,せり,群馬県,51,上
2021-06-18,豚,生体,せり,千葉県,45,上
2021-06-18,豚,生体,せり,秋田県,34,上
2021-06-21,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2021-06-21,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2021-06-21,牛,生体,せり,三重県,4,和牛　去勢　Ａ－４
2021-06-21,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2021-06-21,牛,生体,せり,北海道,2,和牛　去勢　Ａ－４
2021-06-21,豚,生体,せり,栃木県,50,上
2021-06-21,豚,生体,せり,秋田県,31,上
2021-06-21,豚,生体,せり,岩手県,27,上
2021-06-21,豚,生体,せり,福島県,20,上
2021-06-21,豚,生体,せり,宮城県,15,上
2021-06-22,牛,生体,せり,岩手県,8,和牛　去勢　Ａ－４
2021-06-22,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2021-06-22,牛,生体,せり,栃木県,4,和牛　去勢　Ａ－４
2021-06-22,牛,生体,せり,長野県,4,和牛　去勢　Ａ－４
2021-06-22,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-06-22,豚,生体,せり,茨城県,72,上
2021-06-22,豚,生体,せり,群馬県,57,上
2021-06-22,豚,生体,せり,秋田県,52,上
2021-06-22,豚,生体,せり,岩手県,34,上
2021-06-22,豚,生体,せり,千葉県,29,上
2021-06-23,牛,生体,せり,福島県,11,和牛　去勢　Ａ－４
2021-06-23,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2021-06-23,牛,生体,せり,千葉県,7,和牛　去勢　Ａ－４
2021-06-23,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2021-06-23,牛,生体,せり,群馬県,5,和牛　去勢　Ａ－４
2021-06-23,豚,生体,せり,群馬県,54,上
2021-06-23,豚,生体,せり,岩手県,42,上
2021-06-23,豚,生体,せり,栃木県,24,上
2021-06-23,豚,生体,せり,茨城県,23,上
2021-06-23,豚,生体,せり,千葉県,11,上
2021-06-24,牛,生体,せり,群馬県,10,和牛　去勢　Ａ－４
2021-06-24,牛,生体,せり,北海道,5,和牛　去勢　Ａ－４
2021-06-24,牛,生体,せり,福島県,4,和牛　去勢　Ａ－４
2021-06-24,牛,生体,せり,茨城県,4,和牛　去勢　Ａ－４
2021-06-24,牛,生体,せり,宮城県,3,和牛　去勢　Ａ－４
2021-06-24,豚,生体,せり,岩手県,47,上
2021-06-24,豚,生体,せり,千葉県,33,上
2021-06-24,豚,生体,せり,茨城県,29,上
2021-06-24,豚,生体,せり,秋田県,28,上
2021-06-24,豚,生体,せり,栃木県,25,上
2021-06-25,牛,生体,せり,北海道,11,和牛　去勢　Ａ－４
2021-06-25,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2021-06-25,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-06-25,牛,生体,せり,広島県,6,和牛　去勢　Ａ－４
2021-06-25,牛,生体,せり,青森県,5,和牛　去勢　Ａ－４
2021-06-25,豚,生体,せり,茨城県,84,上
2021-06-25,豚,生体,せり,福島県,53,上
2021-06-25,豚,生体,せり,群馬県,51,上
2021-06-25,豚,生体,せり,千葉県,37,上
2021-06-25,豚,生体,せり,岩手県,33,上
2021-06-28,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-06-28,牛,生体,せり,鹿児島県,4,和牛　去勢　Ａ－４
2021-06-28,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2021-06-28,牛,生体,せり,宮城県,1,和牛　去勢　Ａ－４
2021-06-28,牛,生体,せり,栃木県,1,和牛　去勢　Ａ－４
2021-06-28,豚,生体,せり,秋田県,34,上
2021-06-28,豚,生体,せり,岩手県,28,上
2021-06-28,豚,生体,せり,群馬県,24,上
2021-06-28,豚,生体,せり,福島県,12,上
2021-06-28,豚,生体,せり,宮城県,10,上
2021-06-29,牛,生体,せり,栃木県,14,和牛　去勢　Ａ－４
2021-06-29,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2021-06-29,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-06-29,牛,生体,せり,千葉県,5,和牛　去勢　Ａ－４
2021-06-29,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-06-29,豚,生体,せり,茨城県,66,上
2021-06-29,豚,生体,せり,秋田県,52,上
2021-06-29,豚,生体,せり,千葉県,45,上
2021-06-29,豚,生体,せり,埼玉県,34,上
2021-06-29,豚,生体,せり,岩手県,31,上
2021-06-30,牛,生体,せり,群馬県,11,和牛　去勢　Ａ－４
2021-06-30,牛,生体,せり,福島県,10,和牛　去勢　Ａ－４
2021-06-30,牛,生体,せり,茨城県,9,和牛　去勢　Ａ－４
2021-06-30,牛,生体,せり,栃木県,8,和牛　去勢　Ａ－４
2021-06-30,牛,生体,せり,青森県,3,和牛　去勢　Ａ－４
2021-06-30,豚,生体,せり,岩手県,38,上
2021-06-30,豚,生体,せり,群馬県,34,上
2021-06-30,豚,生体,せり,栃木県,24,上
2021-06-30,豚,生体,せり,茨城県,21,上
2021-06-30,豚,生体,せり,埼玉県,2,上
2021-07-01,牛,生体,せり,福島県,11,和牛　去勢　Ａ－４
2021-07-01,牛,生体,せり,群馬県,10,和牛　去勢　Ａ－４
2021-07-01,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2021-07-01,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-07-01,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2021-07-01,豚,生体,せり,岩手県,43,上
2021-07-01,豚,生体,せり,茨城県,29,上
2021-07-01,豚,生体,せり,秋田県,27,上
2021-07-01,豚,生体,せり,群馬県,24,上
2021-07-01,豚,生体,せり,千葉県,10,上
2021-07-02,牛,生体,せり,福島県,9,和牛　去勢　Ａ－４
2021-07-02,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2021-07-02,牛,生体,せり,栃木県,6,和牛　去勢　Ａ－４
2021-07-02,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-07-02,牛,生体,せり,青森県,2,和牛　去勢　Ａ－４
2021-07-02,豚,生体,せり,茨城県,69,上
2021-07-02,豚,生体,せり,栃木県,42,上
2021-07-02,豚,生体,せり,岩手県,33,上
2021-07-02,豚,生体,せり,千葉県,27,上
2021-07-02,豚,生体,せり,群馬県,24,上
2021-07-05,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2021-07-05,牛,生体,せり,宮城県,2,和牛　去勢　Ａ－４
2021-07-05,牛,生体,せり,宮崎県,2,和牛　去勢　Ａ－４
2021-07-05,牛,生体,せり,北海道,1,和牛　去勢　Ａ－４
2021-07-05,牛,生体,せり,岩手県,1,和牛　去勢　Ａ－４
2021-07-05,豚,生体,せり,福島県,66,上
2021-07-05,豚,生体,せり,栃木県,35,上
2021-07-05,豚,生体,せり,秋田県,33,上
2021-07-05,豚,生体,せり,岩手県,23,上
2021-07-05,豚,生体,せり,宮城県,14,上
2021-07-06,牛,生体,せり,茨城県,19,和牛　去勢　Ａ－４
2021-07-06,牛,生体,せり,千葉県,11,和牛　去勢　Ａ－４
2021-07-06,牛,生体,せり,栃木県,9,和牛　去勢　Ａ－４
2021-07-06,牛,生体,せり,埼玉県,6,和牛　去勢　Ａ－４
2021-07-06,牛,生体,せり,青森県,5,和牛　去勢　Ａ－４
2021-07-06,豚,生体,せり,茨城県,81,上
2021-07-06,豚,生体,せり,秋田県,53,上
2021-07-06,豚,生体,せり,埼玉県,44,上
2021-07-06,豚,生体,せり,岩手県,28,上
2021-07-06,豚,生体,せり,群馬県,27,上
2021-07-07,牛,生体,せり,茨城県,12,和牛　去勢　Ａ－４
2021-07-07,牛,生体,せり,栃木県,8,和牛　去勢　Ａ－４
2021-07-07,牛,生体,せり,島根県,8,和牛　去勢　Ａ－４
2021-07-07,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2021-07-07,牛,生体,せり,群馬県,7,和牛　去勢　Ａ－４
2021-07-07,豚,生体,せり,栃木県,38,上
2021-07-07,豚,生体,せり,岩手県,26,上
2021-07-07,豚,生体,せり,千葉県,25,上
2021-07-07,豚,生体,せり,茨城県,21,上
2021-07-07,豚,生体,せり,群馬県,21,上
2021-07-08,牛,生体,せり,福島県,15,和牛　去勢　Ａ－４
2021-07-08,牛,生体,せり,栃木県,14,和牛　去勢　Ａ－４
2021-07-08,牛,生体,せり,宮城県,10,和牛　去勢　Ａ－４
2021-07-08,牛,生体,せり,群馬県,8,和牛　去勢　Ａ－４
2021-07-08,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2021-07-08,豚,生体,せり,岩手県,45,上
2021-07-08,豚,生体,せり,秋田県,36,上
2021-07-08,豚,生体,せり,群馬県,25,上
2021-07-08,豚,生体,せり,茨城県,22,上
2021-07-08,豚,生体,せり,栃木県,21,上
2021-07-09,牛,生体,せり,北海道,12,和牛　去勢　Ａ－４
2021-07-09,牛,生体,せり,茨城県,10,和牛　去勢　Ａ－４
2021-07-09,牛,生体,せり,青森県,8,和牛　去勢　Ａ－４
2021-07-09,牛,生体,せり,栃木県,8,和牛　去勢　Ａ－４
2021-07-09,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2021-07-09,豚,生体,せり,茨城県,71,上
2021-07-09,豚,生体,せり,群馬県,68,上
2021-07-09,豚,生体,せり,岩手県,44,上
2021-07-09,豚,生体,せり,福島県,38,上
2021-07-09,豚,生体,せり,千葉県,34,上
2021-07-12,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2021-07-12,牛,生体,せり,茨城県,4,和牛　去勢　Ａ－４
2021-07-12,牛,生体,せり,宮城県,3,和牛　去勢　Ａ－４
2021-07-12,牛,生体,せり,栃木県,3,和牛　去勢　Ａ－４
2021-07-12,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2021-07-12,豚,生体,せり,岩手県,39,上
2021-07-12,豚,生体,せり,秋田県,32,上
2021-07-12,豚,生体,せり,群馬県,31,上
2021-07-12,豚,生体,せり,千葉県,26,上
2021-07-12,豚,生体,せり,福島県,24,上
2021-07-13,牛,生体,せり,茨城県,15,和牛　去勢　Ａ－４
2021-07-13,牛,生体,せり,栃木県,11,和牛　去勢　Ａ－４
2021-07-13,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2021-07-13,牛,生体,せり,宮城県,8,和牛　去勢　Ａ－４
2021-07-13,牛,生体,せり,千葉県,6,和牛　去勢　Ａ－４
2021-07-13,豚,生体,せり,群馬県,73,上
2021-07-13,豚,生体,せり,茨城県,70,上
2021-07-13,豚,生体,せり,秋田県,53,上
2021-07-13,豚,生体,せり,埼玉県,44,上
2021-07-13,豚,生体,せり,千葉県,35,上
2021-07-14,牛,生体,せり,北海道,15,和牛　去勢　Ａ－４
2021-07-14,牛,生体,せり,栃木県,11,和牛　去勢　Ａ－４
2021-07-14,牛,生体,せり,福島県,10,和牛　去勢　Ａ－４
2021-07-14,牛,生体,せり,鹿児島県,8,和牛　去勢　Ａ－４
2021-07-14,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-07-14,豚,生体,せり,群馬県,66,上
2021-07-14,豚,生体,せり,岩手県,54,上
2021-07-14,豚,生体,せり,栃木県,41,上
2021-07-14,豚,生体,せり,茨城県,22,上
2021-07-14,豚,生体,せり,埼玉県,6,上
2021-07-15,牛,生体,せり,群馬県,13,和牛　去勢　Ａ－４
2021-07-15,牛,生体,せり,福島県,10,和牛　去勢　Ａ－４
2021-07-15,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2021-07-15,牛,生体,せり,茨城県,9,和牛　去勢　Ａ－４
2021-07-15,牛,生体,せり,青森県,8,和牛　去勢　Ａ－４
2021-07-15,豚,生体,せり,栃木県,61,上
2021-07-15,豚,生体,せり,岩手県,56,上
2021-07-15,豚,生体,せり,秋田県,39,上
2021-07-15,豚,生体,せり,千葉県,21,上
2021-07-15,豚,生体,せり,福島県,14,上
2021-07-16,牛,生体,せり,茨城県,16,和牛　去勢　Ａ－４
2021-07-16,牛,生体,せり,群馬県,13,和牛　去勢　Ａ－４
2021-07-16,牛,生体,せり,栃木県,11,和牛　去勢　Ａ－４
2021-07-16,牛,生体,せり,北海道,10,和牛　去勢　Ａ－４
2021-07-16,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2021-07-16,豚,生体,せり,茨城県,59,上
2021-07-16,豚,生体,せり,岩手県,51,上
2021-07-16,豚,生体,せり,栃木県,45,上
2021-07-16,豚,生体,せり,福島県,40,上
2021-07-16,豚,生体,せり,群馬県,39,上
2021-07-19,牛,生体,せり,福島県,4,和牛　去勢　Ａ－４
2021-07-19,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2021-07-19,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-07-19,牛,生体,せり,栃木県,2,和牛　去勢　Ａ－４
2021-07-19,牛,生体,せり,佐賀県,2,和牛　去勢　Ａ－４
2021-07-19,豚,生体,せり,群馬県,49,上
2021-07-19,豚,生体,せり,岩手県,44,上
2021-07-19,豚,生体,せり,秋田県,30,上
2021-07-19,豚,生体,せり,福島県,28,上
2021-07-19,豚,生体,せり,栃木県,23,上
2021-07-20,牛,生体,せり,群馬県,13,和牛　去勢　Ａ－４
2021-07-20,牛,生体,せり,宮城県,10,和牛　去勢　Ａ－４
2021-07-20,牛,生体,せり,茨城県,8,和牛　去勢　Ａ－４
2021-07-20,牛,生体,せり,埼玉県,8,和牛　去勢　Ａ－４
2021-07-20,牛,生体,せり,千葉県,5,和牛　去勢　Ａ－４
2021-07-20,豚,生体,せり,茨城県,61,上
2021-07-20,豚,生体,せり,埼玉県,51,上
2021-07-20,豚,生体,せり,秋田県,48,上
2021-07-20,豚,生体,せり,群馬県,47,上
2021-07-20,豚,生体,せり,千葉県,34,上
2021-07-21,牛,生体,せり,栃木県,14,和牛　去勢　Ａ－４
2021-07-21,牛,生体,せり,群馬県,13,和牛　去勢　Ａ－４
2021-07-21,牛,生体,せり,福島県,12,和牛　去勢　Ａ－４
2021-07-21,牛,生体,せり,山形県,11,和牛　去勢　Ａ－４
2021-07-21,牛,生体,せり,埼玉県,7,和牛　去勢　Ａ－４
2021-07-21,豚,生体,せり,群馬県,77,上
2021-07-21,豚,生体,せり,茨城県,70,上
2021-07-21,豚,生体,せり,岩手県,43,上
2021-07-21,豚,生体,せり,千葉県,42,上
2021-07-21,豚,生体,せり,栃木県,31,上
2021-07-22,豚,生体,せり,岩手県,88,上
2021-07-22,豚,生体,せり,茨城県,76,上
2021-07-22,豚,生体,せり,千葉県,38,上
2021-07-22,豚,生体,せり,秋田県,34,上
2021-07-22,豚,生体,せり,栃木県,33,上
2021-07-26,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2021-07-26,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-07-26,牛,生体,せり,茨城県,1,和牛　去勢　Ａ－４
2021-07-26,牛,生体,せり,栃木県,1,和牛　去勢　Ａ－４
2021-07-27,牛,生体,せり,栃木県,16,和牛　去勢　Ａ－４
2021-07-27,牛,生体,せり,宮城県,8,和牛　去勢　Ａ－４
2021-07-27,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2021-07-27,牛,生体,せり,島根県,4,和牛　去勢　Ａ－４
2021-07-27,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-07-27,豚,生体,せり,茨城県,80,上
2021-07-27,豚,生体,せり,秋田県,49,上
2021-07-27,豚,生体,せり,千葉県,46,上
2021-07-27,豚,生体,せり,埼玉県,40,上
2021-07-27,豚,生体,せり,岩手県,25,上
2021-07-28,牛,生体,せり,群馬県,14,和牛　去勢　Ａ－４
2021-07-28,牛,生体,せり,栃木県,5,和牛　去勢　Ａ－４
2021-07-28,牛,生体,せり,鹿児島県,5,和牛　去勢　Ａ－４
2021-07-28,牛,生体,せり,茨城県,4,和牛　去勢　Ａ－４
2021-07-28,牛,生体,せり,岩手県,3,和牛　去勢　Ａ－４
2021-07-28,豚,生体,せり,岩手県,51,上
2021-07-28,豚,生体,せり,群馬県,48,上
2021-07-28,豚,生体,せり,秋田県,38,上
2021-07-28,豚,生体,せり,栃木県,20,上
2021-07-28,豚,生体,せり,千葉県,13,上
2021-07-29,牛,生体,せり,福島県,13,和牛　去勢　Ａ－４
2021-07-29,牛,生体,せり,群馬県,12,和牛　去勢　Ａ－４
2021-07-29,牛,生体,せり,栃木県,4,和牛　去勢　Ａ－４
2021-07-29,牛,生体,せり,岩手県,3,和牛　去勢　Ａ－４
2021-07-29,牛,生体,せり,茨城県,3,和牛　去勢　Ａ－４
2021-07-29,豚,生体,せり,岩手県,51,上
2021-07-29,豚,生体,せり,千葉県,35,上
2021-07-29,豚,生体,せり,秋田県,34,上
2021-07-29,豚,生体,せり,群馬県,30,上
2021-07-29,豚,生体,せり,茨城県,23,上
2021-07-30,牛,生体,せり,茨城県,22,和牛　去勢　Ａ－４
2021-07-30,牛,生体,せり,山形県,10,和牛　去勢　Ａ－４
2021-07-30,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2021-07-30,牛,生体,せり,鹿児島県,7,和牛　去勢　Ａ－４
2021-07-30,牛,生体,せり,栃木県,5,和牛　去勢　Ａ－４
2021-07-30,豚,生体,せり,茨城県,56,上
2021-07-30,豚,生体,せり,福島県,37,上
2021-07-30,豚,生体,せり,栃木県,36,上
2021-07-30,豚,生体,せり,千葉県,28,上
2021-07-30,豚,生体,せり,群馬県,24,上
2021-08-02,牛,生体,せり,北海道,11,和牛　去勢　Ａ－４
2021-08-02,牛,生体,せり,埼玉県,6,和牛　去勢　Ａ－４
2021-08-02,牛,生体,せり,三重県,2,和牛　去勢　Ａ－４
2021-08-02,牛,生体,せり,岩手県,1,和牛　去勢　Ａ－４
2021-08-02,牛,生体,せり,神奈川県,1,和牛　去勢　Ａ－４
2021-08-02,豚,生体,せり,岩手県,30,上
2021-08-02,豚,生体,せり,秋田県,29,上
2021-08-02,豚,生体,せり,千葉県,22,上
2021-08-02,豚,生体,せり,群馬県,10,上
2021-08-02,豚,生体,せり,宮城県,7,上
2021-08-03,牛,生体,せり,岩手県,11,和牛　去勢　Ａ－４
2021-08-03,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2021-08-03,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2021-08-03,牛,生体,せり,福島県,5,和牛　去勢　Ａ－４
2021-08-03,牛,生体,せり,栃木県,5,和牛　去勢　Ａ－４
2021-08-03,豚,生体,せり,茨城県,101,上
2021-08-03,豚,生体,せり,秋田県,50,上
2021-08-03,豚,生体,せり,群馬県,44,上
2021-08-03,豚,生体,せり,埼玉県,35,上
2021-08-03,豚,生体,せり,岩手県,34,上
2021-08-04,牛,生体,せり,北海道,15,和牛　去勢　Ａ－４
2021-08-04,牛,生体,せり,福島県,5,和牛　去勢　Ａ－４
2021-08-04,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2021-08-04,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2021-08-04,牛,生体,せり,島根県,4,和牛　去勢　Ａ－４
2021-08-04,豚,生体,せり,茨城県,60,上
2021-08-04,豚,生体,せり,岩手県,38,上
2021-08-04,豚,生体,せり,栃木県,38,上
2021-08-04,豚,生体,せり,群馬県,38,上
2021-08-04,豚,生体,せり,千葉県,17,上
2021-08-05,牛,生体,せり,茨城県,13,和牛　去勢　Ａ－４
2021-08-05,牛,生体,せり,福島県,12,和牛　去勢　Ａ－４
2021-08-05,牛,生体,せり,栃木県,12,和牛　去勢　Ａ－４
2021-08-05,牛,生体,せり,北海道,9,和牛　去勢　Ａ－４
2021-08-05,牛,生体,せり,宮城県,8,和牛　去勢　Ａ－４
2021-08-05,豚,生体,せり,岩手県,50,上
2021-08-05,豚,生体,せり,群馬県,39,上
2021-08-05,豚,生体,せり,秋田県,32,上
2021-08-05,豚,生体,せり,栃木県,24,上
2021-08-05,豚,生体,せり,千葉県,15,上
2021-08-06,牛,生体,せり,群馬県,16,和牛　去勢　Ａ－４
2021-08-06,牛,生体,せり,栃木県,14,和牛　去勢　Ａ－４
2021-08-06,牛,生体,せり,岩手県,12,和牛　去勢　Ａ－４
2021-08-06,牛,生体,せり,青森県,10,和牛　去勢　Ａ－４
2021-08-06,牛,生体,せり,茨城県,9,和牛　去勢　Ａ－４
2021-08-06,豚,生体,せり,栃木県,62,上
2021-08-06,豚,生体,せり,茨城県,52,上
2021-08-06,豚,生体,せり,群馬県,51,上
2021-08-06,豚,生体,せり,千葉県,46,上
2021-08-06,豚,生体,せり,福島県,42,上
2021-08-10,牛,生体,せり,埼玉県,11,和牛　去勢　Ａ－４
2021-08-10,牛,生体,せり,福島県,6,和牛　去勢　Ａ－４
2021-08-10,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2021-08-10,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-08-10,牛,生体,せり,宮崎県,3,和牛　去勢　Ａ－４
2021-08-10,豚,生体,せり,秋田県,94,上
2021-08-10,豚,生体,せり,千葉県,54,上
2021-08-10,豚,生体,せり,群馬県,23,上
2021-08-10,豚,生体,せり,岩手県,22,上
2021-08-10,豚,生体,せり,福島県,15,上
2021-08-11,牛,生体,せり,岩手県,9,和牛　去勢　Ａ－４
2021-08-11,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2021-08-11,牛,生体,せり,埼玉県,6,和牛　去勢　Ａ－４
2021-08-11,牛,生体,せり,栃木県,5,和牛　去勢　Ａ－４
2021-08-11,牛,生体,せり,群馬県,5,和牛　去勢　Ａ－４
2021-08-11,豚,生体,せり,茨城県,79,上
2021-08-11,豚,生体,せり,岩手県,67,上
2021-08-11,豚,生体,せり,秋田県,52,上
2021-08-11,豚,生体,せり,千葉県,43,上
2021-08-11,豚,生体,せり,群馬県,37,上
2021-08-12,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-08-12,牛,生体,せり,茨城県,3,和牛　去勢　Ａ－４
2021-08-12,牛,生体,せり,栃木県,3,和牛　去勢　Ａ－４
2021-08-12,豚,生体,せり,岩手県,53,上
2021-08-12,豚,生体,せり,千葉県,46,上
2021-08-12,豚,生体,せり,福島県,45,上
2021-08-12,豚,生体,せり,茨城県,40,上
2021-08-12,豚,生体,せり,栃木県,30,上
2021-08-17,牛,生体,せり,茨城県,18,和牛　去勢　Ａ－４
2021-08-17,牛,生体,せり,栃木県,12,和牛　去勢　Ａ－４
2021-08-17,牛,生体,せり,宮城県,11,和牛　去勢　Ａ－４
2021-08-17,牛,生体,せり,千葉県,10,和牛　去勢　Ａ－４
2021-08-17,牛,生体,せり,群馬県,7,和牛　去勢　Ａ－４
2021-08-17,豚,生体,せり,茨城県,63,上
2021-08-17,豚,生体,せり,秋田県,56,上
2021-08-17,豚,生体,せり,千葉県,50,上
