日付,種別,区分,販売方法,産地,高値(円),中値(円),安値(円),規格等
2021-05-28,豚,生体,せり,千葉県,540,524,501,上
2021-05-31,牛,生体,せり,北海道,2376,2324,2267,和牛　去勢　Ａ－４
2021-05-31,牛,生体,せり,宮城県,2323,2289,2255,和牛　去勢　Ａ－４
2021-05-31,牛,生体,せり,埼玉県,2292,2279,2267,和牛　去勢　Ａ－４
2021-05-31,豚,生体,せり,秋田県,595,561,530,上
2021-05-31,豚,生体,せり,群馬県,596,547,519,上
2021-05-31,豚,生体,せり,岩手県,617,577,551,上
2021-05-31,豚,生体,せり,福島県,564,543,518,上
2021-05-31,豚,生体,せり,栃木県,599,538,522,上
2021-06-01,牛,生体,せり,茨城県,2419,2345,2251,和牛　去勢　Ａ－４
2021-06-01,牛,生体,せり,北海道,2412,2322,2238,和牛　去勢　Ａ－４
2021-06-01,牛,生体,せり,埼玉県,2408,2380,2347,和牛　去勢　Ａ－４
2021-06-01,牛,生体,せり,栃木県,2372,2355,2341,和牛　去勢　Ａ－４
2021-06-01,牛,生体,せり,神奈川県,2597,2572,2540,和牛　去勢　Ａ－４
2021-06-01,豚,生体,せり,茨城県,659,639,593,上
2021-06-01,豚,生体,せり,群馬県,652,644,616,上
2021-06-01,豚,生体,せり,秋田県,654,636,557,上
2021-06-01,豚,生体,せり,岩手県,687,641,567,上
2021-06-01,豚,生体,せり,千葉県,680,645,616,上
2021-06-02,牛,生体,せり,岩手県,2492,2399,2292,和牛　去勢　Ａ－４
2021-06-02,牛,生体,せり,群馬県,2455,2393,2337,和牛　去勢　Ａ－４
2021-06-02,牛,生体,せり,福島県,2270,2222,2145,和牛　去勢　Ａ－４
2021-06-02,牛,生体,せり,埼玉県,2421,2368,2338,和牛　去勢　Ａ－４
2021-06-02,牛,生体,せり,北海道,2433,2371,2325,和牛　去勢　Ａ－４
2021-06-02,豚,生体,せり,栃木県,649,626,612,上
2021-06-02,豚,生体,せり,茨城県,647,636,616,上
2021-06-02,豚,生体,せり,群馬県,646,629,605,上
2021-06-02,豚,生体,せり,岩手県,673,652,636,上
2021-06-02,豚,生体,せり,秋田県,644,625,605,上
2021-06-03,牛,生体,せり,群馬県,2529,2360,2196,和牛　去勢　Ａ－４
2021-06-03,牛,生体,せり,宮城県,2462,2397,2347,和牛　去勢　Ａ－４
2021-06-03,牛,生体,せり,福島県,2470,2330,2158,和牛　去勢　Ａ－４
2021-06-03,牛,生体,せり,栃木県,2399,2361,2313,和牛　去勢　Ａ－４
2021-06-03,牛,生体,せり,北海道,2338,2313,2269,和牛　去勢　Ａ－４
2021-06-03,豚,生体,せり,岩手県,701,673,645,上
2021-06-03,豚,生体,せり,群馬県,681,664,649,上
2021-06-03,豚,生体,せり,千葉県,690,665,645,上
2021-06-03,豚,生体,せり,秋田県,676,665,648,上
2021-06-03,豚,生体,せり,茨城県,691,675,648,上
2021-06-04,牛,生体,せり,栃木県,2567,2401,2306,和牛　去勢　Ａ－４
2021-06-04,牛,生体,せり,青森県,2479,2420,2341,和牛　去勢　Ａ－４
2021-06-04,牛,生体,せり,茨城県,2492,2401,2359,和牛　去勢　Ａ－４
2021-06-04,牛,生体,せり,北海道,2507,2369,2276,和牛　去勢　Ａ－４
2021-06-04,牛,生体,せり,宮城県,2526,2455,2339,和牛　去勢　Ａ－４
2021-06-04,豚,生体,せり,茨城県,670,634,616,上
2021-06-04,豚,生体,せり,福島県,633,625,616,上
2021-06-04,豚,生体,せり,秋田県,659,631,616,上
2021-06-04,豚,生体,せり,岩手県,701,656,640,上
2021-06-04,豚,生体,せり,千葉県,672,641,618,上
2021-06-07,牛,生体,せり,宮城県,2438,2388,2346,和牛　去勢　Ａ－４
2021-06-07,牛,生体,せり,長野県,2399,2330,2286,和牛　去勢　Ａ－４
2021-06-07,牛,生体,せり,北海道,2377,2339,2292,和牛　去勢　Ａ－４
2021-06-07,牛,生体,せり,栃木県,2411,2318,2258,和牛　去勢　Ａ－４
2021-06-07,牛,生体,せり,埼玉県,2368,2297,2226,和牛　去勢　Ａ－４
2021-06-07,豚,生体,せり,秋田県,724,663,637,上
2021-06-07,豚,生体,せり,岩手県,735,688,648,上
2021-06-07,豚,生体,せり,福島県,671,659,637,上
2021-06-07,豚,生体,せり,栃木県,662,647,627,上
2021-06-07,豚,生体,せり,宮城県,662,651,639,上
2021-06-08,牛,生体,せり,栃木県,2667,2432,2259,和牛　去勢　Ａ－４
2021-06-08,牛,生体,せり,北海道,2446,2360,2229,和牛　去勢　Ａ－４
2021-06-08,牛,生体,せり,宮城県,2503,2338,2160,和牛　去勢　Ａ－４
2021-06-08,牛,生体,せり,千葉県,2333,2302,2268,和牛　去勢　Ａ－４
2021-06-08,牛,生体,せり,岩手県,2426,2399,2378,和牛　去勢　Ａ－４
2021-06-08,豚,生体,せり,茨城県,693,673,648,上
2021-06-08,豚,生体,せり,群馬県,689,667,648,上
2021-06-08,豚,生体,せり,秋田県,683,667,654,上
2021-06-08,豚,生体,せり,埼玉県,687,670,648,上
2021-06-08,豚,生体,せり,千葉県,703,676,660,上
2021-06-09,牛,生体,せり,栃木県,2523,2402,2170,和牛　去勢　Ａ－４
2021-06-09,牛,生体,せり,北海道,2447,2422,2372,和牛　去勢　Ａ－４
2021-06-09,牛,生体,せり,岩手県,2710,2545,2378,和牛　去勢　Ａ－４
2021-06-09,牛,生体,せり,埼玉県,2476,2365,2218,和牛　去勢　Ａ－４
2021-06-09,牛,生体,せり,茨城県,2501,2438,2378,和牛　去勢　Ａ－４
2021-06-09,豚,生体,せり,群馬県,659,645,619,上
2021-06-09,豚,生体,せり,茨城県,664,650,637,上
2021-06-09,豚,生体,せり,岩手県,690,667,648,上
2021-06-09,豚,生体,せり,秋田県,656,649,639,上
2021-06-09,豚,生体,せり,栃木県,659,650,639,上
2021-06-10,牛,生体,せり,群馬県,2537,2411,2349,和牛　去勢　Ａ－４
2021-06-10,牛,生体,せり,福島県,2363,2262,2052,和牛　去勢　Ａ－４
2021-06-10,牛,生体,せり,北海道,2431,2395,2362,和牛　去勢　Ａ－４
2021-06-10,牛,生体,せり,広島県,2394,2344,2268,和牛　去勢　Ａ－４
2021-06-10,牛,生体,せり,宮城県,2459,2403,2352,和牛　去勢　Ａ－４
2021-06-10,豚,生体,せり,栃木県,637,618,605,上
2021-06-10,豚,生体,せり,秋田県,697,623,605,上
2021-06-10,豚,生体,せり,千葉県,649,631,605,上
2021-06-10,豚,生体,せり,茨城県,648,635,616,上
2021-06-10,豚,生体,せり,岩手県,626,618,607,上
2021-06-11,牛,生体,せり,栃木県,2532,2449,2300,和牛　去勢　Ａ－４
2021-06-11,牛,生体,せり,北海道,2521,2427,2306,和牛　去勢　Ａ－４
2021-06-11,牛,生体,せり,茨城県,2486,2459,2434,和牛　去勢　Ａ－４
2021-06-11,牛,生体,せり,宮城県,2510,2439,2371,和牛　去勢　Ａ－４
2021-06-11,牛,生体,せり,山形県,2525,2502,2489,和牛　去勢　Ａ－４
2021-06-11,豚,生体,せり,茨城県,637,612,554,上
2021-06-11,豚,生体,せり,岩手県,714,634,559,上
2021-06-11,豚,生体,せり,千葉県,631,601,536,上
2021-06-11,豚,生体,せり,群馬県,629,577,518,上
2021-06-11,豚,生体,せり,福島県,594,561,540,上
2021-06-14,牛,生体,せり,北海道,2432,2362,2303,和牛　去勢　Ａ－４
2021-06-14,牛,生体,せり,宮城県,2469,2411,2362,和牛　去勢　Ａ－４
2021-06-14,牛,生体,せり,埼玉県,2398,2383,2376,和牛　去勢　Ａ－４
2021-06-14,牛,生体,せり,福島県,2195,2195,2195,和牛　去勢　Ａ－４
2021-06-14,豚,生体,せり,秋田県,638,588,540,上
2021-06-14,豚,生体,せり,岩手県,745,693,626,上
2021-06-14,豚,生体,せり,福島県,605,577,562,上
2021-06-14,豚,生体,せり,栃木県,626,595,541,上
2021-06-14,豚,生体,せり,群馬県,594,585,572,上
2021-06-15,牛,生体,せり,栃木県,2486,2414,2343,和牛　去勢　Ａ－４
2021-06-15,牛,生体,せり,群馬県,2588,2410,2345,和牛　去勢　Ａ－４
2021-06-15,牛,生体,せり,北海道,2486,2427,2378,和牛　去勢　Ａ－４
2021-06-15,牛,生体,せり,鹿児島県,2448,2388,2326,和牛　去勢　Ａ－４
2021-06-15,牛,生体,せり,茨城県,2511,2481,2444,和牛　去勢　Ａ－４
2021-06-15,豚,生体,せり,茨城県,605,578,519,上
2021-06-15,豚,生体,せり,群馬県,646,572,530,上
2021-06-15,豚,生体,せり,秋田県,596,559,518,上
2021-06-15,豚,生体,せり,岩手県,649,631,616,上
2021-06-15,豚,生体,せり,埼玉県,606,571,551,上
2021-06-16,牛,生体,せり,青森県,2744,2463,2377,和牛　去勢　Ａ－４
2021-06-16,牛,生体,せり,群馬県,2592,2417,2346,和牛　去勢　Ａ－４
2021-06-16,牛,生体,せり,岩手県,2649,2546,2296,和牛　去勢　Ａ－４
2021-06-16,牛,生体,せり,栃木県,2520,2431,2367,和牛　去勢　Ａ－４
2021-06-16,牛,生体,せり,北海道,2466,2412,2364,和牛　去勢　Ａ－４
2021-06-16,豚,生体,せり,岩手県,702,656,605,上
2021-06-16,豚,生体,せり,群馬県,595,577,540,上
2021-06-16,豚,生体,せり,秋田県,594,559,540,上
2021-06-16,豚,生体,せり,栃木県,604,575,535,上
2021-06-16,豚,生体,せり,千葉県,639,596,540,上
2021-06-17,牛,生体,せり,栃木県,2521,2409,2338,和牛　去勢　Ａ－４
2021-06-17,牛,生体,せり,群馬県,2516,2425,2269,和牛　去勢　Ａ－４
2021-06-17,牛,生体,せり,埼玉県,2415,2356,2291,和牛　去勢　Ａ－４
2021-06-17,牛,生体,せり,青森県,2385,2346,2287,和牛　去勢　Ａ－４
2021-06-17,牛,生体,せり,岩手県,2473,2398,2362,和牛　去勢　Ａ－４
2021-06-17,豚,生体,せり,岩手県,700,617,583,上
2021-06-17,豚,生体,せり,千葉県,642,603,583,上
2021-06-17,豚,生体,せり,茨城県,621,594,564,上
2021-06-17,豚,生体,せり,秋田県,627,604,583,上
2021-06-18,牛,生体,せり,岩手県,2482,2423,2339,和牛　去勢　Ａ－４
2021-06-18,牛,生体,せり,茨城県,2505,2394,2159,和牛　去勢　Ａ－４
2021-06-18,牛,生体,せり,青森県,2487,2458,2430,和牛　去勢　Ａ－４
2021-06-18,牛,生体,せり,群馬県,2539,2450,2365,和牛　去勢　Ａ－４
2021-06-18,牛,生体,せり,北海道,2436,2409,2371,和牛　去勢　Ａ－４
2021-06-18,豚,生体,せり,茨城県,638,603,573,上
2021-06-18,豚,生体,せり,福島県,585,576,562,上
2021-06-18,豚,生体,せり,群馬県,607,597,573,上
2021-06-18,豚,生体,せり,千葉県,648,604,564,上
2021-06-18,豚,生体,せり,秋田県,607,577,563,上
2021-06-21,牛,生体,せり,宮城県,2436,2361,2141,和牛　去勢　Ａ－４
2021-06-21,牛,生体,せり,埼玉県,2447,2414,2385,和牛　去勢　Ａ－４
2021-06-21,牛,生体,せり,三重県,2428,2401,2374,和牛　去勢　Ａ－４
2021-06-21,牛,生体,せり,福島県,2244,2220,2174,和牛　去勢　Ａ－４
2021-06-21,牛,生体,せり,北海道,2386,2384,2382,和牛　去勢　Ａ－４
2021-06-21,豚,生体,せり,栃木県,629,598,583,上
2021-06-21,豚,生体,せり,秋田県,630,603,583,上
2021-06-21,豚,生体,せり,岩手県,701,653,583,上
2021-06-21,豚,生体,せり,福島県,619,585,572,上
2021-06-21,豚,生体,せり,宮城県,618,614,607,上
2021-06-22,牛,生体,せり,岩手県,2509,2467,2425,和牛　去勢　Ａ－４
2021-06-22,牛,生体,せり,茨城県,2470,2440,2351,和牛　去勢　Ａ－４
2021-06-22,牛,生体,せり,栃木県,2509,2475,2436,和牛　去勢　Ａ－４
2021-06-22,牛,生体,せり,長野県,2445,2379,2334,和牛　去勢　Ａ－４
2021-06-22,牛,生体,せり,北海道,2453,2425,2394,和牛　去勢　Ａ－４
2021-06-22,豚,生体,せり,茨城県,626,611,595,上
2021-06-22,豚,生体,せり,群馬県,618,608,594,上
2021-06-22,豚,生体,せり,秋田県,626,609,596,上
2021-06-22,豚,生体,せり,岩手県,697,649,624,上
2021-06-22,豚,生体,せり,千葉県,640,617,594,上
2021-06-23,牛,生体,せり,福島県,2326,2259,2160,和牛　去勢　Ａ－４
2021-06-23,牛,生体,せり,北海道,2486,2471,2447,和牛　去勢　Ａ－４
2021-06-23,牛,生体,せり,千葉県,2517,2468,2435,和牛　去勢　Ａ－４
2021-06-23,牛,生体,せり,茨城県,2522,2467,2441,和牛　去勢　Ａ－４
2021-06-23,牛,生体,せり,群馬県,2494,2449,2377,和牛　去勢　Ａ－４
2021-06-23,豚,生体,せり,群馬県,631,604,583,上
2021-06-23,豚,生体,せり,岩手県,698,635,594,上
2021-06-23,豚,生体,せり,栃木県,613,600,583,上
2021-06-23,豚,生体,せり,茨城県,645,618,594,上
2021-06-23,豚,生体,せり,千葉県,627,608,584,上
2021-06-24,牛,生体,せり,群馬県,2490,2414,2334,和牛　去勢　Ａ－４
2021-06-24,牛,生体,せり,北海道,2422,2393,2361,和牛　去勢　Ａ－４
2021-06-24,牛,生体,せり,福島県,2375,2325,2265,和牛　去勢　Ａ－４
2021-06-24,牛,生体,せり,茨城県,2439,2418,2346,和牛　去勢　Ａ－４
2021-06-24,牛,生体,せり,宮城県,2433,2430,2427,和牛　去勢　Ａ－４
2021-06-24,豚,生体,せり,岩手県,691,620,572,上
2021-06-24,豚,生体,せり,千葉県,658,607,581,上
2021-06-24,豚,生体,せり,茨城県,626,609,586,上
2021-06-24,豚,生体,せり,秋田県,691,606,573,上
2021-06-24,豚,生体,せり,栃木県,636,599,577,上
2021-06-25,牛,生体,せり,北海道,2516,2423,2359,和牛　去勢　Ａ－４
2021-06-25,牛,生体,せり,茨城県,2505,2428,2364,和牛　去勢　Ａ－４
2021-06-25,牛,生体,せり,群馬県,2433,2386,2375,和牛　去勢　Ａ－４
2021-06-25,牛,生体,せり,広島県,2478,2448,2430,和牛　去勢　Ａ－４
2021-06-25,牛,生体,せり,青森県,2433,2399,2323,和牛　去勢　Ａ－４
2021-06-25,豚,生体,せり,茨城県,688,606,584,上
2021-06-25,豚,生体,せり,福島県,594,583,572,上
2021-06-25,豚,生体,せり,群馬県,615,596,584,上
2021-06-25,豚,生体,せり,千葉県,648,617,591,上
2021-06-25,豚,生体,せり,岩手県,691,640,605,上
2021-06-28,牛,生体,せり,北海道,2455,2429,2406,和牛　去勢　Ａ－４
2021-06-28,牛,生体,せり,鹿児島県,2458,2415,2360,和牛　去勢　Ａ－４
2021-06-28,牛,生体,せり,埼玉県,2421,2359,2244,和牛　去勢　Ａ－４
2021-06-28,牛,生体,せり,宮城県,2318,2318,2318,和牛　去勢　Ａ－４
2021-06-28,牛,生体,せり,栃木県,2404,2404,2404,和牛　去勢　Ａ－４
2021-06-28,豚,生体,せり,秋田県,645,609,577,上
2021-06-28,豚,生体,せり,岩手県,714,673,594,上
2021-06-28,豚,生体,せり,群馬県,627,600,583,上
2021-06-28,豚,生体,せり,福島県,613,596,594,上
2021-06-28,豚,生体,せり,宮城県,617,595,582,上
2021-06-29,牛,生体,せり,栃木県,2590,2399,2081,和牛　去勢　Ａ－４
2021-06-29,牛,生体,せり,宮城県,2486,2378,2284,和牛　去勢　Ａ－４
2021-06-29,牛,生体,せり,群馬県,2462,2395,2326,和牛　去勢　Ａ－４
2021-06-29,牛,生体,せり,千葉県,2388,2354,2297,和牛　去勢　Ａ－４
2021-06-29,牛,生体,せり,北海道,2444,2381,2325,和牛　去勢　Ａ－４
2021-06-29,豚,生体,せり,茨城県,616,596,583,上
2021-06-29,豚,生体,せり,秋田県,613,588,573,上
2021-06-29,豚,生体,せり,千葉県,642,599,572,上
2021-06-29,豚,生体,せり,埼玉県,648,601,573,上
2021-06-29,豚,生体,せり,岩手県,701,625,605,上
2021-06-30,牛,生体,せり,群馬県,2598,2448,2382,和牛　去勢　Ａ－４
2021-06-30,牛,生体,せり,福島県,2375,2291,2191,和牛　去勢　Ａ－４
2021-06-30,牛,生体,せり,茨城県,2449,2415,2338,和牛　去勢　Ａ－４
2021-06-30,牛,生体,せり,栃木県,2783,2531,2374,和牛　去勢　Ａ－４
2021-06-30,牛,生体,せり,青森県,2449,2413,2361,和牛　去勢　Ａ－４
2021-06-30,豚,生体,せり,岩手県,702,650,594,上
2021-06-30,豚,生体,せり,群馬県,646,619,594,上
2021-06-30,豚,生体,せり,栃木県,647,631,605,上
2021-06-30,豚,生体,せり,茨城県,651,635,605,上
2021-06-30,豚,生体,せり,埼玉県,605,605,605,上
2021-07-01,牛,生体,せり,福島県,2455,2285,2178,和牛　去勢　Ａ－４
2021-07-01,牛,生体,せり,群馬県,2581,2478,2331,和牛　去勢　Ａ－４
2021-07-01,牛,生体,せり,茨城県,2443,2401,2349,和牛　去勢　Ａ－４
2021-07-01,牛,生体,せり,北海道,2517,2488,2447,和牛　去勢　Ａ－４
2021-07-01,牛,生体,せり,埼玉県,2456,2433,2408,和牛　去勢　Ａ－４
2021-07-01,豚,生体,せり,岩手県,738,651,612,上
2021-07-01,豚,生体,せり,茨城県,645,622,605,上
2021-07-01,豚,生体,せり,秋田県,650,631,605,上
2021-07-01,豚,生体,せり,群馬県,637,618,605,上
2021-07-01,豚,生体,せり,千葉県,659,641,607,上
2021-07-02,牛,生体,せり,福島県,2479,2324,2216,和牛　去勢　Ａ－４
2021-07-02,牛,生体,せり,宮城県,2560,2492,2445,和牛　去勢　Ａ－４
2021-07-02,牛,生体,せり,栃木県,2498,2454,2370,和牛　去勢　Ａ－４
2021-07-02,牛,生体,せり,北海道,2547,2450,2377,和牛　去勢　Ａ－４
2021-07-02,牛,生体,せり,青森県,2753,2539,2363,和牛　去勢　Ａ－４
2021-07-02,豚,生体,せり,茨城県,648,630,605,上
2021-07-02,豚,生体,せり,栃木県,650,625,605,上
2021-07-02,豚,生体,せり,岩手県,700,671,640,上
2021-07-02,豚,生体,せり,千葉県,690,642,605,上
2021-07-02,豚,生体,せり,群馬県,635,615,605,上
2021-07-05,牛,生体,せり,埼玉県,2390,2357,2313,和牛　去勢　Ａ－４
2021-07-05,牛,生体,せり,宮城県,2435,2406,2379,和牛　去勢　Ａ－４
2021-07-05,牛,生体,せり,宮崎県,2547,2503,2465,和牛　去勢　Ａ－４
2021-07-05,牛,生体,せり,北海道,2444,2444,2444,和牛　去勢　Ａ－４
2021-07-05,牛,生体,せり,岩手県,1850,1850,1850,和牛　去勢　Ａ－４
2021-07-05,豚,生体,せり,福島県,680,666,637,上
2021-07-05,豚,生体,せり,栃木県,685,667,648,上
2021-07-05,豚,生体,せり,秋田県,685,660,640,上
2021-07-05,豚,生体,せり,岩手県,745,715,658,上
2021-07-05,豚,生体,せり,宮城県,687,679,651,上
2021-07-06,牛,生体,せり,茨城県,2557,2453,2377,和牛　去勢　Ａ－４
2021-07-06,牛,生体,せり,千葉県,2496,2446,2405,和牛　去勢　Ａ－４
2021-07-06,牛,生体,せり,栃木県,2559,2440,2337,和牛　去勢　Ａ－４
2021-07-06,牛,生体,せり,埼玉県,2486,2451,2394,和牛　去勢　Ａ－４
2021-07-06,牛,生体,せり,青森県,2438,2409,2355,和牛　去勢　Ａ－４
2021-07-06,豚,生体,せり,茨城県,680,663,638,上
2021-07-06,豚,生体,せり,秋田県,670,659,652,上
2021-07-06,豚,生体,せり,埼玉県,703,668,649,上
2021-07-06,豚,生体,せり,岩手県,756,722,680,上
2021-07-06,豚,生体,せり,群馬県,702,669,658,上
2021-07-07,牛,生体,せり,茨城県,2592,2407,2174,和牛　去勢　Ａ－４
2021-07-07,牛,生体,せり,栃木県,2560,2461,2413,和牛　去勢　Ａ－４
2021-07-07,牛,生体,せり,島根県,2426,2371,2285,和牛　去勢　Ａ－４
2021-07-07,牛,生体,せり,北海道,2495,2380,2290,和牛　去勢　Ａ－４
2021-07-07,牛,生体,せり,群馬県,2452,2362,2287,和牛　去勢　Ａ－４
2021-07-07,豚,生体,せり,栃木県,671,660,653,上
2021-07-07,豚,生体,せり,岩手県,745,711,680,上
2021-07-07,豚,生体,せり,千葉県,744,682,648,上
2021-07-07,豚,生体,せり,茨城県,691,675,652,上
2021-07-07,豚,生体,せり,群馬県,672,662,654,上
2021-07-08,牛,生体,せり,福島県,2447,2215,1961,和牛　去勢　Ａ－４
2021-07-08,牛,生体,せり,栃木県,2577,2459,2324,和牛　去勢　Ａ－４
2021-07-08,牛,生体,せり,宮城県,2490,2394,2344,和牛　去勢　Ａ－４
2021-07-08,牛,生体,せり,群馬県,2593,2423,2318,和牛　去勢　Ａ－４
2021-07-08,牛,生体,せり,岩手県,2601,2478,2317,和牛　去勢　Ａ－４
2021-07-08,豚,生体,せり,岩手県,742,681,627,上
2021-07-08,豚,生体,せり,秋田県,677,651,626,上
2021-07-08,豚,生体,せり,群馬県,680,655,632,上
2021-07-08,豚,生体,せり,茨城県,681,663,648,上
2021-07-08,豚,生体,せり,栃木県,671,657,648,上
2021-07-09,牛,生体,せり,北海道,2494,2357,2269,和牛　去勢　Ａ－４
2021-07-09,牛,生体,せり,茨城県,2490,2436,2349,和牛　去勢　Ａ－４
2021-07-09,牛,生体,せり,青森県,2535,2407,2362,和牛　去勢　Ａ－４
2021-07-09,牛,生体,せり,栃木県,2487,2383,2272,和牛　去勢　Ａ－４
2021-07-09,牛,生体,せり,岩手県,2588,2393,2269,和牛　去勢　Ａ－４
2021-07-09,豚,生体,せり,茨城県,702,651,607,上
2021-07-09,豚,生体,せり,群馬県,653,638,609,上
2021-07-09,豚,生体,せり,岩手県,715,665,617,上
2021-07-09,豚,生体,せり,福島県,657,623,583,上
2021-07-09,豚,生体,せり,千葉県,716,666,605,上
2021-07-12,牛,生体,せり,北海道,2378,2313,2280,和牛　去勢　Ａ－４
2021-07-12,牛,生体,せり,茨城県,2325,2295,2272,和牛　去勢　Ａ－４
2021-07-12,牛,生体,せり,宮城県,2335,2307,2252,和牛　去勢　Ａ－４
2021-07-12,牛,生体,せり,栃木県,2364,2319,2285,和牛　去勢　Ａ－４
2021-07-12,牛,生体,せり,埼玉県,2316,2265,2230,和牛　去勢　Ａ－４
2021-07-12,豚,生体,せり,岩手県,750,696,616,上
2021-07-12,豚,生体,せり,秋田県,667,639,605,上
2021-07-12,豚,生体,せり,群馬県,651,638,606,上
2021-07-12,豚,生体,せり,千葉県,670,646,627,上
2021-07-12,豚,生体,せり,福島県,648,635,626,上
2021-07-13,牛,生体,せり,茨城県,2497,2370,2279,和牛　去勢　Ａ－４
2021-07-13,牛,生体,せり,栃木県,2593,2315,2130,和牛　去勢　Ａ－４
2021-07-13,牛,生体,せり,群馬県,2392,2313,2235,和牛　去勢　Ａ－４
2021-07-13,牛,生体,せり,宮城県,2469,2364,2278,和牛　去勢　Ａ－４
2021-07-13,牛,生体,せり,千葉県,2462,2371,2295,和牛　去勢　Ａ－４
2021-07-13,豚,生体,せり,群馬県,670,621,594,上
2021-07-13,豚,生体,せり,茨城県,656,620,594,上
2021-07-13,豚,生体,せり,秋田県,623,615,594,上
2021-07-13,豚,生体,せり,埼玉県,674,627,605,上
2021-07-13,豚,生体,せり,千葉県,704,650,605,上
2021-07-14,牛,生体,せり,北海道,2378,2298,2223,和牛　去勢　Ａ－４
2021-07-14,牛,生体,せり,栃木県,2449,2305,2181,和牛　去勢　Ａ－４
2021-07-14,牛,生体,せり,福島県,2404,2167,2053,和牛　去勢　Ａ－４
2021-07-14,牛,生体,せり,鹿児島県,2377,2295,2212,和牛　去勢　Ａ－４
2021-07-14,牛,生体,せり,群馬県,2381,2314,2257,和牛　去勢　Ａ－４
2021-07-14,豚,生体,せり,群馬県,645,616,594,上
2021-07-14,豚,生体,せり,岩手県,730,663,605,上
2021-07-14,豚,生体,せり,栃木県,647,621,605,上
2021-07-14,豚,生体,せり,茨城県,663,646,616,上
2021-07-14,豚,生体,せり,埼玉県,618,613,605,上
2021-07-15,牛,生体,せり,群馬県,2652,2397,2268,和牛　去勢　Ａ－４
2021-07-15,牛,生体,せり,福島県,2442,2225,2081,和牛　去勢　Ａ－４
2021-07-15,牛,生体,せり,栃木県,2389,2331,2268,和牛　去勢　Ａ－４
2021-07-15,牛,生体,せり,茨城県,2435,2327,2215,和牛　去勢　Ａ－４
2021-07-15,牛,生体,せり,青森県,2852,2499,2264,和牛　去勢　Ａ－４
2021-07-15,豚,生体,せり,栃木県,629,609,572,上
2021-07-15,豚,生体,せり,岩手県,712,661,584,上
2021-07-15,豚,生体,せり,秋田県,656,611,580,上
2021-07-15,豚,生体,せり,千葉県,708,631,583,上
2021-07-15,豚,生体,せり,福島県,616,602,594,上
2021-07-16,牛,生体,せり,茨城県,2452,2313,2230,和牛　去勢　Ａ－４
2021-07-16,牛,生体,せり,群馬県,2440,2327,2216,和牛　去勢　Ａ－４
2021-07-16,牛,生体,せり,栃木県,2485,2355,2242,和牛　去勢　Ａ－４
2021-07-16,牛,生体,せり,北海道,2376,2297,2169,和牛　去勢　Ａ－４
2021-07-16,牛,生体,せり,宮城県,2371,2275,2104,和牛　去勢　Ａ－４
2021-07-16,豚,生体,せり,茨城県,660,618,583,上
2021-07-16,豚,生体,せり,岩手県,737,638,589,上
2021-07-16,豚,生体,せり,栃木県,623,603,572,上
2021-07-16,豚,生体,せり,福島県,585,582,572,上
2021-07-16,豚,生体,せり,群馬県,640,595,583,上
2021-07-19,牛,生体,せり,福島県,2184,2110,2050,和牛　去勢　Ａ－４
2021-07-19,牛,生体,せり,埼玉県,2241,2218,2209,和牛　去勢　Ａ－４
2021-07-19,牛,生体,せり,北海道,2296,2248,2224,和牛　去勢　Ａ－４
2021-07-19,牛,生体,せり,栃木県,2241,2232,2224,和牛　去勢　Ａ－４
2021-07-19,牛,生体,せり,佐賀県,2378,2334,2282,和牛　去勢　Ａ－４
2021-07-19,豚,生体,せり,群馬県,619,581,531,上
2021-07-19,豚,生体,せり,岩手県,711,660,540,上
2021-07-19,豚,生体,せり,秋田県,647,569,529,上
2021-07-19,豚,生体,せり,福島県,596,565,562,上
2021-07-19,豚,生体,せり,栃木県,594,588,583,上
2021-07-20,牛,生体,せり,群馬県,2471,2369,2282,和牛　去勢　Ａ－４
2021-07-20,牛,生体,せり,宮城県,2430,2305,2217,和牛　去勢　Ａ－４
2021-07-20,牛,生体,せり,茨城県,2595,2340,2198,和牛　去勢　Ａ－４
2021-07-20,牛,生体,せり,埼玉県,2460,2416,2336,和牛　去勢　Ａ－４
2021-07-20,牛,生体,せり,千葉県,2374,2294,2152,和牛　去勢　Ａ－４
2021-07-20,豚,生体,せり,茨城県,626,588,540,上
2021-07-20,豚,生体,せり,埼玉県,620,578,551,上
2021-07-20,豚,生体,せり,秋田県,615,555,540,上
2021-07-20,豚,生体,せり,群馬県,613,575,541,上
2021-07-20,豚,生体,せり,千葉県,725,666,551,上
2021-07-21,牛,生体,せり,栃木県,2578,2324,2236,和牛　去勢　Ａ－４
2021-07-21,牛,生体,せり,群馬県,2460,2292,2209,和牛　去勢　Ａ－４
2021-07-21,牛,生体,せり,福島県,2217,2094,2024,和牛　去勢　Ａ－４
2021-07-21,牛,生体,せり,山形県,2397,2332,2267,和牛　去勢　Ａ－４
2021-07-21,牛,生体,せり,埼玉県,2325,2292,2243,和牛　去勢　Ａ－４
2021-07-21,豚,生体,せり,群馬県,620,580,509,上
2021-07-21,豚,生体,せり,茨城県,643,589,540,上
2021-07-21,豚,生体,せり,岩手県,724,649,572,上
2021-07-21,豚,生体,せり,千葉県,744,646,572,上
2021-07-21,豚,生体,せり,栃木県,593,573,518,上
2021-07-22,豚,生体,せり,岩手県,716,646,518,上
2021-07-22,豚,生体,せり,茨城県,663,608,572,上
