７　外貿コンテナ貨物　‐取扱動向‐,,,
,外貿コンテナ個数（実入・空計）,,
,,個数,前年比
,合計,451万TEU,98.80%
,輸出,213万TEU,100.50%
,輸入,238万TEU,97.20%
