全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi[sanitize]Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
132039,,東京都武蔵野市,武蔵野総合体育館,ムサシノソウゴウタイイクカン,,,,,,,,東京都武蔵野市吉祥寺北町5丁目11番20号,東京都,武蔵野市,吉祥寺北町5丁目,11番20号,,,,,,(0422)56−2200,,,,,1800001,,武蔵野文化生涯学習事業団,,9:00,21:30,,,,,,有,,,,,,,,有,有,,,,,,,,,,有,有,,,無,無,無,無,無,無,無,無,有,有,有,無,無,無,無,有,無,無,有,無,無,無,無,有,無,有,有,無,有,無,無,無,無,有,有,無,無,無,無,無,無,無,無,有,無,有,無,無,無,無,無,無,無,有,無,無,有,有,無,有,有
132039,,東京都武蔵野市,武蔵野温水プール,ムサシノオンスイプール,,,,,,,,東京都武蔵野市吉祥寺北町5丁目11番33号,東京都,武蔵野市,吉祥寺北町5丁目,11番33号,,,,,,(0422)56−2200,,,,,,,武蔵野文化生涯学習事業団,,9:00,21:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132039,,東京都武蔵野市,武蔵野プール（屋外）,ムサシノプールオクガイ,,,,,,,,東京都武蔵野市吉祥寺北町5丁目11番33号,東京都,武蔵野市,吉祥寺北町5丁目,11番33号,,,,,,(0422)56−2200,,,,,,,武蔵野文化生涯学習事業団,,9:00,18:00,夏期のみ開放,,,,,,,,,,,,,,,,,,,,,,,,,,,,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132039,,東京都武蔵野市,武蔵野庭球場,ムサシノテイキュウジョウ,,,,,,,,東京都武蔵野市緑町3丁目1番34号,東京都,武蔵野市,緑町3丁目,1番34号,,,,,,(0422)56−2200,,,,,,,武蔵野文化生涯学習事業団,,8:45,16:45,5月～8月のみ18時45分まで　休館日：毎月15日(土曜日・日曜日、祝日にあたる場合は翌平日)年末年始(12月29日～1月3日),,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132039,,東京都武蔵野市,武蔵野軟式野球場,ムサシノナンシキヤキュウジョウ,,,,,,,,東京都武蔵野市緑町3丁目1番34号,東京都,武蔵野市,緑町3丁目,1番34号,,,,,,(0422)56−2200,,,,,,,武蔵野文化生涯学習事業団,,8:45,16:45,5月～8月のみ18時45分まで　休館日：毎月15日(土曜日・日曜日、祝日にあたる場合は翌平日)年末年始(12月29日～1月3日),,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132039,,東京都武蔵野市,武蔵野陸上競技場,ムサシノリクジョウキョウギジョウ,,,,,,,,東京都武蔵野市吉祥寺北町5丁目11番20号,東京都,武蔵野市,吉祥寺北町5丁目,11番20号,,,,,,(0422)56−2200,,,,,,,武蔵野文化生涯学習事業団,,9:00,17:00,4月・9月は18時00分まで、5月～8月は19時00分まで,,,,,,,,,,,,,,,,,,,,,,,,,,,,有,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132039,,東京都武蔵野市,緑町スポーツ広場,ミドリチョウスポーツヒロバ,,,,,,,,東京都武蔵野市緑町2丁目2番29号,東京都,武蔵野市,緑町2丁目,2番29号,,,,,,(0422)56−2200,,,,,,,武蔵野文化生涯学習事業団,,9:00,17:00,5月～8月のみ19時まで　休場日：毎月15日(土曜日・日曜日、祝日にあたる場合は翌平日)年末年始(12月29日～1月3日),,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,有,無,無,無,無,無,有,無,無,無,無
132039,,東京都武蔵野市,武蔵野中央公園スポーツ広場,ムサシノチュウオウコウエンスポーツヒロバ,,,,,,,,東京都武蔵野市八幡町2丁目4番22号,東京都,武蔵野市,八幡町2丁目,4番22号,,,,,,(0422)56−2200,,,,,,,武蔵野文化生涯学習事業団,,9:00,17:00,5・8月は18時00分まで、6・7月は19時00分まで,,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,有,無,無
