項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,496,746,919,814,1123,963,819,4120,1928
0,0,0,0,0,0,0,調査世帯数,733,-,37,51,68,65,77,68,59,308,142
0,0,0,0,0,0,0,世帯人員,2.95,-,3.37,3.4,3.52,3.55,3.46,3.1,2.97,2.4,2.25
0,0,0,0,0,0,0,有業人員,1.31,-,1.45,1.47,1.54,1.65,1.74,1.99,1.74,0.78,0.56
0,0,0,0,0,0,0,世帯主平均年齢,59.1,-,30.6,36.9,42.1,47,51.8,57,62.1,74.6,80.4
2,2,0,0,0,0,0,生計支出,316474,2.1,242173,229918,321656,354106,374375,403214,340800,291610,251713
2,3,0,0,0,102-981,0,消費支出,316474,5.1,242173,229918,321656,354106,374375,403214,340800,291610,251713
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,87213,3.4,62990,66128,84058,84414,98863,109403,97777,84742,78379
2,5,1,1,0,102-160,0,穀類,6589,2.9,4225,5893,6120,7200,7670,6983,6336,6648,5798
2,6,1,1,1,102,0,米類,1732,-17,699,1402,1496,1882,2132,1795,1661,1831,1644
2,7,1,1,1,102,102,米,1732,-17,699,1402,1496,1882,2132,1795,1661,1831,1644
2,6,1,1,2,"120,　129",0,パン,2816,5.7,2181,2959,2719,3210,3340,2862,2808,2657,2406
2,7,1,1,2,"120,　129",120,食パン,891,8,403,744,664,914,884,1151,971,947,892
2,7,1,1,2,"120,　129",129,他のパン,1925,4.7,1778,2215,2055,2296,2455,1711,1837,1710,1514
2,6,1,1,3,130-139,0,麺類,1672,27.1,1010,1187,1433,1789,1705,1940,1442,1845,1526
2,7,1,1,3,130-139,130,生うどん・そば,246,33,198,196,169,271,202,279,244,279,232
2,7,1,1,3,130-139,131,乾うどん・そば,444,38.3,142,112,187,311,308,434,203,711,455
2,7,1,1,3,130-139,134,スパゲッティ,129,26.5,84,127,193,188,195,156,120,87,81
2,7,1,1,3,130-139,133,中華麺,428,23,253,352,434,566,413,554,436,406,351
2,7,1,1,3,130-139,135,カップ麺,222,12.7,155,282,281,256,315,273,199,166,179
2,7,1,1,3,130-139,132,即席麺,113,25.6,74,44,91,110,167,118,147,113,134
2,7,1,1,3,130-139,139,他の麺類,90,26.8,103,75,78,86,105,125,93,82,93
2,6,1,1,4,140-160,0,他の穀類,369,8.5,335,344,472,319,494,386,426,315,221
2,7,1,1,4,140-160,140,小麦粉,56,51.4,75,48,53,65,74,74,65,44,36
2,7,1,1,4,140-160,150,もち,52,20.9,-,24,25,60,46,24,34,80,78
2,7,1,1,4,140-160,160,他の穀類のその他,261,0.4,260,273,394,194,375,288,328,191,107
2,5,1,2,0,170-217,0,魚介類,6721,8.9,2339,3416,3667,5565,6951,7811,8972,7990,7848
2,6,1,2,1,170-194,0,生鮮魚介,3927,8.4,1319,1818,1980,3220,4231,4724,5529,4610,4656
2,7,1,2,1,170-189,0,鮮魚,3602,6.9,1220,1739,1825,2979,3912,4409,4842,4226,4286
2,7,1,2,1,170-189,170,まぐろ,668,-3.6,255,368,213,533,727,801,658,855,886
2,7,1,2,1,170-189,172,あじ,153,0,44,51,76,103,130,153,201,208,217
2,7,1,2,1,170-189,173,いわし,53,-7,5,12,22,50,23,61,69,78,88
2,7,1,2,1,170-189,174,かつお,247,2.9,54,77,148,138,353,255,418,279,274
2,7,1,2,1,170-189,175,かれい,76,10.1,36,34,17,41,47,81,52,120,110
2,7,1,2,1,170-189,176,さけ,422,11.1,272,209,205,429,481,586,627,429,393
2,7,1,2,1,170-189,177,さば,63,-1.6,95,34,39,54,45,81,73,70,74
2,7,1,2,1,170-189,178,さんま,39,225,25,44,37,15,73,51,50,32,42
2,7,1,2,1,170-189,180,たい,84,13.5,21,29,9,124,90,114,26,113,77
2,7,1,2,1,170-189,181,ぶり,163,15.6,58,104,82,227,229,149,212,168,202
2,7,1,2,1,170-189,182,いか,132,-4.3,38,65,61,75,98,185,220,161,129
2,7,1,2,1,170-189,183,たこ,126,13.5,37,110,94,91,135,184,109,141,130
2,7,1,2,1,170-189,185,えび,201,7.5,119,98,62,106,259,425,258,199,140
2,7,1,2,1,170-189,186,かに,35,52.2,-,5,-,12,34,70,50,46,81
2,7,1,2,1,170-189,189,他の鮮魚,685,11.7,120,171,561,364,748,836,1183,786,822
2,7,1,2,1,170-189,187,さしみ盛合わせ,455,9.9,40,328,199,617,439,377,634,540,620
2,7,1,2,1,190-194,0,貝類,325,27,99,79,155,241,320,315,688,384,370
2,7,1,2,1,190-194,190,あさり,117,23.2,62,39,79,104,144,132,102,141,116
2,7,1,2,1,190-194,192,しじみ,52,33.3,26,6,21,36,47,17,68,79,90
2,7,1,2,1,190-194,191,かき(貝),5,66.7,-,-,25,28,-,3,-,1,-
2,7,1,2,1,190-194,194,ほたて貝,118,38.8,11,3,31,41,80,120,475,125,126
2,7,1,2,1,190-194,193,他の貝,33,-2.9,-,30,-,33,49,42,42,37,39
2,6,1,2,2,195-202,0,塩干魚介,1256,5.5,396,597,805,816,1234,1324,1620,1585,1469
2,7,1,2,2,195-202,195,塩さけ,184,15.7,26,91,101,150,192,182,275,225,214
2,7,1,2,2,195-202,196,たらこ,245,22.5,54,70,147,145,213,173,487,318,252
2,7,1,2,2,195-202,197,しらす干し,165,5.1,50,150,151,137,132,197,161,193,140
2,7,1,2,2,195-202,198,干しあじ,126,5,79,37,99,101,64,168,87,175,224
2,7,1,2,2,195-202,202,他の塩干魚介,536,-3.4,186,250,308,283,633,605,610,674,638
2,6,1,2,3,203-209,0,魚肉練製品,488,-0.8,215,303,259,391,365,500,640,624,622
2,7,1,2,3,203-209,203,揚げかまぼこ,136,-6.8,36,33,56,63,84,134,179,204,199
2,7,1,2,3,203-209,204,ちくわ,94,-13,22,65,62,91,64,128,101,115,102
2,7,1,2,3,203-209,205,かまぼこ,184,12.2,103,143,107,151,140,183,255,222,228
2,7,1,2,3,203-209,209,他の魚肉練製品,74,-1.3,54,64,33,86,77,55,105,83,92
2,6,1,2,4,210-217,0,他の魚介加工品,1049,21.6,410,698,624,1138,1121,1262,1182,1171,1101
2,7,1,2,4,210-217,210,かつお節・削り節,87,13,15,53,45,67,135,79,149,92,89
2,7,1,2,4,210-217,213,魚介の漬物,350,27.3,115,275,89,262,395,610,267,412,359
2,7,1,2,4,210-217,215,魚介のつくだ煮,118,-1.7,34,10,14,118,156,102,57,177,207
2,7,1,2,4,210-217,216,魚介の缶詰,239,16.6,152,214,229,292,244,169,248,258,192
2,7,1,2,4,210-217,217,他の魚介加工品のその他,255,37.8,94,147,247,399,189,302,461,233,254
2,5,1,3,0,"220-229,　22X",0,肉類,7485,2.9,4366,5500,6668,9265,10438,10451,7603,6529,5713
2,6,1,3,1,"220-224,　22X",0,生鮮肉,5911,4.3,3718,4075,5160,7691,8674,8592,5257,5073,4529
2,7,1,3,1,"220-224,　22X",220,牛肉,1596,-10.1,393,756,1229,1651,2227,2429,1299,1657,1655
2,7,1,3,1,"220-224,　22X",221,豚肉,2765,13.3,1973,1846,2418,3810,4200,3989,2453,2284,1929
2,7,1,3,1,"220-224,　22X",222,鶏肉,1228,6.7,1031,1161,1125,1710,1849,1710,1292,898,757
2,7,1,3,1,"220-224,　22X",22X,合いびき肉,204,8.5,220,231,284,352,245,244,141,142,93
2,7,1,3,1,"220-224,　22X",224,他の生鮮肉,116,0.9,101,81,105,168,153,220,72,92,95
2,6,1,3,2,225-229,0,加工肉,1574,-2.1,648,1425,1507,1574,1764,1859,2346,1456,1184
2,7,1,3,2,225-229,225,ハム,616,3.4,226,433,446,391,528,558,1113,716,633
2,7,1,3,2,225-229,226,ソーセージ,548,-9.7,281,606,670,597,699,761,744,404,290
2,7,1,3,2,225-229,227,ベーコン,232,-4.5,56,255,207,308,358,309,275,178,130
2,7,1,3,2,225-229,229,他の加工肉,178,10.6,85,130,184,278,180,231,214,157,130
2,5,1,4,0,230-238,0,乳卵類,4380,8.4,2904,4541,3985,4513,4374,5114,4651,4365,4344
2,6,1,4,1,230,0,牛乳,1571,10.9,1049,1376,1602,1502,1386,1860,1519,1670,1706
2,6,1,4,2,231-235,0,乳製品,2021,8.9,1350,2501,1590,2110,2067,2352,2228,1962,1954
2,7,1,4,2,231-235,231,粉ミルク,60,-23.1,119,598,19,4,35,-,-,7,7
2,7,1,4,2,231-235,232,ヨーグルト,1183,4.6,699,1175,758,1215,1100,1337,1306,1294,1358
2,7,1,4,2,231-235,233,バター,122,32.6,112,89,86,117,152,136,97,132,98
2,7,1,4,2,231-235,234,チーズ,595,17.1,384,559,654,707,701,779,763,486,447
2,7,1,4,2,231-235,235,他の乳製品,61,29.8,36,81,73,68,79,100,62,42,44
2,6,1,4,3,238,0,卵,787,2.6,506,664,793,901,921,902,904,733,685
2,5,1,5,0,"240-299,　26B,　26X",0,野菜・海藻,11513,8,5561,6799,7590,10125,11394,13901,13816,13249,12617
2,6,1,5,1,"240-269,　26B,　26X",0,生鮮野菜,8243,10.2,4168,5066,5353,7444,7867,10146,9624,9493,9162
2,7,1,5,1,240-249,0,葉茎菜,2163,8.8,1143,1349,1457,1954,2250,2856,2493,2380,2250
2,7,1,5,1,240-249,240,キャベツ,256,20.8,161,201,201,267,240,310,311,269,252
2,7,1,5,1,240-249,241,ほうれんそう,188,10.6,126,137,139,138,158,236,194,220,233
2,7,1,5,1,240-249,242,はくさい,39,0,30,4,11,52,37,62,23,47,49
2,7,1,5,1,240-249,243,ねぎ,266,5.6,167,179,156,257,308,370,297,278,262
2,7,1,5,1,240-249,244,レタス,279,3.3,158,158,199,288,284,396,347,290,276
2,7,1,5,1,240-249,247,ブロッコリー,186,14.1,85,137,169,144,230,201,172,206,201
