項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
2,5,8,2,0,教科書・学習参考教材,128,0,-,-,252,0.1,115,0.1,-,-,-,-,110,0
2,5,8,3,0,補習教育,3459,1.1,-,-,6770,2,655,0.3,8003,2.9,2811,0.9,7153,2
2,4,9,0,0,教養娯楽,44168,14.3,47068,16.3,45264,13.3,18864,9,13818,5,48811,15,58689,16.6
2,5,9,1,0,教養娯楽用耐久財,1569,0.5,1604,0.6,1566,0.5,271,0.1,-,-,2800,0.9,1260,0.4
2,5,9,2,0,教養娯楽用品,6857,2.2,6658,2.3,7206,2.1,4649,2.2,2672,1,7973,2.5,7127,2
2,5,9,3,0,書籍・他の印刷物,4254,1.4,4659,1.6,3953,1.2,3846,1.8,1885,0.7,4555,1.4,3653,1
2,5,9,4,0,教養娯楽サービス,31487,10.2,34147,11.8,32539,9.6,10098,4.8,9262,3.3,33483,10.3,46649,13.2
2,6,9,4,1,宿泊料,6284,2,4462,1.5,7980,2.3,50,0,-,-,11370,3.5,11962,3.4
2,6,9,4,2,パック旅行費,10816,3.5,14989,5.2,9130,2.7,2974,1.4,5086,1.8,8391,2.6,21409,6.1
2,6,9,4,3,月謝類,3485,1.1,3683,1.3,4142,1.2,342,0.2,-,-,1476,0.5,2980,0.8
2,6,9,4,4,他の教養娯楽サービス,10902,3.5,11014,3.8,11287,3.3,6732,3.2,4176,1.5,12246,3.8,10297,2.9
2,4,10,0,0,その他の消費支出,56072,18.1,62199,21.5,53583,15.8,47004,22.4,27630,9.9,49971,15.4,62489,17.7
2,5,10,1,0,諸雑費,20347,6.6,20499,7.1,20770,6.1,17603,8.4,6471,2.3,19693,6.1,22257,6.3
2,6,10,1,1,理美容サービス,3775,1.2,4548,1.6,3141,0.9,3036,1.4,1648,0.6,4693,1.4,3974,1.1
2,6,10,1,2,理美容用品,4662,1.5,4418,1.5,4906,1.4,4017,1.9,3587,1.3,5031,1.5,5540,1.6
2,6,10,1,3,身の回り用品,1672,0.5,1222,0.4,2133,0.6,1808,0.9,364,0.1,846,0.3,1885,0.5
2,6,10,1,4,たばこ,550,0.2,549,0.2,580,0.2,634,0.3,-,-,263,0.1,525,0.1
2,6,10,1,5,他の諸雑費,9688,3.1,9763,3.4,10011,2.9,8109,3.9,872,0.3,8860,2.7,10332,2.9
2,5,10,2,0,こづかい,9395,3,8149,2.8,11191,3.3,2252,1.1,4564,1.6,11758,3.6,12817,3.6
2,5,10,3,0,交際費,23176,7.5,30865,10.7,19707,5.8,11598,5.5,16595,5.9,18024,5.5,25535,7.2
2,6,10,3,1,食料,8336,2.7,12350,4.3,5925,1.7,5523,2.6,3685,1.3,6150,1.9,7470,2.1
2,6,10,3,2,家具・家事用品,329,0.1,390,0.1,294,0.1,37,0,-,-,554,0.2,147,0
2,6,10,3,3,被服及び履物,702,0.2,1082,0.4,499,0.1,107,0.1,250,0.1,674,0.2,875,0.2
2,6,10,3,4,教養娯楽,2433,0.8,4414,1.5,1287,0.4,988,0.5,9116,3.3,1129,0.3,1517,0.4
2,6,10,3,5,他の物品サービス,897,0.3,803,0.3,1111,0.3,7,0,-,-,930,0.3,976,0.3
2,6,10,3,6,贈与金,7929,2.6,9283,3.2,7782,2.3,2870,1.4,2680,1,7199,2.2,11614,3.3
2,6,10,3,7,他の交際費,2550,0.8,2543,0.9,2810,0.8,2064,1,863,0.3,1389,0.4,2936,0.8
2,5,10,4,0,仕送り金,3154,1,2687,0.9,1914,0.6,15551,7.4,-,-,496,0.2,1880,0.5
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,11874,3.8,1059,0.4,22576,6.6,3509,1.7,11025,4,7086,2.2,20730,5.9
2,3,0,0,0,（再掲）教養娯楽関係費,52162,16.8,55766,19.3,53583,15.8,23471,11.2,47609,17.1,54581,16.8,67632,19.1
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,11083,3.6,11970,4.1,9697,2.9,18421,8.8,2680,1,7695,2.4,13494,3.8
2,3,0,0,0,（再掲）経常消費支出,226540,73.1,218242,75.4,239494,70.5,169997,80.8,238073,85.4,245359,75.4,241865,68.4
2,3,0,0,0,（再掲）情報通信関係費,16524,5.3,13014,4.5,19719,5.8,12406,5.9,14821,5.3,18315,5.6,18976,5.4
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,271408,87.6,257338,88.9,296846,87.3,166710,79.3,171456,61.5,289808,89.1,308874,87.4
3,2,0,0,0,現物総額,6212,100,6901,100,6069,100,5825,100,28287,100,3936,100,5180,100
3,3,0,0,0,食料,4490,72.3,5641,81.7,3922,64.6,3345,57.4,9390,33.2,3406,86.5,3278,63.3
3,3,0,0,0,住居,250,4,145,2.1,411,6.8,-,-,-,-,-,-,407,7.9
3,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,187,3,71,1,278,4.6,140,2.4,-,-,246,6.3,254,4.9
3,3,0,0,0,被服及び履物,166,2.7,162,2.3,222,3.7,-,-,-,-,-,-,33,0.6
3,3,0,0,0,保健医療,50,0.8,10,0.1,37,0.6,374,6.4,-,-,-,-,24,0.5
3,3,0,0,0,交通・通信,269,4.3,401,5.8,245,4,-,-,-,-,16,0.4,614,11.9
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,682,11,337,4.9,865,14.3,1632,28,18897,66.8,269,6.8,431,8.3
3,3,0,0,0,その他の消費支出,119,1.9,133,1.9,90,1.5,334,5.7,-,-,-,-,139,2.7
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年8月,,,,,,,,,,,,,,,,,,,
第９表　世帯類型別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,
