項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3293,-,5006,-,743,-,72,-,959,-,2989,-
0,0,0,0,0,調査世帯数,743,-,252,-,367,-,53,-,5,-,71,-,215,-
0,0,0,0,0,世帯人員,3,-,2,-,3.62,-,2.34,-,2.5,-,3.69,-,3.36,-
0,0,0,0,0,有業人員,1.32,-,0.79,-,1.62,-,1.3,-,1,-,1.63,-,2.22,-
0,0,0,0,0,世帯主平均年齢,58.6,-,66.2,-,52.1,-,66.8,-,38.9,-,60.3,-,50.8,-
2,2,0,0,0,生計支出,320176,-,278000,-,369460,-,194456,-,218351,-,305048,-,383604,-
2,3,0,0,0,消費支出,313155,100,278000,100,355435,100,194456,100,218351,100,305048,100,362196,100
2,4,1,0,0,食料,76845,24.5,67587,24.3,85820,24.1,54869,28.2,52955,24.3,78793,25.8,84854,23.4
2,5,1,1,0,穀類,5989,1.9,4897,1.8,6955,2,4773,2.5,4528,2.1,5632,1.8,6259,1.7
2,6,1,1,1,米類,1701,0.5,1378,0.5,1953,0.5,1799,0.9,1002,0.5,1419,0.5,1506,0.4
2,6,1,1,2,パン,2617,0.8,2154,0.8,3051,0.9,1779,0.9,2247,1,2583,0.8,2870,0.8
2,6,1,1,3,麺類,1254,0.4,1104,0.4,1430,0.4,836,0.4,930,0.4,1176,0.4,1431,0.4
2,6,1,1,4,他の穀類,417,0.1,261,0.1,521,0.1,358,0.2,349,0.2,454,0.1,452,0.1
2,5,1,2,0,魚介類,5836,1.9,5383,1.9,6097,1.7,4167,2.1,2934,1.3,7323,2.4,5121,1.4
2,6,1,2,1,生鮮魚介,3552,1.1,3338,1.2,3696,1,2492,1.3,2117,1,4351,1.4,3051,0.8
2,6,1,2,2,塩干魚介,1022,0.3,900,0.3,1114,0.3,725,0.4,303,0.1,1185,0.4,930,0.3
2,6,1,2,3,魚肉練製品,531,0.2,464,0.2,550,0.2,364,0.2,243,0.1,791,0.3,497,0.1
2,6,1,2,4,他の魚介加工品,733,0.2,682,0.2,737,0.2,585,0.3,271,0.1,996,0.3,644,0.2
2,5,1,3,0,肉類,7035,2.2,5197,1.9,8530,2.4,4206,2.2,4025,1.8,7733,2.5,7654,2.1
2,6,1,3,1,生鮮肉,5714,1.8,4155,1.5,6942,2,3392,1.7,3205,1.5,6461,2.1,6263,1.7
2,6,1,3,2,加工肉,1321,0.4,1042,0.4,1589,0.4,814,0.4,820,0.4,1273,0.4,1390,0.4
2,5,1,4,0,乳卵類,3752,1.2,3064,1.1,4314,1.2,2765,1.4,2697,1.2,3945,1.3,3732,1
2,6,1,4,1,牛乳,1204,0.4,1061,0.4,1335,0.4,791,0.4,1039,0.5,1333,0.4,1134,0.3
2,6,1,4,2,乳製品,1811,0.6,1400,0.5,2135,0.6,1449,0.7,1236,0.6,1813,0.6,1841,0.5
2,6,1,4,3,卵,736,0.2,603,0.2,844,0.2,525,0.3,422,0.2,800,0.3,758,0.2
2,5,1,5,0,野菜・海藻,9572,3.1,8674,3.1,10145,2.9,7823,4,3559,1.6,11016,3.6,8815,2.4
2,6,1,5,1,生鮮野菜,6583,2.1,5910,2.1,7004,2,5483,2.8,2569,1.2,7547,2.5,6054,1.7
2,6,1,5,2,乾物・海藻,700,0.2,635,0.2,769,0.2,505,0.3,219,0.1,712,0.2,683,0.2
2,6,1,5,3,大豆加工品,1122,0.4,1001,0.4,1223,0.3,893,0.5,368,0.2,1190,0.4,1074,0.3
2,6,1,5,4,他の野菜・海藻加工品,1167,0.4,1128,0.4,1149,0.3,943,0.5,403,0.2,1567,0.5,1004,0.3
2,5,1,6,0,果物,3315,1.1,3624,1.3,3160,0.9,2451,1.3,1376,0.6,3734,1.2,2800,0.8
2,6,1,6,1,生鮮果物,3003,1,3249,1.2,2884,0.8,2080,1.1,1322,0.6,3499,1.1,2520,0.7
2,6,1,6,2,果物加工品,312,0.1,376,0.1,276,0.1,371,0.2,54,0,234,0.1,280,0.1
2,5,1,7,0,油脂・調味料,3359,1.1,2839,1,3714,1,2649,1.4,2059,0.9,3843,1.3,3563,1
2,6,1,7,1,油脂,377,0.1,381,0.1,370,0.1,307,0.2,216,0.1,451,0.1,377,0.1
