項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,582,722,992,947,839,964,1106,3848,1726
0,0,0,0,0,0,0,調査世帯数,741,-,45,51,73,69,61,69,79,294,130
0,0,0,0,0,0,0,世帯人員,3.01,-,3.37,3.49,3.64,3.49,3.43,3.12,2.91,2.49,2.38
0,0,0,0,0,0,0,有業人員,1.32,-,1.49,1.42,1.39,1.64,1.77,1.79,1.83,0.82,0.57
0,0,0,0,0,0,0,世帯主平均年齢,58.3,-,31.1,37.2,42.2,46.8,51.8,57.1,62.3,74,79.9
2,2,0,0,0,0,0,生計支出,348736,10.2,266542,363323,350928,419347,447648,429076,346093,299550,311150
2,3,0,0,0,102-981,0,消費支出,346966,10,266542,338824,350928,419347,447648,429076,346093,299550,311150
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,85838,7.3,62861,78992,85311,96483,101811,110352,88019,77864,73261
2,5,1,1,0,102-160,0,穀類,6150,0.9,4738,6684,6421,6765,7574,7325,6215,5419,5137
2,6,1,1,1,102,0,米類,1671,-16.7,1176,1723,1445,1535,2146,1953,1712,1642,1648
2,7,1,1,1,102,102,米,1671,-16.7,1176,1723,1445,1535,2146,1953,1712,1642,1648
2,6,1,1,2,"120,　129",0,パン,2745,11.4,2197,3073,3166,3224,3223,3292,2761,2295,2062
2,7,1,1,2,"120,　129",120,食パン,835,13.3,509,728,722,932,1043,890,783,864,821
2,7,1,1,2,"120,　129",129,他のパン,1911,10.5,1688,2345,2444,2292,2180,2403,1978,1431,1241
2,6,1,1,3,130-139,0,麺類,1274,6.9,953,1481,1393,1501,1508,1515,1227,1101,1064
2,7,1,1,3,130-139,130,生うどん・そば,285,4.8,218,252,237,289,284,313,264,312,315
2,7,1,1,3,130-139,131,乾うどん・そば,55,-42.1,52,15,32,25,130,98,49,51,39
2,7,1,1,3,130-139,134,スパゲッティ,121,17.5,80,107,220,164,183,172,103,73,67
2,7,1,1,3,130-139,133,中華麺,328,14.7,239,446,329,445,313,386,325,281,245
2,7,1,1,3,130-139,135,カップ麺,234,2.2,220,346,185,314,298,269,205,194,214
2,7,1,1,3,130-139,132,即席麺,142,13.6,65,211,218,177,160,130,169,105,102
2,7,1,1,3,130-139,139,他の麺類,108,31.7,79,103,170,87,139,147,112,84,82
2,6,1,1,4,140-160,0,他の穀類,459,6.3,411,408,418,506,696,565,515,381,362
2,7,1,1,4,140-160,140,小麦粉,52,-16.1,73,73,63,34,101,60,38,39,46
2,7,1,1,4,140-160,150,もち,171,14,116,83,165,189,205,236,140,178,172
2,7,1,1,4,140-160,160,他の穀類のその他,236,7.8,223,251,190,283,390,270,338,164,144
2,5,1,2,0,170-217,0,魚介類,6459,9.7,3712,3594,5119,5707,5891,7482,7130,7618,7165
2,6,1,2,1,170-194,0,生鮮魚介,3932,12.3,1936,2168,3368,3701,3655,4558,4368,4547,4366
2,7,1,2,1,170-189,0,鮮魚,3556,15.6,1769,2018,3111,3277,3274,4198,3955,4086,4033
2,7,1,2,1,170-189,170,まぐろ,586,19.1,289,163,417,875,409,441,475,790,803
2,7,1,2,1,170-189,172,あじ,80,1.3,77,36,88,45,57,54,70,109,114
2,7,1,2,1,170-189,173,いわし,43,-4.4,6,19,40,35,23,28,33,68,79
2,7,1,2,1,170-189,174,かつお,42,23.5,20,26,38,89,27,47,18,47,31
2,7,1,2,1,170-189,175,かれい,95,-8.7,44,37,143,101,113,101,96,95,99
2,7,1,2,1,170-189,176,さけ,385,43.7,200,335,420,316,389,516,485,368,319
2,7,1,2,1,170-189,177,さば,106,27.7,63,180,42,69,106,180,108,105,103
2,7,1,2,1,170-189,178,さんま,32,52.4,12,25,25,28,35,38,25,40,61
2,7,1,2,1,170-189,180,たい,81,22.7,26,22,47,152,92,111,41,92,85
2,7,1,2,1,170-189,181,ぶり,308,3.7,205,288,145,220,322,257,273,410,379
2,7,1,2,1,170-189,182,いか,144,3.6,45,81,132,206,101,128,148,172,150
2,7,1,2,1,170-189,183,たこ,71,-22,77,18,26,66,90,59,75,91,79
2,7,1,2,1,170-189,185,えび,179,11.9,61,96,116,193,368,256,127,179,170
2,7,1,2,1,170-189,186,かに,146,30.4,60,31,589,12,275,63,167,86,27
2,7,1,2,1,170-189,189,他の鮮魚,708,7.6,231,400,682,539,416,1352,990,708,658
2,7,1,2,1,170-189,187,さしみ盛合わせ,550,29.1,353,261,161,331,450,568,825,726,877
2,7,1,2,1,190-194,0,貝類,376,-11.5,167,150,257,424,381,360,413,461,333
2,7,1,2,1,190-194,190,あさり,71,2.9,75,56,54,147,44,61,70,68,52
2,7,1,2,1,190-194,192,しじみ,42,-37.3,7,9,57,14,48,36,52,54,50
2,7,1,2,1,190-194,191,かき(貝),180,2.9,35,72,81,185,230,199,221,219,146
2,7,1,2,1,190-194,194,ほたて貝,63,-35.1,34,12,-,45,58,52,64,101,82
2,7,1,2,1,190-194,193,他の貝,20,17.6,16,-,65,33,-,12,7,19,3
2,6,1,2,2,195-202,0,塩干魚介,1109,1.5,884,431,709,790,1044,1223,1236,1402,1166
2,7,1,2,2,195-202,195,塩さけ,135,8.9,54,37,33,109,66,111,143,216,211
2,7,1,2,2,195-202,196,たらこ,184,7.6,39,91,139,102,134,219,337,212,234
2,7,1,2,2,195-202,197,しらす干し,154,13.2,171,67,119,135,175,136,120,191,136
2,7,1,2,2,195-202,198,干しあじ,97,-15.7,47,45,70,82,55,83,71,146,131
2,7,1,2,2,195-202,202,他の塩干魚介,540,-1.3,572,190,348,363,614,673,566,636,453
2,6,1,2,3,203-209,0,魚肉練製品,580,8.2,390,345,380,458,518,780,711,660,710
2,7,1,2,3,203-209,203,揚げかまぼこ,172,12.4,105,80,123,124,160,282,242,179,179
2,7,1,2,3,203-209,204,ちくわ,94,9.3,79,66,62,64,91,125,104,108,87
2,7,1,2,3,203-209,205,かまぼこ,150,9.5,84,93,85,96,142,185,139,197,251
