項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
2,6,1,12,1,一般外食,16990,5.6,17028,5.6,18951,5.9,9197,4.6,10638,6.4,11897,4,23646,6.8
2,6,1,12,2,学校給食,731,0.2,-,-,1431,0.4,338,0.2,5364,3.3,397,0.1,916,0.3
2,4,2,0,0,住居,22097,7.3,24209,8,22731,7.1,15906,7.9,37905,23,13358,4.5,31498,9.1
2,5,2,1,0,家賃地代,15103,5,14866,4.9,15965,5,13133,6.5,37905,23,12759,4.3,20947,6.1
2,5,2,2,0,設備修繕・維持,6994,2.3,9342,3.1,6766,2.1,2774,1.4,-,-,599,0.2,10551,3
2,6,2,2,1,設備材料,2260,0.7,1258,0.4,3695,1.2,90,0,-,-,359,0.1,3764,1.1
2,6,2,2,2,工事その他のサービス,4735,1.6,8084,2.7,3071,1,2684,1.3,-,-,239,0.1,6787,2
2,4,3,0,0,光熱・水道,17988,5.9,15908,5.2,18551,5.8,20235,10,10276,6.2,22802,7.7,17556,5.1
2,5,3,1,0,電気代,8160,2.7,7547,2.5,8428,2.6,7348,3.6,2254,1.4,10353,3.5,8482,2.5
2,5,3,2,0,ガス代,4880,1.6,4182,1.4,5180,1.6,5803,2.9,2845,1.7,5635,1.9,4835,1.4
2,5,3,3,0,他の光熱,15,0,10,0,25,0,-,-,-,-,-,-,41,0
2,5,3,4,0,上下水道料,4932,1.6,4170,1.4,4918,1.5,7085,3.5,5177,3.1,6814,2.3,4198,1.2
2,4,4,0,0,家具・家事用品,11488,3.8,12672,4.2,11113,3.5,6633,3.3,11552,7,12498,4.2,9638,2.8
2,5,4,1,0,家庭用耐久財,3775,1.2,5432,1.8,2953,0.9,1550,0.8,7976,4.8,2698,0.9,2950,0.9
2,6,4,1,1,家事用耐久財,1326,0.4,1415,0.5,1368,0.4,1384,0.7,7976,4.8,552,0.2,1267,0.4
2,6,4,1,2,冷暖房用器具,1855,0.6,3098,1,1089,0.3,166,0.1,-,-,2004,0.7,1481,0.4
2,6,4,1,3,一般家具,595,0.2,919,0.3,496,0.2,-,-,-,-,141,0,202,0.1
2,5,4,2,0,室内装備・装飾品,663,0.2,602,0.2,674,0.2,307,0.2,-,-,1248,0.4,489,0.1
2,5,4,3,0,寝具類,1052,0.3,1551,0.5,882,0.3,170,0.1,-,-,443,0.1,628,0.2
2,5,4,4,0,家事雑貨,2530,0.8,1764,0.6,3113,1,1361,0.7,1863,1.1,3843,1.3,2238,0.6
2,5,4,5,0,家事用消耗品,2888,1,2485,0.8,3038,1,2857,1.4,1712,1,4010,1.4,2669,0.8
2,5,4,6,0,家事サービス,580,0.2,838,0.3,454,0.1,387,0.2,-,-,256,0.1,664,0.2
2,4,5,0,0,被服及び履物,14860,4.9,12645,4.2,17872,5.6,10854,5.4,10584,6.4,10924,3.7,16908,4.9
2,5,5,1,0,和服,213,0.1,33,0,203,0.1,1351,0.7,-,-,104,0,75,0
2,5,5,2,0,洋服,5540,1.8,4730,1.6,7059,2.2,2661,1.3,2701,1.6,2827,1,6364,1.8
2,6,5,2,1,男子用洋服,1214,0.4,691,0.2,1910,0.6,48,0,-,-,591,0.2,1599,0.5
2,6,5,2,2,婦人用洋服,3768,1.2,4039,1.3,3988,1.2,2549,1.3,1691,1,2178,0.7,3916,1.1
2,6,5,2,3,子供用洋服,558,0.2,-,-,1161,0.4,64,0,1010,0.6,57,0,848,0.2
2,5,5,3,0,シャツ・セーター類,3315,1.1,3145,1,3622,1.1,3495,1.7,1782,1.1,2068,0.7,3590,1
2,6,5,3,1,男子用シャツ・セーター類,1049,0.3,825,0.3,1506,0.5,11,0,-,-,302,0.1,926,0.3
2,6,5,3,2,婦人用シャツ・セーター類,2095,0.7,2320,0.8,1762,0.6,3484,1.7,1782,1.1,1739,0.6,2444,0.7
2,6,5,3,3,子供用シャツ・セーター類,170,0.1,-,-,355,0.1,-,-,-,-,27,0,220,0.1
2,5,5,4,0,下着類,1443,0.5,1247,0.4,1663,0.5,673,0.3,535,0.3,1790,0.6,1596,0.5
2,6,5,4,1,男子用下着類,430,0.1,519,0.2,434,0.1,171,0.1,-,-,206,0.1,358,0.1
2,6,5,4,2,婦人用下着類,916,0.3,727,0.2,1029,0.3,474,0.2,89,0.1,1584,0.5,1126,0.3
2,6,5,4,3,子供用下着類,96,0,-,-,199,0.1,28,0,446,0.3,-,-,113,0
2,5,5,5,0,生地・糸類,173,0.1,133,0,214,0.1,272,0.1,-,-,28,0,132,0
2,5,5,6,0,他の被服,941,0.3,602,0.2,1195,0.4,700,0.3,1700,1,1295,0.4,1221,0.4
2,5,5,7,0,履物類,2066,0.7,1529,0.5,2648,0.8,1191,0.6,3866,2.3,1950,0.7,3034,0.9
2,5,5,8,0,被服関連サービス,1168,0.4,1226,0.4,1269,0.4,511,0.3,-,-,862,0.3,895,0.3
2,4,6,0,0,保健医療,15322,5.1,20071,6.6,11303,3.5,13249,6.6,725,0.4,18603,6.3,13517,3.9
2,5,6,1,0,医薬品,2754,0.9,3346,1.1,2247,0.7,2554,1.3,101,0.1,3148,1.1,2060,0.6
2,5,6,2,0,健康保持用摂取品,1539,0.5,1901,0.6,685,0.2,3221,1.6,-,-,3478,1.2,1153,0.3
2,5,6,3,0,保健医療用品・器具,2388,0.8,1997,0.7,2529,0.8,721,0.4,624,0.4,5072,1.7,2506,0.7
2,5,6,4,0,保健医療サービス,8641,2.8,12827,4.2,5842,1.8,6754,3.3,-,-,6906,2.3,7797,2.3
2,4,7,0,0,交通・通信,29144,9.6,26825,8.8,33764,10.6,15120,7.5,19130,11.6,25166,8.5,33450,9.7
2,5,7,1,0,交通,9063,3,9290,3.1,10182,3.2,4615,2.3,2663,1.6,5118,1.7,8828,2.6
2,5,7,2,0,自動車等関係費,9133,3,8791,2.9,10151,3.2,2659,1.3,6837,4.1,10633,3.6,10047,2.9
2,6,7,2,1,自動車等購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,340,0.1,178,0.1,435,0.1,-,-,-,-,883,0.3,312,0.1
2,6,7,2,3,自動車等維持,8794,2.9,8613,2.8,9716,3,2659,1.3,6837,4.1,9750,3.3,9736,2.8
2,5,7,3,0,通信,10947,3.6,8743,2.9,13431,4.2,7846,3.9,9630,5.8,9415,3.2,14575,4.2
2,4,8,0,0,教育,12075,4,-,-,24677,7.7,5,0,-,-,5302,1.8,25396,7.3
2,5,8,1,0,授業料等,7197,2.4,-,-,14546,4.5,-,-,-,-,4184,1.4,15732,4.5
2,5,8,2,0,教科書・学習参考教材,91,0,-,-,185,0.1,5,0,-,-,39,0,58,0
2,5,8,3,0,補習教育,4787,1.6,-,-,9946,3.1,-,-,-,-,1079,0.4,9606,2.8
2,4,9,0,0,教養娯楽,38843,12.8,40999,13.5,40061,12.5,21728,10.8,15324,9.3,36622,12.4,42915,12.4
2,5,9,1,0,教養娯楽用耐久財,1852,0.6,1305,0.4,2516,0.8,1093,0.5,-,-,1169,0.4,3206,0.9
2,5,9,2,0,教養娯楽用品,7306,2.4,6008,2,7955,2.5,8277,4.1,12945,7.8,8848,3,9166,2.6
2,5,9,3,0,書籍・他の印刷物,4481,1.5,5016,1.7,4278,1.3,3385,1.7,141,0.1,4092,1.4,4103,1.2
2,5,9,4,0,教養娯楽サービス,25204,8.3,28669,9.4,25312,7.9,8972,4.4,2237,1.4,22513,7.6,26441,7.6
2,6,9,4,1,宿泊料,2103,0.7,2729,0.9,1658,0.5,66,0,-,-,3684,1.2,2774,0.8
2,6,9,4,2,パック旅行費,8583,2.8,11098,3.7,8588,2.7,988,0.5,-,-,3103,1.1,9041,2.6
2,6,9,4,3,月謝類,3384,1.1,2701,0.9,4484,1.4,1130,0.6,-,-,2061,0.7,2823,0.8
2,6,9,4,4,他の教養娯楽サービス,11134,3.7,12142,4,10581,3.3,6788,3.4,2237,1.4,13666,4.6,11802,3.4
2,4,10,0,0,その他の消費支出,57708,19,69963,23.1,51419,16.1,35576,17.6,13401,8.1,56481,19.1,64069,18.5
2,5,10,1,0,諸雑費,25884,8.5,28658,9.4,25738,8,15497,7.7,6054,3.7,22696,7.7,33430,9.7
2,6,10,1,1,理美容サービス,3800,1.3,4202,1.4,3729,1.2,3228,1.6,2433,1.5,2756,0.9,3783,1.1
2,6,10,1,2,理美容用品,5075,1.7,4572,1.5,5501,1.7,4651,2.3,2012,1.2,5335,1.8,6398,1.8
2,6,10,1,3,身の回り用品,3649,1.2,5822,1.9,2723,0.9,177,0.1,395,0.2,1814,0.6,8586,2.5
2,6,10,1,4,たばこ,625,0.2,786,0.3,499,0.2,775,0.4,-,-,469,0.2,588,0.2
2,6,10,1,5,他の諸雑費,12735,4.2,13275,4.4,13287,4.2,6666,3.3,1214,0.7,12323,4.2,14076,4.1
2,5,10,2,0,こづかい,9737,3.2,8085,2.7,11607,3.6,698,0.3,2202,1.3,14937,5.1,13260,3.8
2,5,10,3,0,交際費,19908,6.6,30445,10,12752,4,13536,6.7,5145,3.1,17784,6,14649,4.2
2,6,10,3,1,食料,7848,2.6,12731,4.2,4578,1.4,6474,3.2,-,-,5065,1.7,5934,1.7
2,6,10,3,2,家具・家事用品,221,0.1,200,0.1,188,0.1,584,0.3,-,-,193,0.1,221,0.1
2,6,10,3,3,被服及び履物,697,0.2,1125,0.4,387,0.1,346,0.2,1741,1.1,819,0.3,533,0.2
2,6,10,3,4,教養娯楽,965,0.3,1994,0.7,338,0.1,236,0.1,-,-,412,0.1,294,0.1
2,6,10,3,5,他の物品サービス,602,0.2,1174,0.4,232,0.1,417,0.2,-,-,214,0.1,456,0.1
2,6,10,3,6,贈与金,6792,2.2,10587,3.5,3944,1.2,3812,1.9,3405,2.1,8380,2.8,3976,1.1
2,6,10,3,7,他の交際費,2783,0.9,2633,0.9,3086,1,1669,0.8,-,-,2702,0.9,3236,0.9
2,5,10,4,0,仕送り金,2179,0.7,2775,0.9,1322,0.4,5845,2.9,-,-,1063,0.4,2730,0.8
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,14610,4.8,1613,0.5,28281,8.8,1322,0.7,6252,3.8,6921,2.3,29624,8.6
2,3,0,0,0,（再掲）教養娯楽関係費,45076,14.9,48383,15.9,46550,14.6,23905,11.8,14436,8.8,39303,13.3,48087,13.9
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,8971,3,13362,4.4,5266,1.6,9656,4.8,3405,2.1,9443,3.2,6706,1.9
2,3,0,0,0,（再掲）経常消費支出,225555,74.4,219068,72.2,237806,74.4,165393,81.9,140479,85.2,238632,80.8,249351,72.1
2,3,0,0,0,（再掲）情報通信関係費,14478,4.8,11753,3.9,17080,5.3,10899,5.4,10239,6.2,15287,5.2,18117,5.2
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,272209,89.8,265850,87.6,291777,91.2,176444,87.3,123634,75,272575,92.3,307828,89
3,2,0,0,0,現物総額,8152,100,10168,100,6276,100,9742,100,3354,100,8257,100,7996,100
3,3,0,0,0,食料,6696,82.1,9447,92.9,4459,71,5986,61.4,3354,100,7555,91.5,5628,70.4
3,3,0,0,0,住居,245,3,145,1.4,402,6.4,-,-,-,-,-,-,309,3.9
3,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,160,2,115,1.1,64,1,505,5.2,-,-,662,8,166,2.1
3,3,0,0,0,被服及び履物,106,1.3,49,0.5,184,2.9,-,-,-,-,-,-,332,4.2
3,3,0,0,0,保健医療,216,2.6,120,1.2,8,0.1,2314,23.8,-,-,-,-,-,-
3,3,0,0,0,交通・通信,433,5.3,-,-,828,13.2,578,5.9,-,-,-,-,1381,17.3
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,254,3.1,247,2.4,291,4.6,292,3,-,-,21,0.3,159,2
3,3,0,0,0,その他の消費支出,42,0.5,44,0.4,41,0.7,68,0.7,-,-,18,0.2,21,0.3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年7月,,,,,,,,,,,,,,,,,,,
第９表　世帯類型別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,
