項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,571,582,864,865,1080,836,950,4253,2166
0,0,0,0,0,0,0,調査世帯数,755,-,41,45,67,69,76,63,70,324,164
0,0,0,0,0,0,0,世帯人員,2.9,-,3.4,3.68,3.59,3.36,3.46,3.17,2.84,2.32,2.25
0,0,0,0,0,0,0,有業人員,1.26,-,1.52,1.27,1.34,1.55,1.8,1.95,1.8,0.76,0.64
0,0,0,0,0,0,0,世帯主平均年齢,59.7,-,30.9,36.9,41.9,46.7,51.8,56.9,62,75,80.5
2,2,0,0,0,0,0,生計支出,301474,-9.5,275451,265356,287515,400750,349394,383110,335174,256818,232397
2,3,0,0,0,102-981,0,消費支出,301474,-8.6,275451,265356,287515,400750,349394,383110,335174,256818,232397
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,86933,2.9,64261,68565,87164,91415,84438,96090,106216,86056,80500
2,5,1,1,0,102-160,0,穀類,6329,-1,4645,5024,7172,6806,6355,7589,6743,6119,6261
2,6,1,1,1,102,0,米類,1926,-5.8,648,1224,1911,1794,1639,2576,2032,2145,2519
2,7,1,1,1,102,102,米,1926,-5.8,648,1224,1911,1794,1639,2576,2032,2145,2519
2,6,1,1,2,"120,　129",0,パン,2611,-6,2308,2302,3078,2805,2598,3281,2524,2449,2312
2,7,1,1,2,"120,　129",120,食パン,803,-5,509,689,857,715,754,1116,709,836,837
2,7,1,1,2,"120,　129",129,他のパン,1808,-6.4,1799,1613,2221,2090,1844,2165,1815,1613,1475
2,6,1,1,3,130-139,0,麺類,1388,11.3,1248,1087,1523,1703,1697,1403,1701,1206,1168
2,7,1,1,3,130-139,130,生うどん・そば,217,-13.9,227,162,265,196,184,202,166,240,227
2,7,1,1,3,130-139,131,乾うどん・そば,121,-5.5,50,6,82,97,191,90,136,145,160
2,7,1,1,3,130-139,134,スパゲッティ,146,22.7,156,193,228,256,237,123,167,76,55
2,7,1,1,3,130-139,133,中華麺,364,13.4,318,265,348,557,404,346,442,324,326
2,7,1,1,3,130-139,135,カップ麺,291,42.6,276,329,298,357,388,369,428,202,203
2,7,1,1,3,130-139,132,即席麺,158,9,138,66,158,113,206,143,271,148,136
2,7,1,1,3,130-139,139,他の麺類,91,15.2,84,67,143,127,86,131,90,72,61
2,6,1,1,4,140-160,0,他の穀類,404,23.5,442,411,660,503,421,328,486,319,263
2,7,1,1,4,140-160,140,小麦粉,56,5.7,46,73,86,40,65,39,43,57,46
