項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,493,707,881,820,1091,807,879,4321,1994
0,0,0,0,0,0,0,調査世帯数,741,-,36,49,67,67,74,59,64,325,150
0,0,0,0,0,0,0,世帯人員,2.9,-,3.29,3.55,3.44,3.45,3.48,3.09,2.85,2.35,2.23
0,0,0,0,0,0,0,有業人員,1.26,-,1.38,1.42,1.42,1.63,1.74,2,1.68,0.77,0.54
0,0,0,0,0,0,0,世帯主平均年齢,59.5,-,30.5,36.8,42,47,51.8,56.8,62,74.4,80.3
2,2,0,0,0,0,0,生計支出,303277,-8.1,285271,274050,332080,332707,343393,411164,315549,265866,233757
2,3,0,0,0,102-981,0,消費支出,303277,-5.3,285271,274050,332080,332707,343393,411164,315549,265866,233757
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,91599,6.2,68057,70402,91472,95058,96917,106238,105412,90237,84389
2,5,1,1,0,102-160,0,穀類,6537,-2.6,4107,5493,6285,7476,7347,7210,6511,6534,5524
2,6,1,1,1,102,0,米類,1846,-4.2,497,1109,1757,2217,1913,1990,1820,2029,1661
2,7,1,1,1,102,102,米,1846,-4.2,497,1109,1757,2217,1913,1990,1820,2029,1661
2,6,1,1,2,"120,　129",0,パン,2702,-2.9,2311,2758,2568,2893,3284,2954,2489,2577,2123
2,7,1,1,2,"120,　129",120,食パン,852,5.2,454,680,752,908,931,1031,821,888,806
2,7,1,1,2,"120,　129",129,他のパン,1850,-6.3,1856,2079,1816,1986,2354,1922,1668,1690,1317
2,6,1,1,3,130-139,0,麺類,1661,-0.7,1022,1268,1527,1829,1730,1839,1921,1690,1526
2,7,1,1,3,130-139,130,生うどん・そば,220,3.3,126,376,218,284,216,184,133,218,214
2,7,1,1,3,130-139,131,乾うどん・そば,457,-15.7,190,75,190,191,304,442,741,639,604
2,7,1,1,3,130-139,134,スパゲッティ,137,20.2,79,135,160,226,163,217,134,102,48
2,7,1,1,3,130-139,133,中華麺,446,-0.9,268,264,526,534,498,528,401,443,394
2,7,1,1,3,130-139,135,カップ麺,218,8.5,209,286,314,382,298,187,269,132,106
2,7,1,1,3,130-139,132,即席麺,106,17.8,76,58,63,97,148,143,181,95,105
2,7,1,1,3,130-139,139,他の麺類,77,24.2,74,73,56,114,103,138,63,61,55
2,6,1,1,4,140-160,0,他の穀類,329,-0.6,277,357,433,536,420,426,281,238,215
2,7,1,1,4,140-160,140,小麦粉,51,-7.3,24,43,24,119,55,80,26,48,43
2,7,1,1,4,140-160,150,もち,41,86.4,25,57,34,45,61,26,50,36,41
2,7,1,1,4,140-160,160,他の穀類のその他,237,-6.7,228,257,375,372,305,320,205,154,131
2,5,1,2,0,170-217,0,魚介類,6446,4.9,2335,2976,3730,5332,5602,7845,7857,7913,7917
2,6,1,2,1,170-194,0,生鮮魚介,3819,7.2,1534,1695,2138,3417,3604,4325,4622,4644,4739
2,7,1,2,1,170-189,0,鮮魚,3474,5.2,1459,1575,2014,3186,3336,4084,4022,4176,4160
2,7,1,2,1,170-189,170,まぐろ,696,0.6,248,431,294,788,676,877,789,808,797
2,7,1,2,1,170-189,172,あじ,127,-3.1,33,91,66,156,55,93,117,178,168
2,7,1,2,1,170-189,173,いわし,68,3,16,24,64,37,7,98,64,99,103
2,7,1,2,1,170-189,174,かつお,216,8.5,42,47,88,232,261,252,275,257,227
2,7,1,2,1,170-189,175,かれい,52,-10.3,6,32,21,17,86,5,55,73,82
2,7,1,2,1,170-189,176,さけ,387,5.7,365,265,198,435,293,550,501,408,389
2,7,1,2,1,170-189,177,さば,66,4.8,22,41,82,73,32,96,60,74,56
2,7,1,2,1,170-189,178,さんま,25,38.9,15,5,17,13,36,31,40,28,28
2,7,1,2,1,170-189,180,たい,96,62.7,-,-,26,77,90,190,106,121,115
2,7,1,2,1,170-189,181,ぶり,144,22,13,97,82,116,116,192,126,187,185
2,7,1,2,1,170-189,182,いか,158,2.6,12,31,51,127,127,151,244,215,209
2,7,1,2,1,170-189,183,たこ,155,37.2,72,98,77,190,160,252,179,159,159
2,7,1,2,1,170-189,185,えび,244,25.8,159,61,91,200,310,368,232,287,306
2,7,1,2,1,170-189,186,かに,15,-53.1,-,8,-,5,-,18,36,22,13
2,7,1,2,1,170-189,189,他の鮮魚,552,-9.5,182,171,378,355,627,539,618,700,700
2,7,1,2,1,170-189,187,さしみ盛合わせ,471,10,275,174,480,365,462,371,580,560,624
2,7,1,2,1,190-194,0,貝類,346,31.6,76,120,125,230,268,241,600,468,579
2,7,1,2,1,190-194,190,あさり,86,30.3,12,25,30,70,126,70,71,115,91
2,7,1,2,1,190-194,192,しじみ,119,98.3,22,11,33,70,63,71,115,199,303
2,7,1,2,1,190-194,191,かき(貝),1,-96.2,-,-,-,8,-,-,-,1,-
2,7,1,2,1,190-194,194,ほたて貝,112,34.9,42,76,10,64,72,61,408,115,135
2,7,1,2,1,190-194,193,他の貝,27,0,-,7,52,19,7,39,7,38,50
2,6,1,2,2,195-202,0,塩干魚介,1235,5.8,364,604,913,844,898,1917,1348,1512,1401
2,7,1,2,2,195-202,195,塩さけ,164,21.5,35,120,56,140,148,174,219,203,189
2,7,1,2,2,195-202,196,たらこ,227,3.7,45,62,116,229,179,366,305,268,244
2,7,1,2,2,195-202,197,しらす干し,149,-24.4,61,79,174,102,89,162,118,193,171
2,7,1,2,2,195-202,198,干しあじ,128,5.8,99,54,93,77,70,224,47,173,172
2,7,1,2,2,195-202,202,他の塩干魚介,568,14.7,124,288,474,297,412,990,660,676,625
2,6,1,2,3,203-209,0,魚肉練製品,502,-4.7,112,262,256,354,412,543,547,669,675
2,7,1,2,3,203-209,203,揚げかまぼこ,145,-16.2,10,58,98,43,118,125,230,198,201
2,7,1,2,3,203-209,204,ちくわ,100,1,28,70,34,94,87,127,89,128,95
2,7,1,2,3,203-209,205,かまぼこ,188,-0.5,47,73,78,143,146,202,150,271,316
2,7,1,2,3,203-209,209,他の魚肉練製品,68,4.6,28,60,46,73,61,90,78,73,63
