項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
2,5,7,2,0,自動車等関係費,13962,4.4,11999,3.9,16836,5,12037,5.2,7065,2.3,8593,3,13688,3.9
2,6,7,2,1,自動車等購入,3292,1,-,-,7030,2.1,-,-,-,-,-,-,5143,1.5
2,6,7,2,2,自転車購入,609,0.2,445,0.1,949,0.3,-,-,-,-,-,-,433,0.1
2,6,7,2,3,自動車等維持,10060,3.2,11554,3.7,8856,2.6,12037,5.2,7065,2.3,8593,3,8112,2.3
2,5,7,3,0,通信,14105,4.5,12783,4.1,16463,4.9,9368,4.1,9622,3.2,11073,3.8,16756,4.8
2,4,8,0,0,教育,13917,4.4,-,-,27726,8.2,8007,3.5,118532,39.4,3901,1.3,27771,7.9
2,5,8,1,0,授業料等,10513,3.3,-,-,21593,6.4,4437,1.9,64505,21.4,859,0.3,23117,6.6
2,5,8,2,0,教科書・学習参考教材,115,0,-,-,236,0.1,-,-,-,-,44,0,147,0
2,5,8,3,0,補習教育,3290,1,-,-,5896,1.8,3570,1.6,54027,17.9,2998,1,4507,1.3
2,4,9,0,0,教養娯楽,38414,12.2,40108,12.9,41956,12.5,17091,7.4,23645,7.9,30223,10.4,44472,12.6
2,5,9,1,0,教養娯楽用耐久財,2754,0.9,2770,0.9,3243,1,142,0.1,-,-,2256,0.8,4404,1.3
2,5,9,2,0,教養娯楽用品,6496,2.1,7536,2.4,6123,1.8,3066,1.3,9682,3.2,6944,2.4,7986,2.3
2,5,9,3,0,書籍・他の印刷物,4121,1.3,4431,1.4,4091,1.2,3230,1.4,624,0.2,3721,1.3,3893,1.1
2,5,9,4,0,教養娯楽サービス,25042,8,25371,8.2,28498,8.5,10653,4.6,13338,4.4,17303,5.9,28189,8
2,6,9,4,1,宿泊料,2602,0.8,2964,1,2511,0.7,261,0.1,-,-,3483,1.2,2489,0.7
2,6,9,4,2,パック旅行費,7442,2.4,8353,2.7,8314,2.5,952,0.4,-,-,4395,1.5,10358,2.9
2,6,9,4,3,月謝類,4268,1.4,2079,0.7,6889,2,1156,0.5,3542,1.2,2116,0.7,5612,1.6
2,6,9,4,4,他の教養娯楽サービス,10731,3.4,11975,3.9,10784,3.2,8284,3.6,9796,3.3,7309,2.5,9731,2.8
2,4,10,0,0,その他の消費支出,54863,17.4,62405,20.1,50642,15.1,37198,16.2,36156,12,60164,20.7,58570,16.6
2,5,10,1,0,諸雑費,23871,7.6,25478,8.2,22560,6.7,17959,7.8,25770,8.6,28895,9.9,26508,7.5
2,6,10,1,1,理美容サービス,3577,1.1,4038,1.3,3539,1.1,2940,1.3,7959,2.6,2391,0.8,3348,1
2,6,10,1,2,理美容用品,4144,1.3,3112,1,5363,1.6,3461,1.5,3753,1.2,2577,0.9,4880,1.4
2,6,10,1,3,身の回り用品,1808,0.6,1322,0.4,1591,0.5,943,0.4,7771,2.6,5644,1.9,1774,0.5
2,6,10,1,4,たばこ,844,0.3,1203,0.4,627,0.2,1047,0.5,2002,0.7,336,0.1,875,0.2
2,6,10,1,5,他の諸雑費,13498,4.3,15803,5.1,11439,3.4,9568,4.2,4285,1.4,17948,6.2,15633,4.4
2,5,10,2,0,こづかい,8162,2.6,6380,2.1,10717,3.2,321,0.1,121,0,8508,2.9,9860,2.8
2,5,10,3,0,交際費,20626,6.5,27335,8.8,16602,4.9,13340,5.8,10264,3.4,19919,6.8,19933,5.7
2,6,10,3,1,食料,5623,1.8,7798,2.5,4376,1.3,3526,1.5,6681,2.2,4880,1.7,4660,1.3
2,6,10,3,2,家具・家事用品,198,0.1,236,0.1,194,0.1,120,0.1,-,-,127,0,198,0.1
2,6,10,3,3,被服及び履物,703,0.2,1055,0.3,438,0.1,552,0.2,-,-,758,0.3,694,0.2
2,6,10,3,4,教養娯楽,1242,0.4,2011,0.6,780,0.2,1450,0.6,-,-,322,0.1,865,0.2
2,6,10,3,5,他の物品サービス,1531,0.5,483,0.2,2207,0.7,4014,1.7,-,-,296,0.1,510,0.1
2,6,10,3,6,贈与金,8969,2.8,13773,4.4,5449,1.6,3268,1.4,2887,1,12187,4.2,9822,2.8
2,6,10,3,7,他の交際費,2360,0.7,1978,0.6,3158,0.9,410,0.2,697,0.2,1349,0.5,3183,0.9
2,5,10,4,0,仕送り金,2204,0.7,3213,1,762,0.2,5579,2.4,-,-,2842,1,2269,0.6
2,3,0,0,0,土地家屋購入,918,-,-,-,1960,-,-,-,-,-,-,-,3242,-
2,3,0,0,0,（再掲）教育関係費,16621,5.3,3051,1,30832,9.2,8811,3.8,121808,40.5,4608,1.6,32078,9.1
2,3,0,0,0,（再掲）教養娯楽関係費,44090,14,47851,15.4,46189,13.7,23329,10.1,27162,9,34463,11.8,48667,13.8
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,11173,3.5,16986,5.5,6212,1.8,8847,3.8,2887,1,15029,5.2,12091,3.4
2,3,0,0,0,（再掲）経常消費支出,225312,71.5,216299,69.7,245136,72.9,157685,68.5,161752,53.7,213701,73.4,242195,68.8
2,3,0,0,0,（再掲）情報通信関係費,16221,5.2,13864,4.5,19348,5.8,11154,4.8,13849,4.6,13702,4.7,19641,5.6
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,272238,86.4,260457,83.9,298702,88.8,178851,77.7,298114,99,258223,88.7,303102,86.2
3,2,0,0,0,現物総額,5490,100,6296,100,5563,100,1878,100,1919,100,4723,100,5800,100
3,3,0,0,0,食料,3519,64.1,4478,71.1,3058,55,1346,71.7,1514,78.9,3736,79.1,2920,50.3
3,3,0,0,0,住居,850,15.5,646,10.3,1304,23.4,-,-,-,-,-,-,1661,28.6
3,3,0,0,0,光熱・水道,1,0,-,-,2,0,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,193,3.5,157,2.5,260,4.7,26,1.4,-,-,126,2.7,301,5.2
3,3,0,0,0,被服及び履物,159,2.9,60,1,292,5.2,-,-,-,-,-,-,32,0.6
3,3,0,0,0,保健医療,64,1.2,22,0.3,86,1.5,218,11.6,-,-,-,-,38,0.7
3,3,0,0,0,交通・通信,373,6.8,556,8.8,358,6.4,-,-,-,-,-,-,586,10.1
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,318,5.8,353,5.6,194,3.5,263,14,-,-,862,18.3,255,4.4
3,3,0,0,0,その他の消費支出,14,0.3,23,0.4,8,0.1,25,1.3,405,21.1,-,-,7,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年11月,,,,,,,,,,,,,,,,,,,
第９表　世帯類型別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,
