項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
2,5,1,2,0,170-217,0,魚介類,6952,0.2,2536,3140,4389,6486,6944,7158,8741,8486,8201
2,6,1,2,1,170-194,0,生鮮魚介,4062,-2.5,1450,1837,2567,4080,3867,4000,5252,4944,4641
2,7,1,2,1,170-189,0,鮮魚,3565,-2.9,1317,1691,2356,3626,3220,3688,4700,4273,3929
2,7,1,2,1,170-189,170,まぐろ,635,-3.8,152,267,351,556,475,620,736,871,917
2,7,1,2,1,170-189,172,あじ,125,56.3,34,45,75,134,136,122,164,150,142
2,7,1,2,1,170-189,173,いわし,18,-30.8,24,-,9,13,21,12,30,20,35
2,7,1,2,1,170-189,174,かつお,56,30.2,-,12,27,46,45,129,31,75,62
2,7,1,2,1,170-189,175,かれい,95,17.3,6,35,26,72,90,78,35,159,78
2,7,1,2,1,170-189,176,さけ,429,3.4,221,233,291,427,382,481,606,484,422
2,7,1,2,1,170-189,177,さば,96,15.7,83,105,88,80,103,65,95,106,80
2,7,1,2,1,170-189,178,さんま,132,-14.8,103,71,188,130,129,86,177,131,93
2,7,1,2,1,170-189,180,たい,60,-34.8,6,14,26,91,9,97,53,84,83
2,7,1,2,1,170-189,181,ぶり,301,-1.6,187,167,180,299,300,355,346,349,327
2,7,1,2,1,170-189,182,いか,152,-6.2,37,61,128,115,189,140,143,193,161
2,7,1,2,1,170-189,183,たこ,111,35.4,86,118,68,99,134,128,180,102,79
2,7,1,2,1,170-189,185,えび,174,-12.6,37,88,132,226,268,178,184,182,171
2,7,1,2,1,170-189,186,かに,104,23.8,-,3,14,455,28,45,95,112,73
2,7,1,2,1,170-189,189,他の鮮魚,624,-22.6,212,339,367,524,563,642,1100,713,665
2,7,1,2,1,170-189,187,さしみ盛合わせ,454,14.6,130,131,384,360,348,511,727,540,540
2,7,1,2,1,190-194,0,貝類,497,0.4,134,146,211,454,648,312,552,671,712
2,7,1,2,1,190-194,190,あさり,91,-1.1,72,65,75,94,149,75,102,87,72
2,7,1,2,1,190-194,192,しじみ,46,-2.1,21,9,39,17,35,5,67,69,84
2,7,1,2,1,190-194,191,かき(貝),224,13.7,21,48,52,139,324,109,271,330,402
2,7,1,2,1,190-194,194,ほたて貝,89,-12.7,19,5,25,103,68,91,90,130,95
2,7,1,2,1,190-194,193,他の貝,46,-17.9,-,17,20,101,72,33,21,55,60
2,6,1,2,2,195-202,0,塩干魚介,1332,13,461,546,730,965,1589,1635,1593,1633,1748
2,7,1,2,2,195-202,195,塩さけ,184,15,40,55,83,105,257,257,191,236,299
2,7,1,2,2,195-202,196,たらこ,272,32.7,76,20,92,223,332,582,308,313,308
2,7,1,2,2,195-202,197,しらす干し,161,-4.7,123,114,166,164,182,103,204,169,199
2,7,1,2,2,195-202,198,干しあじ,96,-1,75,30,31,84,88,106,83,130,129
2,7,1,2,2,195-202,202,他の塩干魚介,618,13,147,327,358,389,729,587,807,785,812
2,6,1,2,3,203-209,0,魚肉練製品,630,2.3,197,340,510,534,578,560,857,766,790
2,7,1,2,3,203-209,203,揚げかまぼこ,199,0,38,85,143,179,216,159,316,236,259
2,7,1,2,3,203-209,204,ちくわ,104,3,38,69,87,94,100,72,164,120,91
2,7,1,2,3,203-209,205,かまぼこ,168,3.7,42,69,79,69,96,244,222,235,248
2,7,1,2,3,203-209,209,他の魚肉練製品,159,3.2,80,117,201,192,166,85,155,174,192
2,6,1,2,4,210-217,0,他の魚介加工品,928,-4.8,427,417,581,907,910,963,1039,1144,1022
2,7,1,2,4,210-217,210,かつお節・削り節,70,-14.6,18,31,41,65,81,51,145,74,66
2,7,1,2,4,210-217,213,魚介の漬物,250,-20.4,131,80,142,159,314,265,259,320,350
2,7,1,2,4,210-217,215,魚介のつくだ煮,90,-47.1,2,3,14,-,126,20,86,160,149
2,7,1,2,4,210-217,216,魚介の缶詰,271,32.2,159,172,200,373,229,341,196,314,264
2,7,1,2,4,210-217,217,他の魚介加工品のその他,247,21.1,117,131,184,311,159,286,353,275,193
2,5,1,3,0,"220-229,　22X",0,肉類,7632,-5,5339,5193,7395,9579,10696,8819,8321,6880,6253
2,6,1,3,1,"220-224,　22X",0,生鮮肉,6079,-0.9,4248,4151,5772,7795,8575,7014,6723,5436,4981
2,7,1,3,1,"220-224,　22X",220,牛肉,1752,-0.2,700,621,1016,2054,2372,2147,1942,1933,2184
2,7,1,3,1,"220-224,　22X",221,豚肉,2609,-1.7,2064,2140,2712,3542,3603,2945,3124,2114,1736
2,7,1,3,1,"220-224,　22X",222,鶏肉,1381,1.8,1255,1145,1619,1761,2080,1591,1312,1107,820
2,7,1,3,1,"220-224,　22X",22X,合いびき肉,199,0,185,189,337,285,237,180,193,147,98
2,7,1,3,1,"220-224,　22X",224,他の生鮮肉,138,-19.3,43,56,87,153,283,151,153,135,143
2,6,1,3,2,225-229,0,加工肉,1553,-18,1091,1042,1623,1784,2121,1806,1598,1444,1272
2,7,1,3,2,225-229,225,ハム,571,-34.4,422,295,375,509,832,524,458,671,715
2,7,1,3,2,225-229,226,ソーセージ,562,-10.2,433,423,743,726,762,747,679,415,247
2,7,1,3,2,225-229,227,ベーコン,223,-10.8,157,193,293,279,339,346,209,163,152
2,7,1,3,2,225-229,229,他の加工肉,196,33.3,79,131,212,269,188,189,252,195,158
2,5,1,4,0,230-238,0,乳卵類,4142,2.7,3007,4041,4839,4064,4215,4084,4910,4009,3779
2,6,1,4,1,230,0,牛乳,1375,5.6,1047,1313,1435,1369,1391,1259,1435,1430,1438
2,6,1,4,2,231-235,0,乳製品,1974,1.3,1388,2125,2480,1884,2008,2053,2610,1774,1628
2,7,1,4,2,231-235,231,粉ミルク,59,37.2,66,191,123,8,105,-,150,12,14
2,7,1,4,2,231-235,232,ヨーグルト,1126,7.4,726,1164,1224,1008,940,1153,1487,1142,1131
2,7,1,4,2,231-235,233,バター,128,-15.8,93,143,151,77,117,122,161,132,109
2,7,1,4,2,231-235,234,チーズ,606,-4.6,490,576,868,713,779,710,742,451,350
2,7,1,4,2,231-235,235,他の乳製品,55,-23.6,12,51,114,76,67,68,70,36,25
2,6,1,4,3,238,0,卵,793,1.3,573,603,925,811,816,772,866,805,712
2,5,1,5,0,"240-299,　26B,　26X",0,野菜・海藻,9827,1.1,5354,6021,8137,9503,9222,10465,12272,11037,10973
2,6,1,5,1,"240-269,　26B,　26X",0,生鮮野菜,6532,3.3,3584,4480,5558,6603,6291,7142,7818,7171,7009
2,7,1,5,1,240-249,0,葉茎菜,2173,12,1230,1471,1804,2159,2309,2390,2485,2376,2186
2,7,1,5,1,240-249,240,キャベツ,243,35.8,157,207,201,245,210,307,258,264,226
2,7,1,5,1,240-249,241,ほうれんそう,250,14.2,198,228,191,260,272,248,265,264,269
2,7,1,5,1,240-249,242,はくさい,182,19,147,104,189,205,205,204,163,187,169
2,7,1,5,1,240-249,243,ねぎ,329,14.2,209,209,255,291,307,389,365,378,355
2,7,1,5,1,240-249,244,レタス,215,13.2,132,118,199,214,217,256,298,218,187
2,7,1,5,1,240-249,247,ブロッコリー,284,15.9,118,196,295,274,362,261,292,310,285
2,7,1,5,1,240-249,245,もやし,77,4.1,72,42,62,92,111,84,90,71,62
2,7,1,5,1,240-249,249,他の葉茎菜,594,0.5,199,367,412,579,626,641,754,685,632
2,7,1,5,1,"250-259,　25X",0,根菜,1680,-2.4,939,1063,1613,1737,1624,1696,1935,1847,1812
2,7,1,5,1,"250-259,　25X",250,さつまいも,106,-6.2,62,72,122,96,117,86,83,125,148
2,7,1,5,1,"250-259,　25X",251,じゃがいも,209,-1.4,159,137,234,242,187,223,250,207,198
2,7,1,5,1,"250-259,　25X",252,さといも,140,2.2,31,86,83,104,102,131,138,199,211
2,7,1,5,1,"250-259,　25X",253,だいこん,182,2.2,113,95,191,168,168,174,204,208,217
2,7,1,5,1,"250-259,　25X",254,にんじん,225,-6.6,152,218,268,243,221,242,224,222,211
2,7,1,5,1,"250-259,　25X",255,ごぼう,90,-10.9,26,49,64,111,70,96,99,109,102
2,7,1,5,1,"250-259,　25X",256,たまねぎ,256,0,164,214,234,253,228,304,330,262,219
2,7,1,5,1,"250-259,　25X",258,れんこん,125,5.9,96,62,138,173,173,143,110,114,102
2,7,1,5,1,"250-259,　25X",25X,たけのこ,38,-20.8,31,17,40,46,49,29,57,34,30
2,7,1,5,1,"250-259,　25X",259,他の根菜,310,-2.8,106,113,238,302,309,267,442,367,376
2,7,1,5,1,"260-269,　26B,　26X",0,他の野菜,2678,0.6,1415,1946,2141,2706,2357,3057,3398,2948,3011
2,7,1,5,1,"260-269,　26B,　26X",260,さやまめ,110,14.6,22,47,56,98,114,153,165,127,158
2,7,1,5,1,"260-269,　26B,　26X",261,かぼちゃ,128,-11.1,75,128,106,109,105,116,143,149,135
2,7,1,5,1,"260-269,　26B,　26X",262,きゅうり,256,-2.7,92,128,162,256,220,271,279,324,324
2,7,1,5,1,"260-269,　26B,　26X",263,なす,134,8.1,40,78,92,150,92,139,178,163,160
2,7,1,5,1,"260-269,　26B,　26X",264,トマト,769,18.9,428,568,685,841,645,768,1069,818,917
2,7,1,5,1,"260-269,　26B,　26X",265,ピーマン,164,-1.2,76,88,102,170,124,195,190,201,200
2,7,1,5,1,"260-269,　26B,　26X",266,生しいたけ,237,8.7,186,106,169,272,202,231,325,262,247
2,7,1,5,1,"260-269,　26B,　26X",26B,しめじ,181,-,149,174,154,210,183,206,194,180,187
2,7,1,5,1,"260-269,　26B,　26X",26X,えのきたけ,128,-,113,91,140,142,159,127,146,118,106
2,7,1,5,1,"260-269,　26B,　26X",267,他のきのこ,244,-,136,172,213,285,271,288,281,248,208
2,7,1,5,1,"260-269,　26B,　26X",269,他の野菜のその他,326,-17.5,97,367,263,174,242,562,428,358,368
2,6,1,5,2,273-279,0,乾物・海藻,797,-17.2,314,370,583,748,753,696,918,1003,1032
2,7,1,5,2,273-279,273,豆類,44,-35.3,1,2,14,59,14,3,97,63,76
2,7,1,5,2,273-279,274,干ししいたけ,39,-2.5,-,28,30,31,21,30,44,56,70
2,7,1,5,2,273-279,276,干しのり,228,-33.5,106,80,199,203,266,189,279,269,225
2,7,1,5,2,273-279,277,わかめ,105,-9.5,37,36,85,99,101,130,123,124,101
2,7,1,5,2,273-279,278,こんぶ,106,-36.5,41,26,29,65,83,78,137,158,188
2,7,1,5,2,273-279,279,他の乾物・海藻,275,20.1,129,198,227,291,268,266,236,332,372
2,6,1,5,3,280-289,0,大豆加工品,1225,3.9,721,700,1168,1153,1198,1348,1490,1336,1295
2,7,1,5,3,280-289,280,豆腐,522,2.4,288,271,512,475,576,493,659,571,569
2,7,1,5,3,280-289,281,油揚げ・がんもどき,303,6.3,127,160,290,254,292,448,351,331,309
2,7,1,5,3,280-289,282,納豆,343,5.2,238,227,321,380,301,370,410,364,354
2,7,1,5,3,280-289,289,他の大豆製品,57,-1.7,68,41,45,45,29,37,70,70,62
2,6,1,5,4,290-299,0,他の野菜・海藻加工品,1273,1.7,735,471,827,999,980,1279,2047,1526,1637
2,7,1,5,4,290-299,290,こんにゃく,197,-7.5,106,79,203,202,171,183,233,228,233
2,7,1,5,4,290-299,291,梅干し,101,-4.7,111,87,32,70,65,42,72,151,160
2,7,1,5,4,290-299,292,だいこん漬,87,-7.4,13,20,27,43,31,100,166,125,110
2,7,1,5,4,290-299,293,はくさい漬,54,-8.5,4,8,4,34,67,64,75,74,61
2,7,1,5,4,290-299,294,他の野菜の漬物,459,-7.3,258,136,279,379,423,468,584,576,704
2,7,1,5,4,290-299,295,こんぶつくだ煮,93,-2.1,45,42,32,59,34,75,85,149,146
2,7,1,5,4,290-299,296,他の野菜・海藻のつくだ煮,112,160.5,13,8,13,24,19,110,684,68,77
2,7,1,5,4,290-299,299,他の野菜・海藻加工品のその他,171,15.5,184,91,235,188,169,236,148,155,145
2,5,1,6,0,300-319,0,果物,3516,-1.4,1170,1974,2757,2885,2907,3394,4569,4366,4539
2,6,1,6,1,300-316,0,生鮮果物,3183,-3.6,1106,1794,2467,2480,2714,2797,4089,4025,4222
2,7,1,6,1,300-316,300,りんご,699,-2.4,180,174,699,523,707,603,1314,769,910
2,7,1,6,1,300-316,301,みかん,873,7.5,420,547,513,598,747,902,964,1144,1079
2,7,1,6,1,300-316,314,グレープフルーツ,19,-5,18,-,22,23,6,2,26,24,33
2,7,1,6,1,300-316,315,オレンジ,15,66.7,17,15,21,21,-,1,34,14,14
2,7,1,6,1,300-316,304,他の柑きつ類,54,-5.3,3,53,45,46,28,48,68,71,61
2,7,1,6,1,300-316,305,梨,121,-29.2,15,54,137,120,364,106,110,92,105
2,7,1,6,1,300-316,306,ぶどう,89,-20.5,24,51,70,45,22,186,134,107,112
2,7,1,6,1,300-316,307,柿,431,3.4,68,97,175,197,325,292,389,715,697
2,7,1,6,1,300-316,308,桃,-,-,-,-,-,-,-,-,-,-,-
2,7,1,6,1,300-316,309,すいか,15,...,-,-,-,-,-,-,-,37,84
2,7,1,6,1,300-316,310,メロン,8,-20,-,-,-,-,-,11,15,13,10
2,7,1,6,1,300-316,311,いちご,90,-12.6,39,48,57,181,82,144,36,99,126
2,7,1,6,1,300-316,312,バナナ,392,10.4,184,395,368,343,223,302,411,495,483
2,7,1,6,1,300-316,316,キウイフルーツ,103,32.1,26,46,90,153,45,34,71,150,174
2,7,1,6,1,300-316,313,他の果物,274,-37.9,111,314,271,230,164,166,517,295,334
2,6,1,6,2,319,0,果物加工品,333,26.6,65,180,290,404,193,597,481,342,317
2,5,1,7,0,"320-339,　33X",0,油脂・調味料,3834,-3.7,2736,2739,3871,3894,4033,3477,4762,3952,3550
2,6,1,7,1,"320,　321",0,油脂,445,-1.3,219,281,573,423,310,384,524,506,369
2,7,1,7,1,"320,　321",320,食用油,381,3,164,189,472,342,249,324,465,455,341
2,7,1,7,1,"320,　321",321,マーガリン,64,-21,55,92,101,81,61,60,59,52,29
2,6,1,7,2,"322-339,　33X",0,調味料,3389,-4,2517,2458,3298,3471,3723,3093,4238,3446,3180
2,7,1,7,2,"322-339,　33X",322,食塩,38,-15.6,12,27,36,53,57,8,35,44,40
2,7,1,7,2,"322-339,　33X",323,しょう油,149,13.7,50,55,101,122,90,178,267,178,139
2,7,1,7,2,"322-339,　33X",324,みそ,192,-21.3,92,54,124,198,229,175,223,231,194
2,7,1,7,2,"322-339,　33X",325,砂糖,78,-1.3,50,83,72,37,72,74,104,87,66
2,7,1,7,2,"322-339,　33X",327,酢,66,-28.3,19,23,53,67,51,31,100,84,113
2,7,1,7,2,"322-339,　33X",328,ソース,52,6.1,17,40,54,85,45,52,53,52,50
2,7,1,7,2,"322-339,　33X",329,ケチャップ,52,2,33,64,54,60,80,80,67,36,28
2,7,1,7,2,"322-339,　33X",330,マヨネーズ・マヨネーズ風調味料,91,-13.3,82,64,79,105,109,60,111,93,86
2,7,1,7,2,"322-339,　33X",332,ドレッシング,190,2.7,159,139,146,198,152,242,229,200,196
2,7,1,7,2,"322-339,　33X",331,ジャム,171,41.3,83,112,168,107,295,131,165,189,136
2,7,1,7,2,"322-339,　33X",333,カレールウ,105,1.9,72,46,115,145,143,85,123,98,70
2,7,1,7,2,"322-339,　33X",334,乾燥スープ,280,-27.8,300,200,387,302,256,288,302,258,240
2,7,1,7,2,"322-339,　33X",335,風味調味料,223,5.7,203,174,140,209,148,249,248,263,231
2,7,1,7,2,"322-339,　33X",336,ふりかけ,143,21.2,85,123,199,162,265,146,117,114,140
2,7,1,7,2,"322-339,　33X",33X,つゆ・たれ,430,-3.6,416,408,444,500,434,458,526,387,345
2,7,1,7,2,"322-339,　33X",339,他の調味料,1130,-2.9,843,845,1126,1123,1295,836,1569,1131,1105
2,5,1,8,0,340-359,0,菓子類,6811,-5.1,6129,6702,7971,7736,7381,7833,8120,5818,5203
2,6,1,8,1,340-359,340,ようかん,56,-9.7,43,11,32,82,25,52,119,57,82
2,6,1,8,2,340-359,341,まんじゅう,84,9.1,49,41,21,38,37,306,64,94,90
2,6,1,8,3,340-359,342,他の和生菓子,737,-9.6,269,376,478,576,487,1168,932,895,862
2,6,1,8,4,340-359,343,カステラ,74,27.6,25,35,95,81,23,58,88,93,138
2,6,1,8,5,340-359,344,ケーキ,632,-5.2,661,954,939,818,1004,612,758,350,271
2,6,1,8,6,340-359,347,ゼリー,102,14.6,144,140,114,120,78,22,101,104,97
2,6,1,8,7,340-359,348,プリン,118,-24.4,60,133,102,204,183,132,99,98,112
2,6,1,8,8,340-359,345,他の洋生菓子,653,9.2,551,675,591,821,784,927,859,511,424
2,6,1,8,9,340-359,350,せんべい,496,-15.9,250,186,483,546,318,588,611,573,546
2,6,1,8,10,340-359,346,ビスケット,341,-0.6,259,222,362,349,467,420,598,258,306
2,6,1,8,11,340-359,357,スナック菓子,335,6,420,418,600,705,363,313,375,154,116
2,6,1,8,12,340-359,349,キャンデー,233,9.4,178,307,267,232,166,192,155,266,158
2,6,1,8,13,340-359,352,チョコレート,537,6.8,549,445,632,398,625,458,573,543,296
2,6,1,8,14,340-359,353,チョコレート菓子,119,-6.3,128,223,283,162,164,118,72,55,46
2,6,1,8,15,340-359,356,アイスクリーム・シャーベット,549,1.5,610,779,724,921,666,661,575,326,346
2,6,1,8,16,340-359,359,他の菓子,1746,-13.6,1934,1758,2248,1682,1991,1806,2141,1443,1314
2,5,1,9,0,360-376,0,調理食品,10495,-1.9,6865,8066,8577,10699,10655,13130,14385,10383,10667
2,6,1,9,1,"360-363,　36A,　36B",0,主食的調理食品,4529,1.5,3520,3783,4103,4579,4473,5448,5336,4540,4378
2,7,1,9,1,"360-363,　36A,　36B",360,弁当,1433,5.9,1188,1355,1569,1217,1444,1542,1812,1385,1319
2,7,1,9,1,"360-363,　36A,　36B",36A,すし(弁当),1015,10.3,461,607,529,884,529,1136,1391,1311,1262
2,7,1,9,1,"360-363,　36A,　36B",36B,おにぎり・その他,463,29,609,402,589,592,507,498,377,394,441
2,7,1,9,1,"360-363,　36A,　36B",361,調理パン,493,-18.1,300,472,465,515,365,800,578,482,519
2,7,1,9,1,"360-363,　36A,　36B",363,他の主食的調理食品,1126,-8.2,963,948,952,1371,1628,1473,1179,968,837
2,6,1,9,2,364-376,0,他の調理食品,5966,-4.4,3345,4283,4474,6119,6182,7682,9049,5843,6289
2,7,1,9,2,364-376,364,うなぎのかば焼き,107,-5.3,-,8,34,-,92,167,228,144,187
2,7,1,9,2,364-376,365,サラダ,403,-6.3,293,218,412,235,312,821,515,399,465
2,7,1,9,2,364-376,366,コロッケ,175,6.1,84,103,197,184,165,166,225,184,208
2,7,1,9,2,364-376,367,カツレツ,190,23.4,39,126,68,206,184,420,247,195,161
2,7,1,9,2,364-376,368,天ぷら・フライ,869,10,496,538,694,997,829,1111,929,942,1001
2,7,1,9,2,364-376,369,しゅうまい,121,1.7,39,36,83,66,90,192,157,152,182
2,7,1,9,2,364-376,371,ぎょうざ,195,-14.1,103,133,158,168,296,306,203,188,219
2,7,1,9,2,364-376,372,やきとり,197,-4.8,94,114,144,100,205,283,317,213,198
2,7,1,9,2,364-376,373,ハンバーグ,116,5.5,71,70,87,231,130,127,165,94,98
2,7,1,9,2,364-376,370,冷凍調理食品,475,1.5,251,341,706,1073,674,726,597,222,213
2,7,1,9,2,364-376,375,そうざい材料セット,248,1.6,172,155,138,333,276,312,512,199,210
2,7,1,9,2,364-376,376,他の調理食品のその他,2870,-10.8,1703,2442,1753,2524,2927,3050,4953,2911,3146
2,5,1,10,0,"380-389,　38A,　38B,　38X,　38Y",0,飲料,4152,-2.9,3864,3919,4838,4757,5279,5391,4946,3245,3065
2,6,1,10,1,"380,　381,　383,　38X",0,茶類,1010,-18,676,852,973,809,841,1720,1397,954,1086
2,7,1,10,1,"380,　381,　383,　38X",380,緑茶,353,-33,61,62,115,97,196,476,345,573,755
2,7,1,10,1,"380,　381,　383,　38X",381,紅茶,58,-42.6,78,139,33,39,91,45,51,49,41
2,7,1,10,1,"380,　381,　383,　38X",383,他の茶葉,123,5.1,77,70,223,145,86,430,148,56,45
2,7,1,10,1,"380,　381,　383,　38X",38X,茶飲料,476,-2.3,460,581,601,528,468,770,854,277,246
2,6,1,10,2,"382,　384,　386",0,コーヒー・ココア,959,9.6,884,603,1245,990,1404,1115,1040,796,591
2,7,1,10,2,"382,　384,　386",382,コーヒー,601,18.1,509,207,430,700,1049,571,692,570,405
2,7,1,10,2,"382,　384,　386",384,コーヒー飲料,309,-0.6,331,333,737,228,309,463,302,192,151
2,7,1,10,2,"382,　384,　386",386,ココア・ココア飲料,49,-10.9,44,63,77,61,46,81,46,34,36
2,6,1,10,3,"385,　387-389,　38A,　38B,　38Y",0,他の飲料,2183,0.6,2304,2464,2620,2959,3034,2556,2509,1495,1388
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",385,果実・野菜ジュース,568,-3.2,671,1047,783,815,1010,468,455,317,290
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",387,炭酸飲料,338,1.2,303,318,563,635,422,415,326,198,104
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",388,乳酸菌飲料,366,42.4,182,252,320,395,463,394,483,361,442
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",38A,乳飲料,136,28.3,133,148,96,279,128,245,129,96,107
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",38B,ミネラルウォーター,277,-26.5,274,354,344,268,406,262,421,191,142
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",38Y,スポーツドリンク,74,-,93,83,117,102,45,143,35,57,79
2,7,1,10,3,"385,　387-389,　38A,　38B,　38Y",389,他の飲料のその他,423,-,649,263,396,465,560,627,660,276,225
2,5,1,11,0,"3X1-3X9,　3XX",0,酒類,3716,-1.5,1759,1265,3479,5808,3123,5124,5747,3382,2409
2,6,1,11,1,"3X1-3X9,　3XX",3X1,清酒,647,2.9,235,31,236,386,323,746,1003,932,520
2,6,1,11,2,"3X1-3X9,　3XX",3X3,焼酎,436,-0.7,72,134,439,427,351,686,420,520,363
2,6,1,11,3,"3X1-3X9,　3XX",3X4,ビール,856,1.3,270,443,1194,1120,376,913,1297,875,611
2,6,1,11,4,"3X1-3X9,　3XX",3X5,ウイスキー,169,-22.1,19,-,97,123,373,216,534,100,138
2,6,1,11,5,"3X1-3X9,　3XX",3X9,ワイン,779,13.7,537,211,311,1971,911,1212,1422,481,471
2,6,1,11,6,"3X1-3X9,　3XX",3X7,発泡酒・ビール風アルコール飲料,535,-21,279,199,883,1053,518,786,620,369,184
2,6,1,11,7,"3X1-3X9,　3XX",3X8,チューハイ・カクテル,200,-,306,136,264,371,232,342,386,59,55
2,6,1,11,8,"3X1-3X9,　3XX",3XX,他の酒,94,-,41,111,54,357,40,223,66,46,66
2,5,1,12,0,"390-399,　39A,　39B,　39X",0,外食,19405,-4.7,22435,19602,24388,26235,18951,21667,25047,14500,10968
2,6,1,12,1,"390-399,　39A,　39B",0,一般外食,18613,-3.6,21730,18064,21028,24125,17821,21303,25047,14500,10968
2,7,1,12,1,"390-396,　399,　39A,　39B",0,食事代,15188,-1.4,18719,15887,18235,17297,15413,16347,21683,11456,9297
2,7,1,12,1,"390-396,　399,　39A,　39B",390,日本そば・うどん,560,6.1,489,218,445,822,185,566,657,656,532
2,7,1,12,1,"390-396,　399,　39A,　39B",391,中華そば,399,-10.5,401,155,523,786,416,382,662,256,234
2,7,1,12,1,"390-396,　399,　39A,　39B",392,他の麺類外食,250,11.1,369,386,182,418,358,233,192,181,211
2,7,1,12,1,"390-396,　399,　39A,　39B",393,すし(外食),1223,-0.9,490,809,1804,695,1053,853,1550,1420,1267
2,7,1,12,1,"390-396,　399,　39A,　39B",394,和食,1603,29.7,3676,1465,1047,1837,1090,2018,1564,1404,1388
2,7,1,12,1,"390-396,　399,　39A,　39B",39A,中華食,364,-28.3,368,255,238,482,281,418,419,379,438
2,7,1,12,1,"390-396,　399,　39A,　39B",395,洋食,757,-,747,1182,844,1209,485,1912,574,467,351
2,7,1,12,1,"390-396,　399,　39A,　39B",399,焼肉,462,-,1036,256,57,804,306,713,1242,215,228
2,7,1,12,1,"390-396,　399,　39A,　39B",39B,ハンバーガー,334,23.7,699,910,592,669,306,259,399,60,66
2,7,1,12,1,"390-396,　399,　39A,　39B",396,他の主食的外食,9235,-5.3,10445,10250,12502,9575,10933,8993,14424,6419,4582
2,7,1,12,1,"390-399,　39A,　39B",397,喫茶代,713,11.2,836,616,833,741,748,503,1239,576,553
2,7,1,12,1,"390-399,　39A,　39B",398,飲酒代,2712,-17.1,2176,1561,1960,6087,1660,4453,2125,2468,1118
