X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-28195,-207945,139.52766369,34.12507027,9.9612
-28005,-207945,139.52972351,34.12507538,10.1308
-28225,-207955,139.52733879,34.12497931,10.3380
-28215,-207955,139.52744720,34.12497958,10.1999
-28205,-207955,139.52755561,34.12497985,10.1023
-28195,-207955,139.52766402,34.12498012,9.9660
-28185,-207955,139.52777243,34.12498039,9.8151
-28065,-207955,139.52907337,34.12498362,9.9949
-28055,-207955,139.52918178,34.12498388,9.8600
-28035,-207955,139.52939860,34.12498442,10.2896
-28025,-207955,139.52950701,34.12498469,10.2735
-28015,-207955,139.52961542,34.12498496,10.2385
-28005,-207955,139.52972383,34.12498523,10.1825
-27995,-207955,139.52983224,34.12498549,10.2994
-27985,-207955,139.52994066,34.12498576,10.3850
-27975,-207955,139.53004907,34.12498603,10.3913
-27965,-207955,139.53015748,34.12498630,10.4618
-28675,-207965,139.52246061,34.12487689,9.9554
-28665,-207965,139.52256902,34.12487717,10.0367
-28655,-207965,139.52267743,34.12487744,10.1484
-28265,-207965,139.52690547,34.12488807,10.6574
-28255,-207965,139.52701388,34.12488834,10.5886
-28245,-207965,139.52712229,34.12488861,10.6141
-28235,-207965,139.52723070,34.12488888,10.5044
-28225,-207965,139.52733911,34.12488915,10.3609
-28215,-207965,139.52744752,34.12488942,10.2189
-28205,-207965,139.52755593,34.12488969,10.1020
-28195,-207965,139.52766434,34.12488996,9.9569
-28185,-207965,139.52777275,34.12489023,9.8011
-28175,-207965,139.52788117,34.12489050,9.7592
-28165,-207965,139.52798958,34.12489077,9.7865
-28155,-207965,139.52809799,34.12489104,9.8123
-28145,-207965,139.52820640,34.12489130,9.8388
-28135,-207965,139.52831481,34.12489157,9.8535
-28125,-207965,139.52842322,34.12489184,9.8927
-28115,-207965,139.52853163,34.12489211,9.9613
-28105,-207965,139.52864004,34.12489238,10.0096
-28095,-207965,139.52874845,34.12489265,10.0344
-28085,-207965,139.52885687,34.12489292,10.1081
-28075,-207965,139.52896528,34.12489319,10.1777
-28065,-207965,139.52907369,34.12489346,10.1099
-28055,-207965,139.52918210,34.12489373,10.0045
-28045,-207965,139.52929051,34.12489399,10.1396
-28035,-207965,139.52939892,34.12489426,10.3326
-28025,-207965,139.52950733,34.12489453,10.3966
-28015,-207965,139.52961574,34.12489480,10.3384
-28005,-207965,139.52972415,34.12489507,10.2894
-27995,-207965,139.52983257,34.12489533,10.4233
-27985,-207965,139.52994098,34.12489560,10.4310
-27975,-207965,139.53004939,34.12489587,10.4357
-27965,-207965,139.53015780,34.12489614,10.5358
-27955,-207965,139.53026621,34.12489641,10.6233
-27945,-207965,139.53037462,34.12489667,10.6768
-27935,-207965,139.53048303,34.12489694,10.6879
-27925,-207965,139.53059144,34.12489721,10.6827
-27915,-207965,139.53069986,34.12489747,10.7031
-28785,-207975,139.52126842,34.12478371,9.5174
-28775,-207975,139.52137683,34.12478399,9.4376
-28765,-207975,139.52148524,34.12478426,9.3492
-28755,-207975,139.52159365,34.12478454,9.2673
-28745,-207975,139.52170206,34.12478481,9.2924
-28735,-207975,139.52181048,34.12478509,9.4069
-28725,-207975,139.52191889,34.12478536,9.5459
-28715,-207975,139.52202730,34.12478564,9.6833
-28705,-207975,139.52213571,34.12478591,9.7960
-28695,-207975,139.52224412,34.12478619,9.8817
-28685,-207975,139.52235253,34.12478646,9.9261
-28675,-207975,139.52246094,34.12478674,9.9268
-28665,-207975,139.52256935,34.12478701,10.0438
-28655,-207975,139.52267776,34.12478728,10.1764
-28645,-207975,139.52278617,34.12478756,10.3220
-28635,-207975,139.52289458,34.12478783,10.4005
-28625,-207975,139.52300300,34.12478811,10.5031
-28265,-207975,139.52690579,34.12479791,10.7759
-28255,-207975,139.52701420,34.12479818,10.6252
-28245,-207975,139.52712261,34.12479845,10.6508
-28235,-207975,139.52723102,34.12479872,10.5262
-28225,-207975,139.52733943,34.12479899,10.3598
-28215,-207975,139.52744785,34.12479926,10.2312
-28205,-207975,139.52755626,34.12479953,10.1300
-28195,-207975,139.52766467,34.12479980,9.9634
-28185,-207975,139.52777308,34.12480007,9.7776
-28175,-207975,139.52788149,34.12480034,9.6951
-28165,-207975,139.52798990,34.12480061,9.6553
-28155,-207975,139.52809831,34.12480088,9.6899
-28145,-207975,139.52820672,34.12480115,9.7945
-28135,-207975,139.52831513,34.12480142,9.8286
-28125,-207975,139.52842354,34.12480168,9.8679
-28115,-207975,139.52853196,34.12480195,9.9826
-28105,-207975,139.52864037,34.12480222,10.0428
-28095,-207975,139.52874878,34.12480249,10.0641
-28085,-207975,139.52885719,34.12480276,10.1294
-28075,-207975,139.52896560,34.12480303,10.2429
-28065,-207975,139.52907401,34.12480330,10.2303
-28055,-207975,139.52918242,34.12480357,10.1904
-28045,-207975,139.52929083,34.12480383,10.2745
-28035,-207975,139.52939924,34.12480410,10.4100
-28025,-207975,139.52950766,34.12480437,10.4790
-28015,-207975,139.52961607,34.12480464,10.3843
-28005,-207975,139.52972448,34.12480491,10.4551
-27995,-207975,139.52983289,34.12480518,10.6149
-27985,-207975,139.52994130,34.12480544,10.5211
-27975,-207975,139.53004971,34.12480571,10.5811
-27965,-207975,139.53015812,34.12480598,10.6670
-27955,-207975,139.53026653,34.12480625,10.6754
-27945,-207975,139.53037494,34.12480651,10.6978
-27935,-207975,139.53048335,34.12480678,10.6848
-27925,-207975,139.53059177,34.12480705,10.7183
-27915,-207975,139.53070018,34.12480732,10.8103
-27905,-207975,139.53080859,34.12480758,10.8682
-28805,-207985,139.52105193,34.12469300,9.5219
-28795,-207985,139.52116034,34.12469328,9.5500
-28785,-207985,139.52126875,34.12469355,9.6385
-28775,-207985,139.52137716,34.12469383,9.5519
-28765,-207985,139.52148557,34.12469410,9.2967
-28755,-207985,139.52159398,34.12469438,9.1518
-28745,-207985,139.52170240,34.12469465,9.2522
-28735,-207985,139.52181081,34.12469493,9.3903
-28725,-207985,139.52191922,34.12469520,9.5516
-28715,-207985,139.52202763,34.12469548,9.6997
-28705,-207985,139.52213604,34.12469575,9.8216
-28695,-207985,139.52224445,34.12469603,9.9245
-28685,-207985,139.52235286,34.12469630,10.6547
-28645,-207985,139.52278650,34.12469740,10.4366
-28635,-207985,139.52289491,34.12469767,10.4434
-28625,-207985,139.52300333,34.12469795,10.5529
-28615,-207985,139.52311174,34.12469822,10.6589
-28275,-207985,139.52679771,34.12470748,11.0085
-28265,-207985,139.52690612,34.12470775,10.8660
-28255,-207985,139.52701453,34.12470802,10.7203
-28245,-207985,139.52712294,34.12470829,10.6649
-28235,-207985,139.52723135,34.12470856,10.5539
-28225,-207985,139.52733976,34.12470883,10.3972
-28215,-207985,139.52744817,34.12470910,10.2508
-28205,-207985,139.52755658,34.12470937,10.1346
-28195,-207985,139.52766499,34.12470964,9.9329
-28185,-207985,139.52777340,34.12470991,9.7512
-28175,-207985,139.52788181,34.12471018,9.6710
-28165,-207985,139.52799022,34.12471045,9.5253
-28155,-207985,139.52809864,34.12471072,9.5649
-28145,-207985,139.52820705,34.12471099,9.7716
-28135,-207985,139.52831546,34.12471126,9.8457
-28125,-207985,139.52842387,34.12471153,9.8634
-28115,-207985,139.52853228,34.12471179,9.9745
-28105,-207985,139.52864069,34.12471206,10.0435
-28095,-207985,139.52874910,34.12471233,10.0502
-28085,-207985,139.52885751,34.12471260,10.1192
-28075,-207985,139.52896592,34.12471287,10.3098
-28065,-207985,139.52907433,34.12471314,10.3611
-28055,-207985,139.52918274,34.12471341,10.3625
-28045,-207985,139.52929116,34.12471368,10.3809
-28035,-207985,139.52939957,34.12471394,10.4223
-28025,-207985,139.52950798,34.12471421,10.4752
-28015,-207985,139.52961639,34.12471448,10.4493
-28005,-207985,139.52972480,34.12471475,10.5531
-27995,-207985,139.52983321,34.12471502,10.6506
-27985,-207985,139.52994162,34.12471528,10.7014
-27975,-207985,139.53005003,34.12471555,10.7996
-27965,-207985,139.53015844,34.12471582,10.7725
-27955,-207985,139.53026685,34.12471609,10.7202
-27945,-207985,139.53037527,34.12471635,10.7752
-27935,-207985,139.53048368,34.12471662,10.7013
-27925,-207985,139.53059209,34.12471689,10.7389
-27915,-207985,139.53070050,34.12471716,10.8682
-27905,-207985,139.53080891,34.12471742,10.8787
-27895,-207985,139.53091732,34.12471769,10.8790
-27885,-207985,139.53102573,34.12471796,10.9159
-27875,-207985,139.53113414,34.12471822,10.8878
-27865,-207985,139.53124255,34.12471849,10.8785
-27855,-207985,139.53135096,34.12471876,10.8763
-28835,-207995,139.52072703,34.12460201,9.6406
-28825,-207995,139.52083544,34.12460229,9.1276
-28815,-207995,139.52094385,34.12460257,9.4319
-28805,-207995,139.52105226,34.12460284,9.4617
-28795,-207995,139.52116067,34.12460312,9.4869
-28785,-207995,139.52126908,34.12460339,9.7443
-28775,-207995,139.52137749,34.12460367,10.0197
-28765,-207995,139.52148590,34.12460394,9.9495
-28755,-207995,139.52159432,34.12460422,9.4309
-28625,-207995,139.52300365,34.12460779,10.7546
-28615,-207995,139.52311207,34.12460806,10.7526
-28605,-207995,139.52322048,34.12460834,10.7743
-28595,-207995,139.52332889,34.12460861,10.7959
-28585,-207995,139.52343730,34.12460888,10.8191
-28305,-207995,139.52647280,34.12461651,11.1583
-28295,-207995,139.52658121,34.12461678,11.1272
-28285,-207995,139.52668962,34.12461705,11.1205
-28275,-207995,139.52679803,34.12461732,11.0896
-28265,-207995,139.52690644,34.12461759,10.9994
-28255,-207995,139.52701485,34.12461786,10.8906
-28245,-207995,139.52712326,34.12461813,10.7781
-28235,-207995,139.52723167,34.12461840,10.5884
