X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-43235,-133115,139.36082932,34.79916576,274.1,1731.7,8853.5,9146.9
-43225,-133115,139.36093860,34.79916618,682.8,1740.1,8852.8,8859.2
-43265,-133125,139.36050198,34.79907434,1577.5,2906.1,-9999.0,9370.2
-43255,-133125,139.36061127,34.79907476,309.1,1728.4,8858.3,9147.1
-43245,-133125,139.36072055,34.79907519,262.0,1731.0,8854.9,9145.5
-43235,-133125,139.36082983,34.79907561,1735.8,8006.9,-9999.0,9145.2
-43225,-133125,139.36093912,34.79907604,1726.4,2902.4,-9999.0,9145.2
-43215,-133125,139.36104840,34.79907646,1541.1,2896.0,-9999.0,8861.0
-43205,-133125,139.36115769,34.79907689,1597.0,2895.7,-9999.0,8857.5
-43195,-133125,139.36126697,34.79907731,373.8,1738.2,8846.4,8856.4
-43185,-133125,139.36137625,34.79907773,328.1,1737.5,8846.8,8856.1
-43175,-133125,139.36148554,34.79907816,247.5,1738.3,8845.0,8854.5
-43265,-133135,139.36050250,34.79898419,284.5,1725.1,9138.7,9369.3
-43255,-133135,139.36061178,34.79898462,153.1,852.8,8860.7,9146.5
-43245,-133135,139.36072106,34.79898504,2918.0,8842.2,-9999.0,9144.7
-43185,-133135,139.36137677,34.79898759,8842.5,8850.2,-9999.0,8855.0
-43175,-133135,139.36148605,34.79898801,1751.4,2900.3,-9999.0,8856.5
-43165,-133135,139.36159533,34.79898843,1736.7,2895.7,-9999.0,8852.2
-43265,-133145,139.36050301,34.79889404,8847.2,9139.6,-9999.0,9367.8
-43145,-133145,139.36181442,34.79889913,8026.2,8839.8,-9999.0,8851.9
-43135,-133145,139.36192370,34.79889956,1794.4,8019.8,-9999.0,8854.0
-43125,-133145,139.36203298,34.79889998,808.1,1809.8,8843.3,8854.0
-43275,-133155,139.36039424,34.79880347,207.8,1720.4,9137.2,9376.8
-43125,-133155,139.36203350,34.79880983,8838.5,8847.0,-9999.0,8851.8
-43115,-133155,139.36214278,34.79881026,813.0,2792.2,8844.2,8850.4
-43285,-133165,139.36028547,34.79871290,1588.2,2906.2,-9999.0,9374.0
-43275,-133165,139.36039476,34.79871333,1741.9,8034.6,-9999.0,9380.2
-43105,-133165,139.36225258,34.79872053,8841.5,8848.4,-9999.0,8850.9
-43095,-133165,139.36236186,34.79872095,815.4,1804.1,8842.1,8848.6
-43085,-133165,139.36247114,34.79872138,241.9,1721.0,8838.0,8847.2
-43075,-133165,139.36258043,34.79872180,241.8,1788.6,8836.9,8846.2
-43065,-133165,139.36268971,34.79872222,239.4,1786.8,8836.2,9639.0
-43285,-133175,139.36028599,34.79862275,1727.2,8030.3,-9999.0,9377.4
-43085,-133175,139.36247166,34.79863123,8006.6,8832.2,-9999.0,8848.0
-43075,-133175,139.36258094,34.79863165,1721.2,2885.8,-9999.0,9636.4
-43065,-133175,139.36269022,34.79863207,243.4,1786.7,8835.9,9639.0
-43055,-133185,139.36280002,34.79854235,885.2,2890.4,8840.4,9121.8
-43045,-133185,139.36290930,34.79854277,245.7,881.5,8833.8,9120.5
-43035,-133185,139.36301859,34.79854319,241.4,1775.2,8832.8,9118.4
-43285,-133195,139.36028702,34.79844246,290.1,1717.6,9124.1,9909.6
-43275,-133195,139.36039630,34.79844288,9127.0,9380.1,-9999.0,9907.9
-42985,-133195,139.36356551,34.79845516,8327.3,8821.4,-9999.0,8830.1
-43285,-133205,139.36028753,34.79835231,247.4,1717.8,9122.8,9909.5
-43275,-133205,139.36039682,34.79835274,8040.5,9140.2,-9999.0,9910.5
-42225,-133205,139.37187155,34.79839679,196.9,1771.7,8811.7,8848.0
-42215,-133205,139.37198083,34.79839720,897.7,2798.9,8813.8,8847.4
-42175,-133205,139.37241796,34.79839886,8554.0,8807.7,-9999.0,8844.4
-42165,-133205,139.37252724,34.79839927,8529.2,8803.0,-9999.0,8843.4
-42155,-133205,139.37263653,34.79839968,1760.6,8342.8,8832.5,8845.4
-43285,-133215,139.36028805,34.79826216,274.8,1551.5,9119.0,9906.9
-43275,-133215,139.36039733,34.79826259,1736.7,8034.6,-9999.0,9907.3
-42975,-133215,139.36367582,34.79827529,1776.6,7999.2,8826.6,8828.4
-42235,-133215,139.37176276,34.79830622,204.6,1767.5,8548.9,8833.2
-42225,-133215,139.37187205,34.79830664,2813.5,8531.5,-9999.0,8846.2
-42215,-133215,139.37198133,34.79830705,8552.3,8839.6,-9999.0,8842.7
-42145,-133215,139.37274631,34.79830995,8814.7,8833.3,-9999.0,8839.5
-42135,-133215,139.37285560,34.79831036,191.7,1785.0,8811.4,8836.0
-43285,-133225,139.36028856,34.79817202,272.5,1547.1,9118.2,9905.1
-43275,-133225,139.36039785,34.79817244,791.4,1728.8,9127.0,9905.1
-42965,-133225,139.36378561,34.79818556,8004.0,8802.3,-9999.0,8827.5
-42255,-133225,139.37154470,34.79821525,8543.0,8827.2,-9999.0,8831.9
-42245,-133225,139.37165398,34.79821566,8532.5,8541.5,-9999.0,9099.9
-42125,-133225,139.37296538,34.79822063,2795.8,8418.0,8828.7,8834.5
-42115,-133225,139.37307466,34.79822104,189.1,1782.2,8811.2,8834.8
-43255,-133235,139.36061693,34.79808314,9123.9,9389.0,-9999.0,9906.2
-42965,-133235,139.36378612,34.79809541,8011.6,8806.3,-9999.0,8829.0
-42955,-133235,139.36389541,34.79809583,242.6,1776.7,8808.8,8828.9
-42275,-133235,139.37132664,34.79812427,208.0,1770.6,8542.6,9094.0
-42115,-133235,139.37307516,34.79813089,8528.0,8791.8,8832.1,8834.0
-42105,-133235,139.37318445,34.79813131,189.2,1778.7,8808.8,8833.8
-43255,-133245,139.36061744,34.79799300,9394.0,-9999.0,-9999.0,9910.0
-42955,-133245,139.36389592,34.79800569,8803.5,8812.2,-9999.0,8828.5
-42945,-133245,139.36400520,34.79800611,268.6,1777.2,8807.4,8826.5
-42285,-133245,139.37121786,34.79803371,903.3,2805.7,8543.5,9093.5
-42105,-133245,139.37318495,34.79804116,1731.6,3176.2,8821.8,8831.9
-42945,-133255,139.36400571,34.79791596,1775.0,2884.0,8817.8,8825.8
-42315,-133255,139.37089051,34.79794231,238.2,1784.5,8538.2,9091.1
-42305,-133255,139.37099980,34.79794273,8113.9,8537.5,-9999.0,9090.2
-42295,-133255,139.37110908,34.79794315,8538.7,8544.8,-9999.0,9092.0
-42095,-133255,139.37329473,34.79795143,298.1,1776.6,8804.5,8829.9
-43255,-133265,139.36061847,34.79781270,1553.7,1751.5,9138.8,9911.8
-42945,-133265,139.36400622,34.79782581,8818.0,8824.6,-9999.0,8827.9
-42935,-133265,139.36411550,34.79782623,1501.7,1827.3,8814.9,8825.3
-42315,-133265,139.37089102,34.79785217,1631.2,7507.9,8541.5,9093.2
-42085,-133265,139.37340451,34.79786169,189.0,1773.9,8805.8,8831.9
-43245,-133275,139.36072827,34.79772298,8043.0,9132.5,-9999.0,9909.5
-42925,-133275,139.36422530,34.79773651,3111.2,8075.6,-9999.0,8823.0
-42085,-133275,139.37340502,34.79777154,8808.9,8823.1,-9999.0,8829.8
-42075,-133275,139.37351430,34.79777196,190.2,1775.8,8805.4,8831.3
-43245,-133285,139.36072878,34.79763283,1736.9,8033.6,9386.1,9908.7
-42355,-133285,139.37045489,34.79767021,257.0,1782.6,8532.0,9086.4
-42345,-133285,139.37056418,34.79767063,221.4,1782.1,8533.0,9091.2
-42335,-133285,139.37067346,34.79767104,8533.5,8539.0,-9999.0,9091.2
-42075,-133285,139.37351480,34.79768181,8819.2,8824.1,-9999.0,8828.2
-42065,-133285,139.37362408,34.79768222,187.8,1782.0,8804.0,8829.6
-43245,-133295,139.36072930,34.79754268,1741.7,8035.1,9901.0,9904.7
-42905,-133295,139.36444488,34.79755706,271.4,1771.6,8800.0,8820.6
-42365,-133295,139.37034612,34.79757965,259.4,913.0,8531.0,9085.4
-42355,-133295,139.37045540,34.79758006,249.4,910.0,8531.2,9089.8
-42345,-133295,139.37056468,34.79758048,8534.0,9063.9,-9999.0,9089.9
-42065,-133295,139.37362458,34.79759208,1778.0,3181.1,8816.7,8824.7
-42375,-133305,139.37023734,34.79748908,1790.8,7496.1,9061.9,9083.5
-42365,-133305,139.37034662,34.79748950,1797.0,8525.7,9066.2,9085.4
-42355,-133305,139.37045590,34.79748992,9081.7,9086.5,-9999.0,9089.2
-42055,-133305,139.37373436,34.79750234,186.4,1781.4,8804.7,8822.9
-43235,-133315,139.36083961,34.79736281,9900.1,-9999.0,-9999.0,9907.0
-42395,-133315,139.37001928,34.79739811,749.3,1789.1,8537.0,9083.0
-42385,-133315,139.37012856,34.79739852,7493.4,8530.5,9076.7,9082.2
-42055,-133315,139.37373486,34.79741219,190.9,1781.2,8554.3,8823.4
-43245,-133325,139.36073084,34.79727224,289.4,1547.2,8049.6,9910.1
-43235,-133325,139.36084012,34.79727267,8039.2,8049.6,-9999.0,9898.6
-42405,-133325,139.36991050,34.79730754,2837.0,7490.1,9066.5,9081.5
-42395,-133325,139.37001978,34.79730796,9060.2,9067.5,-9999.0,9082.4
-42055,-133325,139.37373536,34.79732205,1786.7,8338.2,8815.3,8823.7
-42045,-133325,139.37384465,34.79732246,186.7,1781.8,8555.8,8824.5
-43235,-133335,139.36084063,34.79718252,8033.8,8044.3,-9999.0,9914.0
-42415,-133335,139.36980172,34.79721698,1622.8,1799.3,9056.1,9077.7
-42405,-133335,139.36991100,34.79721739,9073.2,9077.8,-9999.0,9081.0
-42045,-133335,139.37384515,34.79723231,8552.8,8811.0,-9999.0,8821.6
-42035,-133335,139.37395443,34.79723272,188.9,1782.7,8554.8,8820.7
-43235,-133345,139.36084115,34.79709237,1748.7,8040.0,9894.0,9899.0
-42835,-133345,139.36521240,34.79710926,1803.1,7780.8,8808.8,8809.0
-42425,-133345,139.36969295,34.79712641,9058.8,9063.7,9074.2,9076.4
-42415,-133345,139.36980223,34.79712683,-9999.0,-9999.0,-9999.0,9076.5
-42035,-133345,139.37395493,34.79714258,8541.7,8551.0,8816.2,8819.2
-42025,-133345,139.37406421,34.79714299,188.1,1784.0,8554.0,8819.4
-43235,-133355,139.36084166,34.79700223,1736.5,7789.4,9392.2,9908.5
-43225,-133355,139.36095094,34.79700265,-9999.0,-9999.0,-9999.0,9911.5
-42435,-133355,139.36958417,34.79703585,7480.4,7485.7,9067.9,9073.7
-42425,-133355,139.36969345,34.79703627,9073.0,-9999.0,-9999.0,9078.8
-42025,-133355,139.37406471,34.79705284,8396.7,8550.5,8814.0,8817.0
-42015,-133355,139.37417399,34.79705325,187.9,1784.7,8556.6,8818.5
-43235,-133365,139.36084218,34.79691208,1746.2,8034.9,9894.2,9906.5
-43225,-133365,139.36095146,34.79691250,9393.2,9905.9,-9999.0,9909.5
-42455,-133365,139.36936611,34.79694487,8791.5,9063.1,-9999.0,9072.2
-42015,-133365,139.37417449,34.79696311,8809.5,8813.8,-9999.0,8816.2
-42005,-133365,139.37428377,34.79696352,186.5,1785.7,8796.0,8812.2
-43245,-133375,139.36073341,34.79682151,691.6,1553.6,8802.7,9901.6
-43235,-133375,139.36084269,34.79682193,8056.2,9123.2,-9999.0,9905.5
-43225,-133375,139.36095197,34.79682235,9393.5,9907.3,-9999.0,9910.1
-42465,-133375,139.36925734,34.79685431,1804.9,7472.6,8791.0,9070.3
-42005,-133375,139.37428427,34.79687337,1797.2,7829.4,8807.8,8812.5
-41995,-133375,139.37439355,34.79687378,186.7,1787.2,8790.2,8814.6
-43275,-133385,139.36040608,34.79673009,1541.7,1731.6,9125.5,9904.5
-43255,-133385,139.36062464,34.79673093,703.0,1561.5,9120.7,9901.0
-43245,-133385,139.36073392,34.79673136,1561.0,1761.3,9129.4,9899.9
-43235,-133385,139.36084321,34.79673178,9131.6,9897.9,-9999.0,9903.5
-43225,-133385,139.36095249,34.79673221,9404.5,-9999.0,-9999.0,9913.9
-42495,-133385,139.36893000,34.79676291,305.9,1625.9,7467.0,9068.8
-42485,-133385,139.36903928,34.79676333,2841.4,7467.4,8786.5,9068.0
-42475,-133385,139.36914856,34.79676374,8780.8,8788.2,9069.1,9069.5
-41985,-133385,139.37450333,34.79678405,186.0,1788.9,8780.7,8807.7
-43275,-133395,139.36040660,34.79663994,1735.7,8038.1,9398.3,9905.2
-43265,-133395,139.36051588,34.79664036,7553.1,8802.2,9903.8,9904.7
-43255,-133395,139.36062516,34.79664079,8046.4,8806.7,-9999.0,9906.2
-43245,-133395,139.36073444,34.79664121,8057.5,9126.1,-9999.0,9909.5
-43235,-133395,139.36084372,34.79664164,9137.0,9902.5,-9999.0,9905.4
-43225,-133395,139.36095300,34.79664206,9904.9,-9999.0,-9999.0,9918.5
-42755,-133395,139.36608920,34.79666189,1802.7,8043.6,9074.2,9076.3
-42505,-133395,139.36882122,34.79667234,914.3,1640.0,7465.4,9061.9
-41985,-133395,139.37450383,34.79669390,1797.2,7825.6,8803.0,8808.2
-43315,-133405,139.35996999,34.79654809,279.6,1550.0,9119.6,9908.3
-43275,-133405,139.36040711,34.79654979,1771.5,8808.8,-9999.0,9908.2
-43265,-133405,139.36051639,34.79655022,-9999.0,-9999.0,-9999.0,9907.2
-43255,-133405,139.36062567,34.79655064,9906.1,-9999.0,-9999.0,9911.2
-43245,-133405,139.36073495,34.79655106,9130.7,9407.2,-9999.0,9916.1
-43235,-133405,139.36084423,34.79655149,9142.8,9907.2,-9999.0,9913.5
-42735,-133405,139.36630827,34.79657258,8498.2,9065.4,-9999.0,9071.5
-42525,-133405,139.36860317,34.79658136,246.1,1626.5,7458.0,9066.6
-42515,-133405,139.36871245,34.79658178,7459.9,7464.9,9062.0,9065.8
-41975,-133405,139.37461361,34.79660416,186.7,1790.2,8773.5,8804.8
-43315,-133415,139.35997050,34.79645794,1007.5,1730.2,9123.5,9910.5
-43305,-133415,139.36007978,34.79645837,1540.0,1739.9,9126.9,9910.4
-43295,-133415,139.36018907,34.79645879,1734.8,8030.6,9395.0,9910.0
-43285,-133415,139.36029835,34.79645922,1736.8,1776.2,9395.7,9910.2
-43275,-133415,139.36040763,34.79645964,1743.1,1756.9,8057.2,9925.0
-43265,-133415,139.36051691,34.79646007,1774.6,8815.0,-9999.0,9924.8
-43255,-133415,139.36062619,34.79646049,9154.3,9919.4,-9999.0,9921.2
-42555,-133415,139.36827583,34.79648996,302.2,1627.8,7452.2,9058.7
-42545,-133415,139.36838511,34.79649038,271.6,1627.0,7453.1,9063.7
-42535,-133415,139.36849439,34.79649080,1796.6,7455.3,8774.2,9062.0
-41975,-133415,139.37461411,34.79651402,3179.9,7831.2,8801.0,8805.2
-43315,-133425,139.35997102,34.79636780,998.6,1725.2,9122.5,9915.2
-43305,-133425,139.36008030,34.79636822,1755.7,8812.0,-9999.0,9914.5
-43295,-133425,139.36018958,34.79636865,9124.2,9154.9,-9999.0,9904.8
-43285,-133425,139.36029886,34.79636907,9134.5,9909.9,-9999.0,9912.0
-43275,-133425,139.36040814,34.79636950,8045.6,9127.2,-9999.0,9927.9
-43265,-133425,139.36051742,34.79636992,1781.7,8044.2,8834.0,9925.2
-43255,-133425,139.36062670,34.79637035,8045.2,8056.1,9139.2,9923.8
-42565,-133425,139.36816706,34.79639940,732.7,1634.7,7449.6,9976.2
-42555,-133425,139.36827634,34.79639982,7452.2,8500.9,-9999.0,9057.9
-41975,-133425,139.37461461,34.79642387,8796.9,8800.8,-9999.0,8805.9
-41965,-133425,139.37472389,34.79642428,187.1,1791.3,8773.5,8808.8
-43305,-133435,139.36008082,34.79627807,8048.2,8818.7,-9999.0,9908.4
-43295,-133435,139.36019010,34.79627850,8817.7,9130.4,-9999.0,9909.2
-43285,-133435,139.36029938,34.79627892,9132.7,9143.1,-9999.0,9908.9
-43275,-133435,139.36040866,34.79627935,9151.7,-9999.0,-9999.0,9921.5
-43265,-133435,139.36051794,34.79627977,8067.1,8825.1,9914.7,9919.2
-43255,-133435,139.36062722,34.79628020,8060.9,8074.2,9151.5,9919.5
-42575,-133435,139.36805828,34.79630883,7443.8,7449.6,9075.2,9080.5
-43305,-133445,139.36008133,34.79618793,1747.0,8060.8,-9999.0,9919.6
-43295,-133445,139.36019061,34.79618835,8813.8,9132.4,-9999.0,9913.9
-43285,-133445,139.36029989,34.79618878,1778.0,8830.4,-9999.0,9913.2
-43275,-133445,139.36040917,34.79618920,9134.4,9145.0,-9999.0,9926.3
-43265,-133445,139.36051845,34.79618963,9145.9,9405.6,-9999.0,9920.7
