250mメッシュコード,焼失棟数（冬早朝、風速4m）,焼失棟数（冬昼、風速4m）,焼失棟数（冬夕、風速4m）,焼失棟数（冬早朝、風速8m）,焼失棟数（冬昼、風速8m）,焼失棟数（冬夕、風速8m）,,,,,,
5339322732,0.6379888,0.939729583,1.525374113,0.779135239,1.105096929,1.826063508,,,,,,
5339322733,0.667771298,0.921006437,1.535807814,0.756871874,1.023542631,1.723226415,,,,,,
5339322734,0.947947999,1.31839712,2.191748704,1.090949582,1.48879581,2.496340733,,,,,,
5339322741,0.445912261,0.652547684,1.065471734,0.581473692,0.811504566,1.354788459,,,,,,
5339322742,0.187444507,0.21721787,0.413571705,0.241083086,0.281017251,0.528769073,,,,,,
5339322743,0.818400522,1.151717982,1.901034277,0.960076736,1.326126571,2.208101866,,,,,,
5339322744,0.067754483,0.109213098,0.188831194,0.075711811,0.125203439,0.20974825,,,,,,
5339323511,0.369415453,0.563574809,0.892610982,0.39094061,0.588268511,0.937264228,,,,,,
5339323512,0.029616767,0.045339599,0.071729091,0.030529435,0.04637999,0.073620166,,,,,,
5339323513,0.043295531,0.066706512,0.105165979,0.044664534,0.068267099,0.108002592,,,,,,
5339323514,0.159500903,0.245678875,0.387385062,0.164730976,0.25194112,0.398523005,,,,,,
5339323521,0.043591264,0.066662026,0.105526607,0.044960267,0.068222613,0.10836322,,,,,,
5339323522,0.52786621,0.80958827,1.277422558,0.546919863,0.831477808,1.317644397,,,,,,
5339323523,0,0,0,0,0,0,,,,,,
5339323524,0.129400659,0.198049543,0.313342324,0.133756695,0.203563682,0.322772256,,,,,,
5339323531,0.029029701,0.041133384,0.061637163,0.030197908,0.042592948,0.063973559,,,,,,
5339323532,0,0,0,0,0,0,,,,,,
5339323533,0,0,0,0,0,0,,,,,,
5339323534,2.62E-06,2.56E-05,9.92E-06,2.62E-06,2.56E-05,9.92E-06,,,,,,
5339323541,0.028835583,0.04400656,0.069681578,0.029753345,0.045053188,0.071583786,,,,,,
5339323542,0.085834374,0.13110037,0.207760858,0.088604065,0.134260359,0.213510959,,,,,,
5339323543,0.017863237,0.027333539,0.042021297,0.018520686,0.028090011,0.043369969,,,,,,
5339323544,0.011360898,0.014102595,0.022401325,0.013153288,0.016355847,0.026129386,,,,,,
5339324311,0.00334076,0.015109854,0.011329158,0.003363271,0.015156128,0.01145239,,,,,,
5339324312,0.001136786,0.007605988,0.004782676,0.001136786,0.007605988,0.004782676,,,,,,
5339324313,3.91E-07,3.34E-06,1.32E-06,3.91E-07,3.34E-06,1.32E-06,,,,,,
5339324314,0.001738195,0.011760913,0.007206364,0.001738195,0.011760913,0.007206364,,,,,,
5339324321,0.011426,0.014611007,0.022956467,0.01206323,0.015461022,0.024178772,,,,,,
5339324322,0.018448822,0.02364542,0.033782697,0.018359279,0.02352585,0.033579972,,,,,,
5339324323,0.038042185,0.048921532,0.076112599,0.039678241,0.050941003,0.079267868,,,,,,
5339324324,0.045716676,0.057832966,0.089593008,0.050510741,0.063762872,0.098931722,,,,,,
5339324331,0.023054168,0.030044635,0.045930515,0.024139408,0.031404944,0.048078384,,,,,,
5339324332,0.00905978,0.011746154,0.018089873,0.009044173,0.011725556,0.01806234,,,,,,
5339324333,0.017974765,0.021158917,0.031425983,0.022395708,0.02642477,0.039317583,,,,,,
5339324334,0.0124547,0.017850215,0.024944531,0.012467711,0.017864985,0.024972242,,,,,,
5339324341,0,0,0,0,0,0,,,,,,
5339324342,0.095878889,0.124271491,0.190585318,0.100107497,0.129629284,0.199126934,,,,,,
5339324343,0,0,0,0,0,0,,,,,,
5339324344,0.111509155,0.140333708,0.21835429,0.132372069,0.166941268,0.259080573,,,,,,
5339325111,0.040549529,0.051478268,0.079479163,0.055916755,0.070805197,0.109861304,,,,,,
5339325112,0,0,0,0,0,0,,,,,,
5339325113,0.004237469,0.00537908,0.00840612,0.005333017,0.006760098,0.010521841,,,,,,
5339325114,0.078857079,0.100400259,0.155512879,0.080928786,0.103029417,0.15991142,,,,,,
5339325121,0,0,0,0,0,0,,,,,,
5339325122,0,0,0,0,0,0,,,,,,
5339325123,0.019501646,0.025620898,0.038955727,0.019521701,0.025643183,0.038994865,,,,,,
5339325124,0,0,0,0,0,0,,,,,,
5339325131,0.01037787,0.013081067,0.021088858,0.0110151,0.013931081,0.022311163,,,,,,
5339325132,0.093260908,0.121406411,0.185033296,0.102110506,0.132592756,0.202403799,,,,,,
5339325133,0,0,0,0,0,0,,,,,,
5339325134,0.019127883,0.024422912,0.037996822,0.019673762,0.025072406,0.039052175,,,,,,
5339325141,0.055388936,0.069428657,0.10892326,0.060027891,0.075463743,0.118449018,,,,,,
5339325142,0,0,0,0,0,0,,,,,,
5339325143,0.104874673,0.132108757,0.202787351,0.10224121,0.129493682,0.200801515,,,,,,
5339325144,0,0,0,0,0,0,,,,,,
5339325911,0.031152569,0.036525714,0.06154082,0.031683387,0.037307146,0.062832906,,,,,,
5339325912,0.113558833,0.135271171,0.225235102,0.122011466,0.145070861,0.241625067,,,,,,
5339325913,0.121992693,0.144086407,0.239023372,0.124467271,0.146797523,0.243808528,,,,,,
5339325914,0.028254728,0.034026572,0.055985908,0.031927003,0.038276872,0.063129174,,,,,,
5339325921,0.035960529,0.042057533,0.070405932,0.036006964,0.042113703,0.070498194,,,,,,
5339325922,0.068369539,0.080682432,0.134990718,0.077518555,0.091269012,0.153084803,,,,,,
5339325923,0.062454872,0.075368649,0.123231153,0.06828489,0.082127583,0.134619856,,,,,,
5339325924,0.03226342,0.037631605,0.064140873,0.033443125,0.039131877,0.066729,,,,,,
5339325931,0.076584313,0.093270801,0.152651406,0.079378925,0.096529958,0.158138344,,,,,,
5339325932,0.007745636,0.009604489,0.015211151,0.007808428,0.009678266,0.015329646,,,,,,
5339325933,0.474827006,0.554404939,0.934678346,0.514864889,0.600059424,1.013314427,,,,,,
5339325934,0.089488906,0.106493424,0.175224058,0.093456464,0.111162476,0.183157657,,,,,,
5339325941,0.073572572,0.08575104,0.146243803,0.083095951,0.096599569,0.164946178,,,,,,
5339325942,0.26259515,0.304059988,0.51929877,0.284841363,0.329942315,0.563443824,,,,,,
5339325943,0.127948933,0.152379362,0.252921392,0.135552831,0.161003702,0.267846419,,,,,,
5339325944,0.305618948,0.355153973,0.601550603,0.32779471,0.380367381,0.645014223,,,,,,
5339326711,0.193937905,0.248163412,0.383138997,0.210710384,0.269018957,0.416205346,,,,,,
5339326712,0.096699735,0.123466549,0.191462079,0.150858424,0.19491867,0.299993193,,,,,,
5339326713,0.368777122,0.471721509,0.729946038,0.410397414,0.5239658,0.812750561,,,,,,
5339326714,0.356281626,0.454196401,0.706364617,0.368337475,0.469343193,0.730148907,,,,,,
5339326721,0.588883786,0.746162055,1.162204229,0.614127525,0.778400209,1.211021632,,,,,,
5339326722,0.164000169,0.207484914,0.324575047,0.188444659,0.237720857,0.372557437,,,,,,
5339326723,0.240967547,0.294966234,0.47401191,0.281540995,0.345445249,0.554697537,,,,,,
5339326724,0.217727017,0.255796275,0.427996518,0.229094457,0.269074861,0.450356492,,,,,,
5339326731,0.221420169,0.278752013,0.43313998,0.225427678,0.284259718,0.444243591,,,,,,
5339326732,0.196923389,0.254777067,0.388758614,0.209163227,0.270248582,0.411821754,,,,,,
5339326733,0.262714708,0.335424779,0.5183755,0.271572261,0.346883129,0.5359507,,,,,,
5339326734,0.240822326,0.311687119,0.475299481,0.252935554,0.327716663,0.499745372,,,,,,
5339326741,0.335200425,0.407444705,0.663599998,0.35504037,0.43151046,0.703892446,,,,,,
5339326742,0.347713332,0.404549878,0.681704311,0.375877639,0.437129041,0.737261798,,,,,,
5339326743,0.498272633,0.622504129,0.986112473,0.524403444,0.653247113,1.037558403,,,,,,
5339326744,0.643826193,0.75371893,1.269427183,0.707979905,0.827368568,1.395089247,,,,,,
5339327511,0.556885348,0.716609007,1.104675393,0.620536419,0.796445491,1.229847094,,,,,,
5339327512,0.342641831,0.441374801,0.672661985,0.370688933,0.478088893,0.726643399,,,,,,
5339327513,0.296166744,0.37369999,0.583201777,0.323389159,0.408146921,0.635912051,,,,,,
5339327514,0.414160443,0.527813893,0.816536916,0.443423286,0.564452164,0.873543836,,,,,,
5339327521,0.351625201,0.45331358,0.69577445,0.365780231,0.471683405,0.723934051,,,,,,
5339327522,0.064148142,0.081408019,0.126881476,0.066503674,0.084337168,0.131601556,,,,,,
5339327523,0.229753286,0.290397006,0.453471876,0.252284568,0.318702399,0.497097009,,,,,,
5339327524,0.139986363,0.180333229,0.276888076,0.14668262,0.188657357,0.289174236,,,,,,
5339327531,0.393247303,0.497922301,0.775980127,0.426595217,0.539521143,0.84143325,,,,,,
5339327532,0.301471868,0.38481729,0.592108243,0.315802383,0.404861844,0.621076088,,,,,,
5339327533,0.624436629,0.793441312,1.234942223,0.673706077,0.855043875,1.332701687,,,,,,
5339327534,0.7708038,0.98868462,1.52786715,0.840653818,1.076866795,1.665593776,,,,,,
5339327541,0.453462768,0.577166489,0.897532626,0.502908561,0.639632243,0.995861557,,,,,,
5339327542,0.368665591,0.477170176,0.730906946,0.394046792,0.508780807,0.781594986,,,,,,
5339327543,0.499483307,0.63988176,0.987130639,0.533165596,0.681784602,1.053549327,,,,,,
5339327544,0.293868207,0.378779566,0.581975337,0.311046767,0.400065686,0.614597016,,,,,,
5339328311,0.532636296,0.637420444,1.009498288,0.538265502,0.644366743,1.02032794,,,,,,
5339328312,0.569402635,0.679225019,1.089673639,0.575109186,0.686375253,1.100652693,,,,,,
5339328313,0.554323562,0.696945752,1.077739472,0.558387332,0.702274186,1.085655342,,,,,,
5339328314,0.083860942,0.09938064,0.15906356,0.087734244,0.103849314,0.166275314,,,,,,
5339328321,0.461330481,0.55056745,0.882638477,0.464513353,0.554650329,0.888728744,,,,,,
5339328322,0.487251217,0.619594719,0.959302555,0.510277899,0.648971952,1.003730816,,,,,,
5339328323,0.107954634,0.128133215,0.20517401,0.108744139,0.129131924,0.206673359,,,,,,
5339328324,0.632659743,0.758755794,1.211938076,0.641356915,0.769670915,1.228872298,,,,,,
5339328331,0.607134805,0.804339529,1.195166173,0.611582108,0.810407787,1.204056123,,,,,,
5339328332,0.017306362,0.02055401,0.032384573,0.018234323,0.02167565,0.034195124,,,,,,
5339328333,0.110219263,0.137956552,0.214197346,0.11073191,0.138525969,0.215055637,,,,,,
5339328334,0.153791365,0.183276559,0.294292979,0.154912232,0.184701142,0.296434866,,,,,,
5339328341,0.201631968,0.238925926,0.383192847,0.202892414,0.240515739,0.385587443,,,,,,
5339328342,0.380694412,0.454431407,0.727921487,0.390792444,0.466748645,0.747271684,,,,,,
5339328343,0.156150759,0.185662167,0.297971046,0.159666752,0.189853292,0.304668539,,,,,,
5339328344,0.120869557,0.142653813,0.225747356,0.121736151,0.143667758,0.227294163,,,,,,
5339329111,0,0,0,0,0,0,,,,,,
5339329112,0.006107798,0.007570133,0.01185327,0.006146727,0.00761883,0.011931779,,,,,,
5339329113,0,0,0,0,0,0,,,,,,
5339329114,1.63E-05,3.62E-05,3.99E-05,1.63E-05,3.62E-05,3.99E-05,,,,,,
5339329121,0.062917324,0.08068284,0.124554755,0.065854334,0.084483319,0.130520571,,,,,,
5339329122,0.00306284,0.003896098,0.006161773,0.004476134,0.005753306,0.008972637,,,,,,
5339329123,6.09E-05,0.000164651,0.000134766,6.09E-05,0.000164651,0.000134766,,,,,,
5339329124,0.141626258,0.19076317,0.283063062,0.142704754,0.192265495,0.285255299,,,,,,
5339329131,0,0,0,0,0,0,,,,,,
5339329132,0,0,0,0,0,0,,,,,,
5339329133,0.034600825,0.046681244,0.069073771,0.034871879,0.047058729,0.069624763,,,,,,
5339329134,0.002668533,0.00359685,0.005760694,0.011694204,0.014820021,0.023523713,,,,,,
5339329141,0.142721018,0.192012199,0.285263788,0.144254414,0.194075555,0.28840054,,,,,,
5339329142,1.956716236,2.628934479,3.908886666,1.981947809,2.662181279,3.960485439,,,,,,
5339329143,0,0,0,0,0,0,,,,,,
5339329144,0.725317411,0.969819938,1.451234185,0.743607334,0.992853696,1.488659717,,,,,,
5339329911,0.305911642,0.427673101,0.545759839,0.425432272,0.583815629,0.766357318,,,,,,
5339329912,0.544453523,0.686987469,0.916156009,0.561854788,0.711343388,0.947791878,,,,,,
5339329913,0.17001143,0.220850707,0.31460093,0.170933233,0.22221148,0.316351618,,,,,,
5339329914,0.073495255,0.097083691,0.135866121,0.069916417,0.093819552,0.130980518,,,,,,
5339329921,1.040405174,1.230482979,1.676601218,1.057155476,1.257237296,1.707169943,,,,,,
5339329922,1.177478557,1.386901324,1.872831461,1.182943683,1.392732082,1.881549073,,,,,,
5339329923,1.520159221,1.78057189,2.419866467,1.776069798,2.082569116,2.828306498,,,,,,
5339329924,2.122666562,2.505584234,3.414164446,2.283890133,2.705489513,3.675996504,,,,,,
5339329931,0.173817175,0.226408808,0.342335658,0.184765638,0.239985711,0.363868358,,,,,,
5339329932,0.090146167,0.118072085,0.175648709,0.093033308,0.121993968,0.181903219,,,,,,
5339329933,0.198715196,0.256817244,0.395011563,0.206948287,0.267422267,0.41161742,,,,,,
5339329934,0.431829663,0.56506056,0.858524938,0.447073997,0.584705087,0.888924224,,,,,,
5339329941,0.834226783,0.978380701,1.323233191,0.828434348,0.97043751,1.318024304,,,,,,
5339329942,1.777677962,2.07040971,2.835280814,1.802373647,2.100143514,2.875457457,,,,,,
5339329943,0.220760116,0.265327645,0.372669061,0.220404456,0.266503363,0.377371354,,,,,,
5339329944,0.802714423,0.938928073,1.289493852,0.814751143,0.953179523,1.308759953,,,,,,
5339330711,0.412632953,0.466897545,0.933141104,0.413124138,0.467507191,0.934181003,,,,,,
5339330712,0.539472499,0.611738789,1.220683546,0.540293513,0.612746996,1.2224242,,,,,,
5339330713,0.102680369,0.122202052,0.229808476,0.104315944,0.124261898,0.233514937,,,,,,
5339330714,0.072315784,0.087525477,0.164787582,0.074552004,0.090311359,0.169840259,,,,,,
5339330721,0.506606828,0.573956803,1.146345744,0.506869201,0.574286968,1.146909789,,,,,,
5339330722,0.497434344,0.569291005,1.127337027,0.498132989,0.570183367,1.128827145,,,,,,
5339330723,0.146290308,0.174446208,0.332257261,0.147612755,0.17610274,0.335242121,,,,,,
5339330724,0.312405034,0.381190164,0.709677611,0.31413074,0.38318849,0.713401393,,,,,,
5339330731,0.141624148,0.171355966,0.314277188,0.150721205,0.182882471,0.335245902,,,,,,
5339330732,0.189493978,0.227215122,0.411349043,0.195981986,0.235480018,0.426343676,,,,,,
5339330733,0.451252636,0.538097602,0.950114485,0.460901122,0.550080605,0.971394807,,,,,,
5339330734,0.405111527,0.481609818,0.856549726,0.409432472,0.48710649,0.866050153,,,,,,
5339330741,0.137058522,0.163217407,0.298648751,0.140540076,0.167766947,0.306803262,,,,,,
5339330742,0.729854956,0.851930361,1.56462236,0.731157193,0.853406587,1.567411524,,,,,,
5339330743,0.260308372,0.310098042,0.555363911,0.26071782,0.310634528,0.5563,,,,,,
5339330744,0.162518159,0.192880997,0.344276793,0.162563034,0.192938708,0.34437716,,,,,,
5339331511,0.001525087,0.00246696,0.003887654,0.001616033,0.002576982,0.004084155,,,,,,
5339331512,0.000101404,0.000104058,0.000214652,0.000106761,0.000109583,0.000224683,,,,,,
5339331513,0.000875745,0.001484265,0.002014055,0.000875745,0.001484265,0.002014055,,,,,,
5339331514,0.003116694,0.004877512,0.006755909,0.003084139,0.00480905,0.006672146,,,,,,
5339331521,0,0,0,0,0,0,,,,,,
5339331522,0.011744219,0.014804442,0.026201121,0.01228133,0.015443918,0.027399613,,,,,,
5339331523,0.007223887,0.0111601,0.015385511,0.007066891,0.010878438,0.015004351,,,,,,
5339331524,0.005647024,0.00913682,0.012568937,0.00508926,0.008233689,0.011375628,,,,,,
5339331531,0.012503394,0.022530608,0.029922231,0.013368056,0.023690756,0.031946393,,,,,,
5339331532,0.021621386,0.038720747,0.050676193,0.021229378,0.038144598,0.049869507,,,,,,
5339331533,0.016289637,0.025977409,0.039210997,0.030317275,0.046665089,0.072013955,,,,,,
5339331534,0.002075055,0.003648462,0.005379798,0.003481788,0.005706203,0.008659565,,,,,,
5339331541,0.003387442,0.006747865,0.008326577,0.003403318,0.006786033,0.008366804,,,,,,
5339331542,0.003311686,0.006549823,0.008091498,0.003418207,0.006757347,0.008356401,,,,,,
5339331543,0.005187826,0.007906087,0.012737304,0.009175777,0.013715543,0.022167049,,,,,,
5339331544,0.011507322,0.016776459,0.0272501,0.021063005,0.030861445,0.049797598,,,,,,
5339332411,0,0,0,0,0,0,,,,,,
5339332412,0.00046139,0.000550684,0.000966126,0.00046139,0.000550684,0.000966126,,,,,,
5339332413,0.000278237,0.00054153,0.000726426,0.000278237,0.00054153,0.000726426,,,,,,
5339332414,0.001956443,0.002596976,0.004115,0.001956443,0.002596976,0.004115,,,,,,
5339332421,0.000332219,0.000397992,0.00069938,0.000332219,0.000397992,0.00069938,,,,,,
5339332422,0.015815282,0.020849195,0.034897413,0.019320607,0.027070614,0.044126021,,,,,,
5339332423,0.004920204,0.005946263,0.010194475,0.004920204,0.005946263,0.010194475,,,,,,
5339332424,0.003435561,0.004629908,0.00778888,0.003886795,0.005427382,0.008975422,,,,,,
5339332431,0.008330675,0.011463097,0.018056169,0.008560555,0.01241013,0.019037015,,,,,,
5339332432,0.005375912,0.010734742,0.014789057,0.005380999,0.010741465,0.014800102,,,,,,
5339332433,0.137667433,0.184337009,0.291245056,0.143817015,0.192658498,0.304205636,,,,,,
5339332434,0.038173135,0.059795095,0.088764412,0.039974885,0.062250696,0.092566885,,,,,,
5339332441,0.006954864,0.014302029,0.019467657,0.006972844,0.014324534,0.01950678,,,,,,
5339332442,0.002379325,0.004582562,0.00641236,0.002381869,0.004585924,0.006417882,,,,,,
5339332443,0.020110454,0.029050277,0.045085294,0.020144931,0.029088504,0.045149347,,,,,,
5339332444,0.016746772,0.022386214,0.035024266,0.017756973,0.023832732,0.037181339,,,,,,
5339333211,0.001717868,0.00300565,0.003989242,0.001717868,0.00300565,0.003989242,,,,,,
5339333212,0.000749688,0.00099653,0.00162168,0.000749688,0.00099653,0.00162168,,,,,,
5339333213,0.014089888,0.022094535,0.031157757,0.014483826,0.022674624,0.032003755,,,,,,
5339333214,0.001837849,0.003479159,0.004308371,0.001837849,0.003479159,0.004308371,,,,,,
5339333221,0.002530749,0.004597963,0.006175468,0.002569311,0.004888664,0.006469106,,,,,,
5339333222,0,0,0,0,0,0,,,,,,
5339333223,0.00028123,0.000987957,0.000902219,0.000296655,0.001104238,0.001019675,,,,,,
5339333224,0.009949319,0.014291794,0.021853958,0.009949319,0.014291794,0.021853958,,,,,,
5339333231,0.096477189,0.126870818,0.203166934,0.097479595,0.128308116,0.205307146,,,,,,
5339333232,0.052468521,0.069679935,0.110647081,0.053588206,0.07128058,0.113034659,,,,,,
5339333233,0.081142471,0.106179544,0.16675945,0.083044042,0.109316262,0.171214044,,,,,,
5339333234,0.171582655,0.227021309,0.362687103,0.175106716,0.231772556,0.370128381,,,,,,
5339333241,0.023025295,0.035767717,0.051551719,0.023025295,0.035767717,0.051551719,,,,,,
5339333242,0.001441324,0.002253583,0.003953551,0.001743845,0.002665663,0.004592514,,,,,,
5339333243,0.103438437,0.138630794,0.219101738,0.109881797,0.147446086,0.232608395,,,,,,
5339333244,0.050549382,0.068619405,0.107713016,0.056195457,0.076334408,0.119477777,,,,,,
5339334011,0.002162638,0.004366672,0.004498512,0.002162638,0.004366672,0.004498512,,,,,,
5339334012,0.001295885,0.001928099,0.002535798,0.001366267,0.002001102,0.002674944,,,,,,
5339334013,0.012554672,0.015109995,0.024639943,0.012590355,0.015150143,0.024712819,,,,,,
5339334014,0.011910531,0.013718628,0.022583266,0.013451811,0.015504109,0.025574993,,,,,,
5339334021,0.025986604,0.034013478,0.054986635,0.026402042,0.034466699,0.055779878,,,,,,
5339334022,0.04386719,0.054434031,0.087135356,0.046631614,0.058044954,0.092186673,,,,,,
5339334023,0.001546502,0.003557095,0.003385499,0.001546502,0.003557095,0.003385499,,,,,,
5339334024,0.029365972,0.035723226,0.058695558,0.030821859,0.037466211,0.061527961,,,,,,
5339334031,0.060737814,0.073065108,0.122426145,0.061379954,0.0737997,0.123744218,,,,,,
5339334032,0.012935252,0.016044025,0.026303936,0.012942757,0.016051498,0.026317689,,,,,,
5339334033,0.08876123,0.105076506,0.174273716,0.091793744,0.108689443,0.18048585,,,,,,
5339334034,0.064450789,0.081789082,0.130802785,0.064646297,0.082020585,0.131205306,,,,,,
5339334041,0.018461422,0.022083623,0.036346584,0.018498995,0.022127044,0.036424505,,,,,,
5339334042,0.001299368,0.002131577,0.003223407,0.002123659,0.003054057,0.004825766,,,,,,
5339334043,0.014373411,0.018061433,0.02983312,0.014560413,0.01827611,0.030206628,,,,,,
5339334044,0.000410336,0.000586199,0.000958912,0.000410336,0.000586199,0.000958912,,,,,,
5339334811,0.001807332,0.002806757,0.004082319,0.00186037,0.002892078,0.004200351,,,,,,
5339334812,0.002179276,0.003924676,0.004986531,0.002186235,0.003977722,0.00501322,,,,,,
5339334813,0.028849333,0.042109508,0.063600332,0.029164432,0.042625587,0.064312002,,,,,,
5339334814,0.005017699,0.007887179,0.011178818,0.005115482,0.008047714,0.011395805,,,,,,
5339334821,0.010529091,0.016922518,0.024097766,0.010529091,0.016922518,0.024097766,,,,,,
5339334822,0.008309347,0.012511808,0.018595175,0.008533043,0.012900648,0.01915097,,,,,,
5339334823,0.003049571,0.004178509,0.006373682,0.003152992,0.004348191,0.006605009,,,,,,
5339334824,0.014444421,0.022825969,0.033032203,0.014493312,0.022906236,0.033140697,,,,,,
5339334831,0.060074885,0.087308553,0.132771384,0.062816343,0.092055658,0.139064247,,,,,,
5339334832,0.038503578,0.058978867,0.085163509,0.039624112,0.060776334,0.087664947,,,,,,
5339334833,0.111736471,0.177893283,0.251911997,0.113104218,0.17951659,0.254812258,,,,,,
5339334834,0.042527519,0.064970268,0.091697031,0.043763715,0.066496952,0.094393502,,,,,,
5339334841,0.003568591,0.005172966,0.007814398,0.004599309,0.006597182,0.010031247,,,,,,
5339334842,0.011160745,0.01728824,0.02517659,0.011313139,0.017509926,0.025515422,,,,,,
5339334843,0.028315556,0.038662935,0.058854419,0.028706646,0.039306293,0.059783273,,,,,,
5339334844,0.013799108,0.019886998,0.029511238,0.01409164,0.020389185,0.030234364,,,,,,
5339335611,0.038316758,0.047997083,0.0753626,0.038534327,0.048224249,0.075738573,,,,,,
5339335612,0.053960351,0.073008345,0.114924725,0.05523042,0.07470224,0.117581447,,,,,,
5339335613,0.013319119,0.017731053,0.027707512,0.014459984,0.019425635,0.029941787,,,,,,
5339335614,0.031444424,0.041509654,0.064926291,0.033438956,0.044282426,0.069247981,,,,,,
5339335621,0.024912716,0.033588461,0.053252981,0.025220806,0.033980544,0.053878997,,,,,,
5339335622,0.027104609,0.036440662,0.058038286,0.027417306,0.036876058,0.058701812,,,,,,
5339335623,0.125872851,0.16709884,0.265545245,0.128049597,0.170147169,0.269940799,,,,,,
5339335624,0.08218999,0.109071757,0.173851322,0.083143115,0.110298888,0.175859795,,,,,,
5339335631,0.175663692,0.241703862,0.3775627,0.1836347,0.252817415,0.393854108,,,,,,
5339335632,0.070700745,0.093867788,0.14934667,0.072484033,0.096315124,0.153190618,,,,,,
5339335633,0.23254385,0.310842815,0.490497547,0.240686374,0.322706796,0.50752348,,,,,,
5339335634,0.112616399,0.149854013,0.238755905,0.11516847,0.153493034,0.244071634,,,,,,
5339335641,0.055636302,0.073398288,0.116529359,0.056898626,0.075628942,0.11981752,,,,,,
5339335642,0.186479187,0.246427094,0.394685003,0.19179462,0.253811866,0.405304085,,,,,,
5339335643,0.037706022,0.051462086,0.08020637,0.038867905,0.052987667,0.082612394,,,,,,
5339335644,0.162173069,0.216415535,0.342240809,0.169059451,0.226067999,0.356346811,,,,,,
5339336411,0.044701584,0.05320159,0.07901471,0.048685138,0.057964903,0.086142272,,,,,,
5339336412,0.121334004,0.156356558,0.242175769,0.125231983,0.161878327,0.249668895,,,,,,
5339336413,0.089693648,0.111026563,0.170786079,0.101975708,0.126417703,0.19447328,,,,,,
5339336414,0.087933541,0.116654311,0.185078632,0.092490711,0.123126032,0.194511424,,,,,,
5339336421,0.009626386,0.01318434,0.020515272,0.009869776,0.013533238,0.021039382,,,,,,
5339336422,0.02580346,0.033684942,0.053968438,0.025861785,0.03376097,0.054094937,,,,,,
5339336423,0.108575995,0.145849816,0.230253457,0.112218412,0.150934943,0.237578032,,,,,,
5339336424,0.116969919,0.158234346,0.24914768,0.121191956,0.16392929,0.257503212,,,,,,
5339336431,0.158622878,0.204345161,0.322379131,0.166820806,0.214524254,0.338416174,,,,,,
5339336432,0.221452874,0.294167968,0.466697524,0.228627997,0.304447039,0.480826161,,,,,,
5339336433,0.148218411,0.192509934,0.310999436,0.150746344,0.196171084,0.316008198,,,,,,
5339336434,0.15375274,0.204029985,0.324950783,0.159584006,0.212374253,0.336840515,,,,,,
5339336441,0.189413144,0.249303142,0.398774408,0.193892337,0.255942716,0.408754147,,,,,,
5339336442,0.139033832,0.188854624,0.296797455,0.143779506,0.195037127,0.306734937,,,,,,
5339336443,0.291518639,0.385382597,0.614982442,0.298239775,0.394746878,0.629033841,,,,,,
5339336444,0.101848642,0.140307826,0.218855092,0.104995243,0.144517506,0.225578988,,,,,,
5339337211,2.50E-05,0.000110799,7.29E-05,2.50E-05,0.000110799,7.29E-05,,,,,,
5339337212,0.000363121,0.00172847,0.001014658,0.000363121,0.00172847,0.001014658,,,,,,
5339337213,0.007946044,0.010409926,0.015357361,0.04520887,0.050639723,0.075713212,,,,,,
5339337214,0.00232599,0.002961308,0.004382113,0.00232599,0.002961308,0.004382113,,,,,,
5339337221,0.029050605,0.035434792,0.043859045,0.029207467,0.035625306,0.044153096,,,,,,
5339337222,0.03741126,0.044442899,0.06541421,0.043422746,0.05166428,0.07619824,,,,,,
5339337223,0.037423811,0.051199292,0.066892744,0.037569091,0.051365575,0.067117629,,,,,,
5339337224,0.133783966,0.171790664,0.248970687,0.142774165,0.182582965,0.264986442,,,,,,
5339337231,0.013206507,0.015819849,0.023578115,0.04556662,0.051040526,0.076372895,,,,,,
5339337232,0.252535746,0.338144384,0.444977096,0.25342452,0.339144498,0.446256719,,,,,,
5339337233,0.007363938,0.009715728,0.014203013,0.032385441,0.03675994,0.054779817,,,,,,
5339337234,0.072269213,0.096610349,0.128618826,0.103548928,0.130391023,0.179242715,,,,,,
5339337241,1.288112493,1.723018756,2.269095838,1.306347072,1.74319488,2.298200087,,,,,,
5339337242,0.305219116,0.423529043,0.53631123,0.309511558,0.428347281,0.5424964,,,,,,
5339337243,1.235097207,1.653607697,2.177450359,1.264258947,1.68528858,2.22390716,,,,,,
5339337244,0.42492887,0.585833668,0.746626538,0.429665001,0.591145214,0.753336844,,,,,,
5339338011,0.126923167,0.138223391,0.205187171,0.145361197,0.158174246,0.235083998,,,,,,
5339338012,0.256875175,0.278240313,0.413078923,0.292564558,0.316952138,0.470968218,,,,,,
5339338013,0.14070785,0.158101235,0.218479493,0.185883003,0.207533223,0.287581955,,,,,,
5339338014,0.086917701,0.094940946,0.141282037,0.111489132,0.121730607,0.180581211,,,,,,
5339338021,0.040322348,0.048079202,0.071539781,0.043011376,0.051115496,0.075771574,,,,,,
5339338022,0.035629794,0.042989739,0.061683641,0.036126063,0.043610079,0.062654088,,,,,,
5339338023,0.06350018,0.072105964,0.098753245,0.081334967,0.091710933,0.125490995,,,,,,
5339338024,0.029265477,0.032886751,0.045278085,0.042685157,0.047667105,0.065397992,,,,,,
5339338031,0.138371553,0.158621841,0.217063146,0.190100098,0.216102836,0.296389803,,,,,,
5339338032,0.308582643,0.346191305,0.481177168,0.323328049,0.362949398,0.504322745,,,,,,
