X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-50935,-162715,139.27846313,34.53197167,854.7,861.3,882.2,905.3
-50925,-162715,139.27857206,34.53197217,866.0,873.6,885.9,899.7
-50915,-162715,139.27868099,34.53197266,867.7,876.4,887.0,899.0
-50905,-162715,139.27878993,34.53197316,857.3,873.8,884.7,899.0
-50895,-162715,139.27889886,34.53197365,865.0,875.3,885.4,899.2
-50885,-162715,139.27900779,34.53197415,867.0,876.6,886.0,901.3
-50875,-162715,139.27911672,34.53197464,863.7,876.4,885.4,899.0
-50865,-162715,139.27922566,34.53197513,807.6,842.1,880.7,901.0
-50855,-162715,139.27933459,34.53197563,876.4,881.1,887.9,903.2
-50765,-162715,139.28031498,34.53198007,893.3,900.2,905.9,910.9
-50755,-162715,139.28042391,34.53198057,887.6,895.8,905.6,913.8
-50745,-162715,139.28053284,34.53198106,878.2,882.6,893.3,910.4
-50615,-162715,139.28194897,34.53198746,878.0,882.0,891.7,910.4
-50605,-162715,139.28205790,34.53198795,878.2,882.2,892.6,907.9
-50585,-162715,139.28227576,34.53198893,0.2,0.6,1.1,905.2
-50575,-162715,139.28238470,34.53198943,0.2,0.8,1.6,903.4
-50565,-162715,139.28249363,34.53198992,0.2,0.8,1.6,902.3
-50555,-162715,139.28260256,34.53199041,0.2,0.8,1.6,902.4
-50545,-162715,139.28271149,34.53199090,0.2,0.8,1.6,902.4
-50535,-162715,139.28282043,34.53199139,820.1,870.4,881.0,902.3
-50455,-162715,139.28369189,34.53199532,894.4,-9999.0,-9999.0,903.1
-50445,-162715,139.28380082,34.53199581,877.7,882.2,-9999.0,899.0
-50435,-162715,139.28390975,34.53199630,782.2,868.4,878.2,897.2
-51365,-162725,139.27377964,34.53186015,870.2,875.6,-9999.0,904.2
-51125,-162725,139.27639401,34.53187210,903.1,909.3,-9999.0,914.3
-51115,-162725,139.27650295,34.53187260,876.8,881.3,-9999.0,915.2
-51105,-162725,139.27661188,34.53187309,867.3,872.4,882.2,909.6
-51095,-162725,139.27672081,34.53187359,869.1,874.4,902.9,911.2
-51085,-162725,139.27682974,34.53187409,884.2,905.6,-9999.0,911.2
-51075,-162725,139.27693867,34.53187458,902.7,908.7,-9999.0,913.2
-51065,-162725,139.27704761,34.53187508,897.4,903.8,-9999.0,909.2
-51055,-162725,139.27715654,34.53187558,890.3,896.6,-9999.0,909.6
-51045,-162725,139.27726547,34.53187607,894.7,902.6,-9999.0,910.4
-51035,-162725,139.27737440,34.53187657,880.8,891.7,-9999.0,907.4
-51025,-162725,139.27748334,34.53187706,880.0,887.7,909.4,910.6
-51015,-162725,139.27759227,34.53187756,879.0,884.4,898.7,901.3
-51005,-162725,139.27770120,34.53187806,896.9,901.2,-9999.0,903.9
-50995,-162725,139.27781013,34.53187855,885.2,890.6,905.2,906.7
-50985,-162725,139.27791906,34.53187905,896.6,901.1,-9999.0,904.9
-50765,-162725,139.28031558,34.53188992,905.9,916.0,-9999.0,916.1
-50755,-162725,139.28042451,34.53189042,893.2,898.7,903.1,905.8
-50745,-162725,139.28053344,34.53189091,885.7,891.1,899.1,909.7
-50735,-162725,139.28064237,34.53189140,873.9,880.1,891.1,911.3
-50725,-162725,139.28075130,34.53189189,873.7,879.1,889.7,914.2
-50715,-162725,139.28086024,34.53189239,874.2,878.9,889.4,915.3
-50705,-162725,139.28096917,34.53189288,869.7,875.0,887.1,917.0
-50695,-162725,139.28107810,34.53189337,17.0,872.3,885.3,902.7
-50685,-162725,139.28118703,34.53189386,17.1,19.0,878.0,903.8
-50675,-162725,139.28129597,34.53189436,19.6,862.7,880.3,904.4
-50655,-162725,139.28151383,34.53189534,898.0,-9999.0,-9999.0,902.6
-50595,-162725,139.28216743,34.53189829,863.9,870.8,883.0,907.0
-50585,-162725,139.28227636,34.53189878,864.6,871.0,882.4,905.9
-50575,-162725,139.28238529,34.53189928,863.7,870.9,882.1,901.6
-50565,-162725,139.28249422,34.53189977,859.4,871.8,882.0,901.4
-50555,-162725,139.28260316,34.53190026,852.3,870.8,881.3,901.0
-50545,-162725,139.28271209,34.53190075,852.3,870.4,882.1,901.9
-50535,-162725,139.28282102,34.53190124,858.0,876.3,884.7,905.4
-50525,-162725,139.28292995,34.53190173,900.6,-9999.0,-9999.0,908.4
-50435,-162725,139.28391034,34.53190615,882.1,888.1,-9999.0,896.2
-50425,-162725,139.28401928,34.53190664,869.8,874.7,880.6,893.4
-50415,-162725,139.28412821,34.53190713,38.4,655.8,871.9,893.8
-50755,-162735,139.28042510,34.53180026,895.9,899.1,903.8,906.2
-50745,-162735,139.28053404,34.53180076,888.8,893.1,896.8,909.2
-50735,-162735,139.28064297,34.53180125,878.0,885.4,890.3,910.9
-50725,-162735,139.28075190,34.53180174,877.9,885.8,891.1,913.1
-50715,-162735,139.28086083,34.53180224,879.1,886.9,891.7,914.8
-50705,-162735,139.28096976,34.53180273,876.4,884.7,890.1,912.6
-50695,-162735,139.28107870,34.53180322,872.7,880.9,887.3,901.9
-50685,-162735,139.28118763,34.53180371,871.6,878.2,886.7,901.1
-50675,-162735,139.28129656,34.53180421,63.2,874.2,885.2,899.7
-50665,-162735,139.28140549,34.53180470,0.4,1.9,4.2,899.7
-50655,-162735,139.28151443,34.53180519,883.3,888.3,895.1,899.6
-50565,-162735,139.28249482,34.53180962,900.3,-9999.0,-9999.0,903.2
-50555,-162735,139.28260375,34.53181011,888.6,893.4,-9999.0,899.4
-50545,-162735,139.28271268,34.53181060,875.9,883.8,890.3,902.0
-50535,-162735,139.28282161,34.53181109,875.8,882.2,887.0,904.1
-50425,-162735,139.28401987,34.53181649,891.7,-9999.0,-9999.0,899.9
-50415,-162735,139.28412880,34.53181698,879.7,883.8,-9999.0,898.0
-50405,-162735,139.28423773,34.53181747,871.4,876.7,882.3,892.0
-50395,-162735,139.28434667,34.53181796,878.2,882.2,-9999.0,902.1
-50385,-162735,139.28445560,34.53181845,40.0,720.6,873.6,898.9
-50375,-162735,139.28456453,34.53181893,43.0,685.2,872.1,899.0
-51395,-162745,139.27345405,34.53167835,840.6,848.3,867.6,910.7
-50705,-162745,139.28097036,34.53171258,899.8,-9999.0,-9999.0,908.2
-50375,-162745,139.28456512,34.53172878,887.3,891.9,-9999.0,897.4
-50365,-162745,139.28467405,34.53172927,871.3,875.8,884.7,896.6
-50355,-162745,139.28478299,34.53172976,47.3,678.1,871.2,896.6
-50345,-162745,139.28489192,34.53173025,45.6,677.7,872.1,902.2
-51405,-162755,139.27334572,34.53158770,135.7,685.0,852.7,911.0
-51395,-162755,139.27345465,34.53158820,869.3,877.0,-9999.0,911.0
-50345,-162755,139.28489251,34.53164010,783.4,873.8,881.3,901.0
-50335,-162755,139.28500144,34.53164059,876.7,881.6,893.0,902.7
-50325,-162755,139.28511037,34.53164108,887.3,891.9,-9999.0,902.3
-51405,-162765,139.27334633,34.53149755,853.6,860.6,914.1,915.4
-50315,-162765,139.28521990,34.53155142,875.6,880.7,891.9,906.0
-50305,-162765,139.28532883,34.53155191,51.1,678.2,871.9,905.1
-51415,-162775,139.27323800,34.53140690,845.0,851.6,871.7,915.1
-51405,-162775,139.27334693,34.53140740,875.7,910.8,-9999.0,915.0
-50305,-162775,139.28532942,34.53146176,893.9,899.6,-9999.0,901.8
-50295,-162775,139.28543835,34.53146225,53.4,675.7,872.3,904.0
-51445,-162785,139.27291181,34.53131526,114.3,803.4,851.1,912.2
-51435,-162785,139.27302074,34.53131576,146.2,726.7,853.9,911.9
-51425,-162785,139.27312967,34.53131626,859.6,868.0,-9999.0,911.1
-51415,-162785,139.27323860,34.53131675,872.0,879.4,-9999.0,914.9
-50295,-162785,139.28543894,34.53137210,892.2,897.2,-9999.0,901.6
-50285,-162785,139.28554787,34.53137259,869.9,875.1,887.2,902.4
-51455,-162795,139.27280348,34.53122461,852.7,859.9,-9999.0,879.8
-51445,-162795,139.27291241,34.53122511,878.6,-9999.0,-9999.0,915.6
-50275,-162795,139.28565740,34.53128292,878.2,882.3,893.7,909.7
-50265,-162795,139.28576633,34.53128341,57.7,721.9,874.6,908.1
-50255,-162805,139.28587585,34.53119375,780.4,867.4,881.7,904.0
-51465,-162815,139.27269576,34.53104381,855.8,865.1,-9999.0,880.2
-50245,-162815,139.28598537,34.53110409,890.6,896.7,-9999.0,906.0
-50235,-162815,139.28609430,34.53110458,880.4,884.4,897.2,903.3
-51495,-162825,139.27236957,34.53095216,117.9,733.0,850.9,881.9
-51485,-162825,139.27247850,34.53095266,809.7,846.0,867.0,881.7
-51475,-162825,139.27258743,34.53095316,861.1,868.6,-9999.0,879.9
-50225,-162825,139.28620382,34.53101491,902.4,-9999.0,-9999.0,913.8
-50215,-162825,139.28631275,34.53101540,869.9,875.9,884.0,910.0
-50205,-162825,139.28642168,34.53101589,868.0,873.4,884.2,910.3
-50195,-162825,139.28653062,34.53101638,65.2,714.6,873.4,911.6
-51495,-162835,139.27237017,34.53086201,814.1,847.2,868.9,880.4
-50205,-162835,139.28642227,34.53092574,897.9,-9999.0,-9999.0,909.7
-50195,-162835,139.28653121,34.53092623,875.7,881.7,889.1,910.2
-50185,-162835,139.28664014,34.53092672,103.9,717.2,875.0,915.7
-50175,-162835,139.28674907,34.53092720,69.7,712.1,872.7,915.8
-51505,-162845,139.27226185,34.53077135,842.7,849.3,871.4,879.2
-50165,-162845,139.28685859,34.53083754,880.3,886.0,901.3,918.1
-50155,-162845,139.28696752,34.53083803,886.6,891.2,-9999.0,920.9
-50145,-162845,139.28707645,34.53083851,867.3,873.6,885.7,920.4
-50135,-162845,139.28718538,34.53083900,69.7,711.7,874.8,924.3
-51525,-162855,139.27204459,34.53068020,120.9,732.9,853.8,882.8
-51515,-162855,139.27215352,34.53068070,846.9,853.3,875.3,881.4
-50135,-162855,139.28718597,34.53074885,881.0,886.0,900.6,925.8
-50125,-162855,139.28729490,34.53074934,95.8,715.1,875.1,924.0
-51525,-162865,139.27204519,34.53059005,835.3,850.2,874.6,882.2
-50125,-162865,139.28729549,34.53065919,916.7,-9999.0,-9999.0,924.6
-50115,-162865,139.28740442,34.53065968,879.8,884.8,901.1,919.3
-50105,-162865,139.28751335,34.53066016,508.2,713.9,874.9,921.3
-51535,-162875,139.27193687,34.53049940,850.7,856.7,878.7,892.1
-50105,-162875,139.28751394,34.53057001,894.4,901.1,-9999.0,922.6
-50095,-162875,139.28762287,34.53057050,77.8,709.6,871.2,920.2
-50085,-162875,139.28773180,34.53057099,74.4,711.6,873.7,919.8
-51545,-162885,139.27182854,34.53040875,123.7,695.1,853.2,888.4
-51535,-162885,139.27193747,34.53040925,879.2,885.6,-9999.0,887.6
-50085,-162885,139.28773239,34.53048084,772.1,873.3,887.8,918.8
-51555,-162895,139.27172022,34.53031810,690.3,815.6,858.1,886.4
-51545,-162895,139.27182915,34.53031860,862.7,870.0,-9999.0,886.6
-50075,-162895,139.28784191,34.53039117,891.6,896.9,-9999.0,916.4
-50065,-162895,139.28795084,34.53039166,723.0,824.2,883.8,916.0
-51565,-162905,139.27161189,34.53022745,817.0,845.7,868.0,887.0
-51555,-162905,139.27172082,34.53022795,866.9,873.1,-9999.0,886.2
-50065,-162905,139.28795143,34.53030151,892.4,898.6,-9999.0,918.1
-51575,-162915,139.27150357,34.53013680,825.9,847.0,870.6,895.9
-51565,-162915,139.27161250,34.53013730,865.1,871.2,-9999.0,898.4
-50055,-162915,139.28806094,34.53021184,886.7,891.8,-9999.0,920.7
-50045,-162915,139.28816987,34.53021233,119.1,714.8,876.4,921.7
-51575,-162925,139.27150418,34.53004665,869.4,874.6,-9999.0,895.6
-50045,-162925,139.28817046,34.53012218,-9999.0,-9999.0,-9999.0,925.8
-50035,-162925,139.28827939,34.53012267,503.4,717.1,877.9,924.6
-50025,-162925,139.28838832,34.53012315,57.4,711.8,878.4,925.0
-51585,-162935,139.27139585,34.52995600,871.7,877.3,-9999.0,897.4
-50025,-162935,139.28838891,34.53003300,878.7,883.0,892.8,925.4
-51595,-162945,139.27128753,34.52986535,863.1,869.9,-9999.0,894.8
-50005,-162945,139.28860736,34.52994382,881.9,886.2,891.8,920.7
-51605,-162955,139.27117920,34.52977470,865.0,870.0,-9999.0,895.8
-51595,-162955,139.27128813,34.52977520,879.4,890.4,-9999.0,892.6
-49995,-162955,139.28871687,34.52985416,723.6,781.4,887.3,920.8
-51605,-162965,139.27117981,34.52968455,-9999.0,-9999.0,-9999.0,897.6
-49995,-162965,139.28871746,34.52976401,915.9,-9999.0,-9999.0,922.4
-49985,-162965,139.28882639,34.52976449,786.3,883.2,888.6,916.0
-51615,-162975,139.27107149,34.52959389,864.6,869.4,-9999.0,889.3
-49985,-162975,139.28882698,34.52967434,899.3,-9999.0,-9999.0,915.9
-49975,-162975,139.28893591,34.52967483,92.4,714.4,882.7,928.1
-51625,-162985,139.27096316,34.52950324,857.4,864.9,883.4,888.6
-51615,-162985,139.27107209,34.52950374,871.1,879.6,-9999.0,889.9
-49975,-162985,139.28893649,34.52958468,898.6,-9999.0,-9999.0,926.2
-49965,-162985,139.28904542,34.52958517,43.1,715.0,881.9,907.8
-51625,-162995,139.27096377,34.52941309,872.3,879.7,-9999.0,891.3
-49965,-162995,139.28904601,34.52949502,897.7,902.3,-9999.0,905.9
-49955,-162995,139.28915494,34.52949550,45.7,683.3,882.7,907.2
-51635,-163005,139.27085545,34.52932244,861.7,867.3,889.8,891.0
-49945,-163005,139.28926445,34.52940584,891.2,895.8,901.9,904.1
-49935,-163005,139.28937338,34.52940632,885.3,889.3,898.3,903.6
-51655,-163015,139.27063819,34.52923129,698.0,823.4,862.7,889.8
-51645,-163015,139.27074712,34.52923179,839.6,855.8,873.3,890.0
-49925,-163015,139.28948290,34.52931666,888.4,892.6,901.8,908.9
-51655,-163025,139.27063880,34.52914114,858.7,866.0,887.6,890.7
-49915,-163025,139.28959241,34.52922699,896.2,900.2,-9999.0,908.6
-49905,-163025,139.28970134,34.52922748,52.1,679.8,886.0,909.1
-51665,-163035,139.27053048,34.52905049,824.3,839.9,868.6,892.7
-49905,-163035,139.28970193,34.52913733,893.4,898.1,903.0,905.3
-49895,-163035,139.28981086,34.52913781,725.3,882.0,894.6,907.6
-51665,-163045,139.27053109,34.52896034,887.7,-9999.0,-9999.0,894.7
-49885,-163045,139.28992037,34.52904814,896.9,900.7,-9999.0,906.7
-49875,-163045,139.29002930,34.52904863,887.0,892.2,899.4,910.3
-51675,-163055,139.27042276,34.52886968,696.7,826.9,860.9,888.3
-49865,-163055,139.29013882,34.52895896,880.2,887.7,898.6,918.6
-51685,-163065,139.27031444,34.52877903,827.9,840.6,872.1,891.0
-51675,-163065,139.27042337,34.52877953,891.9,-9999.0,-9999.0,894.2
-49865,-163065,139.29013940,34.52886881,886.3,892.9,900.0,917.6
-51695,-163075,139.27020612,34.52868838,107.4,700.8,858.7,888.1
-51685,-163075,139.27031505,34.52868888,869.6,876.8,-9999.0,891.1
-49855,-163075,139.29024891,34.52877915,732.1,885.3,898.1,917.8
-51705,-163085,139.27009780,34.52859773,139.0,825.9,860.7,888.6
-51695,-163085,139.27020673,34.52859823,859.0,865.3,882.9,885.9
-49855,-163085,139.29024950,34.52868900,905.2,918.2,-9999.0,922.0
-49845,-163085,139.29035843,34.52868948,720.4,728.4,896.4,919.4
-51715,-163095,139.26998948,34.52850708,138.1,823.4,859.2,891.9
-51705,-163095,139.27009841,34.52850758,865.9,873.1,-9999.0,891.1
-49835,-163095,139.29046794,34.52859981,726.2,876.4,897.8,923.0
-51725,-163105,139.26988116,34.52841642,139.1,825.4,859.6,892.3
-51715,-163105,139.26999009,34.52841693,864.1,871.6,-9999.0,892.3
-49825,-163105,139.29057745,34.52851015,902.7,907.0,-9999.0,923.6
-51735,-163115,139.26977284,34.52832577,813.0,839.2,865.7,893.1
-51725,-163115,139.26988177,34.52832627,862.4,869.4,-9999.0,891.6
-51715,-163115,139.26999069,34.52832678,889.6,896.8,-9999.0,897.4
-49825,-163115,139.29057804,34.52842000,910.4,916.2,-9999.0,919.4
-51735,-163125,139.26977345,34.52823562,875.8,882.0,-9999.0,895.4
-49815,-163125,139.29068755,34.52833033,890.1,898.0,908.7,916.7
-49805,-163125,139.29079648,34.52833082,68.9,687.3,890.6,928.1
-49805,-163135,139.29079706,34.52824067,878.2,892.6,907.2,928.9
-51745,-163145,139.26966573,34.52805482,-9999.0,-9999.0,-9999.0,896.3
-49805,-163145,139.29079765,34.52815052,909.1,914.3,-9999.0,921.6
-49795,-163145,139.29090658,34.52815100,73.1,687.3,889.2,922.2
-49795,-163155,139.29090716,34.52806085,735.1,880.6,905.1,921.4
-49795,-163165,139.29090775,34.52797070,920.7,-9999.0,-9999.0,926.6
-49785,-163165,139.29101667,34.52797118,729.4,740.4,900.4,923.3
-51765,-163175,139.26944970,34.52778336,860.6,869.1,-9999.0,889.8
-51755,-163175,139.26955863,34.52778386,861.7,870.4,-9999.0,889.9
-49785,-163175,139.29101726,34.52788103,907.4,912.4,-9999.0,920.1
-49775,-163175,139.29112619,34.52788152,307.7,692.8,892.0,923.2
-51765,-163185,139.26945031,34.52769321,862.0,871.6,-9999.0,888.3
-49775,-163185,139.29112677,34.52779137,739.8,884.7,907.4,933.8
-51775,-163195,139.26934199,34.52760256,847.4,854.1,878.8,890.8
-51765,-163195,139.26945092,34.52760306,886.9,-9999.0,-9999.0,894.2
-49775,-163195,139.29112735,34.52770122,921.0,-9999.0,-9999.0,929.8
-49765,-163195,139.29123628,34.52770170,80.6,690.2,889.7,929.2
-51775,-163205,139.26934260,34.52751241,862.1,874.9,-9999.0,887.7
-49765,-163205,139.29123687,34.52761155,904.1,909.1,921.8,927.1
-49755,-163205,139.29134579,34.52761203,83.6,691.8,893.2,927.4
-51785,-163215,139.26923428,34.52742176,844.7,852.6,876.6,891.8
-49755,-163215,139.29134638,34.52752188,91.2,585.3,893.9,927.3
-51785,-163225,139.26923489,34.52733161,865.1,875.4,-9999.0,889.2
-49755,-163225,139.29134696,34.52743173,903.1,912.2,922.8,927.8
-49745,-163225,139.29145589,34.52743221,89.1,692.3,892.8,928.1
-51795,-163235,139.26912657,34.52724095,855.7,862.8,888.3,888.8
-49745,-163235,139.29145647,34.52734206,913.3,917.9,-9999.0,924.2
-49735,-163235,139.29156540,34.52734255,704.8,884.4,905.6,958.1
-51795,-163245,139.26912718,34.52715080,858.7,864.6,885.0,887.7
-49735,-163245,139.29156598,34.52725240,901.7,908.2,922.4,957.3
-49725,-163245,139.29167491,34.52725288,87.8,694.3,892.4,956.4
-51805,-163255,139.26901886,34.52706015,853.7,860.0,884.9,888.4
-49725,-163255,139.29167549,34.52716273,897.0,904.9,919.2,956.6
-49715,-163255,139.29178442,34.52716321,161.3,691.6,897.7,956.1
-51805,-163265,139.26901947,34.52697000,875.3,883.8,-9999.0,890.1
-49725,-163265,139.29167608,34.52707258,941.9,953.6,-9999.0,955.7
-49715,-163265,139.29178500,34.52707306,91.6,691.4,898.1,955.8
-51815,-163275,139.26891115,34.52687935,847.8,854.1,876.7,892.3
-49715,-163275,139.29178559,34.52698291,94.1,586.3,899.0,954.9
-51825,-163285,139.26880283,34.52678869,96.3,815.8,859.8,891.6
-51815,-163285,139.26891176,34.52678920,887.7,-9999.0,-9999.0,895.1
-49705,-163285,139.29189509,34.52689324,736.0,833.1,906.7,955.8
-51825,-163295,139.26880344,34.52669854,850.9,858.9,887.7,891.9
-49705,-163295,139.29189568,34.52680309,736.9,830.1,906.0,955.4
-51835,-163305,139.26869512,34.52660789,88.4,818.9,861.1,893.9
-51825,-163305,139.26880405,34.52660839,879.6,-9999.0,-9999.0,894.1
