X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-21445,-232785,139.60145132,33.90127018,3.6172
-21335,-232815,139.60264146,33.90100192,3.0138
-21325,-232815,139.60274958,33.90100213,2.9506
-21315,-232815,139.60285771,33.90100233,2.9273
-21305,-232815,139.60296584,33.90100253,2.8285
-21295,-232815,139.60307397,33.90100273,2.8045
-21285,-232815,139.60318209,33.90100293,2.7923
-21275,-232815,139.60329022,33.90100314,2.7530
-21255,-232815,139.60350648,33.90100354,2.7392
-21245,-232815,139.60361460,33.90100374,2.7378
-21235,-232815,139.60372273,33.90100394,2.7315
-21225,-232815,139.60383086,33.90100415,2.7302
-21215,-232815,139.60393899,33.90100435,2.7745
-21195,-232815,139.60415524,33.90100475,2.8351
-21185,-232815,139.60426337,33.90100495,2.8861
-21175,-232815,139.60437150,33.90100515,3.0197
-21385,-232825,139.60210106,33.90091075,3.3732
-21355,-232825,139.60242544,33.90091136,3.2967
-21345,-232825,139.60253357,33.90091156,3.1507
-21335,-232825,139.60264170,33.90091176,3.1302
-21325,-232825,139.60274983,33.90091196,3.0585
-21235,-232825,139.60372297,33.90091378,2.7674
-21225,-232825,139.60383110,33.90091398,2.8504
-21215,-232825,139.60393923,33.90091418,2.9605
-21205,-232825,139.60404736,33.90091439,2.8926
-21195,-232825,139.60415548,33.90091459,2.9311
-21185,-232825,139.60426361,33.90091479,2.9562
-21175,-232825,139.60437174,33.90091499,3.2024
-21165,-232825,139.60447987,33.90091519,3.0491
-21125,-232825,139.60491238,33.90091599,2.9798
-21115,-232825,139.60502050,33.90091619,2.9939
-21545,-232835,139.60037127,33.90081733,3.6174
-21475,-232835,139.60112816,33.90081875,3.6729
-21465,-232835,139.60123629,33.90081896,3.6530
-21455,-232835,139.60134441,33.90081916,3.7706
-21445,-232835,139.60145254,33.90081937,4.1144
-21435,-232835,139.60156067,33.90081957,4.0401
-21425,-232835,139.60166880,33.90081977,3.9140
-21415,-232835,139.60177692,33.90081998,3.7746
-21405,-232835,139.60188505,33.90082018,3.6479
-21395,-232835,139.60199318,33.90082038,3.5860
-21385,-232835,139.60210131,33.90082058,3.5687
-21375,-232835,139.60220943,33.90082079,3.4208
-21365,-232835,139.60231756,33.90082099,3.4877
-21165,-232835,139.60448011,33.90082503,3.1503
-21135,-232835,139.60480449,33.90082563,2.9955
-21125,-232835,139.60491262,33.90082583,3.0593
-21115,-232835,139.60502074,33.90082603,3.0591
-21105,-232835,139.60512887,33.90082623,3.0466
-21095,-232835,139.60523700,33.90082643,2.9785
-21065,-232835,139.60556138,33.90082703,2.7902
-21555,-232845,139.60026339,33.90072696,3.5260
-21545,-232845,139.60037151,33.90072716,3.5658
-21535,-232845,139.60047964,33.90072737,3.7323
-21525,-232845,139.60058777,33.90072757,3.7922
-21515,-232845,139.60069589,33.90072778,3.7754
-21505,-232845,139.60080402,33.90072798,3.7662
-21495,-232845,139.60091215,33.90072818,3.7884
-21485,-232845,139.60102028,33.90072839,3.6179
-21475,-232845,139.60112840,33.90072859,4.0414
-21465,-232845,139.60123653,33.90072879,3.9608
-21455,-232845,139.60134466,33.90072900,3.7929
-21085,-232845,139.60534537,33.90073647,2.9327
-21075,-232845,139.60545349,33.90073667,2.7893
-21065,-232845,139.60556162,33.90073687,2.8366
