X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-6995,-391135,139.75891437,32.47356139,7.1083
-6985,-391135,139.75902076,32.47356146,7.1217
-6975,-391135,139.75912714,32.47356152,7.0910
-7015,-391145,139.75870166,32.47347108,8.3642
-7005,-391145,139.75880805,32.47347115,7.5065
-6995,-391145,139.75891444,32.47347121,6.0204
-6985,-391145,139.75902083,32.47347127,3.3038
-6975,-391145,139.75912722,32.47347133,3.9005
-7035,-391155,139.75848896,32.47338077,6.9925
-7025,-391155,139.75859535,32.47338083,6.9615
-7015,-391155,139.75870174,32.47338090,5.7913
-7005,-391155,139.75880813,32.47338096,3.8163
-6995,-391155,139.75891452,32.47338102,0.6431
-6985,-391155,139.75902090,32.47338109,0.0318
-6975,-391155,139.75912729,32.47338115,0.4397
-6965,-391155,139.75923368,32.47338121,3.5089
-7055,-391165,139.75827626,32.47329046,2.7156
-7045,-391165,139.75838265,32.47329052,4.0023
-7035,-391165,139.75848904,32.47329059,2.6467
-7025,-391165,139.75859542,32.47329065,0.0178
-6965,-391165,139.75923375,32.47329103,0.4002
-6955,-391165,139.75934014,32.47329109,2.9043
-6945,-391165,139.75944653,32.47329115,4.3710
-6955,-391175,139.75934022,32.47320091,1.4161
-6945,-391175,139.75944661,32.47320097,1.8744
-6935,-391175,139.75955299,32.47320103,2.7709
-7095,-391185,139.75785086,32.47310984,8.7701
-6935,-391185,139.75955307,32.47311085,2.0038
-6925,-391185,139.75965946,32.47311091,4.6920
-7125,-391195,139.75753177,32.47301946,5.9522
-7115,-391195,139.75763816,32.47301953,7.5540
-7105,-391195,139.75774454,32.47301959,6.5904
-6935,-391195,139.75955314,32.47302066,1.0096
-6925,-391195,139.75965953,32.47302072,4.3780
-6915,-391195,139.75976592,32.47302079,6.4046
-7175,-391205,139.75699990,32.47292896,5.1218
-7165,-391205,139.75710629,32.47292902,4.7533
-7155,-391205,139.75721268,32.47292908,5.3374
-7145,-391205,139.75731907,32.47292915,6.3414
-7135,-391205,139.75742545,32.47292921,5.7387
-7125,-391205,139.75753184,32.47292928,2.6609
-6925,-391205,139.75965960,32.47293054,3.8373
-6915,-391205,139.75976599,32.47293060,4.9003
-6905,-391205,139.75987238,32.47293067,5.3815
-7205,-391215,139.75668082,32.47283858,5.2811
-7195,-391215,139.75678720,32.47283864,5.1235
-7185,-391215,139.75689359,32.47283871,4.7935
-7175,-391215,139.75699998,32.47283877,2.7768
-7165,-391215,139.75710637,32.47283884,0.8055
-7155,-391215,139.75721275,32.47283890,1.3792
-7145,-391215,139.75731914,32.47283896,1.1807
-6915,-391215,139.75976606,32.47284042,0.3672
-6905,-391215,139.75987245,32.47284048,1.7618
-6895,-391215,139.75997884,32.47284054,3.6917
-6885,-391215,139.76008523,32.47284060,4.8846
-7205,-391225,139.75668089,32.47274839,4.1813
-7195,-391225,139.75678728,32.47274846,2.2795
-7185,-391225,139.75689367,32.47274852,0.9776
-6895,-391225,139.75997891,32.47275036,0.6645
-6885,-391225,139.76008530,32.47275042,3.0007
-7215,-391235,139.75657458,32.47265814,2.5797
-6885,-391235,139.76008537,32.47266024,2.3358
-6875,-391235,139.76019176,32.47266030,4.5317
-6865,-391235,139.76029815,32.47266036,5.4089
-6885,-391245,139.76008545,32.47257005,0.6252
-6875,-391245,139.76019183,32.47257011,3.2060
-6865,-391245,139.76029822,32.47257018,4.4248
-6855,-391245,139.76040461,32.47257024,5.2355
-6855,-391255,139.76040468,32.47248005,3.0987
-6835,-391265,139.76061753,32.47238999,3.0501
-7275,-391275,139.75593656,32.47229702,0.7609
-7285,-391285,139.75583025,32.47220677,3.4230
-7295,-391295,139.75572394,32.47211652,4.1912
-6795,-391295,139.76104329,32.47211968,5.1950
-6785,-391295,139.76114968,32.47211975,6.6867
-6795,-391305,139.76104337,32.47202950,0.5101
-6785,-391305,139.76114975,32.47202956,5.4824
-6775,-391305,139.76125614,32.47202962,6.6903
-7315,-391315,139.75551132,32.47193602,1.3475
-6785,-391315,139.76114983,32.47193938,3.4157
-6775,-391315,139.76125621,32.47193944,5.9197
-6765,-391315,139.76136260,32.47193950,6.3972
-6755,-391315,139.76146899,32.47193956,7.0185
-7315,-391325,139.75551140,32.47184583,3.6165
-6785,-391325,139.76114990,32.47184919,0.3109
-6775,-391325,139.76125628,32.47184925,4.8962
-6765,-391325,139.76136267,32.47184931,5.1312
-6755,-391325,139.76146906,32.47184938,5.7539
-6745,-391325,139.76157544,32.47184944,6.1743
-6735,-391325,139.76168183,32.47184950,6.9124
-6725,-391325,139.76178822,32.47184956,7.9807
-7325,-391335,139.75540509,32.47175558,5.3029
