X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-63555,-194475,139.14334589,34.24495381,2.9434
-63545,-194475,139.14345445,34.24495442,2.9534
-63535,-194475,139.14356300,34.24495503,2.9620
-63545,-194485,139.14345518,34.24486427,2.9206
-63575,-194545,139.14313392,34.24432152,2.8739
-63565,-194545,139.14324248,34.24432213,2.8396
-63555,-194545,139.14335104,34.24432274,2.8766
-63565,-194555,139.14324322,34.24423198,2.8938
-63555,-194555,139.14335177,34.24423259,2.8865
-63545,-194555,139.14346033,34.24423320,2.8895
-63975,-194565,139.13879310,34.24411670,2.6016
-63965,-194565,139.13890166,34.24411731,2.5996
-63965,-194575,139.13890240,34.24402716,2.7275
-63955,-194585,139.13901169,34.24393762,2.7894
-63965,-194595,139.13890388,34.24384686,3.0651
-63665,-194595,139.14216059,34.24386526,3.4289
-63655,-194595,139.14226915,34.24386587,3.3649
-63975,-194605,139.13879606,34.24375609,2.6366
-63965,-194605,139.13890462,34.24375670,2.8384
-63655,-194605,139.14226988,34.24377572,3.4006
-63975,-194615,139.13879680,34.24366594,2.5210
-63965,-194615,139.13890536,34.24366655,2.7599
-63925,-194615,139.13933959,34.24366901,2.7174
-63675,-194615,139.14205351,34.24368434,3.4842
-63935,-194625,139.13923177,34.24357824,2.6877
-63925,-194625,139.13934033,34.24357886,2.7133
-63705,-194625,139.14172857,34.24359235,3.3727
-63675,-194625,139.14205424,34.24359419,3.4729
-63615,-194625,139.14270558,34.24359786,3.3238
-63935,-194635,139.13923251,34.24348809,2.6680
-63925,-194635,139.13934107,34.24348871,2.6907
-63895,-194635,139.13966674,34.24349055,2.8842
-63735,-194635,139.14140364,34.24350036,3.3394
-63725,-194635,139.14151220,34.24350098,3.4359
-63715,-194635,139.14162075,34.24350159,3.3941
-63705,-194635,139.14172931,34.24350220,3.4385
-63695,-194635,139.14183787,34.24350281,3.4334
-63685,-194635,139.14194642,34.24350343,3.4203
-63675,-194635,139.14205498,34.24350404,3.4291
-63665,-194635,139.14216354,34.24350465,3.5469
-63655,-194635,139.14227209,34.24350526,3.4800
-63645,-194635,139.14238065,34.24350587,3.4583
-63635,-194635,139.14248921,34.24350649,3.4264
-63625,-194635,139.14259776,34.24350710,3.3971
-63615,-194635,139.14270632,34.24350771,3.3681
-63605,-194635,139.14281488,34.24350832,3.3127
-63595,-194635,139.14292343,34.24350893,3.2721
-63585,-194635,139.14303199,34.24350954,3.2469
-63575,-194635,139.14314055,34.24351015,3.2154
-63565,-194635,139.14324910,34.24351077,3.1513
-63555,-194635,139.14335766,34.24351138,3.1225
-63545,-194635,139.14346622,34.24351199,3.0781
-63945,-194645,139.13912469,34.24339733,2.6154
-63935,-194645,139.13923325,34.24339794,2.6868
-63915,-194645,139.13945036,34.24339917,2.7554
-63895,-194645,139.13966747,34.24340040,2.8748
-63805,-194645,139.14064448,34.24340592,3.2608
-63795,-194645,139.14075304,34.24340653,3.3109
-63785,-194645,139.14086160,34.24340715,3.3107
-63775,-194645,139.14097015,34.24340776,3.3000
-63765,-194645,139.14107871,34.24340837,3.3112
-63755,-194645,139.14118726,34.24340899,3.3140
-63745,-194645,139.14129582,34.24340960,3.3474
-63665,-194645,139.14216427,34.24341450,3.4858
-63655,-194645,139.14227283,34.24341511,3.7106
-63645,-194645,139.14238139,34.24341572,3.5161
-63635,-194645,139.14248994,34.24341633,3.4383
-63625,-194645,139.14259850,34.24341695,3.4068
-63615,-194645,139.14270706,34.24341756,3.4149
-63605,-194645,139.14281561,34.24341817,3.3511
-63595,-194645,139.14292417,34.24341878,3.3069
-63585,-194645,139.14303273,34.24341939,3.2954
-63575,-194645,139.14314128,34.24342000,3.3024
-63565,-194645,139.14324984,34.24342061,3.2114
-63555,-194645,139.14335839,34.24342122,3.1561
-63545,-194645,139.14346695,34.24342184,3.1117
-63535,-194645,139.14357551,34.24342245,3.1439
-63895,-194655,139.13966821,34.24331025,2.8759
-63865,-194655,139.13999388,34.24331209,2.9835
-63855,-194655,139.14010244,34.24331270,3.0576
-63845,-194655,139.14021100,34.24331332,3.1431
-63835,-194655,139.14031955,34.24331393,3.2364
-63825,-194655,139.14042811,34.24331454,3.2531
-63815,-194655,139.14053666,34.24331516,3.2661
-63805,-194655,139.14064522,34.24331577,3.3574
-63795,-194655,139.14075378,34.24331638,3.4175
-63785,-194655,139.14086233,34.24331700,3.4419
-63775,-194655,139.14097089,34.24331761,3.3714
-63765,-194655,139.14107945,34.24331822,3.4209
-63585,-194655,139.14303346,34.24332924,3.3931
-63575,-194655,139.14314202,34.24332985,3.4478
-63565,-194655,139.14325057,34.24333046,3.2933
-63555,-194655,139.14335913,34.24333107,3.2150
-63545,-194655,139.14346769,34.24333168,3.1481
-63535,-194655,139.14357624,34.24333229,3.2643
-63525,-194655,139.14368480,34.24333291,3.2884
-63915,-194665,139.13945184,34.24321887,2.8237
-63885,-194665,139.13977751,34.24322071,2.9126
-63875,-194665,139.13988607,34.24322132,2.9292
-63865,-194665,139.13999462,34.24322194,2.9678
-63855,-194665,139.14010318,34.24322255,3.0680
-63845,-194665,139.14021174,34.24322316,3.1543
-63835,-194665,139.14032029,34.24322378,3.3199
-63825,-194665,139.14042885,34.24322439,3.3420
-63815,-194665,139.14053740,34.24322500,3.4217
-63555,-194665,139.14335987,34.24324092,3.3322
-63545,-194665,139.14346842,34.24324153,3.2369
-63535,-194665,139.14357698,34.24324214,3.3380
-63525,-194665,139.14368553,34.24324275,3.4583
-63515,-194665,139.14379409,34.24324336,3.3614
-63895,-194675,139.13966969,34.24312994,2.8984
-63885,-194675,139.13977825,34.24313056,2.9230
-63875,-194675,139.13988681,34.24313117,2.9295
-63865,-194675,139.13999536,34.24313178,2.9493
-63845,-194675,139.14021247,34.24313301,3.2322
-63535,-194675,139.14357771,34.24315199,3.4796
-63525,-194675,139.14368627,34.24315260,3.5986
-63515,-194675,139.14379483,34.24315321,3.4269
