区市町村コード,区市町村,冬夕、風速8m/s、死者（計）,冬夕、風速8m/s、死者（揺れ）,冬夕、風速8m/s、死者（屋内収容物）,冬夕、風速8m/s、死者（急傾斜地崩壊）,冬夕、風速8m/s、死者（火災）,冬夕、風速8m/s、死者（ブロック塀等）,冬夕、風速8m/s、死者（屋外落下物）,冬昼、風速8m/s、死者（計）,冬昼、風速8m/s、死者（揺れ）,冬昼、風速8m/s、死者（屋内収容物）,冬昼、風速8m/s、死者（急傾斜地崩壊）,冬昼、風速8m/s、死者（火災）,冬昼、風速8m/s、死者（ブロック塀等）,冬昼、風速8m/s、死者（屋外落下物）,冬早朝、風速8m/s、死者（計）,冬早朝、風速8m/s、死者（揺れ）,冬早朝、風速8m/s、死者（屋内収容物）,冬早朝、風速8m/s、死者（急傾斜地崩壊）,冬早朝、風速8m/s、死者（火災）,冬早朝、風速8m/s、死者（ブロック塀等）,冬早朝、風速8m/s、死者（屋外落下物）,冬夕、風速4m/s、死者（計）,冬夕、風速4m/s、死者（揺れ）,冬夕、風速4m/s、死者（屋内収容物）,冬夕、風速4m/s、死者（急傾斜地崩壊）,冬夕、風速4m/s、死者（火災）,冬夕、風速4m/s、死者（ブロック塀等）,冬夕、風速4m/s、死者（屋外落下物）,冬昼、風速4m/s、死者（計）,冬昼、風速4m/s、死者（揺れ）,冬昼、風速4m/s、死者（屋内収容物）,冬昼、風速4m/s、死者（急傾斜地崩壊）,冬昼、風速4m/s、死者（火災）,冬昼、風速4m/s、死者（ブロック塀等）,冬昼、風速4m/s、死者（屋外落下物）,冬早朝、風速4m/s、死者（計）,冬早朝、風速4m/s、死者（揺れ）,冬早朝、風速4m/s、死者（屋内収容物）,冬早朝、風速4m/s、死者（急傾斜地崩壊）,冬早朝、風速4m/s、死者（火災）,冬早朝、風速4m/s、死者（ブロック塀等）,冬早朝、風速4m/s、死者（屋外落下物）
13111,大田区,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13112,世田谷区,9,0,0,0,8,0,0,5,0,0,0,5,0,0,4,1,0,0,4,0,0,8,0,0,0,7,0,0,5,0,0,0,4,0,0,4,1,0,0,3,0,0
13113,渋谷区,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114,中野区,2,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
13115,杉並区,37,1,0,0,37,0,0,21,1,0,0,20,0,0,19,2,0,0,17,0,0,37,1,0,0,36,0,0,20,1,0,0,20,0,0,19,2,0,0,17,0,0
13116,豊島区,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13117,北区,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13118,荒川区,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13119,板橋区,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13120,練馬区,14,1,0,0,13,0,0,8,1,0,0,7,0,0,8,1,0,0,7,0,0,14,1,0,0,13,0,0,8,1,0,0,7,0,0,8,1,0,0,6,0,0
13121,足立区,3,0,0,0,3,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,3,0,0,0,3,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0
13122,葛飾区,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13123,江戸川区,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13201,八王子市,136,65,7,3,58,3,0,91,42,8,3,38,1,0,142,98,9,4,30,0,0,131,65,7,3,53,3,0,88,42,8,3,35,1,0,139,98,9,4,28,0,0
13202,立川市,209,99,5,0,99,5,0,136,77,5,0,51,2,0,172,142,6,0,25,0,0,206,99,5,0,96,5,0,135,77,5,0,50,2,0,172,142,6,0,24,0,0
13203,武蔵野市,9,1,2,0,6,1,0,6,0,2,0,4,0,0,5,1,2,0,2,0,0,9,1,2,0,6,1,0,6,0,2,0,4,0,0,5,1,2,0,2,0,0
13204,三鷹市,9,2,0,0,7,0,0,5,1,0,0,4,0,0,7,0,3,0,3,0,0,9,2,0,0,6,0,0,5,1,0,0,4,0,0,6,0,3,0,3,0,0
13205,青梅市,78,49,3,8,17,1,0,52,33,3,5,10,0,0,91,67,4,11,9,0,0,77,49,3,8,16,1,0,51,33,3,5,10,0,0,91,67,4,11,9,0,0
13206,府中市,56,23,3,0,28,2,0,35,16,3,0,15,0,0,52,37,4,0,11,0,0,52,23,3,0,24,2,0,32,16,3,0,12,0,0,50,37,4,0,10,0,0
13207,昭島市,143,72,3,0,66,2,0,82,50,3,0,28,1,0,120,100,4,0,16,0,0,141,72,3,0,64,2,0,81,50,3,0,27,1,0,119,100,4,0,16,0,0
13208,調布市,4,0,0,0,4,0,0,2,0,0,0,2,0,0,3,1,0,0,2,0,0,4,0,0,0,3,0,0,2,0,0,0,2,0,0,2,1,0,0,2,0,0
13209,町田市,11,1,3,0,7,0,0,7,2,0,0,4,0,0,10,2,4,1,4,0,0,10,1,3,0,6,0,0,6,2,0,0,4,0,0,10,2,4,1,3,0,0
13210,小金井市,22,5,1,0,15,1,0,11,3,2,0,6,0,0,16,9,2,0,6,0,0,22,5,1,0,15,1,0,11,3,2,0,6,0,0,16,9,2,0,6,0,0
13211,小平市,70,35,4,0,27,3,0,38,23,4,0,10,1,0,70,55,5,0,10,0,0,67,35,4,0,25,3,0,37,23,4,0,9,1,0,69,55,5,0,9,0,0
13212,日野市,79,44,4,1,26,5,0,46,32,4,1,8,1,0,79,66,6,1,7,0,0,76,44,4,1,23,5,0,45,32,4,1,7,1,0,79,66,6,1,6,0,0
13213,東村山市,21,11,2,0,6,3,0,13,7,2,0,3,1,0,22,16,2,0,3,0,0,21,11,2,0,6,3,0,12,7,2,0,3,1,0,22,16,2,0,3,0,0
13214,国分寺市,104,30,3,0,55,16,0,44,20,2,0,17,4,0,70,50,4,0,16,1,0,94,30,3,0,46,16,0,40,20,2,0,13,4,0,66,50,4,0,12,1,0
13215,国立市,75,16,1,0,57,1,0,47,11,2,0,33,1,0,49,26,2,0,20,0,0,65,16,1,0,47,1,0,40,11,2,0,27,1,0,44,26,2,0,16,0,0
13218,福生市,44,21,1,0,21,1,0,26,14,1,0,10,0,0,38,30,2,0,6,0,0,43,21,1,0,20,1,0,25,14,1,0,9,0,0,37,30,2,0,5,0,0
13219,狛江市,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13220,東大和市,47,15,2,0,29,2,0,19,10,1,0,7,0,0,31,22,2,0,6,0,0,43,15,2,0,25,2,0,18,10,1,0,6,0,0,30,22,2,0,6,0,0
13221,清瀬市,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
13222,東久留米市,7,1,1,0,4,1,0,4,1,1,0,2,0,0,6,2,2,0,2,0,0,7,1,1,0,4,1,0,4,1,1,0,2,0,0,6,2,2,0,2,0,0
13223,武蔵村山市,97,37,2,0,58,1,0,46,25,2,0,20,0,0,71,53,2,0,16,0,0,94,37,2,0,55,1,0,45,25,2,0,19,0,0,71,53,2,0,15,0,0
13224,多摩市,10,6,2,0,1,0,0,7,4,2,0,1,0,0,12,9,2,0,1,0,0,9,6,2,0,1,0,0,7,4,2,0,1,0,0,12,9,2,0,1,0,0
13225,稲城市,2,1,1,0,1,0,0,2,0,1,0,0,0,0,3,1,1,0,0,0,0,2,1,1,0,1,0,0,2,0,1,0,0,0,0,3,1,1,0,0,0,0
13227,羽村市,82,25,1,0,55,1,0,51,17,1,0,32,0,0,54,35,2,0,17,0,0,77,25,1,0,50,1,0,48,17,1,0,29,0,0,52,35,2,0,15,0,0
13228,あきる野市,46,12,1,3,29,0,0,29,8,1,2,17,0,0,40,16,1,4,17,0,0,45,12,1,3,28,0,0,28,8,1,2,17,0,0,39,16,1,4,17,0,0
13229,西東京市,8,1,0,0,7,0,0,4,1,0,0,4,0,0,5,1,0,0,4,0,0,8,1,0,0,7,0,0,4,1,0,0,4,0,0,5,1,0,0,4,0,0
13303,瑞穂町,36,18,1,0,17,0,0,24,12,1,0,11,0,0,30,25,1,0,4,0,0,36,18,1,0,16,0,0,23,12,1,0,10,0,0,30,25,1,0,4,0,0
13305,日の出町,5,1,0,1,2,0,0,3,1,0,1,1,0,0,5,2,0,2,1,0,0,5,1,0,1,2,0,0,3,1,0,1,1,0,0,5,2,0,2,1,0,0
13307,檜原村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13308,奥多摩町,4,0,0,4,0,0,0,3,0,0,3,0,0,0,5,0,0,5,0,0,0,4,0,0,4,0,0,0,3,0,0,3,0,0,0,5,0,0,5,0,0,0
,区部合計,73,3,0,0,70,0,0,42,2,0,0,39,0,0,37,5,0,0,32,0,0,70,3,0,0,67,0,0,40,2,0,0,38,0,0,36,5,0,0,31,0,0
,多摩合計,1417,590,54,22,705,47,0,833,412,51,16,340,15,0,1208,867,71,30,239,2,0,1359,590,54,22,646,47,0,804,412,51,16,311,15,0,1188,867,71,30,218,2,0
,都合計,1490,593,54,22,775,47,0,875,414,51,16,380,15,0,1245,872,71,30,270,2,0,1429,593,54,22,713,47,0,844,414,51,16,349,15,0,1223,872,71,30,248,2,0
