X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-6995,-391135,139.75891437,32.47356139,3.0817
-6985,-391135,139.75902076,32.47356146,3.4105
-6975,-391135,139.75912714,32.47356152,3.7177
-7015,-391145,139.75870166,32.47347108,3.7206
-7005,-391145,139.75880805,32.47347115,3.0709
-6995,-391145,139.75891444,32.47347121,2.6300
-6985,-391145,139.75902083,32.47347127,0.1943
-6975,-391145,139.75912722,32.47347133,1.7036
-7035,-391155,139.75848896,32.47338077,2.1422
-7025,-391155,139.75859535,32.47338083,2.4057
-7015,-391155,139.75870174,32.47338090,1.6800
-6965,-391155,139.75923368,32.47338121,2.3805
-6955,-391165,139.75934014,32.47329109,1.7460
-6945,-391165,139.75944653,32.47329115,2.4648
-6935,-391175,139.75955299,32.47320103,0.8504
-7095,-391185,139.75785086,32.47310984,4.9182
-6935,-391185,139.75955307,32.47311085,0.4757
-6925,-391185,139.75965946,32.47311091,2.4729
-7125,-391195,139.75753177,32.47301946,2.5570
-7115,-391195,139.75763816,32.47301953,4.0811
-7105,-391195,139.75774454,32.47301959,2.9705
-6925,-391195,139.75965953,32.47302072,1.3555
-6915,-391195,139.75976592,32.47302079,3.4562
-7175,-391205,139.75699990,32.47292896,2.3008
-7165,-391205,139.75710629,32.47292902,1.8365
-7155,-391205,139.75721268,32.47292908,2.3868
-7145,-391205,139.75731907,32.47292915,3.2559
-7135,-391205,139.75742545,32.47292921,2.2783
-6925,-391205,139.75965960,32.47293054,0.4956
-6915,-391205,139.75976599,32.47293060,1.7055
-6905,-391205,139.75987238,32.47293067,2.2396
-7205,-391215,139.75668082,32.47283858,3.0871
-7195,-391215,139.75678720,32.47283864,2.8732
-7185,-391215,139.75689359,32.47283871,2.1048
-6895,-391215,139.75997884,32.47284054,0.9891
-6885,-391215,139.76008523,32.47284060,2.5853
-7205,-391225,139.75668089,32.47274839,1.7213
-6885,-391225,139.76008530,32.47275042,0.9629
-7215,-391235,139.75657458,32.47265814,0.8651
-6885,-391235,139.76008537,32.47266024,0.3385
-6875,-391235,139.76019176,32.47266030,2.5901
-6865,-391235,139.76029815,32.47266036,3.2409
-6875,-391245,139.76019183,32.47257011,1.0917
-6865,-391245,139.76029822,32.47257018,2.2402
-6855,-391245,139.76040461,32.47257024,3.2815
-6855,-391255,139.76040468,32.47248005,1.5745
-6835,-391265,139.76061753,32.47238999,0.0741
-7285,-391285,139.75583025,32.47220677,1.6355
-7295,-391295,139.75572394,32.47211652,2.9211
-6795,-391295,139.76104329,32.47211968,2.7826
-6785,-391295,139.76114968,32.47211975,4.3170
-6785,-391305,139.76114975,32.47202956,2.6953
-6775,-391305,139.76125614,32.47202962,4.2023
-6785,-391315,139.76114983,32.47193938,0.5133
-6775,-391315,139.76125621,32.47193944,3.0818
-6765,-391315,139.76136260,32.47193950,3.6325
-6755,-391315,139.76146899,32.47193956,4.1693
-7315,-391325,139.75551140,32.47184583,2.0052
-6775,-391325,139.76125628,32.47184925,1.3197
-6765,-391325,139.76136267,32.47184931,1.9168
-6755,-391325,139.76146906,32.47184938,2.5641
-6745,-391325,139.76157544,32.47184944,3.1144
-6735,-391325,139.76168183,32.47184950,3.8747
-6725,-391325,139.76178822,32.47184956,4.9592
-7325,-391335,139.75540509,32.47175558,3.4828
-7315,-391335,139.75551148,32.47175565,1.4573
-6765,-391335,139.76136274,32.47175913,0.7713
-6755,-391335,139.76146913,32.47175919,1.3916
-6745,-391335,139.76157552,32.47175925,1.4562
-6735,-391335,139.76168190,32.47175931,2.1397
-6725,-391335,139.76178829,32.47175937,4.2011
-7325,-391345,139.75540517,32.47166540,2.9518
-7315,-391345,139.75551156,32.47166546,0.7502
-6735,-391345,139.76168197,32.47166913,0.8099
-6725,-391345,139.76178836,32.47166919,2.8137
-6715,-391345,139.76189475,32.47166925,4.8286
-7335,-391355,139.75529886,32.47157515,3.3958
-7325,-391355,139.75540525,32.47157521,1.5846
-6725,-391355,139.76178843,32.47157900,2.2128
-6715,-391355,139.76189482,32.47157906,3.5668
-6705,-391355,139.76200120,32.47157912,4.9515
-7335,-391365,139.75529894,32.47148496,2.8405
-7325,-391365,139.75540533,32.47148503,0.7694
-6715,-391365,139.76189489,32.47148888,1.7361
-6705,-391365,139.76200128,32.47148894,3.2892
-6695,-391365,139.76210766,32.47148900,3.7954
-6685,-391365,139.76221405,32.47148906,4.5527
-7335,-391375,139.75529902,32.47139478,2.6591
-6705,-391375,139.76200135,32.47139876,1.6937
-6695,-391375,139.76210773,32.47139882,2.5187
-6685,-391375,139.76221412,32.47139888,2.7263
-6675,-391375,139.76232051,32.47139894,3.2389
-6665,-391375,139.76242689,32.47139900,4.1560
-6655,-391375,139.76253328,32.47139906,4.5012
-6645,-391375,139.76263966,32.47139912,4.4787
-7335,-391385,139.75529910,32.47130460,1.5350
-6685,-391385,139.76221419,32.47130869,0.0134
-6675,-391385,139.76232058,32.47130875,2.1104
-6665,-391385,139.76242696,32.47130881,2.9550
-6655,-391385,139.76253335,32.47130887,3.1575
-6645,-391385,139.76263973,32.47130893,3.2683
-6635,-391385,139.76274612,32.47130899,3.8625
-6625,-391385,139.76285251,32.47130905,4.5060
-7335,-391395,139.75529917,32.47121441,0.9614
-6665,-391395,139.76242703,32.47121863,1.3337
-6655,-391395,139.76253342,32.47121869,2.2695
-6645,-391395,139.76263980,32.47121875,2.4936
-6635,-391395,139.76274619,32.47121881,2.3897
-6625,-391395,139.76285258,32.47121887,3.0949
-6615,-391395,139.76295896,32.47121893,3.4595
-6605,-391395,139.76306535,32.47121899,3.9930
-6635,-391405,139.76274626,32.47112862,0.3115
-6625,-391405,139.76285265,32.47112868,0.5872
-6615,-391405,139.76295903,32.47112874,0.9721
-6605,-391405,139.76306542,32.47112880,1.9839
-6595,-391405,139.76317180,32.47112886,3.0278
-6585,-391405,139.76327819,32.47112892,3.7982
-6575,-391405,139.76338458,32.47112898,4.1867
-7345,-391415,139.75519294,32.47103398,3.6573
-6605,-391415,139.76306549,32.47103862,0.1459
-6595,-391415,139.76317187,32.47103868,0.5693
-6585,-391415,139.76327826,32.47103874,1.5085
-6575,-391415,139.76338465,32.47103880,2.8077
-6565,-391415,139.76349103,32.47103885,3.6729
-6555,-391415,139.76359742,32.47103891,4.2545
-6545,-391415,139.76370380,32.47103897,4.4864
-7345,-391425,139.75519302,32.47094379,2.7153
-6595,-391425,139.76317194,32.47094849,0.1230
-6585,-391425,139.76327833,32.47094855,0.3565
-6575,-391425,139.76338472,32.47094861,0.4949
-6565,-391425,139.76349110,32.47094867,1.2399
-6555,-391425,139.76359749,32.47094873,2.0197
-6545,-391425,139.76370387,32.47094879,2.2392
-6535,-391425,139.76381026,32.47094885,2.3615
-6525,-391425,139.76391664,32.47094891,2.4369
-6515,-391425,139.76402303,32.47094896,2.5870
-6505,-391425,139.76412942,32.47094902,2.3104
-6495,-391425,139.76423580,32.47094908,3.5546
-6485,-391425,139.76434219,32.47094914,3.8045
-6475,-391425,139.76444857,32.47094920,4.1638
-7345,-391435,139.75519310,32.47085361,2.9653
-6575,-391435,139.76338479,32.47085843,0.3422
-6565,-391435,139.76349117,32.47085849,0.3950
-6555,-391435,139.76359756,32.47085854,0.8325
-6545,-391435,139.76370394,32.47085860,1.0936
-6535,-391435,139.76381033,32.47085866,1.5201
-6525,-391435,139.76391671,32.47085872,2.0220
-6515,-391435,139.76402310,32.47085878,1.5924
-6505,-391435,139.76412948,32.47085884,2.2651
-6495,-391435,139.76423587,32.47085890,3.1735
-6485,-391435,139.76434226,32.47085896,2.3770
-6475,-391435,139.76444864,32.47085901,2.2642
-6465,-391435,139.76455503,32.47085907,3.2538
-7345,-391445,139.75519318,32.47076342,2.2424
-6545,-391445,139.76370401,32.47076842,0.4497
-6535,-391445,139.76381040,32.47076848,0.5178
-6495,-391445,139.76423594,32.47076871,0.3848
-6485,-391445,139.76434232,32.47076877,0.7649
-6475,-391445,139.76444871,32.47076883,0.7481
-6465,-391445,139.76455510,32.47076889,1.7149
-6455,-391445,139.76466148,32.47076895,2.5542
-6445,-391445,139.76476787,32.47076900,2.9283
-6435,-391445,139.76487425,32.47076906,3.6148
-6425,-391445,139.76498064,32.47076912,3.9695
-6415,-391445,139.76508702,32.47076918,3.2649
-7345,-391455,139.75519325,32.47067324,0.1258
-6435,-391455,139.76487432,32.47067888,0.0942
-6425,-391455,139.76498071,32.47067893,0.3671
-6415,-391455,139.76508709,32.47067899,1.3376
-6405,-391455,139.76519348,32.47067905,2.8292
-6395,-391455,139.76529986,32.47067911,3.4333
-6385,-391455,139.76540625,32.47067917,3.8903
-6375,-391455,139.76551263,32.47067922,3.8615
-6365,-391455,139.76561902,32.47067928,4.3130
-7345,-391465,139.75519333,32.47058306,0.6889
-6405,-391465,139.76519354,32.47058887,0.8633
-6395,-391465,139.76529993,32.47058892,1.7781
-6385,-391465,139.76540631,32.47058898,1.9181
-6375,-391465,139.76551270,32.47058904,2.2824
-6365,-391465,139.76561908,32.47058910,2.8916
-6355,-391465,139.76572547,32.47058915,3.1414
-6345,-391465,139.76583186,32.47058921,3.4013
-7355,-391475,139.75508703,32.47049281,4.2571
-7345,-391475,139.75519341,32.47049287,2.3739
-6345,-391475,139.76583192,32.47049903,0.0227
-6335,-391475,139.76593831,32.47049908,1.7328
