X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-21445,-232785,139.60145132,33.90127018,4.4863
-21145,-232805,139.60469564,33.90109592,4.1009
-21335,-232815,139.60264146,33.90100192,4.5638
-21325,-232815,139.60274958,33.90100213,4.5411
-21315,-232815,139.60285771,33.90100233,4.5184
-21305,-232815,139.60296584,33.90100253,4.4867
-21295,-232815,139.60307397,33.90100273,4.4439
-21285,-232815,139.60318209,33.90100293,4.4234
-21275,-232815,139.60329022,33.90100314,4.4126
-21265,-232815,139.60339835,33.90100334,4.3588
-21255,-232815,139.60350648,33.90100354,4.3533
-21245,-232815,139.60361460,33.90100374,4.3898
-21235,-232815,139.60372273,33.90100394,4.3629
-21225,-232815,139.60383086,33.90100415,4.2913
-21215,-232815,139.60393899,33.90100435,4.2963
-21195,-232815,139.60415524,33.90100475,4.3376
-21185,-232815,139.60426337,33.90100495,4.2931
-21175,-232815,139.60437150,33.90100515,4.2326
-21385,-232825,139.60210106,33.90091075,4.6236
-21355,-232825,139.60242544,33.90091136,4.6375
-21345,-232825,139.60253357,33.90091156,4.5998
-21335,-232825,139.60264170,33.90091176,4.6127
-21325,-232825,139.60274983,33.90091196,4.5744
-21315,-232825,139.60285795,33.90091217,4.5684
-21305,-232825,139.60296608,33.90091237,4.6886
-21295,-232825,139.60307421,33.90091257,4.6164
-21245,-232825,139.60361485,33.90091358,4.4397
-21235,-232825,139.60372297,33.90091378,4.3288
-21225,-232825,139.60383110,33.90091398,4.3352
-21215,-232825,139.60393923,33.90091418,4.3354
-21205,-232825,139.60404736,33.90091439,4.3623
-21195,-232825,139.60415548,33.90091459,4.3934
-21185,-232825,139.60426361,33.90091479,4.3036
-21175,-232825,139.60437174,33.90091499,4.2655
-21165,-232825,139.60447987,33.90091519,4.2735
-21125,-232825,139.60491238,33.90091599,4.0997
-21115,-232825,139.60502050,33.90091619,4.0423
-21545,-232835,139.60037127,33.90081733,4.4721
-21475,-232835,139.60112816,33.90081875,4.6136
-21465,-232835,139.60123629,33.90081896,4.6332
-21455,-232835,139.60134441,33.90081916,4.6411
-21445,-232835,139.60145254,33.90081937,4.6333
-21435,-232835,139.60156067,33.90081957,4.6531
-21425,-232835,139.60166880,33.90081977,4.6897
-21415,-232835,139.60177692,33.90081998,4.6843
-21405,-232835,139.60188505,33.90082018,4.6466
-21395,-232835,139.60199318,33.90082038,4.6548
-21385,-232835,139.60210131,33.90082058,4.6491
-21375,-232835,139.60220943,33.90082079,4.6401
-21365,-232835,139.60231756,33.90082099,4.6603
-21355,-232835,139.60242569,33.90082119,4.7486
-21345,-232835,139.60253381,33.90082140,4.7210
-21335,-232835,139.60264194,33.90082160,4.7713
-21205,-232835,139.60404760,33.90082422,4.4296
-21195,-232835,139.60415573,33.90082442,4.5257
-21175,-232835,139.60437198,33.90082483,4.4304
-21165,-232835,139.60448011,33.90082503,4.3771
-21135,-232835,139.60480449,33.90082563,4.0430
-21125,-232835,139.60491262,33.90082583,4.0589
-21115,-232835,139.60502074,33.90082603,4.0495
-21105,-232835,139.60512887,33.90082623,4.0286
-21095,-232835,139.60523700,33.90082643,4.0116
-21065,-232835,139.60556138,33.90082703,4.0679
-21555,-232845,139.60026339,33.90072696,4.5464
-21545,-232845,139.60037151,33.90072716,4.5003
-21535,-232845,139.60047964,33.90072737,4.4959
-21525,-232845,139.60058777,33.90072757,4.5374
-21515,-232845,139.60069589,33.90072778,4.6234
-21505,-232845,139.60080402,33.90072798,4.6617
-21495,-232845,139.60091215,33.90072818,4.6592
-21485,-232845,139.60102028,33.90072839,4.6396
-21475,-232845,139.60112840,33.90072859,4.6511
-21465,-232845,139.60123653,33.90072879,4.6950
-21455,-232845,139.60134466,33.90072900,4.6976
-21445,-232845,139.60145279,33.90072920,4.6999
-21425,-232845,139.60166904,33.90072961,4.6614
-21415,-232845,139.60177717,33.90072981,4.6807
-21095,-232845,139.60523724,33.90073627,4.2512
-21085,-232845,139.60534537,33.90073647,4.1482
-21075,-232845,139.60545349,33.90073667,4.1766
-21065,-232845,139.60556162,33.90073687,4.1657
-21055,-232845,139.60566975,33.90073707,4.1110
-21555,-232855,139.60026363,33.90063679,4.6183
-21545,-232855,139.60037176,33.90063700,4.5463
-21535,-232855,139.60047988,33.90063720,4.5722
-21465,-232855,139.60123677,33.90063863,4.7385
-21085,-232855,139.60534561,33.90064630,4.2642
-21075,-232855,139.60545373,33.90064650,4.2890
-21065,-232855,139.60556186,33.90064670,4.2334
-21055,-232855,139.60566999,33.90064690,4.1556
-21575,-232865,139.60004762,33.90054622,4.7237
-21565,-232865,139.60015575,33.90054643,4.6960
-21555,-232865,139.60026388,33.90054663,4.6959
-21075,-232865,139.60545397,33.90055634,4.2817
-21065,-232865,139.60556210,33.90055654,4.2891
-21055,-232865,139.60567023,33.90055674,4.1631
-21045,-232865,139.60577835,33.90055694,4.0943
-21035,-232865,139.60588648,33.90055714,4.0973
-21025,-232865,139.60599461,33.90055734,4.0941
-21585,-232875,139.59993974,33.90045585,4.7945
-21575,-232875,139.60004787,33.90045606,4.8092
-21565,-232875,139.60015599,33.90045626,4.9762
-21055,-232875,139.60567047,33.90046658,4.1459
-21045,-232875,139.60577859,33.90046678,4.1353
-21035,-232875,139.60588672,33.90046698,4.1136
-21025,-232875,139.60599485,33.90046718,4.1232
-21595,-232885,139.59983186,33.90036549,4.8062
-21585,-232885,139.59993999,33.90036569,4.8598
-21575,-232885,139.60004811,33.90036590,4.8945
-21035,-232885,139.60588696,33.90037682,4.3600
-21025,-232885,139.60599509,33.90037701,4.1251
-21015,-232885,139.60610321,33.90037721,4.1662
-21005,-232885,139.60621134,33.90037741,4.2422
-21615,-232895,139.59961585,33.90027491,4.7621
-21605,-232895,139.59972398,33.90027512,4.8326
-21595,-232895,139.59983211,33.90027532,4.8788
-21585,-232895,139.59994023,33.90027553,4.8838
-21015,-232895,139.60610345,33.90028705,4.3635
-21005,-232895,139.60621158,33.90028725,4.5028
-20995,-232895,139.60631971,33.90028745,4.3624
-20985,-232895,139.60642783,33.90028765,4.2747
-21625,-232905,139.59950797,33.90018455,4.8096
-21615,-232905,139.59961610,33.90018475,4.7802
-21605,-232905,139.59972422,33.90018496,4.8202
-21595,-232905,139.59983235,33.90018516,4.8823
-20995,-232905,139.60631995,33.90019729,4.5905
-20985,-232905,139.60642807,33.90019749,4.3728
-20975,-232905,139.60653620,33.90019769,4.3859
-21645,-232915,139.59929196,33.90009397,4.8613
-21635,-232915,139.59940009,33.90009418,4.8116
-21625,-232915,139.59950822,33.90009438,4.8367
-21615,-232915,139.59961634,33.90009459,4.8283
-20995,-232915,139.60632018,33.90010712,4.5660
-20985,-232915,139.60642831,33.90010732,4.4646
-20975,-232915,139.60653644,33.90010752,4.5113
-20965,-232915,139.60664456,33.90010772,4.5371
-21985,-232925,139.59561592,33.89999677,4.5034
-21675,-232925,139.59896783,33.90000319,4.8644
-21665,-232925,139.59907596,33.90000340,4.8626
-21655,-232925,139.59918408,33.90000360,4.9116
-21645,-232925,139.59929221,33.90000381,4.9702
-20975,-232925,139.60653668,33.90001736,4.8041
-20965,-232925,139.60664480,33.90001756,4.6432
-20955,-232925,139.60675293,33.90001776,4.6208
-21705,-232935,139.59864370,33.89991241,4.9148
-21695,-232935,139.59875183,33.89991262,4.8744
-21685,-232935,139.59885995,33.89991282,4.9047
-21675,-232935,139.59896808,33.89991303,4.9270
-20965,-232935,139.60664504,33.89992740,4.8563
-20955,-232935,139.60675317,33.89992759,4.6620
-20945,-232935,139.60686129,33.89992779,4.6228
-21755,-232945,139.59810332,33.89982122,4.9736
-21745,-232945,139.59821144,33.89982143,5.0182
-21735,-232945,139.59831957,33.89982163,5.0312
-21725,-232945,139.59842770,33.89982184,5.0270
-21715,-232945,139.59853582,33.89982204,4.9989
-21705,-232945,139.59864395,33.89982225,4.9743
-21695,-232945,139.59875207,33.89982246,4.9327
-20945,-232945,139.60686153,33.89983763,4.7428
-20935,-232945,139.60696966,33.89983783,4.6651
-20925,-232945,139.60707778,33.89983803,4.7624
-21785,-232955,139.59777919,33.89973044,4.9043
-21775,-232955,139.59788731,33.89973064,4.9473
-21765,-232955,139.59799544,33.89973085,4.9641
-21755,-232955,139.59810356,33.89973106,5.0026
-21745,-232955,139.59821169,33.89973126,5.0283
-21735,-232955,139.59831982,33.89973147,5.0250
-20925,-232955,139.60707802,33.89974787,5.0158
-21795,-232965,139.59767131,33.89964007,4.9062
-21785,-232965,139.59777943,33.89964027,4.9919
-21775,-232965,139.59788756,33.89964048,5.0097
-21765,-232965,139.59799569,33.89964069,4.9811
-20925,-232965,139.60707826,33.89965770,5.4085
-20915,-232965,139.60718639,33.89965790,4.9387
-20905,-232965,139.60729451,33.89965810,5.0036
-21825,-232975,139.59734718,33.89954928,4.7342
-21815,-232975,139.59745531,33.89954949,4.8134
-21805,-232975,139.59756343,33.89954970,4.8648
-21795,-232975,139.59767156,33.89954990,4.9583
-21785,-232975,139.59777968,33.89955011,5.0514
-20905,-232975,139.60729475,33.89956794,5.2284
-20895,-232975,139.60740288,33.89956813,5.1763
-20885,-232975,139.60751100,33.89956833,5.2013
-21895,-232985,139.59659055,33.89945767,5.1319
-21885,-232985,139.59669867,33.89945788,5.1229
-21875,-232985,139.59680680,33.89945808,5.0177
-21865,-232985,139.59691493,33.89945829,4.9942
-21855,-232985,139.59702305,33.89945850,4.8881
-21845,-232985,139.59713118,33.89945871,4.8438
-21835,-232985,139.59723930,33.89945891,4.8918
-21825,-232985,139.59734743,33.89945912,4.8719
-21815,-232985,139.59745555,33.89945933,4.9896
-21805,-232985,139.59756368,33.89945953,4.8663
-20895,-232985,139.60740311,33.89947797,5.2765
-20885,-232985,139.60751124,33.89947817,5.2477
-20875,-232985,139.60761937,33.89947837,5.2585
-21905,-232995,139.59648267,33.89936730,5.2680
-21895,-232995,139.59659080,33.89936750,5.3339
-21885,-232995,139.59669892,33.89936771,5.2481
-21875,-232995,139.59680705,33.89936792,5.1655
-21865,-232995,139.59691517,33.89936813,5.2883
-21855,-232995,139.59702330,33.89936834,5.0266
-21845,-232995,139.59713143,33.89936854,4.9205
-21835,-232995,139.59723955,33.89936875,4.9560
-21825,-232995,139.59734768,33.89936896,4.9956
-20885,-232995,139.60751148,33.89938801,5.3341
-20875,-232995,139.60761960,33.89938821,5.3586
-20865,-232995,139.60772773,33.89938840,5.2956
