X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
11905,79455,142.11965775,26.71716609,0.2642
11915,79455,142.11975826,26.71716600,0.6253
11925,79455,142.11985877,26.71716592,1.1982
12235,79455,142.12297459,26.71716325,2.2300
12245,79455,142.12307510,26.71716317,2.2519
12305,79455,142.12367816,26.71716264,2.1839
11895,79445,142.11955715,26.71707591,0.0001
12235,79445,142.12297449,26.71707299,1.4166
12245,79445,142.12307500,26.71707290,2.1270
12285,79445,142.12347704,26.71707255,2.1891
12295,79445,142.12357755,26.71707247,2.1910
11895,79435,142.11955705,26.71698565,0.4485
11925,79435,142.11985858,26.71698539,1.5602
11945,79435,142.12005960,26.71698522,2.2594
12275,79435,142.12337644,26.71698238,0.3118
12285,79435,142.12347695,26.71698229,2.2171
12295,79435,142.12357746,26.71698220,2.2233
12305,79435,142.12367797,26.71698212,2.2120
11895,79425,142.11955696,26.71689539,1.0556
11905,79425,142.11965747,26.71689530,0.1520
11915,79425,142.11975798,26.71689522,0.5061
11925,79425,142.11985849,26.71689513,1.3645
11945,79425,142.12005951,26.71689496,2.2649
12285,79425,142.12347685,26.71689203,2.2647
12295,79425,142.12357736,26.71689194,2.2552
11895,79415,142.11955686,26.71680512,1.2953
11905,79415,142.11965737,26.71680504,1.3343
12285,79415,142.12347675,26.71680177,2.2955
12295,79415,142.12357726,26.71680168,2.2726
12275,79405,142.12337615,26.71671159,1.7677
12285,79405,142.12347665,26.71671151,2.3122
12125,79395,142.12186840,26.71662263,3.2571
12275,79395,142.12337605,26.71662133,1.6524
12285,79395,142.12347656,26.71662124,2.3095
12115,79385,142.12176779,26.71653246,0.0089
12235,79385,142.12297391,26.71653142,2.8391
12265,79385,142.12327544,26.71653116,1.5580
12275,79385,142.12337595,26.71653107,2.3342
12225,79375,142.12287330,26.71644124,2.5898
12235,79375,142.12297381,26.71644116,2.6921
12265,79375,142.12327534,26.71644089,1.5453
12225,79365,142.12287321,26.71635098,2.5643
12235,79365,142.12297372,26.71635089,2.5605
12255,79365,142.12317474,26.71635072,0.8708
12225,79355,142.12287311,26.71626072,2.5306
12235,79355,142.12297362,26.71626063,2.3054
12245,79355,142.12307413,26.71626054,2.2314
12205,79345,142.12267200,26.71617063,1.9684
12225,79345,142.12287301,26.71617046,2.2982
12075,79335,142.12136528,26.71608149,1.6517
12195,79335,142.12257139,26.71608045,2.3566
11925,79325,142.11985754,26.71599251,1.7228
11925,79315,142.11985745,26.71590225,1.6010
12075,79315,142.12136509,26.71590097,0.0523
12165,79315,142.12226967,26.71590019,1.1368
