X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
11905,79455,142.11965775,26.71716609,1.1110
11915,79455,142.11975826,26.71716600,1.1012
11925,79455,142.11985877,26.71716592,2.3959
12225,79455,142.12287408,26.71716334,0.4026
12235,79455,142.12297459,26.71716325,3.4237
12245,79455,142.12307510,26.71716317,3.4420
12305,79455,142.12367816,26.71716264,3.5132
11895,79445,142.11955715,26.71707591,1.4731
11905,79445,142.11965766,26.71707583,0.8932
11915,79445,142.11975817,26.71707574,0.2357
12235,79445,142.12297449,26.71707299,2.5617
12245,79445,142.12307500,26.71707290,3.2708
12285,79445,142.12347704,26.71707255,3.4896
12295,79445,142.12357755,26.71707247,3.5175
11895,79435,142.11955705,26.71698565,2.4612
11905,79435,142.11965756,26.71698556,1.1984
11915,79435,142.11975807,26.71698548,0.8522
11925,79435,142.11985858,26.71698539,2.5270
11945,79435,142.12005960,26.71698522,3.3113
12265,79435,142.12327593,26.71698247,0.8645
12275,79435,142.12337644,26.71698238,1.6078
12285,79435,142.12347695,26.71698229,3.5882
12295,79435,142.12357746,26.71698220,3.6112
12305,79435,142.12367797,26.71698212,3.6217
11895,79425,142.11955696,26.71689539,3.0491
11905,79425,142.11965747,26.71689530,2.0976
11915,79425,142.11975798,26.71689522,2.2168
11925,79425,142.11985849,26.71689513,2.4151
11945,79425,142.12005951,26.71689496,3.3265
12275,79425,142.12337634,26.71689212,1.2145
12285,79425,142.12347685,26.71689203,3.7164
12295,79425,142.12357736,26.71689194,3.7019
11895,79415,142.11955686,26.71680512,3.3552
11905,79415,142.11965737,26.71680504,3.1211
12275,79415,142.12337624,26.71680186,0.7615
12285,79415,142.12347675,26.71680177,3.7972
12295,79415,142.12357726,26.71680168,3.7688
12275,79405,142.12337615,26.71671159,3.2806
12285,79405,142.12347665,26.71671151,3.8349
12125,79395,142.12186840,26.71662263,4.3429
12265,79395,142.12327554,26.71662142,1.0324
12275,79395,142.12337605,26.71662133,3.1766
12285,79395,142.12347656,26.71662124,3.8487
12105,79385,142.12166728,26.71653254,1.0131
12115,79385,142.12176779,26.71653246,1.3918
12125,79385,142.12186830,26.71653237,0.7206
12235,79385,142.12297391,26.71653142,4.0792
12265,79385,142.12327544,26.71653116,3.1154
12275,79385,142.12337595,26.71653107,3.8680
12125,79375,142.12186821,26.71644211,0.2314
12225,79375,142.12287330,26.71644124,4.0320
12235,79375,142.12297381,26.71644116,4.0369
12255,79375,142.12317483,26.71644098,0.6091
12265,79375,142.12327534,26.71644089,3.0548
12225,79365,142.12287321,26.71635098,4.0348
12235,79365,142.12297372,26.71635089,3.9901
12245,79365,142.12307423,26.71635081,0.7027
12255,79365,142.12317474,26.71635072,2.3308
12215,79355,142.12277260,26.71626080,0.3835
12225,79355,142.12287311,26.71626072,4.0188
12235,79355,142.12297362,26.71626063,3.7854
