X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-43235,-133115,139.36082932,34.79916576,1.9628
-43225,-133115,139.36093860,34.79916618,1.9741
-43265,-133125,139.36050198,34.79907434,2.0022
-43255,-133125,139.36061127,34.79907476,1.9976
-43245,-133125,139.36072055,34.79907519,1.9808
-43235,-133125,139.36082983,34.79907561,1.9772
-43225,-133125,139.36093912,34.79907604,1.9775
-43215,-133125,139.36104840,34.79907646,2.0255
-43205,-133125,139.36115769,34.79907689,2.0797
-43195,-133125,139.36126697,34.79907731,2.1291
-43185,-133125,139.36137625,34.79907773,2.1707
-43175,-133125,139.36148554,34.79907816,2.2086
-43265,-133135,139.36050250,34.79898419,2.0127
-43255,-133135,139.36061178,34.79898462,2.0194
-43245,-133135,139.36072106,34.79898504,2.0023
-43185,-133135,139.36137677,34.79898759,2.3186
-43175,-133135,139.36148605,34.79898801,2.2396
-43165,-133135,139.36159533,34.79898843,2.2583
-43265,-133145,139.36050301,34.79889404,2.0389
-43145,-133145,139.36181442,34.79889913,2.2627
-43135,-133145,139.36192370,34.79889956,2.2504
-43125,-133145,139.36203298,34.79889998,2.2699
-43275,-133155,139.36039424,34.79880347,2.1072
-43125,-133155,139.36203350,34.79880983,2.2962
-43115,-133155,139.36214278,34.79881026,2.3311
-43285,-133165,139.36028547,34.79871290,2.1599
-43275,-133165,139.36039476,34.79871333,2.1543
-43105,-133165,139.36225258,34.79872053,2.4122
-43095,-133165,139.36236186,34.79872095,2.3766
-43085,-133165,139.36247114,34.79872138,2.3269
-43075,-133165,139.36258043,34.79872180,2.3230
-43065,-133165,139.36268971,34.79872222,2.2925
-43285,-133175,139.36028599,34.79862275,2.2103
-43275,-133175,139.36039527,34.79862318,2.2405
-43085,-133175,139.36247166,34.79863123,2.3424
-43075,-133175,139.36258094,34.79863165,2.3410
-43065,-133175,139.36269022,34.79863207,2.3129
-43275,-133185,139.36039579,34.79853303,2.3697
-43055,-133185,139.36280002,34.79854235,2.2625
-43045,-133185,139.36290930,34.79854277,2.2635
-43035,-133185,139.36301859,34.79854319,2.2545
-43285,-133195,139.36028702,34.79844246,2.2923
-43275,-133195,139.36039630,34.79844288,2.3428
