X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-50615,-173965,139.28261585,34.43056773,8.9888
-50585,-173965,139.28294225,34.43056920,3.0893
-50945,-173975,139.27902602,34.43046136,9.7832
-50795,-173975,139.28065803,34.43046874,4.8972
-50785,-173975,139.28076683,34.43046923,9.2040
-50775,-173975,139.28087563,34.43046973,10.9878
-50765,-173975,139.28098443,34.43047022,10.4046
-50755,-173975,139.28109323,34.43047071,9.1715
-50745,-173975,139.28120204,34.43047120,8.5814
-50655,-173975,139.28218124,34.43047562,1.8311
-50645,-173975,139.28229004,34.43047611,4.0963
-50635,-173975,139.28239884,34.43047660,5.5204
-50625,-173975,139.28250764,34.43047709,4.5974
-50615,-173975,139.28261644,34.43047758,8.6241
-50605,-173975,139.28272524,34.43047807,9.9386
-50945,-173985,139.27902662,34.43037121,9.1087
-50775,-173985,139.28087623,34.43037957,4.8336
-50765,-173985,139.28098503,34.43038007,8.0539
-50755,-173985,139.28109383,34.43038056,7.1607
-50615,-173985,139.28261703,34.43038743,0.1856
-50605,-173985,139.28272584,34.43038792,2.5243
-50935,-174005,139.27913661,34.43019140,0.5192
-50935,-174015,139.27913720,34.43010124,6.5811
-50575,-174015,139.28305401,34.43011893,2.9142
-50565,-174015,139.28316281,34.43011942,8.3732
-50925,-174025,139.27924660,34.43001159,1.2545
-50575,-174025,139.28305460,34.43002878,4.8979
-50565,-174025,139.28316340,34.43002927,7.8945
-50925,-174035,139.27924719,34.42992143,10.2275
-50575,-174035,139.28305519,34.42993863,2.9120
-50565,-174035,139.28316399,34.42993912,6.8562
-50555,-174035,139.28327279,34.42993961,7.5197
-50915,-174045,139.27935659,34.42983177,7.1188
-50565,-174045,139.28316458,34.42984897,5.0256
-50555,-174045,139.28327338,34.42984945,8.7476
-50905,-174055,139.27946598,34.42974212,9.1095
-50565,-174055,139.28316517,34.42975881,2.9470
-50555,-174055,139.28327397,34.42975930,6.6324
-50895,-174065,139.27957538,34.42965246,5.7231
-50565,-174065,139.28316576,34.42966866,0.1790
-50555,-174065,139.28327456,34.42966915,5.1900
-50545,-174065,139.28338336,34.42966964,6.2816
-50885,-174075,139.27968477,34.42956280,2.6079
-50555,-174075,139.28327515,34.42957900,3.9143
-50545,-174075,139.28338395,34.42957949,6.3557
-50555,-174085,139.28327574,34.42948885,2.3019
-50545,-174085,139.28338454,34.42948934,4.7586
-50535,-174085,139.28349334,34.42948983,7.4306
-50545,-174095,139.28338513,34.42939919,4.2845
-50535,-174095,139.28349393,34.42939967,6.8893
-50795,-174105,139.28066575,34.42929677,2.5159
-50545,-174105,139.28338572,34.42930903,2.8192
-50535,-174105,139.28349452,34.42930952,5.4360
-50795,-174115,139.28066634,34.42920662,7.5818
-50535,-174115,139.28349511,34.42921937,0.6107
-50525,-174115,139.28360391,34.42921986,5.0821
-50515,-174115,139.28371271,34.42922035,7.8604
-50785,-174125,139.28077573,34.42911696,2.8385
-50535,-174125,139.28349570,34.42912922,0.7996
-50525,-174125,139.28360450,34.42912971,5.7567
-50515,-174125,139.28371330,34.42913020,9.8001
-50785,-174135,139.28077632,34.42902681,6.3113
-50535,-174135,139.28349629,34.42903907,0.0098
-50525,-174135,139.28360509,34.42903956,7.4514
-50515,-174135,139.28371389,34.42904005,10.0646
-50805,-174145,139.28055932,34.42893567,10.4591
-50795,-174145,139.28066812,34.42893617,0.8324
-50535,-174145,139.28349688,34.42894892,2.0951
-50525,-174145,139.28360568,34.42894941,8.4329
-50515,-174145,139.28371448,34.42894989,10.6496
-50795,-174155,139.28066871,34.42884601,0.9503
-50535,-174155,139.28349747,34.42885876,0.0006
-50525,-174155,139.28360627,34.42885925,8.1223
-50515,-174155,139.28371507,34.42885974,10.6482
-50785,-174165,139.28077810,34.42875635,1.7082
-50525,-174165,139.28360686,34.42876910,7.0972
-50515,-174165,139.28371566,34.42876959,9.9675
-50505,-174165,139.28382446,34.42877008,10.5676
-50405,-174165,139.28491245,34.42877496,0.0002
-50315,-174165,139.28589163,34.42877935,1.0054
-50305,-174165,139.28600043,34.42877984,7.4681
-50785,-174175,139.28077870,34.42866620,10.0342
-50515,-174175,139.28371625,34.42867944,5.7418
-50505,-174175,139.28382505,34.42867993,8.3321
-50495,-174175,139.28393385,34.42868042,11.4237
-50785,-174185,139.28077929,34.42857605,12.0171
-50495,-174185,139.28393444,34.42859027,9.3799
-50795,-174195,139.28067109,34.42848541,13.9793
-50785,-174195,139.28077988,34.42848590,10.2114
-50495,-174195,139.28393503,34.42850011,6.8708
-50485,-174195,139.28404383,34.42850060,10.7364
-50475,-174195,139.28415262,34.42850109,9.9855
-50795,-174205,139.28067168,34.42839526,13.0988
-50785,-174205,139.28078048,34.42839575,1.6715
-50485,-174205,139.28404442,34.42841045,5.1040
-50475,-174205,139.28415321,34.42841094,8.8470
-50795,-174215,139.28067227,34.42830510,12.3460
-50785,-174215,139.28078107,34.42830560,1.7952
-50795,-174225,139.28067287,34.42821495,7.6493
-50235,-174225,139.28676554,34.42824233,2.5309
-50805,-174235,139.28056466,34.42812431,12.1601
-50795,-174235,139.28067346,34.42812480,6.6110
-50805,-174245,139.28056526,34.42803416,11.2053
-50795,-174245,139.28067405,34.42803465,5.0461
-50815,-174255,139.28045705,34.42794351,11.4005
-50805,-174255,139.28056585,34.42794401,11.6962
-50795,-174255,139.28067465,34.42794450,6.2433
-50215,-174255,139.28698490,34.42797285,5.9833
-50815,-174265,139.28045765,34.42785336,12.2947
-50805,-174265,139.28056644,34.42785385,7.2839
-50175,-174265,139.28742067,34.42788464,1.0565
-50165,-174265,139.28752947,34.42788513,6.0489
-50815,-174275,139.28045824,34.42776321,5.4742
-50155,-174275,139.28763885,34.42779546,2.7251
-50805,-174285,139.28056763,34.42767355,9.3211
-50145,-174285,139.28774824,34.42770580,3.4422
-50795,-174295,139.28067702,34.42758389,10.4914
-50145,-174295,139.28774882,34.42761564,0.0003
-50135,-174295,139.28785762,34.42761613,4.0570
-50795,-174305,139.28067761,34.42749374,12.0410
-50785,-174305,139.28078641,34.42749423,7.6836
-50135,-174305,139.28785820,34.42752598,0.7552
-50805,-174315,139.28056941,34.42740310,12.7327
-50795,-174315,139.28067821,34.42740359,11.0772
-50785,-174315,139.28078700,34.42740408,2.8002
-50115,-174315,139.28807638,34.42743680,4.0633
-50805,-174325,139.28057000,34.42731294,13.0566
-50795,-174325,139.28067880,34.42731344,11.3787
-50105,-174325,139.28818576,34.42734713,2.2460
-50805,-174335,139.28057060,34.42722279,11.3082
-50795,-174335,139.28067939,34.42722328,10.3668
-50805,-174345,139.28057119,34.42713264,9.2740
-50795,-174345,139.28067999,34.42713313,10.6846
-50805,-174355,139.28057178,34.42704249,13.2269
-50795,-174355,139.28068058,34.42704298,12.0863
-50785,-174355,139.28078938,34.42704347,6.1069
-50795,-174365,139.28068117,34.42695283,14.4141
-50785,-174365,139.28078997,34.42695332,9.6650
-50775,-174365,139.28089877,34.42695381,0.2632
-50085,-174365,139.28840570,34.42698749,0.0009
-50795,-174375,139.28068177,34.42686268,14.9903
-50785,-174375,139.28079056,34.42686317,9.9953
-50775,-174375,139.28089936,34.42686366,5.7294
-50075,-174375,139.28851508,34.42689782,4.9944
-50785,-174385,139.28079116,34.42677302,14.0411
-50775,-174385,139.28089995,34.42677351,10.2057
-50075,-174385,139.28851566,34.42680767,2.6926
-50775,-174395,139.28090054,34.42668336,11.9524
-50075,-174395,139.28851625,34.42671752,3.6507
-50775,-174405,139.28090114,34.42659321,14.1875
-50765,-174405,139.28100993,34.42659370,9.2350
-50775,-174415,139.28090173,34.42650305,15.3349
-50765,-174415,139.28101053,34.42650355,13.6687
-50755,-174415,139.28111932,34.42650404,6.7939
-50775,-174425,139.28090232,34.42641290,15.3191
-50765,-174425,139.28101112,34.42641339,14.3251
-50755,-174425,139.28111991,34.42641389,11.6714
-50745,-174425,139.28122871,34.42641438,5.4206
-50765,-174435,139.28101171,34.42632324,14.8404
-50755,-174435,139.28112051,34.42632373,12.1410
-50745,-174435,139.28122930,34.42632423,9.9233
-50765,-174445,139.28101230,34.42623309,15.2960
-50755,-174445,139.28112110,34.42623358,13.6209
-50745,-174445,139.28122989,34.42623407,13.4585
-50735,-174445,139.28133869,34.42623456,4.9709
-50755,-174455,139.28112169,34.42614343,14.5154
-50745,-174455,139.28123049,34.42614392,15.4195
-50735,-174455,139.28133928,34.42614441,11.4272
-50085,-174455,139.28841096,34.42617613,1.9490
-50755,-174465,139.28112229,34.42605328,14.7716
-50745,-174465,139.28123108,34.42605377,16.0216
-50735,-174465,139.28133988,34.42605426,12.3085
-50085,-174465,139.28841155,34.42608597,7.7334
-50735,-174475,139.28134047,34.42596411,15.2030
-50725,-174475,139.28144926,34.42596460,3.8517
-50735,-174485,139.28134106,34.42587396,15.5325
-50725,-174485,139.28144985,34.42587445,11.8281
-50715,-174485,139.28155865,34.42587494,7.3548
-50705,-174485,139.28166744,34.42587543,2.8392
-50735,-174495,139.28134165,34.42578381,15.5723
-50725,-174495,139.28145045,34.42578430,14.7695
-50715,-174495,139.28155924,34.42578479,12.4402
-50705,-174495,139.28166804,34.42578528,2.2030
-50685,-174495,139.28188563,34.42578626,0.0046
-50675,-174495,139.28199442,34.42578675,1.2849
-50725,-174505,139.28145104,34.42569415,15.4768
-50715,-174505,139.28155983,34.42569464,13.1819
-50705,-174505,139.28166863,34.42569513,0.2057
-50695,-174505,139.28177742,34.42569562,1.2730
-50685,-174505,139.28188622,34.42569611,4.0630
-50675,-174505,139.28199501,34.42569660,3.1966
-50725,-174515,139.28145163,34.42560399,15.6281
-50715,-174515,139.28156043,34.42560448,14.0985
-50705,-174515,139.28166922,34.42560498,4.4072
-50695,-174515,139.28177802,34.42560547,5.9564
-50685,-174515,139.28188681,34.42560596,5.2471
-50675,-174515,139.28199560,34.42560645,0.7476
-50725,-174525,139.28145222,34.42551384,15.7596
-50715,-174525,139.28156102,34.42551433,15.2520
-50705,-174525,139.28166981,34.42551482,13.6765
-50695,-174525,139.28177861,34.42551531,10.4877
-50685,-174525,139.28188740,34.42551581,2.8287
-50675,-174525,139.28199620,34.42551630,0.0283
-50665,-174525,139.28210499,34.42551679,0.0000
-50655,-174525,139.28221378,34.42551728,0.2674
-50725,-174535,139.28145282,34.42542369,16.5231
-50715,-174535,139.28156161,34.42542418,15.9412
-50705,-174535,139.28167041,34.42542467,13.7960
-50695,-174535,139.28177920,34.42542516,6.7925
-50685,-174535,139.28188799,34.42542565,3.3032
-50675,-174535,139.28199679,34.42542614,1.6069
-50665,-174535,139.28210558,34.42542663,3.8859
-50655,-174535,139.28221438,34.42542712,1.4797
-50725,-174545,139.28145341,34.42533354,16.8374
-50715,-174545,139.28156220,34.42533403,15.7910
-50705,-174545,139.28167100,34.42533452,14.3541
-50695,-174545,139.28177979,34.42533501,10.1122
-50685,-174545,139.28188859,34.42533550,4.9102
-50675,-174545,139.28199738,34.42533599,4.7313
-50665,-174545,139.28210617,34.42533648,5.8489
-50655,-174545,139.28221497,34.42533697,2.1789
-50645,-174545,139.28232376,34.42533746,0.7306
-50635,-174545,139.28243256,34.42533795,0.3427
-50715,-174555,139.28156280,34.42524388,16.2325
-50705,-174555,139.28167159,34.42524437,15.2351
-50695,-174555,139.28178038,34.42524486,13.0911
-50685,-174555,139.28188918,34.42524535,9.4501
-50675,-174555,139.28199797,34.42524584,7.5016
-50665,-174555,139.28210677,34.42524633,3.8676
-50655,-174555,139.28221556,34.42524682,2.3527
-50645,-174555,139.28232435,34.42524731,2.0438
-50635,-174555,139.28243315,34.42524780,1.1030
-50715,-174565,139.28156339,34.42515373,17.1481
-50705,-174565,139.28167218,34.42515422,16.1315
-50695,-174565,139.28178098,34.42515471,14.5271
-50685,-174565,139.28188977,34.42515520,11.9672
-50675,-174565,139.28199856,34.42515569,8.1346
-50665,-174565,139.28210736,34.42515618,5.5331
-50655,-174565,139.28221615,34.42515667,5.0282
-50645,-174565,139.28232494,34.42515716,3.1078
-50635,-174565,139.28243374,34.42515765,1.4095
-50625,-174565,139.28254253,34.42515814,0.7498
-50615,-174565,139.28265133,34.42515863,0.5239
-50605,-174565,139.28276012,34.42515912,0.4318
-50705,-174575,139.28167277,34.42506407,16.6624
-50695,-174575,139.28178157,34.42506456,14.7675
-50685,-174575,139.28189036,34.42506505,11.6426
-50675,-174575,139.28199915,34.42506554,8.0298
-50665,-174575,139.28210795,34.42506603,6.7891
-50655,-174575,139.28221674,34.42506652,5.4411
-50645,-174575,139.28232554,34.42506701,4.3632
-50635,-174575,139.28243433,34.42506750,3.4790
-50625,-174575,139.28254312,34.42506799,3.3887
-50615,-174575,139.28265192,34.42506848,2.8894
-50605,-174575,139.28276071,34.42506897,0.9924
-50705,-174585,139.28167337,34.42497391,16.5300
-50695,-174585,139.28178216,34.42497440,14.6811
-50685,-174585,139.28189095,34.42497489,11.3963
-50675,-174585,139.28199975,34.42497539,7.5987
-50665,-174585,139.28210854,34.42497588,6.9968
-50655,-174585,139.28221733,34.42497637,5.7858
-50645,-174585,139.28232613,34.42497686,5.0655
-50635,-174585,139.28243492,34.42497735,4.8289
-50625,-174585,139.28254371,34.42497784,3.8535
-50615,-174585,139.28265251,34.42497833,2.3256
-50605,-174585,139.28276130,34.42497882,0.3560
-50705,-174595,139.28167396,34.42488376,16.6729
-50695,-174595,139.28178275,34.42488425,15.3441
-50685,-174595,139.28189155,34.42488474,12.6202
-50675,-174595,139.28200034,34.42488523,7.8568
-50665,-174595,139.28210913,34.42488572,7.0562
-50655,-174595,139.28221793,34.42488621,5.8494
-50645,-174595,139.28232672,34.42488670,5.1480
-50635,-174595,139.28243551,34.42488719,5.1694
-50625,-174595,139.28254431,34.42488768,4.2962
-50615,-174595,139.28265310,34.42488817,2.2983
-50605,-174595,139.28276189,34.42488866,0.1424
-50705,-174605,139.28167455,34.42479361,17.2854
-50695,-174605,139.28178334,34.42479410,15.9863
-50685,-174605,139.28189214,34.42479459,13.7711
-50675,-174605,139.28200093,34.42479508,8.6012
-50665,-174605,139.28210972,34.42479557,7.0185
-50655,-174605,139.28221852,34.42479606,6.0396
-50645,-174605,139.28232731,34.42479655,5.2736
-50635,-174605,139.28243610,34.42479704,5.2984
-50625,-174605,139.28254490,34.42479753,4.5842
-50615,-174605,139.28265369,34.42479802,2.4859
-50605,-174605,139.28276248,34.42479851,0.0851
-50705,-174615,139.28167514,34.42470346,17.6693
-50695,-174615,139.28178394,34.42470395,16.4312
-50685,-174615,139.28189273,34.42470444,14.1952
-50675,-174615,139.28200152,34.42470493,10.1587
-50665,-174615,139.28211032,34.42470542,6.9891
-50655,-174615,139.28221911,34.42470591,5.8188
-50645,-174615,139.28232790,34.42470640,5.2814
-50635,-174615,139.28243669,34.42470689,5.0730
-50625,-174615,139.28254549,34.42470738,4.1749
-50615,-174615,139.28265428,34.42470787,2.8666
-50605,-174615,139.28276307,34.42470836,1.3757
-50595,-174615,139.28287187,34.42470885,0.2755
-50695,-174625,139.28178453,34.42461380,16.7366
-50685,-174625,139.28189332,34.42461429,14.7274
-50675,-174625,139.28200211,34.42461478,11.6333
-50665,-174625,139.28211091,34.42461527,6.7285
-50655,-174625,139.28221970,34.42461576,6.2984
-50645,-174625,139.28232849,34.42461625,5.6340
-50635,-174625,139.28243729,34.42461674,5.3806
-50625,-174625,139.28254608,34.42461723,4.3968
-50615,-174625,139.28265487,34.42461772,3.2729
-50605,-174625,139.28276367,34.42461821,1.8139
-50595,-174625,139.28287246,34.42461870,0.6664
-50005,-174625,139.28929125,34.42464742,2.5557
-50695,-174635,139.28178512,34.42452365,16.7820
-50685,-174635,139.28189391,34.42452414,15.0431
-50675,-174635,139.28200271,34.42452463,12.2909
-50665,-174635,139.28211150,34.42452512,8.3415
-50655,-174635,139.28222029,34.42452561,6.6592
-50645,-174635,139.28232908,34.42452610,5.7805
-50635,-174635,139.28243788,34.42452659,5.8542
-50625,-174635,139.28254667,34.42452708,4.9299
-50615,-174635,139.28265546,34.42452757,3.8914
-50605,-174635,139.28276426,34.42452806,1.7960
-50595,-174635,139.28287305,34.42452855,0.3782
-50695,-174645,139.28178571,34.42443349,17.0931
-50685,-174645,139.28189451,34.42443398,15.3578
-50675,-174645,139.28200330,34.42443448,13.5591
-50665,-174645,139.28211209,34.42443497,12.1871
-50655,-174645,139.28222088,34.42443546,7.3231
-50645,-174645,139.28232968,34.42443595,5.8899
-50635,-174645,139.28243847,34.42443644,5.9300
-50625,-174645,139.28254726,34.42443693,4.7725
-50615,-174645,139.28265605,34.42443742,3.7675
-50605,-174645,139.28276485,34.42443791,2.2009
-50595,-174645,139.28287364,34.42443840,0.9552
-50695,-174655,139.28178630,34.42434334,16.9972
-50685,-174655,139.28189510,34.42434383,15.6014
-50675,-174655,139.28200389,34.42434432,14.1399
-50665,-174655,139.28211268,34.42434481,13.6643
-50655,-174655,139.28222148,34.42434530,8.0359
-50645,-174655,139.28233027,34.42434579,5.4537
-50635,-174655,139.28243906,34.42434628,4.7067
-50625,-174655,139.28254785,34.42434677,4.0875
-50615,-174655,139.28265665,34.42434726,3.1852
-50605,-174655,139.28276544,34.42434775,1.9579
-50595,-174655,139.28287423,34.42434824,0.7380
-49965,-174655,139.28972818,34.42437890,6.1968
-50695,-174665,139.28178690,34.42425319,17.5165
-50685,-174665,139.28189569,34.42425368,16.0705
-50675,-174665,139.28200448,34.42425417,14.5893
-50665,-174665,139.28211327,34.42425466,13.5389
-50655,-174665,139.28222207,34.42425515,8.0899
-50645,-174665,139.28233086,34.42425564,5.8309
-50635,-174665,139.28243965,34.42425613,5.1136
-50625,-174665,139.28254844,34.42425662,4.3672
-50615,-174665,139.28265724,34.42425711,3.3883
-50605,-174665,139.28276603,34.42425760,2.1046
-50595,-174665,139.28287482,34.42425809,0.9795
-49865,-174665,139.29081669,34.42429358,6.0550
-50695,-174675,139.28178749,34.42416304,17.8144
-50685,-174675,139.28189628,34.42416353,16.7517
-50675,-174675,139.28200507,34.42416402,15.2309
-50665,-174675,139.28211387,34.42416451,12.8304
-50655,-174675,139.28222266,34.42416500,8.2530
-50645,-174675,139.28233145,34.42416549,6.0658
-50635,-174675,139.28244024,34.42416598,5.4867
-50625,-174675,139.28254904,34.42416647,4.5970
-50615,-174675,139.28265783,34.42416696,3.8173
-50605,-174675,139.28276662,34.42416745,2.4236
-50595,-174675,139.28287541,34.42416794,1.1908
-50585,-174675,139.28298421,34.42416843,0.3349
-50575,-174675,139.28309300,34.42416892,0.0399
-49865,-174675,139.29081727,34.42420343,5.0903
-49855,-174675,139.29092606,34.42420391,5.6978
-50695,-174685,139.28178808,34.42407289,18.0109
-50685,-174685,139.28189687,34.42407338,17.0269
-50675,-174685,139.28200567,34.42407387,15.6798
-50665,-174685,139.28211446,34.42407436,11.9305
-50655,-174685,139.28222325,34.42407485,8.5225
-50645,-174685,139.28233204,34.42407534,6.1113
-50635,-174685,139.28244083,34.42407583,5.7559
-50625,-174685,139.28254963,34.42407632,4.9829
-50615,-174685,139.28265842,34.42407681,3.9663
-50605,-174685,139.28276721,34.42407730,2.5932
-50595,-174685,139.28287600,34.42407779,1.6791
-50585,-174685,139.28298480,34.42407828,0.5365
-50575,-174685,139.28309359,34.42407877,0.7227
-50565,-174685,139.28320238,34.42407926,0.3105
-50555,-174685,139.28331117,34.42407975,0.0521
-49865,-174685,139.29081785,34.42411327,0.6186
-49855,-174685,139.29092665,34.42411376,0.4874
-50695,-174695,139.28178867,34.42398274,17.9895
-50685,-174695,139.28189746,34.42398323,16.8235
-50675,-174695,139.28200626,34.42398372,15.4219
-50665,-174695,139.28211505,34.42398421,12.8367
-50655,-174695,139.28222384,34.42398470,8.4952
-50645,-174695,139.28233263,34.42398519,6.4183
-50635,-174695,139.28244143,34.42398568,6.1195
-50625,-174695,139.28255022,34.42398617,5.4286
-50615,-174695,139.28265901,34.42398666,4.6095
-50605,-174695,139.28276780,34.42398715,3.4317
-50595,-174695,139.28287659,34.42398764,1.9024
-50585,-174695,139.28298539,34.42398813,1.8078
-50575,-174695,139.28309418,34.42398862,2.1612
-50565,-174695,139.28320297,34.42398911,1.9612
-50555,-174695,139.28331176,34.42398959,1.8992
-50545,-174695,139.28342056,34.42399008,1.7950
-50535,-174695,139.28352935,34.42399057,1.1996
-49855,-174695,139.29092723,34.42402361,0.7771
-50695,-174705,139.28178926,34.42389258,17.7561
-50685,-174705,139.28189806,34.42389307,16.4920
-50675,-174705,139.28200685,34.42389356,15.0235
-50665,-174705,139.28211564,34.42389406,12.9157
-50655,-174705,139.28222443,34.42389455,9.6197
-50645,-174705,139.28233323,34.42389504,7.4470
-50635,-174705,139.28244202,34.42389553,6.8646
-50625,-174705,139.28255081,34.42389602,6.9284
-50615,-174705,139.28265960,34.42389651,6.7309
-50605,-174705,139.28276839,34.42389700,4.2305
-50595,-174705,139.28287719,34.42389749,3.3827
-50585,-174705,139.28298598,34.42389797,3.0583
-50575,-174705,139.28309477,34.42389846,3.9446
-50565,-174705,139.28320356,34.42389895,4.5218
-50555,-174705,139.28331235,34.42389944,3.2850
-50545,-174705,139.28342115,34.42389993,3.9680
-50535,-174705,139.28352994,34.42390042,4.3050
-50525,-174705,139.28363873,34.42390091,0.0395
-49855,-174705,139.29092781,34.42393345,3.2349
-50695,-174715,139.28178986,34.42380243,17.9675
-50685,-174715,139.28189865,34.42380292,16.3468
-50675,-174715,139.28200744,34.42380341,14.8734
-50665,-174715,139.28211623,34.42380390,13.1207
-50655,-174715,139.28222502,34.42380439,11.5373
-50645,-174715,139.28233382,34.42380488,9.4645
-50635,-174715,139.28244261,34.42380537,6.8902
-50625,-174715,139.28255140,34.42380586,7.3594
-50615,-174715,139.28266019,34.42380635,7.5822
-50605,-174715,139.28276898,34.42380684,5.6662
-50595,-174715,139.28287778,34.42380733,4.6292
-50585,-174715,139.28298657,34.42380782,4.1191
-50575,-174715,139.28309536,34.42380831,5.0503
-50565,-174715,139.28320415,34.42380880,5.1657
-50555,-174715,139.28331294,34.42380929,4.9770
-50545,-174715,139.28342174,34.42380978,5.0580
-50535,-174715,139.28353053,34.42381027,4.2958
-50525,-174715,139.28363932,34.42381076,1.6135
-50695,-174725,139.28179045,34.42371228,17.6891
-50685,-174725,139.28189924,34.42371277,16.3142
-50675,-174725,139.28200803,34.42371326,14.9919
-50665,-174725,139.28211682,34.42371375,13.5585
-50655,-174725,139.28222562,34.42371424,11.1555
-50645,-174725,139.28233441,34.42371473,8.0409
-50635,-174725,139.28244320,34.42371522,7.1286
-50625,-174725,139.28255199,34.42371571,7.4784
-50615,-174725,139.28266078,34.42371620,7.7866
-50605,-174725,139.28276958,34.42371669,7.0671
-50595,-174725,139.28287837,34.42371718,6.3504
-50585,-174725,139.28298716,34.42371767,5.8781
-50575,-174725,139.28309595,34.42371816,5.4328
-50565,-174725,139.28320474,34.42371865,5.4991
-50555,-174725,139.28331354,34.42371914,5.7500
-50545,-174725,139.28342233,34.42371963,5.6178
-50535,-174725,139.28353112,34.42372012,4.8354
-50525,-174725,139.28363991,34.42372061,3.2387
-50515,-174725,139.28374870,34.42372110,1.2218
-50695,-174735,139.28179104,34.42362213,17.6102
-50685,-174735,139.28189983,34.42362262,16.4142
-50675,-174735,139.28200862,34.42362311,15.1897
-50665,-174735,139.28211742,34.42362360,13.4297
-50655,-174735,139.28222621,34.42362409,10.5886
-50645,-174735,139.28233500,34.42362458,7.4214
-50635,-174735,139.28244379,34.42362507,7.3831
-50625,-174735,139.28255258,34.42362556,7.6617
-50615,-174735,139.28266137,34.42362605,8.0018
-50605,-174735,139.28277017,34.42362654,8.0608
-50595,-174735,139.28287896,34.42362703,7.8647
-50585,-174735,139.28298775,34.42362752,7.4168
-50575,-174735,139.28309654,34.42362801,6.5190
-50565,-174735,139.28320533,34.42362850,6.7935
-50555,-174735,139.28331413,34.42362899,7.1068
-50545,-174735,139.28342292,34.42362948,6.6489
-50535,-174735,139.28353171,34.42362997,6.3017
-50525,-174735,139.28364050,34.42363045,5.0688
-50515,-174735,139.28374929,34.42363094,2.7668
-50695,-174745,139.28179163,34.42353198,17.5478
-50685,-174745,139.28190042,34.42353247,16.1731
-50675,-174745,139.28200922,34.42353296,15.0545
-50665,-174745,139.28211801,34.42353345,13.1667
-50655,-174745,139.28222680,34.42353394,10.6387
-50645,-174745,139.28233559,34.42353443,9.4672
-50635,-174745,139.28244438,34.42353492,7.4866
-50625,-174745,139.28255317,34.42353541,7.7995
-50615,-174745,139.28266197,34.42353590,8.0447
-50605,-174745,139.28277076,34.42353639,8.2091
-50595,-174745,139.28287955,34.42353688,8.4713
-50585,-174745,139.28298834,34.42353737,8.4880
-50575,-174745,139.28309713,34.42353786,7.8332
