X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-28195,-207945,139.52766369,34.12507027,9.1952
-28005,-207945,139.52972351,34.12507538,8.9553
-28225,-207955,139.52733879,34.12497931,9.3072
-28215,-207955,139.52744720,34.12497958,9.1408
-28205,-207955,139.52755561,34.12497985,9.0693
-28195,-207955,139.52766402,34.12498012,8.8285
-28185,-207955,139.52777243,34.12498039,8.6630
-28065,-207955,139.52907337,34.12498362,6.9255
-28055,-207955,139.52918178,34.12498388,6.6009
-28035,-207955,139.52939860,34.12498442,8.4043
-28025,-207955,139.52950701,34.12498469,8.5407
-28015,-207955,139.52961542,34.12498496,7.7489
-28005,-207955,139.52972383,34.12498523,8.1861
-27995,-207955,139.52983224,34.12498549,8.7030
-27985,-207955,139.52994066,34.12498576,8.5377
-27975,-207955,139.53004907,34.12498603,8.6643
-27965,-207955,139.53015748,34.12498630,9.2032
-28675,-207965,139.52246061,34.12487689,8.9757
-28665,-207965,139.52256902,34.12487717,8.2717
-28655,-207965,139.52267743,34.12487744,8.9369
-28265,-207965,139.52690547,34.12488807,7.9626
-28255,-207965,139.52701388,34.12488834,9.2860
-28245,-207965,139.52712229,34.12488861,9.4666
-28235,-207965,139.52723070,34.12488888,8.9876
-28225,-207965,139.52733911,34.12488915,8.4901
-28215,-207965,139.52744752,34.12488942,8.0219
-28205,-207965,139.52755593,34.12488969,7.8009
-28195,-207965,139.52766434,34.12488996,7.4608
-28185,-207965,139.52777275,34.12489023,7.2034
-28175,-207965,139.52788117,34.12489050,7.2779
-28165,-207965,139.52798958,34.12489077,7.4724
-28155,-207965,139.52809799,34.12489104,7.5495
-28145,-207965,139.52820640,34.12489130,7.6178
-28135,-207965,139.52831481,34.12489157,7.9420
-28125,-207965,139.52842322,34.12489184,8.4778
-28115,-207965,139.52853163,34.12489211,8.8212
-28105,-207965,139.52864004,34.12489238,9.0558
-28095,-207965,139.52874845,34.12489265,9.1240
-28085,-207965,139.52885687,34.12489292,9.3317
-28075,-207965,139.52896528,34.12489319,8.2610
-28065,-207965,139.52907369,34.12489346,5.4945
-28055,-207965,139.52918210,34.12489373,5.3410
-28045,-207965,139.52929051,34.12489399,5.5138
-28035,-207965,139.52939892,34.12489426,5.7721
-28025,-207965,139.52950733,34.12489453,6.2614
-28015,-207965,139.52961574,34.12489480,5.6489
-28005,-207965,139.52972415,34.12489507,5.6768
-27995,-207965,139.52983257,34.12489533,6.0945
-27985,-207965,139.52994098,34.12489560,6.0304
-27975,-207965,139.53004939,34.12489587,6.4986
-27965,-207965,139.53015780,34.12489614,7.3400
-27955,-207965,139.53026621,34.12489641,8.3208
-27945,-207965,139.53037462,34.12489667,9.0092
-27935,-207965,139.53048303,34.12489694,9.3933
-27925,-207965,139.53059144,34.12489721,9.4597
-27915,-207965,139.53069986,34.12489747,9.8421
-28785,-207975,139.52126842,34.12478371,8.3767
-28775,-207975,139.52137683,34.12478399,8.3675
-28765,-207975,139.52148524,34.12478426,8.2390
-28755,-207975,139.52159365,34.12478454,8.5396
-28745,-207975,139.52170206,34.12478481,8.2573
-28735,-207975,139.52181048,34.12478509,7.5199
-28725,-207975,139.52191889,34.12478536,7.3056
-28715,-207975,139.52202730,34.12478564,7.3773
-28705,-207975,139.52213571,34.12478591,7.0546
-28695,-207975,139.52224412,34.12478619,6.3970
-28685,-207975,139.52235253,34.12478646,5.3098
-28675,-207975,139.52246094,34.12478674,4.5838
-28665,-207975,139.52256935,34.12478701,3.2583
-28655,-207975,139.52267776,34.12478728,4.5092
-28645,-207975,139.52278617,34.12478756,6.3073
-28635,-207975,139.52289458,34.12478783,8.2861
-28625,-207975,139.52300300,34.12478811,9.0040
-28265,-207975,139.52690579,34.12479791,7.8853
-28255,-207975,139.52701420,34.12479818,9.2389
-28245,-207975,139.52712261,34.12479845,9.0592
-28235,-207975,139.52723102,34.12479872,8.1872
-28225,-207975,139.52733943,34.12479899,7.5200
-28215,-207975,139.52744785,34.12479926,7.1174
-28205,-207975,139.52755626,34.12479953,6.7031
-28195,-207975,139.52766467,34.12479980,5.8345
-28185,-207975,139.52777308,34.12480007,5.4213
-28175,-207975,139.52788149,34.12480034,5.2008
-28165,-207975,139.52798990,34.12480061,5.1638
-28155,-207975,139.52809831,34.12480088,5.4292
-28145,-207975,139.52820672,34.12480115,5.9297
-28135,-207975,139.52831513,34.12480142,6.0162
-28125,-207975,139.52842354,34.12480168,6.8250
-28115,-207975,139.52853196,34.12480195,7.6195
-28105,-207975,139.52864037,34.12480222,7.8642
-28095,-207975,139.52874878,34.12480249,8.1225
-28085,-207975,139.52885719,34.12480276,8.2257
-28075,-207975,139.52896560,34.12480303,6.8715
-28065,-207975,139.52907401,34.12480330,5.2907
-28055,-207975,139.52918242,34.12480357,5.5046
-28045,-207975,139.52929083,34.12480383,6.0563
-28035,-207975,139.52939924,34.12480410,6.4645
-28025,-207975,139.52950766,34.12480437,6.5058
-28015,-207975,139.52961607,34.12480464,5.5700
-28005,-207975,139.52972448,34.12480491,6.8499
-27995,-207975,139.52983289,34.12480518,5.8191
-27985,-207975,139.52994130,34.12480544,4.9539
-27975,-207975,139.53004971,34.12480571,5.6205
-27965,-207975,139.53015812,34.12480598,5.8980
-27955,-207975,139.53026653,34.12480625,6.3545
-27945,-207975,139.53037494,34.12480651,6.8236
-27935,-207975,139.53048335,34.12480678,7.5870
-27925,-207975,139.53059177,34.12480705,8.5344
-27915,-207975,139.53070018,34.12480732,9.4960
-27905,-207975,139.53080859,34.12480758,9.7759
-28805,-207985,139.52105193,34.12469300,8.0883
-28795,-207985,139.52116034,34.12469328,8.3586
-28785,-207985,139.52126875,34.12469355,7.2879
-28775,-207985,139.52137716,34.12469383,5.9054
-28765,-207985,139.52148557,34.12469410,4.6725
-28755,-207985,139.52159398,34.12469438,5.6021
-28745,-207985,139.52170240,34.12469465,4.6725
-28735,-207985,139.52181081,34.12469493,3.5812
-28725,-207985,139.52191922,34.12469520,3.9869
-28715,-207985,139.52202763,34.12469548,3.2038
-28705,-207985,139.52213604,34.12469575,2.2061
-28695,-207985,139.52224445,34.12469603,1.5291
-28685,-207985,139.52235286,34.12469630,1.8985
-28645,-207985,139.52278650,34.12469740,1.0996
-28635,-207985,139.52289491,34.12469767,4.1605
-28625,-207985,139.52300333,34.12469795,6.3157
-28615,-207985,139.52311174,34.12469822,7.8390
-28275,-207985,139.52679771,34.12470748,8.5947
-28265,-207985,139.52690612,34.12470775,8.1942
-28255,-207985,139.52701453,34.12470802,8.2499
-28245,-207985,139.52712294,34.12470829,7.7612
-28235,-207985,139.52723135,34.12470856,6.4909
-28225,-207985,139.52733976,34.12470883,5.3450
-28215,-207985,139.52744817,34.12470910,4.7054
-28205,-207985,139.52755658,34.12470937,4.1415
-28195,-207985,139.52766499,34.12470964,3.5240
-28185,-207985,139.52777340,34.12470991,3.4161
-28175,-207985,139.52788181,34.12471018,3.1276
-28165,-207985,139.52799022,34.12471045,2.8911
-28155,-207985,139.52809864,34.12471072,3.1931
-28145,-207985,139.52820705,34.12471099,3.6646
-28135,-207985,139.52831546,34.12471126,3.6229
-28125,-207985,139.52842387,34.12471153,3.7548
-28115,-207985,139.52853228,34.12471179,4.2625
-28105,-207985,139.52864069,34.12471206,4.5756
-28095,-207985,139.52874910,34.12471233,4.8477
-28085,-207985,139.52885751,34.12471260,5.4719
-28075,-207985,139.52896592,34.12471287,5.5036
-28065,-207985,139.52907433,34.12471314,5.6396
-28055,-207985,139.52918274,34.12471341,5.9751
-28045,-207985,139.52929116,34.12471368,6.2200
-28035,-207985,139.52939957,34.12471394,6.5826
-28025,-207985,139.52950798,34.12471421,6.8830
-28015,-207985,139.52961639,34.12471448,7.4025
-28005,-207985,139.52972480,34.12471475,8.4517
-27995,-207985,139.52983321,34.12471502,8.3672
-27985,-207985,139.52994162,34.12471528,8.2133
-27975,-207985,139.53005003,34.12471555,8.0232
-27965,-207985,139.53015844,34.12471582,7.0639
-27955,-207985,139.53026685,34.12471609,7.0765
-27945,-207985,139.53037527,34.12471635,6.6616
-27935,-207985,139.53048368,34.12471662,5.4652
-27925,-207985,139.53059209,34.12471689,6.9294
-27915,-207985,139.53070050,34.12471716,7.8730
-27905,-207985,139.53080891,34.12471742,8.3713
-27895,-207985,139.53091732,34.12471769,8.7580
-27885,-207985,139.53102573,34.12471796,9.2320
-27875,-207985,139.53113414,34.12471822,9.1734
-27865,-207985,139.53124255,34.12471849,9.4087
-27855,-207985,139.53135096,34.12471876,9.0604
-28835,-207995,139.52072703,34.12460201,7.3045
-28825,-207995,139.52083544,34.12460229,5.7438
-28815,-207995,139.52094385,34.12460257,4.9339
-28805,-207995,139.52105226,34.12460284,3.0625
-28795,-207995,139.52116067,34.12460312,3.7239
-28785,-207995,139.52126908,34.12460339,4.4582
-28775,-207995,139.52137749,34.12460367,3.0525
-28625,-207995,139.52300365,34.12460779,0.0028
-28615,-207995,139.52311207,34.12460806,5.4565
-28605,-207995,139.52322048,34.12460834,7.8867
-28595,-207995,139.52332889,34.12460861,9.2600
-28585,-207995,139.52343730,34.12460888,10.0118
-28305,-207995,139.52647280,34.12461651,9.5403
-28295,-207995,139.52658121,34.12461678,9.3912
-28285,-207995,139.52668962,34.12461705,9.1595
-28275,-207995,139.52679803,34.12461732,8.5243
-28265,-207995,139.52690644,34.12461759,7.9027
-28255,-207995,139.52701485,34.12461786,6.8247
-28245,-207995,139.52712326,34.12461813,4.9322
-28235,-207995,139.52723167,34.12461840,3.4203
-28225,-207995,139.52734008,34.12461867,3.1803
-28215,-207995,139.52744850,34.12461894,3.0860
-28205,-207995,139.52755691,34.12461921,2.9311
-28195,-207995,139.52766532,34.12461948,2.7808
-28185,-207995,139.52777373,34.12461975,2.6285
-28175,-207995,139.52788214,34.12462002,2.5384
-28165,-207995,139.52799055,34.12462029,2.4640
-28155,-207995,139.52809896,34.12462056,2.4661
-28145,-207995,139.52820737,34.12462083,2.5495
-28135,-207995,139.52831578,34.12462110,2.6401
-28125,-207995,139.52842419,34.12462137,2.7025
-28115,-207995,139.52853260,34.12462164,2.7902
-28105,-207995,139.52864101,34.12462190,2.8238
-28095,-207995,139.52874942,34.12462217,2.9840
-28085,-207995,139.52885784,34.12462244,2.5317
-28075,-207995,139.52896625,34.12462271,4.2932
-28065,-207995,139.52907466,34.12462298,5.3245
-28055,-207995,139.52918307,34.12462325,6.1927
-28045,-207995,139.52929148,34.12462352,6.4341
-28035,-207995,139.52939989,34.12462378,6.6796
-28025,-207995,139.52950830,34.12462405,6.9216
-28015,-207995,139.52961671,34.12462432,7.6302
-28005,-207995,139.52972512,34.12462459,8.8528
-27995,-207995,139.52983353,34.12462486,9.7782
-27965,-207995,139.53015876,34.12462566,9.1947
-27955,-207995,139.53026718,34.12462593,9.0793
-27945,-207995,139.53037559,34.12462620,9.0463
-27935,-207995,139.53048400,34.12462646,9.0376
-27925,-207995,139.53059241,34.12462673,8.7031
-27915,-207995,139.53070082,34.12462700,7.7042
-27905,-207995,139.53080923,34.12462726,7.3328
-27895,-207995,139.53091764,34.12462753,8.0721
-27885,-207995,139.53102605,34.12462780,7.3561
-27875,-207995,139.53113446,34.12462807,6.8065
-27865,-207995,139.53124287,34.12462833,7.9199
-27855,-207995,139.53135128,34.12462860,7.4236
-28855,-208005,139.52051054,34.12451130,7.9835
-28845,-208005,139.52061895,34.12451158,5.8178
-28835,-208005,139.52072736,34.12451186,2.0778
-28605,-208005,139.52322081,34.12451818,2.8763
-28595,-208005,139.52332922,34.12451845,6.2918
-28585,-208005,139.52343763,34.12451872,7.9039
-28305,-208005,139.52647312,34.12452635,9.8457
-28295,-208005,139.52658153,34.12452662,9.2822
-28285,-208005,139.52668995,34.12452689,8.6485
-28275,-208005,139.52679836,34.12452716,7.8540
-28265,-208005,139.52690677,34.12452743,6.9708
-28255,-208005,139.52701518,34.12452770,5.2867
-28245,-208005,139.52712359,34.12452797,3.6227
-28235,-208005,139.52723200,34.12452824,3.4090
-28225,-208005,139.52734041,34.12452851,3.2658
-28215,-208005,139.52744882,34.12452878,2.9482
-28205,-208005,139.52755723,34.12452905,2.6969
-28195,-208005,139.52766564,34.12452932,2.4865
-28185,-208005,139.52777405,34.12452959,2.4920
-28175,-208005,139.52788246,34.12452986,2.3859
-28165,-208005,139.52799087,34.12453013,2.3752
-28155,-208005,139.52809928,34.12453040,2.3621
-28145,-208005,139.52820769,34.12453067,2.5482
-28135,-208005,139.52831611,34.12453094,2.5193
-28125,-208005,139.52842452,34.12453121,2.5900
-28115,-208005,139.52853293,34.12453148,2.6047
-28105,-208005,139.52864134,34.12453175,2.8469
-28095,-208005,139.52874975,34.12453201,3.3507
-28085,-208005,139.52885816,34.12453228,1.8153
-28075,-208005,139.52896657,34.12453255,3.8386
-28065,-208005,139.52907498,34.12453282,5.9530
-28055,-208005,139.52918339,34.12453309,6.2116
-28045,-208005,139.52929180,34.12453336,6.5131
-28035,-208005,139.52940021,34.12453363,6.8849
-28025,-208005,139.52950862,34.12453389,7.1240
-28015,-208005,139.52961703,34.12453416,7.9186
-28005,-208005,139.52972544,34.12453443,9.0722
-27905,-208005,139.53080955,34.12453711,9.2850
-27895,-208005,139.53091796,34.12453737,9.0667
-27885,-208005,139.53102637,34.12453764,8.7892
-27875,-208005,139.53113478,34.12453791,8.8078
-27865,-208005,139.53124319,34.12453817,8.4289
-27765,-208005,139.53232730,34.12454084,8.4018
-27755,-208005,139.53243571,34.12454110,9.7199
-28855,-208015,139.52051087,34.12442114,7.3643
-28845,-208015,139.52061928,34.12442142,3.8933
-28595,-208015,139.52332954,34.12442829,2.1368
-28585,-208015,139.52343796,34.12442857,4.3003
-28575,-208015,139.52354637,34.12442884,8.1211
-28565,-208015,139.52365478,34.12442911,9.3754
-28305,-208015,139.52647345,34.12443619,8.9633
-28295,-208015,139.52658186,34.12443646,8.6370
-28285,-208015,139.52669027,34.12443673,7.9387
-28275,-208015,139.52679868,34.12443700,7.1206
-28265,-208015,139.52690709,34.12443727,6.0771
-28255,-208015,139.52701550,34.12443754,4.2406
-28245,-208015,139.52712391,34.12443781,3.7225
-28235,-208015,139.52723232,34.12443808,3.5161
-28225,-208015,139.52734073,34.12443835,3.3840
-28215,-208015,139.52744914,34.12443862,3.0322
-28205,-208015,139.52755756,34.12443889,2.7560
-28195,-208015,139.52766597,34.12443916,2.5625
-28185,-208015,139.52777438,34.12443943,2.4674
-28175,-208015,139.52788279,34.12443970,2.3919
-28165,-208015,139.52799120,34.12443997,2.3443
-28155,-208015,139.52809961,34.12444024,2.3659
-28145,-208015,139.52820802,34.12444051,2.5240
-28135,-208015,139.52831643,34.12444078,2.5234
-28125,-208015,139.52842484,34.12444105,2.5077
-28115,-208015,139.52853325,34.12444132,2.5912
-28105,-208015,139.52864166,34.12444159,3.0000
-28095,-208015,139.52875007,34.12444186,3.3559
-28085,-208015,139.52885848,34.12444212,0.7719
-28075,-208015,139.52896689,34.12444239,4.3200
-28065,-208015,139.52907530,34.12444266,5.9385
-28055,-208015,139.52918371,34.12444293,6.1984
-28045,-208015,139.52929212,34.12444320,6.1248
-28035,-208015,139.52940053,34.12444347,6.0452
-28025,-208015,139.52950895,34.12444374,5.8338
-28015,-208015,139.52961736,34.12444400,6.8469
-28005,-208015,139.52972577,34.12444427,8.1888
-27995,-208015,139.52983418,34.12444454,8.5476
-27875,-208015,139.53113510,34.12444775,8.8446
-27765,-208015,139.53232762,34.12445068,8.5623
-27755,-208015,139.53243603,34.12445094,7.2725
-27745,-208015,139.53254444,34.12445121,9.9314
-27725,-208015,139.53276126,34.12445174,9.6186
-27715,-208015,139.53286967,34.12445200,9.2102
-27705,-208015,139.53297808,34.12445227,8.8750
-27695,-208015,139.53308649,34.12445253,8.3875
-27685,-208015,139.53319491,34.12445280,7.9991
-27675,-208015,139.53330332,34.12445306,9.1616
