X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-21445,-232785,139.60145132,33.90127018,1747.4,3366.6,5836.3,7986.6
-21335,-232815,139.60264146,33.90100192,1500.2,2186.9,5720.2,7980.1
-21325,-232815,139.60274958,33.90100213,3378.1,5596.1,-9999.0,7983.7
-21315,-232815,139.60285771,33.90100233,6751.4,7873.9,-9999.0,7877.5
-21305,-232815,139.60296584,33.90100253,5595.2,5717.8,-9999.0,7877.0
-21295,-232815,139.60307397,33.90100273,5720.2,7867.4,-9999.0,7875.4
-21285,-232815,139.60318209,33.90100293,5714.9,7866.4,-9999.0,7875.6
-21255,-232815,139.60350648,33.90100354,-9999.0,-9999.0,-9999.0,7871.1
-21245,-232815,139.60361460,33.90100374,1499.8,2195.6,5725.0,7870.1
-21235,-232815,139.60372273,33.90100394,5600.4,5720.6,-9999.0,7867.5
-21225,-232815,139.60383086,33.90100415,100.8,1497.1,5716.6,7866.2
-21215,-232815,139.60393899,33.90100435,100.8,1497.2,5716.6,7866.6
-21195,-232815,139.60415524,33.90100475,100.8,1502.6,5716.5,7867.3
-21185,-232815,139.60426337,33.90100495,100.8,1506.0,5717.2,7862.1
-21175,-232815,139.60437150,33.90100515,100.8,1508.2,5717.5,7861.8
-21385,-232825,139.60210106,33.90091075,102.3,1497.9,3382.4,7991.0
-21355,-232825,139.60242544,33.90091136,1487.9,1759.0,5711.9,7996.7
-21345,-232825,139.60253357,33.90091156,2192.9,3376.4,7974.1,7998.2
-21335,-232825,139.60264170,33.90091176,7978.7,-9999.0,-9999.0,8002.0
-21225,-232825,139.60383110,33.90091398,7865.1,-9999.0,-9999.0,7871.6
-21205,-232825,139.60404736,33.90091439,1537.7,2346.0,6422.2,7864.3
-21195,-232825,139.60415548,33.90091459,5725.3,7863.1,-9999.0,7867.1
-21185,-232825,139.60426361,33.90091479,7861.9,-9999.0,-9999.0,7864.5
-21175,-232825,139.60437174,33.90091499,5720.2,7859.9,-9999.0,7863.0
-21165,-232825,139.60447987,33.90091519,1715.8,3322.3,5718.8,7858.0
-21125,-232825,139.60491238,33.90091599,98.7,1511.4,5715.6,7855.9
-21115,-232825,139.60502050,33.90091619,98.7,1512.6,5600.1,6630.6
-21545,-232835,139.60037127,33.90081733,160.2,1480.7,5853.7,6790.1
-21475,-232835,139.60112816,33.90081875,1531.5,2313.4,5839.6,7994.3
-21465,-232835,139.60123629,33.90081896,1515.0,1763.3,5836.2,7992.5
-21455,-232835,139.60134441,33.90081916,5833.3,7986.2,-9999.0,7991.0
-21445,-232835,139.60145254,33.90081937,5727.5,5832.8,7985.7,7988.1
-21435,-232835,139.60156067,33.90081957,5723.0,5830.8,7983.3,7985.6
-21425,-232835,139.60166880,33.90081977,3373.5,3382.3,7979.9,7984.6
-21415,-232835,139.60177692,33.90081998,2314.2,3374.2,5832.7,7983.8
-21405,-232835,139.60188505,33.90082018,3371.4,3380.2,7874.5,7986.0
-21395,-232835,139.60199318,33.90082038,3382.7,5722.9,7985.9,7988.9
-21385,-232835,139.60210131,33.90082058,7988.0,7992.1,-9999.0,7992.6
-21375,-232835,139.60220943,33.90082079,7986.5,7991.9,-9999.0,7995.9
-21365,-232835,139.60231756,33.90082099,-9999.0,-9999.0,-9999.0,7996.9
-21125,-232835,139.60491262,33.90082583,-9999.0,-9999.0,-9999.0,6632.8
-21115,-232835,139.60502074,33.90082603,5601.0,6193.2,-9999.0,6630.6
-21105,-232835,139.60512887,33.90082623,3326.6,5599.2,-9999.0,6627.8
-21095,-232835,139.60523700,33.90082643,1713.0,3324.9,-9999.0,6631.6
-21065,-232835,139.60556138,33.90082703,98.0,1515.3,5599.8,6628.5
-21555,-232845,139.60026339,33.90072696,160.4,1482.6,6093.2,6788.5
-21545,-232845,139.60037151,33.90072716,3364.1,6096.2,6787.1,6789.0
-21535,-232845,139.60047964,33.90072737,5852.7,6780.9,-9999.0,6784.6
-21525,-232845,139.60058777,33.90072757,3366.4,5849.6,6783.0,6783.7
-21515,-232845,139.60069589,33.90072778,5846.6,5851.6,-9999.0,8004.1
-21505,-232845,139.60080402,33.90072798,5846.0,7999.1,-9999.0,8002.6
-21495,-232845,139.60091215,33.90072818,7997.5,-9999.0,-9999.0,8000.1
-21075,-232845,139.60545349,33.90073667,1699.8,3320.1,-9999.0,6629.5
-21065,-232845,139.60556162,33.90073687,98.0,1515.3,5599.3,6626.0
-21055,-232845,139.60566975,33.90073707,98.0,1515.8,5600.0,6627.5
-21555,-232855,139.60026363,33.90063679,165.4,1485.2,6091.0,6791.7
-21545,-232855,139.60037176,33.90063700,-9999.0,-9999.0,-9999.0,6796.2
-21065,-232855,139.60556186,33.90064670,2175.0,3324.5,-9999.0,6625.8
-21055,-232855,139.60566999,33.90064690,98.0,1515.9,5599.2,6628.7
-21575,-232865,139.60004762,33.90054622,159.8,1482.4,6082.0,6793.8
-21565,-232865,139.60015575,33.90054643,1467.3,1755.8,6090.6,6793.1
-21555,-232865,139.60026388,33.90054663,6782.1,6785.6,-9999.0,6790.4
-21055,-232865,139.60567023,33.90055674,5601.3,6631.9,-9999.0,6633.6
-21045,-232865,139.60577835,33.90055694,1515.1,2162.7,5599.0,6198.6
-21035,-232865,139.60588648,33.90055714,1454.8,1536.8,5599.1,6198.1
-21025,-232865,139.60599461,33.90055734,96.7,1511.7,5599.4,6196.9
-21585,-232875,139.59993974,33.90045585,1494.0,1765.8,6085.2,6796.5
-21575,-232875,139.60004787,33.90045606,6786.6,6790.2,-9999.0,6794.0
-21035,-232875,139.60588672,33.90046698,5599.2,5615.8,-9999.0,6194.3
-21025,-232875,139.60599485,33.90046718,96.7,1509.4,5599.7,6858.8
-21595,-232885,139.59983186,33.90036549,305.1,1503.2,6081.6,6793.8
-21015,-232885,139.60610321,33.90037721,1717.8,2373.2,6854.1,6855.6
-21005,-232885,139.60621134,33.90037741,1438.6,1539.5,5603.0,8644.2
-21615,-232895,139.59961585,33.90027491,1778.1,6079.0,6776.4,6797.8
-21605,-232895,139.59972398,33.90027512,6081.0,6085.1,6780.8,6798.9
-21595,-232895,139.59983211,33.90027532,6782.5,6786.2,-9999.0,6801.9
-21005,-232895,139.60621158,33.90028725,8638.5,-9999.0,-9999.0,8646.2
-20995,-232895,139.60631971,33.90028745,1524.7,2164.6,5618.3,8642.8
-20985,-232895,139.60642783,33.90028765,96.7,1516.5,5600.8,8640.0
-21625,-232905,139.59950797,33.90018455,102.3,1475.8,6074.9,6799.1
-21615,-232905,139.59961610,33.90018475,6078.4,6776.0,6795.6,6799.7
-20995,-232905,139.60631995,33.90019729,6198.1,-9999.0,-9999.0,8644.8
-20985,-232905,139.60642807,33.90019749,1533.9,2167.1,5614.8,8640.8
-20975,-232905,139.60653620,33.90019769,1499.7,1686.8,5606.2,8640.0
-21645,-232915,139.59929196,33.90009397,2303.2,6074.3,6772.3,6791.9
-21635,-232915,139.59940009,33.90009418,6081.1,6776.2,-9999.0,6794.5
-21625,-232915,139.59950822,33.90009438,6780.1,6787.1,-9999.0,6792.2
-20975,-232915,139.60653644,33.90010752,2170.9,3510.4,6190.1,6761.8
-20965,-232915,139.60664456,33.90010772,96.7,1518.8,5604.8,6761.1
-21985,-232925,139.59561592,33.89999677,534.5,1489.2,6229.9,6803.2
-21675,-232925,139.59896783,33.90000319,167.0,1490.8,3636.4,6786.0
-21665,-232925,139.59907596,33.90000340,3633.4,6079.6,6774.4,6792.8
-21655,-232925,139.59918408,33.90000360,6200.4,6775.3,6788.4,6790.6
-21645,-232925,139.59929221,33.90000381,6781.1,6791.0,-9999.0,6795.1
-20965,-232925,139.60664480,33.90001756,2178.7,5604.6,6756.5,8637.0
