X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-6995,-391135,139.75891437,32.47356139,7.1909
-6985,-391135,139.75902076,32.47356146,6.3995
-6975,-391135,139.75912714,32.47356152,6.3252
-7015,-391145,139.75870166,32.47347108,8.0448
-7005,-391145,139.75880805,32.47347115,7.6157
-6995,-391145,139.75891444,32.47347121,7.5066
-6985,-391145,139.75902083,32.47347127,6.8655
-6975,-391145,139.75912722,32.47347133,6.3976
-7035,-391155,139.75848896,32.47338077,7.7478
-7025,-391155,139.75859535,32.47338083,7.6826
-7015,-391155,139.75870174,32.47338090,8.4128
-7005,-391155,139.75880813,32.47338096,8.7937
-6975,-391155,139.75912729,32.47338115,6.5403
-6965,-391155,139.75923368,32.47338121,6.4397
-7055,-391165,139.75827626,32.47329046,8.0362
-7045,-391165,139.75838265,32.47329052,7.8643
-7035,-391165,139.75848904,32.47329059,8.0218
-6965,-391165,139.75923375,32.47329103,6.5899
-6955,-391165,139.75934014,32.47329109,6.5412
-6945,-391165,139.75944653,32.47329115,6.4866
-6955,-391175,139.75934022,32.47320091,6.6814
-6945,-391175,139.75944661,32.47320097,6.6247
-6935,-391175,139.75955299,32.47320103,6.5946
-7095,-391185,139.75785086,32.47310984,7.8074
-6935,-391185,139.75955307,32.47311085,6.7163
-6925,-391185,139.75965946,32.47311091,6.7742
-7125,-391195,139.75753177,32.47301946,6.7977
-7115,-391195,139.75763816,32.47301953,7.0514
-7105,-391195,139.75774454,32.47301959,7.3851
-6935,-391195,139.75955314,32.47302066,6.8447
-6925,-391195,139.75965953,32.47302072,6.8704
-6915,-391195,139.75976592,32.47302079,6.7417
-7175,-391205,139.75699990,32.47292896,6.8044
-7165,-391205,139.75710629,32.47292902,6.7393
-7155,-391205,139.75721268,32.47292908,6.7384
-7145,-391205,139.75731907,32.47292915,6.7571
-7135,-391205,139.75742545,32.47292921,6.8603
-7125,-391205,139.75753184,32.47292928,6.8887
-6925,-391205,139.75965960,32.47293054,6.9651
-6915,-391205,139.75976599,32.47293060,6.7771
-6905,-391205,139.75987238,32.47293067,6.8100
-7205,-391215,139.75668082,32.47283858,7.0175
