X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-50535,-162645,139.28281627,34.53262244,0.7979
-50525,-162645,139.28292521,34.53262293,6.1604
-50755,-162655,139.28042034,34.53252147,0.2679
-50745,-162655,139.28052927,34.53252196,0.9917
-50735,-162655,139.28063820,34.53252245,6.7639
-50535,-162655,139.28281687,34.53253229,1.1801
-50525,-162655,139.28292580,34.53253278,6.9276
-50755,-162665,139.28042093,34.53243132,0.0615
-50745,-162665,139.28052987,34.53243181,0.9409
-50735,-162665,139.28063880,34.53243230,6.1347
-50535,-162665,139.28281746,34.53244214,0.5569
-50525,-162665,139.28292639,34.53244263,0.5745
-50755,-162675,139.28042153,34.53234117,0.1319
-50745,-162675,139.28053046,34.53234166,0.8247
-50735,-162675,139.28063939,34.53234215,6.1724
-50535,-162675,139.28281805,34.53235199,0.3257
-50515,-162675,139.28303592,34.53235297,1.4922
-51225,-162685,139.27530229,34.53222773,1.1318
-51215,-162685,139.27541122,34.53222823,0.8525
-50765,-162685,139.28031319,34.53225052,0.0005
-50755,-162685,139.28042212,34.53225102,0.0688
-50745,-162685,139.28053106,34.53225151,0.1444
-50735,-162685,139.28063999,34.53225200,5.3214
-50535,-162685,139.28281865,34.53226184,0.4013
-50505,-162685,139.28314545,34.53226331,0.4174
-50495,-162685,139.28325438,34.53226381,1.6368
-51275,-162695,139.27475822,34.53213509,1.7320
-51265,-162695,139.27486716,34.53213559,1.6114
-51255,-162695,139.27497609,34.53213609,1.7884
-51235,-162695,139.27519395,34.53213708,1.4467
-51225,-162695,139.27530289,34.53213758,0.3494
-51215,-162695,139.27541182,34.53213808,0.1169
-50765,-162695,139.28031379,34.53216037,0.0332
-50755,-162695,139.28042272,34.53216087,0.0905
-50745,-162695,139.28053165,34.53216136,0.2138
-50735,-162695,139.28064059,34.53216185,5.3564
-50535,-162695,139.28281924,34.53217169,0.4247
-50485,-162695,139.28336390,34.53217415,1.3066
-50475,-162695,139.28347284,34.53217464,1.9497
-51305,-162705,139.27443203,34.53204344,0.1350
-51295,-162705,139.27454096,34.53204394,1.1643
