X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
18795,126595,142.18961940,27.14257299,5137.3,5140.1,5158.1,8919.6
18805,126595,142.18972029,27.14257285,5188.3,5193.0,5677.2,8920.4
18815,126595,142.18982118,27.14257271,5196.6,5199.4,5680.5,8920.2
18825,126595,142.18992207,27.14257258,5103.9,5116.1,5143.0,8921.5
18925,126595,142.19093095,27.14257121,344.9,5086.3,5122.8,8928.0
18935,126595,142.19103183,27.14257107,5154.3,5160.4,5678.7,8926.8
18945,126595,142.19113272,27.14257093,5718.8,6898.3,6900.5,8928.6
18955,126595,142.19123361,27.14257080,8368.8,8372.8,8380.7,8923.8
19205,126595,142.19375580,27.14256734,7072.7,7075.7,7079.6,7095.1
19215,126595,142.19385669,27.14256720,5801.8,5804.5,7051.7,7095.8
18795,126585,142.18961925,27.14248273,5121.0,5129.9,5157.9,8921.8
18805,126585,142.18972014,27.14248259,5160.3,5169.9,5680.2,8921.7
18815,126585,142.18982103,27.14248246,5683.6,6910.3,7004.8,8922.6
18825,126585,142.18992191,27.14248232,5140.5,5146.6,5172.8,8922.0
18935,126585,142.19103168,27.14248081,345.3,5084.9,5123.2,8927.4
18945,126585,142.19113257,27.14248068,5163.0,5169.5,5683.1,8927.5
18955,126585,142.19123345,27.14248054,6997.4,7000.6,8368.5,8925.0
18965,126585,142.19133434,27.14248040,8915.3,8919.0,8921.1,8923.6
19205,126585,142.19375565,27.14247708,7070.5,7073.3,7080.7,7097.5
19215,126585,142.19385653,27.14247694,5807.2,5811.3,7054.8,7096.4
18795,126575,142.18961910,27.14239247,5087.7,5103.9,5135.1,8922.0
18805,126575,142.18971999,27.14239234,339.6,5078.2,5118.7,8923.1
18945,126575,142.19113241,27.14239042,5096.0,5108.8,5136.1,8926.2
18955,126575,142.19123330,27.14239028,5174.2,5650.4,6179.4,8925.6
18965,126575,142.19133419,27.14239015,8373.9,8376.5,8380.2,8925.9
19205,126575,142.19375549,27.14238682,5801.9,5809.9,7055.5,7100.0
19215,126575,142.19385638,27.14238669,5382.4,5716.7,5762.2,7099.7
18955,126565,142.19123315,27.14230003,5146.6,5153.3,5175.3,8926.3
18965,126565,142.19133404,27.14229989,6890.7,6909.9,6993.3,8927.2
18975,126565,142.19143492,27.14229975,8910.7,8913.1,8917.8,8922.9
19195,126565,142.19365445,27.14229671,7092.2,-9999.0,-9999.0,7096.3
19205,126565,142.19375534,27.14229657,7054.0,7056.9,7059.8,7093.1
18955,126555,142.19123299,27.14220977,5125.4,5132.9,5154.7,8927.0
18965,126555,142.19133388,27.14220963,5170.2,5178.0,6177.2,8927.1
18975,126555,142.19143477,27.14220950,8374.8,8376.5,8378.6,8925.7
18985,126555,142.19153566,27.14220936,8921.4,8925.1,-9999.0,8927.1
