X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-28195,-207945,139.52766369,34.12507027,4.4309
-28005,-207945,139.52972351,34.12507538,4.2993
-28225,-207955,139.52733879,34.12497931,4.5344
-28215,-207955,139.52744720,34.12497958,4.4905
-28205,-207955,139.52755561,34.12497985,4.4589
-28195,-207955,139.52766402,34.12498012,4.4370
-28185,-207955,139.52777243,34.12498039,4.4248
-28065,-207955,139.52907337,34.12498362,4.4855
-28055,-207955,139.52918178,34.12498388,4.2687
-28035,-207955,139.52939860,34.12498442,4.3997
-28025,-207955,139.52950701,34.12498469,4.3836
-28015,-207955,139.52961542,34.12498496,4.4099
-28005,-207955,139.52972383,34.12498523,4.3873
-27995,-207955,139.52983224,34.12498549,4.3462
-27985,-207955,139.52994066,34.12498576,4.3427
-27975,-207955,139.53004907,34.12498603,4.4188
-27965,-207955,139.53015748,34.12498630,4.4937
-28675,-207965,139.52246061,34.12487689,3.9734
-28665,-207965,139.52256902,34.12487717,4.0030
-28655,-207965,139.52267743,34.12487744,4.0394
-28265,-207965,139.52690547,34.12488807,4.5840
-28255,-207965,139.52701388,34.12488834,4.6021
-28245,-207965,139.52712229,34.12488861,4.6252
-28235,-207965,139.52723070,34.12488888,4.5933
-28225,-207965,139.52733911,34.12488915,4.5615
-28215,-207965,139.52744752,34.12488942,4.5116
-28205,-207965,139.52755593,34.12488969,4.4878
-28195,-207965,139.52766434,34.12488996,4.4519
-28185,-207965,139.52777275,34.12489023,4.4179
-28175,-207965,139.52788117,34.12489050,4.4375
-28165,-207965,139.52798958,34.12489077,4.4936
-28155,-207965,139.52809799,34.12489104,4.5339
-28145,-207965,139.52820640,34.12489130,4.5396
-28135,-207965,139.52831481,34.12489157,4.5523
-28125,-207965,139.52842322,34.12489184,4.5603
-28115,-207965,139.52853163,34.12489211,4.5728
-28105,-207965,139.52864004,34.12489238,4.5870
-28095,-207965,139.52874845,34.12489265,4.5933
-28085,-207965,139.52885687,34.12489292,4.6134
-28075,-207965,139.52896528,34.12489319,4.6217
-28065,-207965,139.52907369,34.12489346,4.5999
-28055,-207965,139.52918210,34.12489373,4.4055
-28045,-207965,139.52929051,34.12489399,4.3694
-28035,-207965,139.52939892,34.12489426,4.5142
-28025,-207965,139.52950733,34.12489453,4.5723
-28015,-207965,139.52961574,34.12489480,4.6178
-28005,-207965,139.52972415,34.12489507,4.6220
-27995,-207965,139.52983257,34.12489533,4.4268
-27985,-207965,139.52994098,34.12489560,4.3802
-27975,-207965,139.53004939,34.12489587,4.3863
-27965,-207965,139.53015780,34.12489614,4.5201
-27955,-207965,139.53026621,34.12489641,4.5129
-27945,-207965,139.53037462,34.12489667,4.5409
-27935,-207965,139.53048303,34.12489694,4.6556
-27925,-207965,139.53059144,34.12489721,4.6938
-27915,-207965,139.53069986,34.12489747,4.7321
-28785,-207975,139.52126842,34.12478371,3.7721
-28775,-207975,139.52137683,34.12478399,3.7645
-28765,-207975,139.52148524,34.12478426,3.7746
-28755,-207975,139.52159365,34.12478454,3.8345
-28745,-207975,139.52170206,34.12478481,3.8331
-28735,-207975,139.52181048,34.12478509,3.8577
-28725,-207975,139.52191889,34.12478536,3.8932
-28715,-207975,139.52202730,34.12478564,3.8945
-28705,-207975,139.52213571,34.12478591,4.0255
-28695,-207975,139.52224412,34.12478619,4.0023
-28645,-207975,139.52278617,34.12478756,4.2818
-28635,-207975,139.52289458,34.12478783,4.1575
-28625,-207975,139.52300300,34.12478811,4.0876
-28265,-207975,139.52690579,34.12479791,4.6697
-28255,-207975,139.52701420,34.12479818,4.6379
-28245,-207975,139.52712261,34.12479845,4.6669
-28235,-207975,139.52723102,34.12479872,4.6177
-28225,-207975,139.52733943,34.12479899,4.5480
-28215,-207975,139.52744785,34.12479926,4.5233
-28205,-207975,139.52755626,34.12479953,4.5538
-28195,-207975,139.52766467,34.12479980,4.5583
-28185,-207975,139.52777308,34.12480007,4.4923
-28175,-207975,139.52788149,34.12480034,4.4724
-28165,-207975,139.52798990,34.12480061,4.5362
-28155,-207975,139.52809831,34.12480088,4.6383
-28145,-207975,139.52820672,34.12480115,4.5879
-28135,-207975,139.52831513,34.12480142,4.6047
-28125,-207975,139.52842354,34.12480168,4.6017
-28115,-207975,139.52853196,34.12480195,4.6030
-28105,-207975,139.52864037,34.12480222,4.6212
-28095,-207975,139.52874878,34.12480249,4.6150
-28085,-207975,139.52885719,34.12480276,4.6354
-28075,-207975,139.52896560,34.12480303,4.6448
-28065,-207975,139.52907401,34.12480330,4.9308
-28055,-207975,139.52918242,34.12480357,4.9444
-28045,-207975,139.52929083,34.12480383,4.9292
-28035,-207975,139.52939924,34.12480410,4.8411
-28025,-207975,139.52950766,34.12480437,4.8075
-28015,-207975,139.52961607,34.12480464,5.1073
-28005,-207975,139.52972448,34.12480491,5.0856
-27995,-207975,139.52983289,34.12480518,5.1393
-27985,-207975,139.52994130,34.12480544,5.4412
-27975,-207975,139.53004971,34.12480571,5.2203
-27965,-207975,139.53015812,34.12480598,4.8623
-27955,-207975,139.53026653,34.12480625,4.6593
-27945,-207975,139.53037494,34.12480651,4.5310
-27935,-207975,139.53048335,34.12480678,4.6248
-27925,-207975,139.53059177,34.12480705,4.7156
-27915,-207975,139.53070018,34.12480732,4.7795
-27905,-207975,139.53080859,34.12480758,4.8114
-28805,-207985,139.52105193,34.12469300,3.7633
-28795,-207985,139.52116034,34.12469328,3.8041
-28785,-207985,139.52126875,34.12469355,3.8103
-28775,-207985,139.52137716,34.12469383,3.7697
-28755,-207985,139.52159398,34.12469438,3.9959
-28625,-207985,139.52300333,34.12469795,4.3713
-28615,-207985,139.52311174,34.12469822,4.2174
-28275,-207985,139.52679771,34.12470748,4.7165
-28265,-207985,139.52690612,34.12470775,4.7011
-28255,-207985,139.52701453,34.12470802,4.6800
-28245,-207985,139.52712294,34.12470829,4.6575
-28235,-207985,139.52723135,34.12470856,4.7138
-28225,-207985,139.52733976,34.12470883,4.6722
-28085,-207985,139.52885751,34.12471260,4.6205
-28075,-207985,139.52896592,34.12471287,4.6653
-28065,-207985,139.52907433,34.12471314,5.0337
-28055,-207985,139.52918274,34.12471341,5.0830
-28045,-207985,139.52929116,34.12471368,5.0499
-28035,-207985,139.52939957,34.12471394,4.9740
-28025,-207985,139.52950798,34.12471421,4.9724
-28015,-207985,139.52961639,34.12471448,5.1548
-28005,-207985,139.52972480,34.12471475,5.1758
-27995,-207985,139.52983321,34.12471502,5.2581
-27985,-207985,139.52994162,34.12471528,5.4019
-27975,-207985,139.53005003,34.12471555,5.3804
-27965,-207985,139.53015844,34.12471582,5.3153
-27955,-207985,139.53026685,34.12471609,5.2099
-27945,-207985,139.53037527,34.12471635,5.1460
-27935,-207985,139.53048368,34.12471662,4.9782
-27925,-207985,139.53059209,34.12471689,4.7575
-27915,-207985,139.53070050,34.12471716,4.8075
-27905,-207985,139.53080891,34.12471742,4.8715
-27895,-207985,139.53091732,34.12471769,4.8633
-27885,-207985,139.53102573,34.12471796,4.8923
-27875,-207985,139.53113414,34.12471822,4.9223
-27865,-207985,139.53124255,34.12471849,4.9180
-27855,-207985,139.53135096,34.12471876,4.8921
-28835,-207995,139.52072703,34.12460201,3.7052
-28825,-207995,139.52083544,34.12460229,3.7809
-28605,-207995,139.52322048,34.12460834,4.3339
-28595,-207995,139.52332889,34.12460861,4.3356
-28585,-207995,139.52343730,34.12460888,4.3106
