X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-50725,-162635,139.28074594,34.53270324,8.5310
-50715,-162635,139.28085488,34.53270374,7.5798
-50775,-162645,139.28020187,34.53261063,8.8223
-50765,-162645,139.28031081,34.53261112,7.7628
-50755,-162645,139.28041974,34.53261162,7.8837
-50745,-162645,139.28052867,34.53261211,8.3034
-50735,-162645,139.28063761,34.53261260,8.7006
-50725,-162645,139.28074654,34.53261309,8.7655
-50715,-162645,139.28085547,34.53261359,8.6424
-50535,-162645,139.28281627,34.53262244,10.4180
-50525,-162645,139.28292521,34.53262293,10.0702
-50775,-162655,139.28020247,34.53252048,8.7967
-50765,-162655,139.28031140,34.53252097,7.5210
-50755,-162655,139.28042034,34.53252147,7.5215
-50745,-162655,139.28052927,34.53252196,8.1271
-50735,-162655,139.28063820,34.53252245,8.7850
-50535,-162655,139.28281687,34.53253229,10.6118
-50525,-162655,139.28292580,34.53253278,10.2672
-50775,-162665,139.28020307,34.53243033,8.7824
-50765,-162665,139.28031200,34.53243082,7.4796
-50755,-162665,139.28042093,34.53243132,7.5266
-50745,-162665,139.28052987,34.53243181,8.0821
-50735,-162665,139.28063880,34.53243230,8.9745
-50535,-162665,139.28281746,34.53244214,11.1369
-50525,-162665,139.28292639,34.53244263,10.2746
-50775,-162675,139.28020366,34.53234018,8.6176
-50765,-162675,139.28031260,34.53234067,7.4289
-50755,-162675,139.28042153,34.53234117,7.4766
-50745,-162675,139.28053046,34.53234166,8.0702
-50735,-162675,139.28063939,34.53234215,8.8132
-50535,-162675,139.28281805,34.53235199,11.5130
-50525,-162675,139.28292699,34.53235248,10.5525
-50515,-162675,139.28303592,34.53235297,10.7486
-51225,-162685,139.27530229,34.53222773,7.1224
-51215,-162685,139.27541122,34.53222823,6.7943
-51195,-162685,139.27562908,34.53222922,6.1438
-50785,-162685,139.28009533,34.53224954,9.3873
-50775,-162685,139.28020426,34.53225003,7.7539
-50765,-162685,139.28031319,34.53225052,7.3952
-50755,-162685,139.28042212,34.53225102,7.5056
-50745,-162685,139.28053106,34.53225151,8.1166
-50735,-162685,139.28063999,34.53225200,8.7038
-50535,-162685,139.28281865,34.53226184,11.8255
-50525,-162685,139.28292758,34.53226233,11.2114
-50515,-162685,139.28303651,34.53226282,10.9945
-50505,-162685,139.28314545,34.53226331,11.1294
-50495,-162685,139.28325438,34.53226381,11.1678
-51275,-162695,139.27475822,34.53213509,6.7008
-51265,-162695,139.27486716,34.53213559,6.8044
-51255,-162695,139.27497609,34.53213609,7.0101
-51235,-162695,139.27519395,34.53213708,7.3821
-51225,-162695,139.27530289,34.53213758,7.2650
-51215,-162695,139.27541182,34.53213808,7.0691
-51205,-162695,139.27552075,34.53213857,7.0046
-51195,-162695,139.27562968,34.53213907,6.1735
