X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
11905,79455,142.11965775,26.71716609,1.0660
11915,79455,142.11975826,26.71716600,1.2590
11925,79455,142.11985877,26.71716592,2.0417
12235,79455,142.12297459,26.71716325,2.7330
12245,79455,142.12307510,26.71716317,2.7041
12305,79455,142.12367816,26.71716264,2.4538
11895,79445,142.11955715,26.71707591,0.7267
11905,79445,142.11965766,26.71707583,0.3441
11915,79445,142.11975817,26.71707574,0.0786
12235,79445,142.12297449,26.71707299,1.8892
12245,79445,142.12307500,26.71707290,2.5499
12285,79445,142.12347704,26.71707255,2.5171
12295,79445,142.12357755,26.71707247,2.4522
11895,79435,142.11955705,26.71698565,1.1871
11905,79435,142.11965756,26.71698556,0.0086
11925,79435,142.11985858,26.71698539,2.3001
11945,79435,142.12005960,26.71698522,3.1417
12265,79435,142.12327593,26.71698247,0.1500
12275,79435,142.12337644,26.71698238,0.7166
12285,79435,142.12347695,26.71698229,2.4682
12295,79435,142.12357746,26.71698220,2.4950
12305,79435,142.12367797,26.71698212,2.5040
11895,79425,142.11955696,26.71689539,1.7740
11905,79425,142.11965747,26.71689530,1.0789
11915,79425,142.11975798,26.71689522,1.4033
11925,79425,142.11985849,26.71689513,2.2721
11945,79425,142.12005951,26.71689496,3.1457
12275,79425,142.12337634,26.71689212,0.0630
12285,79425,142.12347685,26.71689203,2.5511
12295,79425,142.12357736,26.71689194,2.5484
11895,79415,142.11955686,26.71680512,2.1626
11905,79415,142.11965737,26.71680504,2.1461
12285,79415,142.12347675,26.71680177,2.6000
12295,79415,142.12357726,26.71680168,2.5874
12275,79405,142.12337615,26.71671159,2.0672
12285,79405,142.12347665,26.71671151,2.6433
12125,79395,142.12186840,26.71662263,3.7977
12275,79395,142.12337605,26.71662133,1.9748
12285,79395,142.12347656,26.71662124,2.6548
12105,79385,142.12166728,26.71653254,0.6564
12115,79385,142.12176779,26.71653246,0.7628
12125,79385,142.12186830,26.71653237,0.0129
12235,79385,142.12297391,26.71653142,3.2857
12265,79385,142.12327544,26.71653116,1.9130
12275,79385,142.12337595,26.71653107,2.6808
12225,79375,142.12287330,26.71644124,3.0698
12235,79375,142.12297381,26.71644116,3.1087
12265,79375,142.12327534,26.71644089,1.9142
12225,79365,142.12287321,26.71635098,3.0409
12235,79365,142.12297372,26.71635089,3.0450
12255,79365,142.12317474,26.71635072,1.2534
12225,79355,142.12287311,26.71626072,3.0026
12235,79355,142.12297362,26.71626063,2.7882
12245,79355,142.12307413,26.71626054,2.6821
12205,79345,142.12267200,26.71617063,2.4486
12225,79345,142.12287301,26.71617046,2.7636
12075,79335,142.12136528,26.71608149,2.7716
12195,79335,142.12257139,26.71608045,2.8300
11925,79325,142.11985754,26.71599251,2.5464
11925,79315,142.11985745,26.71590225,2.5301
12075,79315,142.12136509,26.71590097,0.7164
12165,79315,142.12226967,26.71590019,1.3439
12125,79305,142.12186754,26.71581027,0.0000
12115,79295,142.12176693,26.71572010,2.7984
12035,79275,142.12096267,26.71554026,3.2100
12205,79265,142.12267122,26.71544853,2.0679
