X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-6995,-315065,139.75834030,33.15955524,2.6896
-6985,-315065,139.75844751,33.15955530,2.1653
-6975,-315065,139.75855472,33.15955536,1.9319
-6965,-315065,139.75866192,33.15955543,2.3894
-6955,-315065,139.75876913,33.15955549,1.2080
-6945,-315065,139.75887634,33.15955556,1.0624
-6915,-315065,139.75919797,33.15955575,1.6851
-6905,-315065,139.75930518,33.15955581,1.0269
-6895,-315065,139.75941239,33.15955588,0.1618
-7015,-315075,139.75812595,33.15946493,3.0292
-7005,-315075,139.75823316,33.15946500,2.5007
-6995,-315075,139.75834037,33.15946506,1.7627
-6885,-315075,139.75951968,33.15946577,1.6684
-7045,-315085,139.75780440,33.15937456,3.1699
-7035,-315085,139.75791161,33.15937463,2.7721
-7025,-315085,139.75801882,33.15937469,1.7560
-6885,-315085,139.75951975,33.15937559,1.7901
-7065,-315095,139.75759006,33.15928426,2.5810
-7055,-315095,139.75769727,33.15928432,1.9899
-6885,-315095,139.75951983,33.15928542,1.1562
-6875,-315095,139.75962704,33.15928548,1.3260
-6865,-315095,139.75973424,33.15928554,2.2487
-6855,-315095,139.75984145,33.15928561,2.3408
-6725,-315095,139.76123517,33.15928642,2.3456
-7065,-315105,139.75759014,33.15919408,1.2331
-6865,-315105,139.75973432,33.15919537,0.3697
-6855,-315105,139.75984153,33.15919543,1.0277
-6845,-315105,139.75994874,33.15919550,2.9093
-6785,-315105,139.76059199,33.15919587,2.1949
-6755,-315105,139.76091362,33.15919606,1.8299
-6745,-315105,139.76102083,33.15919612,1.0682
-6735,-315105,139.76112804,33.15919619,0.4409
-6715,-315105,139.76134245,33.15919631,0.2214
-6695,-315105,139.76155687,33.15919643,1.9649
-6685,-315105,139.76166408,33.15919649,2.1666
-6665,-315105,139.76187850,33.15919662,2.9887
-6645,-315105,139.76209292,33.15919674,2.8254
-7085,-315115,139.75737580,33.15910378,2.2451
-7075,-315115,139.75748301,33.15910384,0.8861
-6845,-315115,139.75994881,33.15910532,1.6967
-6785,-315115,139.76059207,33.15910570,0.8456
-6665,-315115,139.76187857,33.15910644,0.2151
-6655,-315115,139.76198578,33.15910651,0.5938
-6625,-315115,139.76230741,33.15910669,2.2741
-6615,-315115,139.76241462,33.15910675,2.6079
-6595,-315115,139.76262903,33.15910687,2.2875
-7095,-315125,139.75726867,33.15901354,2.5942
-7085,-315125,139.75737588,33.15901360,0.0328
-6845,-315125,139.75994889,33.15901515,0.0525
-6835,-315125,139.76005610,33.15901521,2.1179
-6815,-315125,139.76027051,33.15901534,2.6633
-6805,-315125,139.76037772,33.15901540,3.0634
-6795,-315125,139.76048493,33.15901546,1.0137
-6595,-315125,139.76262911,33.15901670,1.2462
-7095,-315135,139.75726875,33.15892336,1.2662
-6835,-315135,139.76005617,33.15892504,1.0392
-6825,-315135,139.76016338,33.15892510,1.5587
-6815,-315135,139.76027059,33.15892516,1.8933
-6805,-315135,139.76037780,33.15892522,2.4444
-6585,-315135,139.76273639,33.15892658,0.3260
-5755,-315135,139.77163471,33.15893131,3.8634
-5745,-315135,139.77174192,33.15893136,3.8504
-7095,-315145,139.75726883,33.15883319,2.6002
-7085,-315145,139.75737603,33.15883326,0.8919
-6575,-315145,139.76284367,33.15883647,1.7020
-6565,-315145,139.76295088,33.15883653,1.2942
-6545,-315145,139.76316529,33.15883665,1.5467
-6535,-315145,139.76327250,33.15883671,2.1449
-6525,-315145,139.76337971,33.15883677,2.2899
-6515,-315145,139.76348692,33.15883683,2.1462
-6505,-315145,139.76359413,33.15883689,2.9557
-6495,-315145,139.76370134,33.15883695,3.2724
-5775,-315145,139.77142035,33.15884103,4.1860
-5765,-315145,139.77152756,33.15884108,4.2619
-5755,-315145,139.77163477,33.15884114,4.2172
-5745,-315145,139.77174198,33.15884119,3.9554
-5715,-315145,139.77206361,33.15884135,3.6320
-5705,-315145,139.77217081,33.15884140,3.6084
-7095,-315155,139.75726890,33.15874302,2.9447
-7085,-315155,139.75737611,33.15874308,2.5422
-7075,-315155,139.75748332,33.15874315,0.7461
-6575,-315155,139.76284374,33.15874630,1.4614
-6525,-315155,139.76337978,33.15874660,1.0813
-6505,-315155,139.76359420,33.15874672,1.6116
