X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-21445,-232785,139.60145132,33.90127018,3.0236
-21335,-232815,139.60264146,33.90100192,2.2499
-21325,-232815,139.60274958,33.90100213,2.2415
-21315,-232815,139.60285771,33.90100233,2.1517
-21305,-232815,139.60296584,33.90100253,2.1524
-21295,-232815,139.60307397,33.90100273,2.1349
-21285,-232815,139.60318209,33.90100293,2.1368
-21255,-232815,139.60350648,33.90100354,2.2666
-21245,-232815,139.60361460,33.90100374,2.3153
-21235,-232815,139.60372273,33.90100394,2.2938
-21225,-232815,139.60383086,33.90100415,2.3372
-21215,-232815,139.60393899,33.90100435,2.3231
-21195,-232815,139.60415524,33.90100475,2.2000
-21185,-232815,139.60426337,33.90100495,2.2103
-21175,-232815,139.60437150,33.90100515,2.1640
-21385,-232825,139.60210106,33.90091075,2.7091
-21355,-232825,139.60242544,33.90091136,2.5122
-21345,-232825,139.60253357,33.90091156,2.4120
-21335,-232825,139.60264170,33.90091176,2.3305
-21225,-232825,139.60383110,33.90091398,2.3537
-21205,-232825,139.60404736,33.90091439,2.4090
-21195,-232825,139.60415548,33.90091459,2.5097
-21185,-232825,139.60426361,33.90091479,2.2049
-21175,-232825,139.60437174,33.90091499,2.2972
-21165,-232825,139.60447987,33.90091519,2.2073
-21125,-232825,139.60491238,33.90091599,1.9144
-21115,-232825,139.60502050,33.90091619,1.9378
-21545,-232835,139.60037127,33.90081733,2.2986
-21475,-232835,139.60112816,33.90081875,2.6927
-21465,-232835,139.60123629,33.90081896,2.7960
-21455,-232835,139.60134441,33.90081916,2.8977
-21445,-232835,139.60145254,33.90081937,3.0072
-21435,-232835,139.60156067,33.90081957,2.9350
-21425,-232835,139.60166880,33.90081977,2.9188
-21415,-232835,139.60177692,33.90081998,2.9566
-21405,-232835,139.60188505,33.90082018,2.9595
-21395,-232835,139.60199318,33.90082038,3.1435
-21385,-232835,139.60210131,33.90082058,2.8557
-21375,-232835,139.60220943,33.90082079,2.8540
-21365,-232835,139.60231756,33.90082099,2.7356
-21125,-232835,139.60491262,33.90082583,2.0487
-21115,-232835,139.60502074,33.90082603,2.1668
-21105,-232835,139.60512887,33.90082623,2.0395
-21095,-232835,139.60523700,33.90082643,2.0066
-21065,-232835,139.60556138,33.90082703,2.0075
-21555,-232845,139.60026339,33.90072696,2.5299
-21545,-232845,139.60037151,33.90072716,2.4301
-21535,-232845,139.60047964,33.90072737,2.3721
-21525,-232845,139.60058777,33.90072757,2.3657
-21515,-232845,139.60069589,33.90072778,2.3631
-21505,-232845,139.60080402,33.90072798,2.3850
-21495,-232845,139.60091215,33.90072818,2.3590
-21075,-232845,139.60545349,33.90073667,1.9797
-21065,-232845,139.60556162,33.90073687,2.0324
-21055,-232845,139.60566975,33.90073707,1.9559
-21555,-232855,139.60026363,33.90063679,2.6362
-21545,-232855,139.60037176,33.90063700,2.5197
-21065,-232855,139.60556186,33.90064670,2.0882
-21055,-232855,139.60566999,33.90064690,1.9583
-21575,-232865,139.60004762,33.90054622,2.8871
-21565,-232865,139.60015575,33.90054643,2.8286
-21555,-232865,139.60026388,33.90054663,2.8811
-21055,-232865,139.60567023,33.90055674,2.0310
-21045,-232865,139.60577835,33.90055694,2.0418
-21035,-232865,139.60588648,33.90055714,1.9921
-21025,-232865,139.60599461,33.90055734,1.9530
-21585,-232875,139.59993974,33.90045585,2.9816
-21575,-232875,139.60004787,33.90045606,3.0889
-21035,-232875,139.60588672,33.90046698,2.0888
-21025,-232875,139.60599485,33.90046718,2.0229
-21595,-232885,139.59983186,33.90036549,2.9956
-21015,-232885,139.60610321,33.90037721,2.1179
-21005,-232885,139.60621134,33.90037741,2.1305
-21615,-232895,139.59961585,33.90027491,3.0385
-21605,-232895,139.59972398,33.90027512,3.0569
-21595,-232895,139.59983211,33.90027532,3.0125
-21005,-232895,139.60621158,33.90028725,2.2059
-20995,-232895,139.60631971,33.90028745,2.1934
