X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-6995,-315065,139.75834030,33.15955524,2.1170
-6985,-315065,139.75844751,33.15955530,1.5868
-6975,-315065,139.75855472,33.15955536,1.3187
-6965,-315065,139.75866192,33.15955543,1.7841
-6955,-315065,139.75876913,33.15955549,0.6100
-6945,-315065,139.75887634,33.15955556,0.4660
-6915,-315065,139.75919797,33.15955575,1.5676
-6905,-315065,139.75930518,33.15955581,0.9122
-6895,-315065,139.75941239,33.15955588,0.0001
-7015,-315075,139.75812595,33.15946493,2.5449
-7005,-315075,139.75823316,33.15946500,2.0386
-6995,-315075,139.75834037,33.15946506,1.2652
-6885,-315075,139.75951968,33.15946577,1.7512
-7045,-315085,139.75780440,33.15937456,2.8695
-7035,-315085,139.75791161,33.15937463,2.4289
-7025,-315085,139.75801882,33.15937469,1.4588
-6885,-315085,139.75951975,33.15937559,2.0050
-7065,-315095,139.75759006,33.15928426,2.2974
-7055,-315095,139.75769727,33.15928432,1.7140
-6885,-315095,139.75951983,33.15928542,1.4637
-6875,-315095,139.75962704,33.15928548,1.4634
-6865,-315095,139.75973424,33.15928554,2.3873
-6855,-315095,139.75984145,33.15928561,2.5006
-6725,-315095,139.76123517,33.15928642,2.1855
-7065,-315105,139.75759014,33.15919408,1.0482
-6865,-315105,139.75973432,33.15919537,0.6600
-6855,-315105,139.75984153,33.15919543,1.3372
-6845,-315105,139.75994874,33.15919550,3.2685
-6785,-315105,139.76059199,33.15919587,2.4208
-6755,-315105,139.76091362,33.15919606,1.7739
-6745,-315105,139.76102083,33.15919612,1.0613
-6735,-315105,139.76112804,33.15919619,0.4667
-6695,-315105,139.76155687,33.15919643,1.8526
-6685,-315105,139.76166408,33.15919649,2.0054
-6665,-315105,139.76187850,33.15919662,2.7619
-6645,-315105,139.76209292,33.15919674,2.5012
-7085,-315115,139.75737580,33.15910378,2.1314
-7075,-315115,139.75748301,33.15910384,0.6991
-6845,-315115,139.75994881,33.15910532,2.2194
