X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-21015,-232895,139.60610345,33.90028705,4.9759
-21005,-232895,139.60621158,33.90028725,4.9750
-20995,-232895,139.60631971,33.90028745,5.0516
-20985,-232895,139.60642783,33.90028765,5.0492
-21625,-232905,139.59950797,33.90018455,4.9488
-21615,-232905,139.59961610,33.90018475,4.8893
-21605,-232905,139.59972422,33.90018496,4.8873
-21595,-232905,139.59983235,33.90018516,4.9356
-21005,-232905,139.60621182,33.90019709,5.1528
-20995,-232905,139.60631995,33.90019729,5.1179
-20985,-232905,139.60642807,33.90019749,5.0973
-20975,-232905,139.60653620,33.90019769,5.2095
-21645,-232915,139.59929196,33.90009397,5.0893
-21635,-232915,139.59940009,33.90009418,5.0838
-21625,-232915,139.59950822,33.90009438,5.0138
-21615,-232915,139.59961634,33.90009459,5.0543
-20995,-232915,139.60632018,33.90010712,5.2522
-20985,-232915,139.60642831,33.90010732,5.1317
-20975,-232915,139.60653644,33.90010752,5.3067
-20965,-232915,139.60664456,33.90010772,5.4247
-21985,-232925,139.59561592,33.89999677,4.4189
-21675,-232925,139.59896783,33.90000319,5.0398
-21665,-232925,139.59907596,33.90000340,5.0528
-21655,-232925,139.59918408,33.90000360,5.1025
-21645,-232925,139.59929221,33.90000381,5.3579
-21635,-232925,139.59940034,33.90000402,5.1988
-20975,-232925,139.60653668,33.90001736,5.5166
-20965,-232925,139.60664480,33.90001756,5.5531
-20955,-232925,139.60675293,33.90001776,5.5413
-21705,-232935,139.59864370,33.89991241,5.0344
-21695,-232935,139.59875183,33.89991262,5.1308
-21685,-232935,139.59885995,33.89991282,5.1417
-21675,-232935,139.59896808,33.89991303,5.2629
-21665,-232935,139.59907621,33.89991324,5.1047
-21655,-232935,139.59918433,33.89991344,5.0576
-20965,-232935,139.60664504,33.89992740,5.7117
-20955,-232935,139.60675317,33.89992759,5.6160
-20945,-232935,139.60686129,33.89992779,5.7069
-21755,-232945,139.59810332,33.89982122,5.0229
-21745,-232945,139.59821144,33.89982143,5.0122
-21735,-232945,139.59831957,33.89982163,4.9613
-21725,-232945,139.59842770,33.89982184,5.0052
-21715,-232945,139.59853582,33.89982204,5.0853
-21705,-232945,139.59864395,33.89982225,5.1819
-21695,-232945,139.59875207,33.89982246,5.4345
-21675,-232945,139.59896833,33.89982287,5.2219
-20955,-232945,139.60675341,33.89983743,5.7284
-20945,-232945,139.60686153,33.89983763,5.9163
-20935,-232945,139.60696966,33.89983783,5.8355
-20925,-232945,139.60707778,33.89983803,5.7632
-21785,-232955,139.59777919,33.89973044,5.0158
-21775,-232955,139.59788731,33.89973064,5.0610
-21765,-232955,139.59799544,33.89973085,5.0990
-21755,-232955,139.59810356,33.89973106,5.0798
-21745,-232955,139.59821169,33.89973126,4.9909
-21735,-232955,139.59831982,33.89973147,5.2518
-21725,-232955,139.59842794,33.89973167,5.0516
-20935,-232955,139.60696990,33.89974767,5.9494
-20925,-232955,139.60707802,33.89974787,5.8143
-21795,-232965,139.59767131,33.89964007,4.8431
-21785,-232965,139.59777943,33.89964027,4.9307
-21775,-232965,139.59788756,33.89964048,5.0935
-21765,-232965,139.59799569,33.89964069,5.4391
-20925,-232965,139.60707826,33.89965770,6.0179
-20915,-232965,139.60718639,33.89965790,5.8824
-20905,-232965,139.60729451,33.89965810,5.8597
-21825,-232975,139.59734718,33.89954928,5.3087
-21815,-232975,139.59745531,33.89954949,5.0970
-21805,-232975,139.59756343,33.89954970,5.1211
-21795,-232975,139.59767156,33.89954990,5.0000
-21785,-232975,139.59777968,33.89955011,5.2716
-20905,-232975,139.60729475,33.89956794,6.0232
-20895,-232975,139.60740288,33.89956813,5.9224
-20885,-232975,139.60751100,33.89956833,5.9156
-21895,-232985,139.59659055,33.89945767,4.8888
-21885,-232985,139.59669867,33.89945788,4.9034
-21875,-232985,139.59680680,33.89945808,5.0752
-21865,-232985,139.59691493,33.89945829,5.3571
-21855,-232985,139.59702305,33.89945850,5.3916
-21845,-232985,139.59713118,33.89945871,5.4223
-21835,-232985,139.59723930,33.89945891,5.3634
-21825,-232985,139.59734743,33.89945912,5.3010
-21815,-232985,139.59745555,33.89945933,5.3924
-21805,-232985,139.59756368,33.89945953,5.3918
-20895,-232985,139.60740311,33.89947797,5.9691
-20885,-232985,139.60751124,33.89947817,5.9159
-20875,-232985,139.60761937,33.89947837,5.9413
-21905,-232995,139.59648267,33.89936730,5.1185
-21895,-232995,139.59659080,33.89936750,4.9579
-21885,-232995,139.59669892,33.89936771,5.0887
-21875,-232995,139.59680705,33.89936792,5.2306
-21865,-232995,139.59691517,33.89936813,5.4641
-21855,-232995,139.59702330,33.89936834,5.6656
-21845,-232995,139.59713143,33.89936854,5.6427
-21835,-232995,139.59723955,33.89936875,5.6078
-21825,-232995,139.59734768,33.89936896,5.8379
-20895,-232995,139.60740335,33.89938781,5.9585
-20885,-232995,139.60751148,33.89938801,5.9543
-20875,-232995,139.60761960,33.89938821,6.0041
-20865,-232995,139.60772773,33.89938840,6.1106
-20855,-232995,139.60783585,33.89938860,6.0838
-21995,-233005,139.59550979,33.89927526,4.2100
-21985,-233005,139.59561792,33.89927547,4.5907
-21975,-233005,139.59572604,33.89927568,4.8224
-21965,-233005,139.59583417,33.89927589,5.0108
-21955,-233005,139.59594229,33.89927609,5.0132
-21945,-233005,139.59605042,33.89927630,4.8098
-21935,-233005,139.59615855,33.89927651,4.8935
-21925,-233005,139.59626667,33.89927672,4.9427
-21915,-233005,139.59637480,33.89927693,5.0485
-21905,-233005,139.59648292,33.89927713,5.2136
-21895,-233005,139.59659105,33.89927734,5.1421
-20855,-233005,139.60783609,33.89929844,6.2557
-20845,-233005,139.60794422,33.89929864,6.0466
-22025,-233015,139.59518567,33.89918447,4.1291
-22015,-233015,139.59529379,33.89918468,4.2311
-22005,-233015,139.59540192,33.89918489,4.2633
-21995,-233015,139.59551004,33.89918510,4.2142
-21985,-233015,139.59561817,33.89918531,4.4161
-20835,-233015,139.60805258,33.89920867,6.0259
-22035,-233025,139.59507779,33.89909410,4.1876
-22025,-233025,139.59518592,33.89909431,4.3657
-20825,-233025,139.60816094,33.89911871,6.0044
-20815,-233025,139.60826907,33.89911890,5.9358
-20805,-233025,139.60837719,33.89911910,5.9041
-20795,-233025,139.60848532,33.89911930,5.8909
-22115,-233035,139.59421304,33.89900226,3.7726
-22105,-233035,139.59432117,33.89900247,3.8579
-22095,-233035,139.59442929,33.89900268,4.0041
-22085,-233035,139.59453742,33.89900289,4.0923
-22075,-233035,139.59464554,33.89900310,4.1477
-22065,-233035,139.59475367,33.89900331,4.1596
-22055,-233035,139.59486179,33.89900352,4.1247
-20815,-233035,139.60826930,33.89902874,6.0929
-20805,-233035,139.60837743,33.89902894,5.9773
-20795,-233035,139.60848556,33.89902914,5.9078
-20785,-233035,139.60859368,33.89902933,5.9463
-20775,-233035,139.60870181,33.89902953,5.9355
-20765,-233035,139.60880993,33.89902973,5.9077
-22135,-233045,139.59399705,33.89891168,3.6794
-22125,-233045,139.59410517,33.89891189,3.7967
-22115,-233045,139.59421330,33.89891210,3.8580
-22105,-233045,139.59432142,33.89891231,3.9686
-22095,-233045,139.59442955,33.89891252,3.8774
-20795,-233045,139.60848579,33.89893897,6.0016
-20785,-233045,139.60859392,33.89893917,6.0238
-20775,-233045,139.60870204,33.89893937,6.0220
-20765,-233045,139.60881017,33.89893956,5.9432
-20755,-233045,139.60891829,33.89893976,5.8730
-20745,-233045,139.60902642,33.89893996,5.8297
-20735,-233045,139.60913454,33.89894015,5.7651
-22175,-233055,139.59356480,33.89882067,3.5479
-22165,-233055,139.59367292,33.89882088,3.5912
-22155,-233055,139.59378105,33.89882109,3.6557
-22145,-233055,139.59388917,33.89882130,3.6920
-22135,-233055,139.59399730,33.89882151,3.8597
-22125,-233055,139.59410542,33.89882172,3.8005
-20785,-233055,139.60859415,33.89884901,6.1391
-20775,-233055,139.60870228,33.89884920,6.1563
-20765,-233055,139.60881040,33.89884940,6.0491
-20755,-233055,139.60891853,33.89884960,5.9068
-20745,-233055,139.60902665,33.89884979,5.8943
-20735,-233055,139.60913478,33.89884999,5.8498
-20725,-233055,139.60924290,33.89885019,5.7333
-20715,-233055,139.60935103,33.89885039,5.6254
-22215,-233065,139.59313255,33.89872967,3.4947
-22205,-233065,139.59324068,33.89872988,3.5408
-22195,-233065,139.59334880,33.89873009,3.6783
-22185,-233065,139.59345693,33.89873030,3.5478
-22175,-233065,139.59356505,33.89873051,3.5020
-20755,-233065,139.60891876,33.89875944,5.9716
-20745,-233065,139.60902689,33.89875963,5.9905
-20735,-233065,139.60913501,33.89875983,5.9220
-20725,-233065,139.60924314,33.89876003,5.7662
-20715,-233065,139.60935126,33.89876022,5.6755
-20705,-233065,139.60945939,33.89876042,5.5331
-20695,-233065,139.60956751,33.89876062,5.3684
-22235,-233075,139.59291656,33.89863908,3.4926
-22225,-233075,139.59302468,33.89863929,3.5981
-22215,-233075,139.59313281,33.89863950,3.6883
-22205,-233075,139.59324093,33.89863972,3.5772
-20725,-233075,139.60924337,33.89866986,5.8969
-20715,-233075,139.60935150,33.89867006,5.6707
-20705,-233075,139.60945962,33.89867026,5.5260
-20695,-233075,139.60956775,33.89867045,5.3075
-20685,-233075,139.60967587,33.89867065,5.1319
-22265,-233085,139.59259244,33.89854829,3.4381
-22255,-233085,139.59270056,33.89854850,3.4166
-22245,-233085,139.59280868,33.89854871,3.5823
-22235,-233085,139.59291681,33.89854892,3.5574
-20695,-233085,139.60956798,33.89858029,5.2306
-20685,-233085,139.60967611,33.89858049,4.9907
-20675,-233085,139.60978423,33.89858068,4.9246
-22305,-233095,139.59216019,33.89845728,3.4456
-22295,-233095,139.59226832,33.89845749,3.4394
-22285,-233095,139.59237644,33.89845770,3.4398
-22275,-233095,139.59248456,33.89845791,3.4635
-22265,-233095,139.59259269,33.89845812,3.5264
-20695,-233095,139.60956822,33.89849013,5.2201
-20685,-233095,139.60967634,33.89849032,4.9741
-20675,-233095,139.60978447,33.89849052,4.8434
-20665,-233095,139.60989259,33.89849072,4.8397
-22325,-233105,139.59194420,33.89836669,3.4388
-22315,-233105,139.59205232,33.89836690,3.4524
-22305,-233105,139.59216045,33.89836711,3.4953
-22295,-233105,139.59226857,33.89836733,3.4962
-20675,-233105,139.60978470,33.89840036,5.0162
-20665,-233105,139.60989283,33.89840055,4.9887
-20655,-233105,139.61000095,33.89840075,4.9399
-20645,-233105,139.61010908,33.89840094,4.9071
-22385,-233115,139.59129571,33.89827526,3.4453
-22375,-233115,139.59140383,33.89827547,3.4487
-22365,-233115,139.59151196,33.89827568,3.4607
-22355,-233115,139.59162008,33.89827589,3.4979
-22345,-233115,139.59172820,33.89827610,3.5398
-22335,-233115,139.59183633,33.89827632,3.5493
-20665,-233115,139.60989306,33.89831039,5.0166
-20655,-233115,139.61000119,33.89831059,4.9863
-20645,-233115,139.61010931,33.89831078,4.9310
-22425,-233125,139.59086347,33.89818424,3.4412
-22415,-233125,139.59097159,33.89818446,3.3050
-22405,-233125,139.59107971,33.89818467,3.4988
-22395,-233125,139.59118784,33.89818488,3.5049
-22385,-233125,139.59129596,33.89818509,3.5112
-22375,-233125,139.59140409,33.89818531,3.4945
-20655,-233125,139.61000142,33.89822042,5.0495
-20645,-233125,139.61010955,33.89822062,4.9236
-20635,-233125,139.61021767,33.89822081,4.9750
-22425,-233135,139.59086372,33.89809408,3.5845
-22415,-233135,139.59097184,33.89809429,3.5789
-22405,-233135,139.59107997,33.89809451,3.6139
-22395,-233135,139.59118809,33.89809472,3.6162
-20635,-233135,139.61021791,33.89813065,4.9658
-20625,-233135,139.61032603,33.89813085,4.8507
-22425,-233145,139.59086398,33.89800392,3.6147
-22415,-233145,139.59097210,33.89800413,3.5973
-22405,-233145,139.59108022,33.89800434,3.6328
-22395,-233145,139.59118835,33.89800455,3.7220
-22385,-233145,139.59129647,33.89800477,3.9113
-20635,-233145,139.61021814,33.89804049,5.0305
-20625,-233145,139.61032626,33.89804068,4.8150
-20615,-233145,139.61043439,33.89804088,4.8001
-20605,-233145,139.61054251,33.89804108,4.7441
-22435,-233155,139.59075611,33.89791354,3.6135
-22425,-233155,139.59086423,33.89791375,3.6221
-22415,-233155,139.59097236,33.89791397,3.5747
-22405,-233155,139.59108048,33.89791418,3.6937
-22395,-233155,139.59118860,33.89791439,3.8589
-22385,-233155,139.59129673,33.89791460,3.9698
-20625,-233155,139.61032650,33.89795052,4.9163
-20615,-233155,139.61043462,33.89795072,4.8458
-20605,-233155,139.61054275,33.89795091,4.7727
-22425,-233165,139.59086449,33.89782359,3.6553
-22415,-233165,139.59097261,33.89782380,3.6274
-22405,-233165,139.59108073,33.89782402,3.7267
-22395,-233165,139.59118886,33.89782423,3.9606
-22385,-233165,139.59129698,33.89782444,4.1442
-20615,-233165,139.61043486,33.89786055,4.8770
-20605,-233165,139.61054298,33.89786075,4.7828
-22435,-233175,139.59075662,33.89773322,3.6530
-22425,-233175,139.59086474,33.89773343,3.6813
-22415,-233175,139.59097287,33.89773364,3.6713
-22405,-233175,139.59108099,33.89773385,3.7940
-22395,-233175,139.59118911,33.89773407,3.9008
-20605,-233175,139.61054322,33.89777059,4.7720
-20595,-233175,139.61065134,33.89777078,4.7480
-20585,-233175,139.61075946,33.89777098,4.7206
-22445,-233185,139.59064875,33.89764284,3.6630
-22435,-233185,139.59075687,33.89764305,3.7488
-22425,-233185,139.59086500,33.89764327,3.7980
-22415,-233185,139.59097312,33.89764348,3.7823
-22405,-233185,139.59108124,33.89764369,3.8844
-20595,-233185,139.61065157,33.89768062,4.7018
-20585,-233185,139.61075970,33.89768081,4.6804
-20575,-233185,139.61086782,33.89768101,4.5905
-22455,-233195,139.59054088,33.89755246,3.6736
-22445,-233195,139.59064901,33.89755268,3.8071
-22435,-233195,139.59075713,33.89755289,3.9098
-22425,-233195,139.59086525,33.89755310,3.9480
-22415,-233195,139.59097338,33.89755332,3.8821
-20595,-233195,139.61065181,33.89759046,4.8992
-20585,-233195,139.61075993,33.89759065,4.7149
-20575,-233195,139.61086806,33.89759085,4.6839
-20565,-233195,139.61097618,33.89759104,4.5851
-22455,-233205,139.59054114,33.89746230,3.7896
-22445,-233205,139.59064926,33.89746251,3.9225
-22435,-233205,139.59075738,33.89746273,4.0079
-20585,-233205,139.61076017,33.89750049,4.7820
-20575,-233205,139.61086829,33.89750068,4.7425
-20565,-233205,139.61097641,33.89750088,4.6387
-20555,-233205,139.61108454,33.89750107,4.6140
-22465,-233215,139.59043327,33.89737192,3.7420
-22455,-233215,139.59054139,33.89737214,3.8691
-22445,-233215,139.59064952,33.89737235,3.9873
-20575,-233215,139.61086852,33.89741052,4.7811
-20565,-233215,139.61097665,33.89741072,4.7199
-20555,-233215,139.61108477,33.89741091,4.7221
-20545,-233215,139.61119289,33.89741111,4.6583
-22475,-233225,139.59032540,33.89728155,3.7375
-22465,-233225,139.59043353,33.89728176,3.8555
-22455,-233225,139.59054165,33.89728198,3.9825
-20575,-233225,139.61086876,33.89732036,4.7285
-20565,-233225,139.61097688,33.89732055,4.9176
-20555,-233225,139.61108500,33.89732075,4.8510
-20545,-233225,139.61119313,33.89732094,4.6801
-22485,-233235,139.59021754,33.89719117,3.7728
-22475,-233235,139.59032566,33.89719139,3.7978
-22465,-233235,139.59043378,33.89719160,3.8492
-22455,-233235,139.59054190,33.89719181,4.0371
-20555,-233235,139.61108524,33.89723059,4.6625
-20545,-233235,139.61119336,33.89723078,4.7493
-20535,-233235,139.61130148,33.89723097,4.6009
-22475,-233245,139.59032592,33.89710122,3.8111
-22465,-233245,139.59043404,33.89710144,3.9137
-20535,-233245,139.61130172,33.89714081,4.5305
-22485,-233255,139.59021805,33.89701085,3.8102
-22475,-233255,139.59032617,33.89701106,3.8607
-20535,-233255,139.61130195,33.89705065,4.8720
-20525,-233255,139.61141007,33.89705084,4.7387
-20515,-233255,139.61151820,33.89705104,4.6696
-22485,-233265,139.59021830,33.89692068,3.8713
-22475,-233265,139.59032643,33.89692090,3.8907
-20525,-233265,139.61141031,33.89696068,4.7355
-20515,-233265,139.61151843,33.89696088,4.6258
-22495,-233275,139.59011044,33.89683031,3.8718
-22485,-233275,139.59021856,33.89683052,3.8969
-20515,-233275,139.61151866,33.89687071,4.6418
-20505,-233275,139.61162679,33.89687091,4.6468
-22495,-233285,139.59011069,33.89674015,3.9190
-20515,-233285,139.61151890,33.89678055,4.9287
-20505,-233285,139.61162702,33.89678074,4.7402
-20495,-233285,139.61173514,33.89678094,4.6837
-22495,-233295,139.59011095,33.89664998,3.9502
-20505,-233295,139.61162725,33.89669058,4.7494
-20495,-233295,139.61173537,33.89669078,4.6678
-22505,-233305,139.59000308,33.89655961,3.9337
-20495,-233305,139.61173561,33.89660061,4.6385
-20485,-233305,139.61184373,33.89660081,4.6938
-22505,-233315,139.59000334,33.89646944,3.9770
-20495,-233315,139.61173584,33.89651045,4.9127
-20485,-233315,139.61184396,33.89651064,4.7885
-20475,-233315,139.61195208,33.89651084,4.6380
-20485,-233325,139.61184420,33.89642048,4.7288
-20475,-233325,139.61195232,33.89642068,4.6800
-20475,-233335,139.61195255,33.89633051,4.9949
-20465,-233335,139.61206067,33.89633071,4.8621
-22615,-233345,139.58881477,33.89619660,3.9373
-20465,-233345,139.61206091,33.89624054,4.9861
-20455,-233345,139.61216903,33.89624074,4.8503
-22625,-233355,139.58870691,33.89610622,3.9650
-22615,-233355,139.58881503,33.89610644,4.0155
-22605,-233355,139.58892315,33.89610665,4.0224
-22595,-233355,139.58903127,33.89610687,4.0653
-22545,-233355,139.58957188,33.89610794,4.1873
-22535,-233355,139.58968000,33.89610815,3.7527
-20455,-233355,139.61216926,33.89615058,4.9464
-20445,-233355,139.61227738,33.89615077,4.9774
-22625,-233365,139.58870717,33.89601606,4.0690
-22615,-233365,139.58881529,33.89601627,4.1049
-22605,-233365,139.58892341,33.89601649,4.0930
-22595,-233365,139.58903153,33.89601670,4.1041
-22585,-233365,139.58913965,33.89601692,4.0991
-22575,-233365,139.58924777,33.89601713,4.1231
-20455,-233365,139.61216949,33.89606041,5.1690
-20445,-233365,139.61227761,33.89606061,5.1860
-22625,-233375,139.58870742,33.89592590,4.0862
-22615,-233375,139.58881554,33.89592611,4.1545
-22605,-233375,139.58892367,33.89592633,4.1642
-22595,-233375,139.58903179,33.89592654,4.1320
-22585,-233375,139.58913991,33.89592675,4.1063
-22575,-233375,139.58924803,33.89592697,4.1389
-22565,-233375,139.58935615,33.89592718,4.1922
-22555,-233375,139.58946427,33.89592740,4.2247
-20455,-233375,139.61216973,33.89597025,5.4529
-20445,-233375,139.61227785,33.89597044,5.4207
-20435,-233375,139.61238597,33.89597064,5.4335
-22625,-233385,139.58870768,33.89583573,4.1197
-22615,-233385,139.58881580,33.89583595,4.2051
-22605,-233385,139.58892392,33.89583616,4.2158
-22595,-233385,139.58903204,33.89583638,4.1902
-22585,-233385,139.58914016,33.89583659,4.1459
-22575,-233385,139.58924829,33.89583681,4.1891
-20445,-233385,139.61227808,33.89588028,5.6029
-20435,-233385,139.61238620,33.89588047,5.6653
-20425,-233385,139.61249432,33.89588067,5.6116
-22615,-233395,139.58881606,33.89574579,4.2906
-22605,-233395,139.58892418,33.89574600,4.2184
-22595,-233395,139.58903230,33.89574621,4.2048
-22585,-233395,139.58914042,33.89574643,4.1702
-20435,-233395,139.61238643,33.89579031,5.9468
-20425,-233395,139.61249455,33.89579050,5.7614
-20415,-233395,139.61260268,33.89579070,5.6836
-22615,-233405,139.58881632,33.89565562,4.1927
-22605,-233405,139.58892444,33.89565584,4.2926
-20425,-233405,139.61249479,33.89570034,5.7847
-20415,-233405,139.61260291,33.89570054,5.7529
-22605,-233415,139.58892469,33.89556567,4.2266
-20415,-233415,139.61260314,33.89561037,5.8568
-20405,-233415,139.61271126,33.89561057,5.8673
-20395,-233415,139.61281938,33.89561076,5.8335
-22605,-233425,139.58892495,33.89547551,4.2261
-20405,-233425,139.61271149,33.89552040,5.9941
-20395,-233425,139.61281961,33.89552060,5.9034
-20385,-233425,139.61292773,33.89552079,5.8254
-22615,-233435,139.58881709,33.89538513,4.2591
-22605,-233435,139.58892521,33.89538535,4.3219
-20405,-233435,139.61271172,33.89543024,6.1723
-20395,-233435,139.61281985,33.89543043,5.9728
-20385,-233435,139.61292797,33.89543063,5.8777
-22615,-233445,139.58881735,33.89529497,4.2744
-20405,-233445,139.61271196,33.89534008,6.0717
-20395,-233445,139.61282008,33.89534027,5.9782
-20385,-233445,139.61292820,33.89534046,5.9266
-20375,-233445,139.61303632,33.89534066,5.8327
-20365,-233445,139.61314444,33.89534085,5.7676
-22615,-233455,139.58881760,33.89520481,4.2226
-20385,-233455,139.61292843,33.89525030,5.9558
-20375,-233455,139.61303655,33.89525049,5.8608
-20365,-233455,139.61314467,33.89525069,5.8223
-22635,-233465,139.58860162,33.89511422,4.2102
-22625,-233465,139.58870974,33.89511443,4.2732
-22615,-233465,139.58881786,33.89511465,4.3304
-20375,-233465,139.61303678,33.89516033,6.0776
-20365,-233465,139.61314490,33.89516052,5.9117
-20355,-233465,139.61325302,33.89516072,5.8064
-20345,-233465,139.61336114,33.89516091,5.7418
-22635,-233475,139.58860188,33.89502405,4.2010
-22625,-233475,139.58871000,33.89502427,4.1840
-20355,-233475,139.61325325,33.89507056,5.8054
-20345,-233475,139.61336137,33.89507075,5.7014
-20335,-233475,139.61346950,33.89507094,5.6443
-22655,-233485,139.58838590,33.89493346,4.2444
-22645,-233485,139.58849402,33.89493368,4.2158
-22635,-233485,139.58860214,33.89493389,4.4151
-20355,-233485,139.61325349,33.89498039,5.7728
-20345,-233485,139.61336161,33.89498059,5.6498
-20335,-233485,139.61346973,33.89498078,5.6437
-20325,-233485,139.61357785,33.89498097,5.6760
