X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
11905,79455,142.11965775,26.71716609,6330.0,8171.2,8852.0,8881.9
11915,79455,142.11975826,26.71716600,6316.0,6329.6,8867.0,8870.5
11925,79455,142.11985877,26.71716592,5333.5,5350.6,8848.4,8868.2
12235,79455,142.12297459,26.71716325,233.6,5311.6,5391.2,8211.7
12245,79455,142.12307510,26.71716317,266.8,5313.5,5386.8,8212.4
12305,79455,142.12367816,26.71716264,267.6,5318.5,5385.7,6344.7
11895,79445,142.11955715,26.71707591,8841.5,8844.3,-9999.0,8857.6
11905,79445,142.11965766,26.71707583,8851.6,8858.5,-9999.0,8860.8
11915,79445,142.11975817,26.71707574,8866.7,-9999.0,-9999.0,8870.0
12235,79445,142.12297449,26.71707299,5343.1,5370.9,6230.9,8211.5
12245,79445,142.12307500,26.71707290,263.3,5316.4,5385.1,8211.9
12285,79445,142.12347704,26.71707255,260.9,5320.3,5385.2,8214.0
12295,79445,142.12357755,26.71707247,269.2,5320.9,5384.4,8215.6
11895,79435,142.11955705,26.71698565,5341.9,5360.5,8847.5,8857.4
11905,79435,142.11965756,26.71698556,-9999.0,-9999.0,-9999.0,8872.6
11925,79435,142.11985858,26.71698539,5318.5,5336.6,6324.7,8866.3
11945,79435,142.12005960,26.71698522,223.8,5291.2,5340.1,8863.2
12265,79435,142.12327593,26.71698247,8209.1,-9999.0,-9999.0,8213.6
12275,79435,142.12337644,26.71698238,6235.8,6335.7,-9999.0,8211.3
12285,79435,142.12347695,26.71698229,257.6,5326.6,5384.3,6348.0
12295,79435,142.12357746,26.71698220,251.5,5325.1,5384.1,6347.2
12305,79435,142.12367797,26.71698212,246.3,5324.1,5384.2,6346.8
11895,79425,142.11955696,26.71689539,5311.5,5319.7,5370.2,8870.8
11905,79425,142.11965747,26.71689530,5363.3,8845.4,8868.0,8869.6
11915,79425,142.11975798,26.71689522,5373.6,5689.4,8860.8,8866.8
11925,79425,142.11985849,26.71689513,5322.1,5340.2,5686.3,8864.8
11945,79425,142.12005951,26.71689496,226.0,5288.0,5340.3,8861.3
12275,79425,142.12337634,26.71689212,6349.4,-9999.0,-9999.0,6359.4
12285,79425,142.12347685,26.71689203,241.5,5326.1,5381.5,6349.3
12295,79425,142.12357736,26.71689194,250.3,5325.9,5381.7,6348.0
11895,79415,142.11955686,26.71680512,5283.5,5301.0,5344.2,8868.3
11905,79415,142.11965737,26.71680504,5299.5,5326.3,5369.4,8866.8
12285,79415,142.12347675,26.71680177,256.6,5325.9,5379.7,6351.1
12295,79415,142.12357726,26.71680168,248.6,5325.9,5380.0,6351.1
