区市町村コード,区市町村,冬夕、風速8m/s、死者（計）,冬夕、風速8m/s、死者（揺れ）,冬夕、風速8m/s、死者（屋内収容物）,冬夕、風速8m/s、死者（急傾斜地崩壊）,冬夕、風速8m/s、死者（火災）,冬夕、風速8m/s、死者（ブロック塀等）,冬夕、風速8m/s、死者（屋外落下物）,冬昼、風速8m/s、死者（計）,冬昼、風速8m/s、死者（揺れ）,冬昼、風速8m/s、死者（屋内収容物）,冬昼、風速8m/s、死者（急傾斜地崩壊）,冬昼、風速8m/s、死者（火災）,冬昼、風速8m/s、死者（ブロック塀等）,冬昼、風速8m/s、死者（屋外落下物）,冬早朝、風速8m/s、死者（計）,冬早朝、風速8m/s、死者（揺れ）,冬早朝、風速8m/s、死者（屋内収容物）,冬早朝、風速8m/s、死者（急傾斜地崩壊）,冬早朝、風速8m/s、死者（火災）,冬早朝、風速8m/s、死者（ブロック塀等）,冬早朝、風速8m/s、死者（屋外落下物）,冬夕、風速4m/s、死者（計）,冬夕、風速4m/s、死者（揺れ）,冬夕、風速4m/s、死者（屋内収容物）,冬夕、風速4m/s、死者（急傾斜地崩壊）,冬夕、風速4m/s、死者（火災）,冬夕、風速4m/s、死者（ブロック塀等）,冬夕、風速4m/s、死者（屋外落下物）,冬昼、風速4m/s、死者（計）,冬昼、風速4m/s、死者（揺れ）,冬昼、風速4m/s、死者（屋内収容物）,冬昼、風速4m/s、死者（急傾斜地崩壊）,冬昼、風速4m/s、死者（火災）,冬昼、風速4m/s、死者（ブロック塀等）,冬昼、風速4m/s、死者（屋外落下物）,冬早朝、風速4m/s、死者（計）,冬早朝、風速4m/s、死者（揺れ）,冬早朝、風速4m/s、死者（屋内収容物）,冬早朝、風速4m/s、死者（急傾斜地崩壊）,冬早朝、風速4m/s、死者（火災）,冬早朝、風速4m/s、死者（ブロック塀等）,冬早朝、風速4m/s、死者（屋外落下物）
13111,大田区,726,306,16,0,390,14,0,310,225,16,0,67,3,0,585,505,21,0,58,1,0,676,306,16,0,341,14,0,301,225,16,0,57,3,0,576,505,21,0,49,1,0
13112,世田谷区,645,212,18,1,398,16,0,264,152,19,1,87,6,0,487,374,26,1,85,0,0,616,212,18,1,369,16,0,257,152,19,1,80,6,0,480,374,26,1,79,0,0
13113,渋谷区,83,56,10,0,9,6,0,67,50,11,0,3,2,0,81,74,5,0,1,0,0,82,56,10,0,9,6,0,66,50,11,0,3,2,0,80,74,5,0,1,0,0
13114,中野区,69,20,4,0,20,26,0,34,14,4,0,11,6,0,51,37,5,0,9,1,0,67,20,4,0,18,26,0,33,14,4,0,10,6,0,51,37,5,0,9,1,0
13115,杉並区,239,79,5,0,148,7,0,143,54,5,0,82,2,0,247,152,9,0,87,0,0,237,79,5,0,146,7,0,142,54,5,0,81,2,0,246,152,9,0,86,0,0
13116,豊島区,55,25,4,0,17,9,0,38,19,4,0,11,3,0,56,46,4,0,6,0,0,53,25,4,0,15,9,0,37,19,4,0,10,3,0,55,46,4,0,6,0,0
13117,北区,149,117,7,0,12,12,0,100,82,8,0,7,3,0,217,201,10,0,6,0,0,148,117,7,0,12,12,0,99,82,8,0,7,3,0,217,201,10,0,6,0,0
13118,荒川区,258,206,5,0,44,3,0,156,143,5,0,7,1,0,359,346,7,0,6,0,0,256,206,5,0,42,3,0,156,143,5,0,7,1,0,359,346,7,0,6,0,0
13119,板橋区,94,64,6,0,19,4,0,64,45,6,0,11,2,0,120,102,8,0,10,0,0,92,64,6,0,18,4,0,63,45,6,0,10,2,0,119,102,8,0,9,0,0
13120,練馬区,136,46,8,0,77,6,0,81,29,7,0,43,2,0,133,78,12,0,44,0,0,134,46,8,0,75,6,0,80,29,7,0,42,2,0,132,78,12,0,43,0,0
13121,足立区,795,480,18,0,291,6,0,435,325,17,0,91,2,0,824,743,24,0,56,0,0,781,480,18,0,277,6,0,432,325,17,0,87,2,0,822,743,24,0,54,0,0
13122,葛飾区,283,159,10,0,110,4,0,145,102,9,0,32,1,0,288,245,14,0,29,0,0,269,159,10,0,96,4,0,140,102,9,0,27,1,0,284,245,14,0,25,0,0
13123,江戸川区,582,248,14,0,314,6,0,341,173,13,0,154,1,0,520,380,19,0,120,0,0,527,248,14,0,259,6,0,313,173,13,0,125,1,0,497,380,19,0,98,0,0
13201,八王子市,36,10,7,2,16,1,0,24,4,8,2,10,0,0,36,17,9,3,8,0,0,35,10,7,2,14,1,0,24,4,8,2,10,0,0,36,17,9,3,7,0,0
13202,立川市,6,2,0,0,4,0,0,4,1,0,0,3,0,0,4,2,0,0,2,0,0,6,2,0,0,4,0,0,4,1,0,0,3,0,0,4,2,0,0,2,0,0
13203,武蔵野市,28,9,2,0,16,2,0,18,6,2,0,10,1,0,22,14,2,0,6,0,0,28,9,2,0,16,2,0,18,6,2,0,10,1,0,22,14,2,0,6,0,0
13204,三鷹市,41,17,2,0,19,2,0,25,12,2,0,11,1,0,44,30,3,1,11,0,0,41,17,2,0,18,2,0,25,12,2,0,10,1,0,44,30,3,1,10,0,0
13205,青梅市,2,0,0,0,1,0,0,2,0,0,0,1,0,0,2,1,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,2,1,0,1,1,0,0
13206,府中市,33,17,3,0,11,1,0,22,12,3,0,7,0,0,37,27,4,0,6,0,0,32,17,3,0,10,1,0,21,12,3,0,7,0,0,36,27,4,0,5,0,0
13207,昭島市,2,1,0,0,2,0,0,2,0,0,0,1,0,0,2,1,0,0,1,0,0,2,1,0,0,2,0,0,2,0,0,0,1,0,0,2,1,0,0,1,0,0
13208,調布市,49,22,2,0,21,3,0,29,16,2,0,10,1,0,50,37,3,0,10,0,0,44,22,2,0,16,3,0,28,16,2,0,8,1,0,48,37,3,0,8,0,0
13209,町田市,53,29,5,1,17,2,0,35,18,5,1,10,1,0,64,46,7,1,10,0,0,52,29,5,1,16,2,0,34,18,5,1,9,1,0,64,46,7,1,9,0,0
13210,小金井市,20,6,1,0,11,1,0,12,4,2,0,6,0,0,19,11,2,0,6,0,0,20,6,1,0,11,1,0,12,4,2,0,6,0,0,19,11,2,0,6,0,0
13211,小平市,21,10,2,0,8,2,0,13,6,2,0,5,0,0,23,15,3,0,4,0,0,21,10,2,0,7,2,0,13,6,2,0,4,0,0,22,15,3,0,4,0,0
13212,日野市,13,5,2,0,3,1,0,8,3,2,0,2,0,0,14,9,3,0,2,0,0,12,5,2,0,3,1,0,8,3,2,0,2,0,0,14,9,3,0,2,0,0
13213,東村山市,6,1,2,0,3,1,0,4,0,2,0,2,1,0,5,1,2,0,2,0,0,6,1,2,0,3,1,0,4,0,2,0,2,1,0,5,1,2,0,2,0,0
13214,国分寺市,21,6,1,0,8,6,0,11,4,1,0,4,2,0,17,10,2,0,4,0,0,20,6,1,0,7,6,0,10,4,1,0,4,2,0,16,10,2,0,4,0,0
13215,国立市,7,1,1,0,4,0,0,5,1,1,0,3,0,0,6,3,1,0,2,0,0,6,1,1,0,3,0,0,4,1,1,0,2,0,0,6,3,1,0,2,0,0
13218,福生市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219,狛江市,29,4,1,0,24,1,0,10,2,1,0,6,0,0,15,6,1,0,8,0,0,28,4,1,0,23,1,0,10,2,1,0,6,0,0,15,6,1,0,7,0,0
13220,東大和市,3,0,1,0,1,0,0,2,1,0,0,1,0,0,2,0,1,0,1,0,0,2,0,1,0,1,0,0,1,1,0,0,1,0,0,2,0,1,0,1,0,0
13221,清瀬市,4,2,1,0,1,0,0,3,1,1,0,1,0,0,5,3,1,0,1,0,0,4,2,1,0,1,0,0,3,1,1,0,1,0,0,5,3,1,0,0,0,0
13222,東久留米市,8,2,1,0,4,1,0,4,1,1,0,2,0,0,7,3,2,0,2,0,0,7,2,1,0,4,1,0,4,1,1,0,2,0,0,7,3,2,0,2,0,0
13223,武蔵村山市,2,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
13224,多摩市,7,3,2,0,1,0,0,5,2,2,0,1,0,0,8,6,2,0,0,0,0,7,3,2,0,1,0,0,5,2,2,0,1,0,0,8,6,2,0,0,0,0
13225,稲城市,8,5,1,0,1,0,0,5,3,1,0,1,0,0,10,8,1,0,1,0,0,8,5,1,0,1,0,0,5,3,1,0,1,0,0,10,8,1,0,1,0,0
13227,羽村市,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
13228,あきる野市,4,0,0,0,4,0,0,3,0,0,0,3,0,0,2,0,0,0,2,0,0,4,0,0,0,4,0,0,3,0,0,0,2,0,0,2,0,0,0,2,0,0
13229,西東京市,21,6,2,0,11,1,0,12,4,2,0,6,1,0,20,10,3,0,7,0,0,20,6,2,0,11,1,0,12,4,2,0,6,1,0,19,10,3,0,6,0,0
13303,瑞穂町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13305,日の出町,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13307,檜原村,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13308,奥多摩町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,区部合計,5722,3051,199,2,2288,177,5,3286,2302,209,2,723,49,1,5462,4658,221,3,575,5,0,5515,3051,199,2,2080,177,5,3218,2302,209,2,655,49,1,5408,4658,221,3,521,5,0
,多摩合計,426,158,40,6,194,27,0,260,101,39,5,107,9,0,417,258,54,8,96,1,0,411,158,40,6,179,27,0,253,101,39,5,100,9,0,411,258,54,8,89,1,0
,都合計,6148,3209,239,8,2482,205,5,3547,2403,247,7,831,57,1,5879,4916,275,11,671,6,0,5925,3209,239,8,2260,205,5,3471,2403,247,7,755,57,1,5819,4916,275,11,611,6,0
