X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
11905,79455,142.11965775,26.71716609,2.0179
11915,79455,142.11975826,26.71716600,2.3893
11925,79455,142.11985877,26.71716592,2.4077
12235,79455,142.12297459,26.71716325,2.1399
12245,79455,142.12307510,26.71716317,2.1309
12305,79455,142.12367816,26.71716264,2.0540
11895,79445,142.11955715,26.71707591,2.2121
12235,79445,142.12297449,26.71707299,2.2324
12245,79445,142.12307500,26.71707290,2.1885
12285,79445,142.12347704,26.71707255,2.0430
12295,79445,142.12357755,26.71707247,2.0648
11895,79435,142.11955705,26.71698565,2.5252
11925,79435,142.11985858,26.71698539,2.4324
11945,79435,142.12005960,26.71698522,2.4292
12275,79435,142.12337644,26.71698238,2.1063
12285,79435,142.12347695,26.71698229,2.1067
12295,79435,142.12357746,26.71698220,2.1062
12305,79435,142.12367797,26.71698212,2.0926
11895,79425,142.11955696,26.71689539,2.3964
11905,79425,142.11965747,26.71689530,2.4447
11915,79425,142.11975798,26.71689522,2.4850
11925,79425,142.11985849,26.71689513,2.3366
11945,79425,142.12005951,26.71689496,2.4058
12285,79425,142.12347685,26.71689203,2.1748
12295,79425,142.12357736,26.71689194,2.1570
11895,79415,142.11955686,26.71680512,2.3048
11905,79415,142.11965737,26.71680504,2.3324
12285,79415,142.12347675,26.71680177,2.2211
12295,79415,142.12357726,26.71680168,2.1967
12275,79405,142.12337615,26.71671159,2.3116
12285,79405,142.12347665,26.71671151,2.2658
12125,79395,142.12186840,26.71662263,3.1749
12275,79395,142.12337605,26.71662133,2.2994
12285,79395,142.12347656,26.71662124,2.2705
12105,79385,142.12166728,26.71653254,3.6049
12115,79385,142.12176779,26.71653246,3.3260
12235,79385,142.12297391,26.71653142,3.3111
12265,79385,142.12327544,26.71653116,2.3846
12275,79385,142.12337595,26.71653107,2.3202
12225,79375,142.12287330,26.71644124,3.1600
12235,79375,142.12297381,26.71644116,3.2020
12265,79375,142.12327534,26.71644089,2.3823
12225,79365,142.12287321,26.71635098,3.0510
12235,79365,142.12297372,26.71635089,3.0540
12245,79365,142.12307423,26.71635081,3.0002
12255,79365,142.12317474,26.71635072,2.6089
12225,79355,142.12287311,26.71626072,2.9283
12235,79355,142.12297362,26.71626063,2.8239
12245,79355,142.12307413,26.71626054,2.6845
