X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-63555,-194475,139.14334589,34.24495381,1.2440
-63545,-194475,139.14345445,34.24495442,1.1411
-63535,-194475,139.14356300,34.24495503,3.3958
-63545,-194485,139.14345518,34.24486427,2.9997
-63575,-194545,139.14313392,34.24432152,2.0334
-63565,-194545,139.14324248,34.24432213,1.8829
-63555,-194545,139.14335104,34.24432274,1.7781
-63565,-194555,139.14324322,34.24423198,1.3122
-63555,-194555,139.14335177,34.24423259,1.7479
-63545,-194555,139.14346033,34.24423320,2.9385
-63975,-194565,139.13879310,34.24411670,2.1517
-63965,-194565,139.13890166,34.24411731,2.6725
-63985,-194575,139.13868528,34.24402593,0.2746
-63975,-194575,139.13879384,34.24402654,0.2402
-63965,-194575,139.13890240,34.24402716,0.8712
-63955,-194585,139.13901169,34.24393762,2.5730
-63975,-194595,139.13879532,34.24384624,0.1503
-63965,-194595,139.13890388,34.24384686,2.2132
-63665,-194595,139.14216059,34.24386526,3.3188
-63655,-194595,139.14226915,34.24386587,3.0898
-63975,-194605,139.13879606,34.24375609,1.7973
-63965,-194605,139.13890462,34.24375670,2.5357
-63655,-194605,139.14226988,34.24377572,3.2615
-63975,-194615,139.13879680,34.24366594,1.6420
-63965,-194615,139.13890536,34.24366655,1.7838
-63925,-194615,139.13933959,34.24366901,3.2657
-63675,-194615,139.14205351,34.24368434,3.3805
-63935,-194625,139.13923177,34.24357824,3.0547
-63925,-194625,139.13934033,34.24357886,1.6444
-63705,-194625,139.14172857,34.24359235,3.5269
-63675,-194625,139.14205424,34.24359419,3.1561
-63615,-194625,139.14270558,34.24359786,3.2040
-63935,-194635,139.13923251,34.24348809,2.1872
-63925,-194635,139.13934107,34.24348871,2.0550
-63895,-194635,139.13966674,34.24349055,3.0761
-63735,-194635,139.14140364,34.24350036,3.9572
-63725,-194635,139.14151220,34.24350098,3.1659
-63715,-194635,139.14162075,34.24350159,1.8767
-63705,-194635,139.14172931,34.24350220,2.8584
-63695,-194635,139.14183787,34.24350281,2.7067
-63685,-194635,139.14194642,34.24350343,2.7473
-63675,-194635,139.14205498,34.24350404,1.8262
-63665,-194635,139.14216354,34.24350465,2.8597
-63655,-194635,139.14227209,34.24350526,3.2792
-63645,-194635,139.14238065,34.24350587,3.8132
-63635,-194635,139.14248921,34.24350649,3.8088
-63625,-194635,139.14259776,34.24350710,3.8765
-63615,-194635,139.14270632,34.24350771,3.5012
-63605,-194635,139.14281488,34.24350832,3.3328
-63595,-194635,139.14292343,34.24350893,3.6027
-63585,-194635,139.14303199,34.24350954,3.4590
-63575,-194635,139.14314055,34.24351015,3.1418
-63565,-194635,139.14324910,34.24351077,2.9949
-63555,-194635,139.14335766,34.24351138,3.0941
-63545,-194635,139.14346622,34.24351199,3.6644
-63945,-194645,139.13912469,34.24339733,2.5934
-63935,-194645,139.13923325,34.24339794,2.9704
-63915,-194645,139.13945036,34.24339917,1.3862
-63895,-194645,139.13966747,34.24340040,1.8717
-63805,-194645,139.14064448,34.24340592,3.0851
-63795,-194645,139.14075304,34.24340653,2.3537
-63785,-194645,139.14086160,34.24340715,3.8459
-63775,-194645,139.14097015,34.24340776,3.7611
-63765,-194645,139.14107871,34.24340837,3.8575
-63755,-194645,139.14118726,34.24340899,3.7381
-63745,-194645,139.14129582,34.24340960,2.8177
-63665,-194645,139.14216427,34.24341450,0.6721
-63655,-194645,139.14227283,34.24341511,1.7412
-63645,-194645,139.14238139,34.24341572,2.5904
-63635,-194645,139.14248994,34.24341633,3.1398
-63625,-194645,139.14259850,34.24341695,2.9831
-63615,-194645,139.14270706,34.24341756,2.3822
-63605,-194645,139.14281561,34.24341817,2.1228
-63595,-194645,139.14292417,34.24341878,2.3008
-63585,-194645,139.14303273,34.24341939,2.3317
-63575,-194645,139.14314128,34.24342000,2.4798
-63565,-194645,139.14324984,34.24342061,2.5658
-63555,-194645,139.14335839,34.24342122,2.5606
-63545,-194645,139.14346695,34.24342184,2.7863
-63535,-194645,139.14357551,34.24342245,3.4004
-63895,-194655,139.13966821,34.24331025,3.6514
-63865,-194655,139.13999388,34.24331209,3.4838
-63855,-194655,139.14010244,34.24331270,3.2107
-63845,-194655,139.14021100,34.24331332,3.0657
-63835,-194655,139.14031955,34.24331393,3.1935
-63825,-194655,139.14042811,34.24331454,3.2343
-63815,-194655,139.14053666,34.24331516,2.9331
-63805,-194655,139.14064522,34.24331577,2.1034
-63795,-194655,139.14075378,34.24331638,1.6121
-63785,-194655,139.14086233,34.24331700,2.2606
-63775,-194655,139.14097089,34.24331761,2.3740
-63765,-194655,139.14107945,34.24331822,1.2589
-63755,-194655,139.14118800,34.24331884,0.5775
-63615,-194655,139.14270779,34.24332741,0.0939
-63585,-194655,139.14303346,34.24332924,0.7304
-63575,-194655,139.14314202,34.24332985,1.3282
-63565,-194655,139.14325057,34.24333046,1.6796
-63555,-194655,139.14335913,34.24333107,1.8706
-63545,-194655,139.14346769,34.24333168,2.2407
-63535,-194655,139.14357624,34.24333229,2.5450
-63525,-194655,139.14368480,34.24333291,3.0291
-63915,-194665,139.13945184,34.24321887,3.7228
-63885,-194665,139.13977751,34.24322071,3.4423
-63875,-194665,139.13988607,34.24322132,3.3556
-63865,-194665,139.13999462,34.24322194,2.8410
-63855,-194665,139.14010318,34.24322255,2.1261
-63845,-194665,139.14021174,34.24322316,1.8753
-63835,-194665,139.14032029,34.24322378,1.7078
-63825,-194665,139.14042885,34.24322439,1.4628
-63815,-194665,139.14053740,34.24322500,1.0056
-63805,-194665,139.14064596,34.24322562,0.5368
-63795,-194665,139.14075452,34.24322623,0.3669
-63785,-194665,139.14086307,34.24322684,0.0223
-63565,-194665,139.14325131,34.24324031,0.4227
-63555,-194665,139.14335987,34.24324092,0.9768
-63545,-194665,139.14346842,34.24324153,1.6232
-63535,-194665,139.14357698,34.24324214,2.0713
-63525,-194665,139.14368553,34.24324275,2.6365
-63515,-194665,139.14379409,34.24324336,3.3164
-63895,-194675,139.13966969,34.24312994,3.3928
-63885,-194675,139.13977825,34.24313056,3.4688
-63875,-194675,139.13988681,34.24313117,2.7312
-63865,-194675,139.13999536,34.24313178,2.0638
-63855,-194675,139.14010392,34.24313240,0.0016
-63845,-194675,139.14021247,34.24313301,0.9550
-63535,-194675,139.14357771,34.24315199,1.6788
-63525,-194675,139.14368627,34.24315260,2.1609
-63515,-194675,139.14379483,34.24315321,3.1586
-63485,-194675,139.14412049,34.24315504,0.2247
-63215,-194675,139.14705151,34.24317148,2.8102
-63905,-194685,139.13956188,34.24303918,3.7967
-63895,-194685,139.13967043,34.24303979,3.1057
-63885,-194685,139.13977899,34.24304040,2.9002
-63875,-194685,139.13988755,34.24304102,1.6200
-63865,-194685,139.13999610,34.24304163,0.8649
-63535,-194685,139.14357845,34.24306184,0.4349
-63525,-194685,139.14368701,34.24306245,1.0460
-63515,-194685,139.14379556,34.24306306,1.7664
-63505,-194685,139.14390412,34.24306367,2.5546
-63465,-194685,139.14433834,34.24306611,3.1050
-63285,-194685,139.14629235,34.24307708,3.1440
-63215,-194685,139.14705224,34.24308133,3.1753
-63915,-194695,139.13945406,34.24294841,2.8608
-63905,-194695,139.13956262,34.24294902,2.4322
-63895,-194695,139.13967117,34.24294964,1.6836
-63885,-194695,139.13977973,34.24295025,0.6809
-63875,-194695,139.13988828,34.24295087,0.0021
-63465,-194695,139.14433908,34.24297596,0.1015
-63285,-194695,139.14629308,34.24298692,3.4452
-63925,-194705,139.13934625,34.24285764,3.0631
-63915,-194705,139.13945480,34.24285826,2.1186
-63905,-194705,139.13956336,34.24285887,1.8802
-63895,-194705,139.13967191,34.24285949,0.0809
-63885,-194705,139.13978047,34.24286010,0.0279
-63465,-194705,139.14433981,34.24288581,2.7328
-63245,-194705,139.14672804,34.24289921,3.2400
-63235,-194705,139.14683660,34.24289981,2.1719
-63945,-194715,139.13912987,34.24276626,3.6074
-63935,-194715,139.13923843,34.24276688,3.4065
-63925,-194715,139.13934699,34.24276749,2.4643
-63915,-194715,139.13945554,34.24276811,1.4847
-63905,-194715,139.13956410,34.24276872,0.1177
-63465,-194715,139.14434055,34.24279566,3.8628
-63245,-194715,139.14672877,34.24280905,3.2934
-63235,-194715,139.14683733,34.24280966,2.5271
-63965,-194725,139.13891350,34.24267488,2.0369
-63925,-194725,139.13934773,34.24267734,0.7090
-63465,-194725,139.14434128,34.24270550,3.9637
-63295,-194725,139.14618673,34.24271586,2.2503
-63245,-194725,139.14672950,34.24271890,1.5827
-63235,-194725,139.14683806,34.24271951,2.8206
-63965,-194735,139.13891424,34.24258473,1.5562
-63465,-194735,139.14434201,34.24261535,2.2840
-63455,-194735,139.14445057,34.24261596,3.0409
-63315,-194735,139.14597035,34.24262449,2.5264
-63455,-194745,139.14445130,34.24252581,1.3087
-63445,-194745,139.14455986,34.24252642,2.5393
-63435,-194745,139.14466842,34.24252703,3.6700
-63325,-194745,139.14586252,34.24253373,2.7580
-63315,-194745,139.14597108,34.24253434,0.3224
-63305,-194745,139.14607964,34.24253495,2.3402
-64075,-194755,139.13772162,34.24239766,1.9968
-64065,-194755,139.13783017,34.24239827,2.2962
-63955,-194755,139.13902428,34.24240504,0.2822
-63435,-194755,139.14466915,34.24243688,1.4606
-63425,-194755,139.14477770,34.24243749,2.3280
-63415,-194755,139.14488626,34.24243810,2.9025
-63405,-194755,139.14499482,34.24243871,2.7611
-63395,-194755,139.14510337,34.24243931,3.2610
-63385,-194755,139.14521193,34.24243992,3.3498
-63375,-194755,139.14532048,34.24244053,3.3072
-63365,-194755,139.14542904,34.24244114,3.2809
-63355,-194755,139.14553759,34.24244175,3.1696
-63345,-194755,139.14564615,34.24244236,3.0185
-63335,-194755,139.14575470,34.24244297,2.8583
-63325,-194755,139.14586326,34.24244358,1.9024
-63305,-194755,139.14608037,34.24244480,0.7964
-63295,-194755,139.14618892,34.24244540,3.2891
-63975,-194765,139.13880791,34.24231366,3.6355
-63965,-194765,139.13891646,34.24231427,3.3997
