X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-50765,-162645,139.28031081,34.53261112,3432.6,-9999.0,-9999.0,8632.6
-50755,-162645,139.28041974,34.53261162,3313.1,-9999.0,-9999.0,8610.0
-50745,-162645,139.28052867,34.53261211,3301.6,3430.9,-9999.0,3431.3
-50735,-162645,139.28063761,34.53261260,3296.9,3308.4,-9999.0,3427.7
-50535,-162645,139.28281627,34.53262244,1282.3,1382.2,3287.2,8616.7
-50525,-162645,139.28292521,34.53262293,0.2,0.6,1.0,8616.4
-50775,-162655,139.28020247,34.53252048,3433.8,-9999.0,-9999.0,8632.6
-50765,-162655,139.28031140,34.53252097,3296.0,3317.7,-9999.0,3438.8
-50755,-162655,139.28042034,34.53252147,2616.6,3031.4,-9999.0,3433.2
-50745,-162655,139.28052927,34.53252196,47.1,1440.3,3028.0,3430.3
-50735,-162655,139.28063820,34.53252245,0.2,0.7,1.2,3428.8
-50535,-162655,139.28281687,34.53253229,4.4,5.9,1462.7,8617.6
-50525,-162655,139.28292580,34.53253278,0.2,0.8,1.4,8616.7
-50775,-162665,139.28020307,34.53243033,3431.0,-9999.0,-9999.0,8634.1
-50765,-162665,139.28031200,34.53243082,3299.2,3317.6,-9999.0,3437.9
-50755,-162665,139.28042093,34.53243132,3026.6,3298.1,-9999.0,3438.3
-50745,-162665,139.28052987,34.53243181,47.7,1446.1,3028.1,3431.6
-50735,-162665,139.28063880,34.53243230,0.2,0.8,1.4,3429.8
-50535,-162665,139.28281746,34.53244214,1379.4,1457.0,3303.4,8619.4
-50525,-162665,139.28292639,34.53244263,5.1,1465.9,3416.6,8617.4
-50775,-162675,139.28020366,34.53234018,3432.4,-9999.0,-9999.0,3437.6
-50765,-162675,139.28031260,34.53234067,3039.9,3311.1,-9999.0,3436.4
-50755,-162675,139.28042153,34.53234117,2619.1,3296.7,-9999.0,3437.4
-50745,-162675,139.28053046,34.53234166,1374.2,1459.2,3293.9,3427.6
-50735,-162675,139.28063939,34.53234215,0.2,0.8,1.4,3430.4
-50535,-162675,139.28281805,34.53235199,1472.0,2615.8,8619.6,8620.7
-50515,-162675,139.28303592,34.53235297,8.2,10.0,1437.7,8618.1
-51225,-162685,139.27530229,34.53222773,89.6,1095.2,1415.2,8639.1
-51215,-162685,139.27541122,34.53222823,1097.7,1267.0,3450.7,8641.2
-50775,-162685,139.28020426,34.53225003,3430.9,-9999.0,-9999.0,3439.1
-50765,-162685,139.28031319,34.53225052,3039.7,3308.1,-9999.0,3434.1
-50755,-162685,139.28042212,34.53225102,2625.0,3301.1,3434.4,3436.6
-50745,-162685,139.28053106,34.53225151,2615.2,3028.2,-9999.0,3427.3
-50735,-162685,139.28063999,34.53225200,0.2,1.0,1.9,3428.1
-50535,-162685,139.28281865,34.53226184,1455.6,2612.9,3419.1,3428.7
-50515,-162685,139.28303651,34.53226282,8601.6,-9999.0,-9999.0,8621.9
-50505,-162685,139.28314545,34.53226331,2616.3,3278.8,8599.2,8620.2
-50495,-162685,139.28325438,34.53226381,17.3,1101.0,1438.3,8615.7
-51275,-162695,139.27475822,34.53213509,94.9,1059.8,1321.6,3470.1
-51265,-162695,139.27486716,34.53213559,94.7,1063.0,1322.3,8637.7
-51255,-162695,139.27497609,34.53213609,93.4,1064.3,1322.4,8636.9
-51235,-162695,139.27519395,34.53213708,93.0,1066.1,1321.0,8637.6
-51225,-162695,139.27530289,34.53213758,1304.9,1420.0,3470.4,8639.7
-51215,-162695,139.27541182,34.53213808,1418.4,3454.3,-9999.0,8641.4
