X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-6995,-391135,139.75891437,32.47356139,11.5659
-6985,-391135,139.75902076,32.47356146,10.4597
-6975,-391135,139.75912714,32.47356152,9.4172
-7015,-391145,139.75870166,32.47347108,12.4608
-7005,-391145,139.75880805,32.47347115,12.0222
-6995,-391145,139.75891444,32.47347121,11.4417
-6985,-391145,139.75902083,32.47347127,9.9116
-6975,-391145,139.75912722,32.47347133,7.8609
-7035,-391155,139.75848896,32.47338077,12.6467
-7025,-391155,139.75859535,32.47338083,12.5435
-7015,-391155,139.75870174,32.47338090,12.5866
-7005,-391155,139.75880813,32.47338096,12.3282
-6995,-391155,139.75891452,32.47338102,11.6683
-6985,-391155,139.75902090,32.47338109,11.0904
-6975,-391155,139.75912729,32.47338115,7.1421
-6965,-391155,139.75923368,32.47338121,6.3110
-7055,-391165,139.75827626,32.47329046,12.6420
-7045,-391165,139.75838265,32.47329052,12.5918
-7035,-391165,139.75848904,32.47329059,12.7902
-7025,-391165,139.75859542,32.47329065,12.6452
-7015,-391165,139.75870181,32.47329071,13.1331
-6965,-391165,139.75923375,32.47329103,6.4834
-6955,-391165,139.75934014,32.47329109,6.2872
-6945,-391165,139.75944653,32.47329115,6.4170
-7035,-391175,139.75848911,32.47320040,12.8168
-6955,-391175,139.75934022,32.47320091,6.9967
-6945,-391175,139.75944661,32.47320097,6.6633
-6935,-391175,139.75955299,32.47320103,6.4660
-7095,-391185,139.75785086,32.47310984,13.7108
-6935,-391185,139.75955307,32.47311085,6.6833
-6925,-391185,139.75965946,32.47311091,6.7851
-7125,-391195,139.75753177,32.47301946,13.9049
-7115,-391195,139.75763816,32.47301953,13.9201
-7105,-391195,139.75774454,32.47301959,13.8125
-7095,-391195,139.75785093,32.47301965,13.4795
-6935,-391195,139.75955314,32.47302066,6.7388
-6925,-391195,139.75965953,32.47302072,7.0687
-6915,-391195,139.75976592,32.47302079,6.9282
-7175,-391205,139.75699990,32.47292896,14.0718
-7165,-391205,139.75710629,32.47292902,14.2011
-7155,-391205,139.75721268,32.47292908,13.8163
-7145,-391205,139.75731907,32.47292915,13.6562
-7135,-391205,139.75742545,32.47292921,13.5068
-7125,-391205,139.75753184,32.47292928,13.9803
-7115,-391205,139.75763823,32.47292934,14.1587
-6925,-391205,139.75965960,32.47293054,7.3208
-6915,-391205,139.75976599,32.47293060,7.0430
-6905,-391205,139.75987238,32.47293067,7.1639
-7205,-391215,139.75668082,32.47283858,12.3185
-7195,-391215,139.75678720,32.47283864,12.5100
-7185,-391215,139.75689359,32.47283871,13.0245
-7175,-391215,139.75699998,32.47283877,14.0472
-7165,-391215,139.75710637,32.47283884,15.2745
-7155,-391215,139.75721275,32.47283890,15.3034
-7145,-391215,139.75731914,32.47283896,14.2686
-7135,-391215,139.75742553,32.47283903,13.9427
-6915,-391215,139.75976606,32.47284042,8.3831
-6905,-391215,139.75987245,32.47284048,7.4500
-6895,-391215,139.75997884,32.47284054,7.1353
-6885,-391215,139.76008523,32.47284060,7.2582
-7205,-391225,139.75668089,32.47274839,12.4974
-7195,-391225,139.75678728,32.47274846,13.2686
-7185,-391225,139.75689367,32.47274852,13.5636
-7175,-391225,139.75700005,32.47274859,13.3006
-6895,-391225,139.75997891,32.47275036,7.5364
-6885,-391225,139.76008530,32.47275042,7.5023
-7215,-391235,139.75657458,32.47265814,12.6546
-7205,-391235,139.75668097,32.47265821,12.7149
-7195,-391235,139.75678736,32.47265827,12.1904
-6885,-391235,139.76008537,32.47266024,7.6129
-6875,-391235,139.76019176,32.47266030,7.5537
-6865,-391235,139.76029815,32.47266036,7.6468
-6885,-391245,139.76008545,32.47257005,8.0332
-6875,-391245,139.76019183,32.47257011,7.6294
-6865,-391245,139.76029822,32.47257018,7.7380
-6855,-391245,139.76040461,32.47257024,7.8096
-6855,-391255,139.76040468,32.47248005,7.8686
-6835,-391265,139.76061753,32.47238999,7.9815
-7275,-391275,139.75593656,32.47229702,8.4028
-7285,-391285,139.75583025,32.47220677,8.1100
-7295,-391295,139.75572394,32.47211652,7.7874
-6795,-391295,139.76104329,32.47211968,8.2918
-6785,-391295,139.76114968,32.47211975,8.2276
-7305,-391305,139.75561763,32.47202627,7.5319
-6795,-391305,139.76104337,32.47202950,8.5316
-6785,-391305,139.76114975,32.47202956,8.4192
-6775,-391305,139.76125614,32.47202962,8.3327
-7315,-391315,139.75551132,32.47193602,7.5659
-6785,-391315,139.76114983,32.47193938,8.8451
-6775,-391315,139.76125621,32.47193944,8.6986
-6765,-391315,139.76136260,32.47193950,8.7595
-6755,-391315,139.76146899,32.47193956,8.7156
-7315,-391325,139.75551140,32.47184583,7.4813
-6785,-391325,139.76114990,32.47184919,9.0460
-6775,-391325,139.76125628,32.47184925,9.3947
-6765,-391325,139.76136267,32.47184931,9.0327
-6755,-391325,139.76146906,32.47184938,8.9031
-6745,-391325,139.76157544,32.47184944,8.8208
-6735,-391325,139.76168183,32.47184950,8.7625
-6725,-391325,139.76178822,32.47184956,8.9768
-7325,-391335,139.75540509,32.47175558,7.4002
-7315,-391335,139.75551148,32.47175565,7.4589
-6775,-391335,139.76125636,32.47175907,9.9461
-6765,-391335,139.76136274,32.47175913,9.5780
-6755,-391335,139.76146913,32.47175919,9.5473
-6745,-391335,139.76157552,32.47175925,8.9876
-6735,-391335,139.76168190,32.47175931,9.0668
-6725,-391335,139.76178829,32.47175937,9.1825
-7325,-391345,139.75540517,32.47166540,7.4007
-7315,-391345,139.75551156,32.47166546,7.6456
-6755,-391345,139.76146920,32.47166901,9.4709
-6745,-391345,139.76157559,32.47166907,9.2477
-6735,-391345,139.76168197,32.47166913,9.3710
-6725,-391345,139.76178836,32.47166919,9.4532
-6715,-391345,139.76189475,32.47166925,9.4536
-7335,-391355,139.75529886,32.47157515,7.2038
-7325,-391355,139.75540525,32.47157521,7.3363
-7315,-391355,139.75551163,32.47157528,7.6902
-6735,-391355,139.76168205,32.47157894,9.8073
-6725,-391355,139.76178843,32.47157900,9.6709
-6715,-391355,139.76189482,32.47157906,9.6516
-6705,-391355,139.76200120,32.47157912,9.7744
-7335,-391365,139.75529894,32.47148496,7.2200
-7325,-391365,139.75540533,32.47148503,7.3462
-6725,-391365,139.76178850,32.47148882,10.0399
-6715,-391365,139.76189489,32.47148888,10.0214
-6705,-391365,139.76200128,32.47148894,10.1346
-6695,-391365,139.76210766,32.47148900,10.3571
-6685,-391365,139.76221405,32.47148906,10.4243
-7335,-391375,139.75529902,32.47139478,7.1842
-6715,-391375,139.76189496,32.47139870,10.4690
-6705,-391375,139.76200135,32.47139876,10.6317
-6695,-391375,139.76210773,32.47139882,10.8768
-6685,-391375,139.76221412,32.47139888,10.7903
-6675,-391375,139.76232051,32.47139894,10.5974
-6665,-391375,139.76242689,32.47139900,10.6230
-6655,-391375,139.76253328,32.47139906,10.5583
-6645,-391375,139.76263966,32.47139912,10.4881
-7335,-391385,139.75529910,32.47130460,7.3353
-6705,-391385,139.76200142,32.47130857,11.2623
-6695,-391385,139.76210780,32.47130863,11.4413
-6685,-391385,139.76221419,32.47130869,11.2314
-6675,-391385,139.76232058,32.47130875,10.8542
-6665,-391385,139.76242696,32.47130881,10.9557
-6655,-391385,139.76253335,32.47130887,10.7384
-6645,-391385,139.76263973,32.47130893,10.6635
-6635,-391385,139.76274612,32.47130899,10.5698
-6625,-391385,139.76285251,32.47130905,10.5020
-7335,-391395,139.75529917,32.47121441,7.7341
-6675,-391395,139.76232065,32.47121857,11.1982
-6665,-391395,139.76242703,32.47121863,11.1890
-6655,-391395,139.76253342,32.47121869,10.8005
-6645,-391395,139.76263980,32.47121875,10.9367
-6635,-391395,139.76274619,32.47121881,10.7295
-6625,-391395,139.76285258,32.47121887,10.6976
