X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
18795,126595,142.18961940,27.14257299,4.4078
18805,126595,142.18972029,27.14257285,3.5603
18815,126595,142.18982118,27.14257271,3.5666
18825,126595,142.18992207,27.14257258,5.3787
18925,126595,142.19093095,27.14257121,6.5033
18935,126595,142.19103183,27.14257107,4.3220
18945,126595,142.19113272,27.14257093,3.7552
18955,126595,142.19123361,27.14257080,0.6214
19205,126595,142.19375580,27.14256734,2.5484
19215,126595,142.19385669,27.14256720,5.3565
18795,126585,142.18961925,27.14248273,3.6975
18805,126585,142.18972014,27.14248259,3.2306
18815,126585,142.18982103,27.14248246,2.6286
18825,126585,142.18992191,27.14248232,4.3408
18935,126585,142.19103168,27.14248081,6.4630
18945,126585,142.19113257,27.14248068,4.2224
18955,126585,142.19123345,27.14248054,1.4690
19205,126585,142.19375565,27.14247708,2.5633
19215,126585,142.19385653,27.14247694,4.9726
18795,126575,142.18961910,27.14239247,4.3914
18805,126575,142.18971999,27.14239234,5.2024
18945,126575,142.19113241,27.14239042,5.7046
18955,126575,142.19123330,27.14239028,4.0014
18965,126575,142.19133419,27.14239015,0.0050
19205,126575,142.19375549,27.14238682,5.0979
19215,126575,142.19385638,27.14238669,7.2410
18955,126565,142.19123315,27.14230003,4.5285
18965,126565,142.19133404,27.14229989,3.1069
19195,126565,142.19365445,27.14229671,0.8448
19205,126565,142.19375534,27.14229657,4.2099
18955,126555,142.19123299,27.14220977,5.1962
18965,126555,142.19133388,27.14220963,4.1142
19195,126555,142.19365429,27.14220645,2.4055
19205,126555,142.19375518,27.14220631,5.5325
18965,126545,142.19133373,27.14211938,5.0975
18975,126545,142.19143462,27.14211924,1.1182
19195,126545,142.19365414,27.14211619,3.8030
18975,126535,142.19143446,27.14202898,1.3006
19195,126535,142.19365398,27.14202594,3.4862
18965,126525,142.19133342,27.14193886,6.0203
18975,126525,142.19143431,27.14193873,1.7689
19185,126525,142.19355294,27.14193582,2.4180
18965,126515,142.19133327,27.14184861,4.1596
18975,126515,142.19143415,27.14184847,0.7019
19185,126515,142.19355278,27.14184556,1.2847
18965,126505,142.19133311,27.14175835,3.6313
18975,126505,142.19143400,27.14175821,0.0004
19195,126505,142.19365351,27.14175517,0.3595
18965,126495,142.19133296,27.14166809,3.8766
18975,126495,142.19143385,27.14166796,0.0057
19195,126495,142.19365336,27.14166491,0.0739
19205,126495,142.19375425,27.14166477,2.0626
19215,126495,142.19385513,27.14166463,1.7125
18965,126485,142.19133281,27.14157784,3.7515
18965,126475,142.19133265,27.14148758,2.1761
18965,126465,142.19133250,27.14139732,4.2752
18975,126465,142.19143338,27.14139719,0.1362
18965,126455,142.19133234,27.14130707,1.9939
19205,126455,142.19375362,27.14130375,0.8735
18965,126445,142.19133219,27.14121681,1.4826
19205,126445,142.19375347,27.14121349,0.8599
19205,126435,142.19375331,27.14112323,0.9495
18925,126415,142.19092818,27.14094659,4.9191
18935,126415,142.19102907,27.14094645,5.3871
18945,126415,142.19112996,27.14094632,6.4339
18955,126415,142.19123084,27.14094618,6.2180
18925,126405,142.19092803,27.14085633,2.9949
18935,126405,142.19102892,27.14085620,2.1777
18945,126405,142.19112980,27.14085606,0.5502
18925,126395,142.19092788,27.14076608,3.9494
18935,126395,142.19102876,27.14076594,2.3461
18925,126385,142.19092772,27.14067582,5.4172
18935,126385,142.19102861,27.14067568,3.8356
19225,126385,142.19395431,27.14067167,6.1598
18935,126375,142.19102846,27.14058543,2.6581
19225,126375,142.19395415,27.14058142,6.1800
18935,126365,142.19102830,27.14049517,3.3394
18945,126365,142.19112919,27.14049503,0.6561
18935,126355,142.19102815,27.14040491,2.7690
18945,126355,142.19112904,27.14040478,0.0386
18935,126345,142.19102800,27.14031466,1.3719
19395,126345,142.19566874,27.14030827,7.4279
19405,126345,142.19576963,27.14030813,7.3981
19415,126345,142.19587051,27.14030798,7.3584
19425,126345,142.19597140,27.14030784,6.8251
19435,126345,142.19607228,27.14030770,7.5659
18935,126335,142.19102784,27.14022440,0.0015
19265,126335,142.19435707,27.14021983,6.4604
19295,126335,142.19465973,27.14021941,6.7034
19305,126335,142.19476061,27.14021927,6.7908
19315,126335,142.19486150,27.14021913,6.9126
19325,126335,142.19496238,27.14021899,6.4668
19335,126335,142.19506327,27.14021885,7.8225
19345,126335,142.19516415,27.14021871,6.7335
19355,126335,142.19526504,27.14021857,5.9463
19375,126335,142.19546681,27.14021829,6.6797
19385,126335,142.19556770,27.14021815,5.8887
19395,126335,142.19566858,27.14021801,6.3143
19405,126335,142.19576947,27.14021787,6.4149
19415,126335,142.19587035,27.14021773,6.3663
19425,126335,142.19597124,27.14021759,6.9201
19435,126335,142.19607213,27.14021745,7.6571
19265,126325,142.19435691,27.14012957,6.4929
19275,126325,142.19445780,27.14012944,8.3864
19285,126325,142.19455868,27.14012930,6.7839
19295,126325,142.19465957,27.14012916,6.7407
19305,126325,142.19476046,27.14012902,6.8224
19315,126325,142.19486134,27.14012888,6.9537
19325,126325,142.19496223,27.14012874,6.4914
19335,126325,142.19506311,27.14012860,7.8427
19345,126325,142.19516400,27.14012846,5.1608
19355,126325,142.19526488,27.14012832,3.8799
19365,126325,142.19536577,27.14012817,5.1294
19375,126325,142.19546665,27.14012803,4.6692
19385,126325,142.19556754,27.14012789,4.2695
19395,126325,142.19566843,27.14012775,4.8959
19405,126325,142.19576931,27.14012761,5.7516
19415,126325,142.19587020,27.14012747,6.0536
19425,126325,142.19597108,27.14012733,7.0046
19435,126325,142.19607197,27.14012719,7.8489
18925,126315,142.19092665,27.14004403,5.6191
18935,126315,142.19102754,27.14004389,0.5488
19285,126315,142.19455853,27.14003904,1.3255
19295,126315,142.19465941,27.14003890,2.3864
19305,126315,142.19476030,27.14003876,2.1554
19315,126315,142.19486118,27.14003862,2.1993
