X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-21445,-232785,139.60145132,33.90127018,3.4363
-21145,-232805,139.60469564,33.90109592,1.0808
-21335,-232815,139.60264146,33.90100192,3.7038
-21325,-232815,139.60274958,33.90100213,3.2911
-21315,-232815,139.60285771,33.90100233,2.7584
-21305,-232815,139.60296584,33.90100253,3.0467
-21295,-232815,139.60307397,33.90100273,2.8239
-21285,-232815,139.60318209,33.90100293,2.8534
-21275,-232815,139.60329022,33.90100314,1.8426
-21265,-232815,139.60339835,33.90100334,1.2487
-21255,-232815,139.60350648,33.90100354,2.0933
-21245,-232815,139.60361460,33.90100374,3.5598
-21235,-232815,139.60372273,33.90100394,2.8629
-21225,-232815,139.60383086,33.90100415,4.0113
-21215,-232815,139.60393899,33.90100435,4.1263
-21195,-232815,139.60415524,33.90100475,4.3176
-21185,-232815,139.60426337,33.90100495,3.9131
-21175,-232815,139.60437150,33.90100515,4.0726
-21385,-232825,139.60210106,33.90091075,4.2336
-21355,-232825,139.60242544,33.90091136,3.8375
-21345,-232825,139.60253357,33.90091156,3.4198
-21335,-232825,139.60264170,33.90091176,2.4727
-21325,-232825,139.60274983,33.90091196,1.8743
-21315,-232825,139.60285795,33.90091217,1.3683
-21305,-232825,139.60296608,33.90091237,0.7385
-21295,-232825,139.60307421,33.90091257,0.0063
-21245,-232825,139.60361485,33.90091358,0.4696
-21235,-232825,139.60372297,33.90091378,1.5687
-21225,-232825,139.60383110,33.90091398,2.2152
-21215,-232825,139.60393923,33.90091418,1.9154
-21205,-232825,139.60404736,33.90091439,3.4323
-21195,-232825,139.60415548,33.90091459,2.6134
-21185,-232825,139.60426361,33.90091479,2.1336
-21175,-232825,139.60437174,33.90091499,2.4355
-21165,-232825,139.60447987,33.90091519,3.2735
-21125,-232825,139.60491238,33.90091599,3.8097
-21115,-232825,139.60502050,33.90091619,3.7223
-21545,-232835,139.60037127,33.90081733,4.0121
-21475,-232835,139.60112816,33.90081875,3.5936
-21465,-232835,139.60123629,33.90081896,3.7732
-21455,-232835,139.60134441,33.90081916,2.6911
-21445,-232835,139.60145254,33.90081937,2.8833
-21435,-232835,139.60156067,33.90081957,2.8931
-21425,-232835,139.60166880,33.90081977,3.1797
-21415,-232835,139.60177692,33.90081998,3.4243
-21405,-232835,139.60188505,33.90082018,3.2366
-21395,-232835,139.60199318,33.90082038,3.0348
-21385,-232835,139.60210131,33.90082058,2.0991
-21375,-232835,139.60220943,33.90082079,2.4301
-21365,-232835,139.60231756,33.90082099,1.9302
-21355,-232835,139.60242569,33.90082119,0.3085
-21345,-232835,139.60253381,33.90082140,1.1409
-21335,-232835,139.60264194,33.90082160,0.5112
-21205,-232835,139.60404760,33.90082422,0.8495
-21195,-232835,139.60415573,33.90082442,0.6956
-21175,-232835,139.60437198,33.90082483,0.6303
-21165,-232835,139.60448011,33.90082503,1.5570
-21135,-232835,139.60480449,33.90082563,1.6830
-21125,-232835,139.60491262,33.90082583,2.0189
-21115,-232835,139.60502074,33.90082603,2.5795
-21105,-232835,139.60512887,33.90082623,2.7586
-21095,-232835,139.60523700,33.90082643,3.0016
-21065,-232835,139.60556138,33.90082703,3.7579
-21555,-232845,139.60026339,33.90072696,4.5164
-21545,-232845,139.60037151,33.90072716,3.1603
-21535,-232845,139.60047964,33.90072737,2.7559
-21525,-232845,139.60058777,33.90072757,3.1874
-21515,-232845,139.60069589,33.90072778,3.0034
-21505,-232845,139.60080402,33.90072798,2.8017
-21495,-232845,139.60091215,33.90072818,2.3492
-21485,-232845,139.60102028,33.90072839,1.0695
-21475,-232845,139.60112840,33.90072859,1.6410
-21465,-232845,139.60123653,33.90072879,1.7749
-21455,-232845,139.60134466,33.90072900,1.4375
-21445,-232845,139.60145279,33.90072920,0.5298
-21425,-232845,139.60166904,33.90072961,0.0513
-21415,-232845,139.60177717,33.90072981,0.0906
-21095,-232845,139.60523724,33.90073627,0.5511
-21085,-232845,139.60534537,33.90073647,1.8182
-21075,-232845,139.60545349,33.90073667,3.1966
-21065,-232845,139.60556162,33.90073687,3.7957
-21055,-232845,139.60566975,33.90073707,3.8910
-21555,-232855,139.60026363,33.90063679,4.0283
-21545,-232855,139.60037176,33.90063700,2.0363
-21535,-232855,139.60047988,33.90063720,1.4521
-21465,-232855,139.60123677,33.90063863,0.4784
-21085,-232855,139.60534561,33.90064630,0.2041
-21075,-232855,139.60545373,33.90064650,1.7090
-21065,-232855,139.60556186,33.90064670,3.0834
-21055,-232855,139.60566999,33.90064690,3.9956
-21575,-232865,139.60004762,33.90054622,4.4837
-21565,-232865,139.60015575,33.90054643,3.9160
-21555,-232865,139.60026388,33.90054663,2.6259
-21075,-232865,139.60545397,33.90055634,0.1416
-21065,-232865,139.60556210,33.90055654,1.2690
-21055,-232865,139.60567023,33.90055674,2.4531
-21045,-232865,139.60577835,33.90055694,3.2643
-21035,-232865,139.60588648,33.90055714,3.4173
-21025,-232865,139.60599461,33.90055734,3.7841
-21585,-232875,139.59993974,33.90045585,3.9245
-21575,-232875,139.60004787,33.90045606,2.3492
-21565,-232875,139.60015599,33.90045626,1.0461
-21055,-232875,139.60567047,33.90046658,0.6458
-21045,-232875,139.60577859,33.90046678,1.9854
-21035,-232875,139.60588672,33.90046698,2.5536
-21025,-232875,139.60599485,33.90046718,3.6332
-21595,-232885,139.59983186,33.90036549,4.1662
-21585,-232885,139.59993999,33.90036569,1.5597
-21575,-232885,139.60004811,33.90036590,0.5244
-21035,-232885,139.60588696,33.90037682,1.0999
-21025,-232885,139.60599509,33.90037701,1.9252
-21015,-232885,139.60610321,33.90037721,3.0962
-21005,-232885,139.60621134,33.90037741,3.5722
-21615,-232895,139.59961585,33.90027491,3.5621
-21605,-232895,139.59972398,33.90027512,3.2326
-21595,-232895,139.59983211,33.90027532,2.4688
-21585,-232895,139.59994023,33.90027553,0.7237
-21015,-232895,139.60610345,33.90028705,0.0434
-21005,-232895,139.60621158,33.90028725,2.4529
-20995,-232895,139.60631971,33.90028745,3.4924
-20985,-232895,139.60642783,33.90028765,4.1747
-21625,-232905,139.59950797,33.90018455,4.3096
-21615,-232905,139.59961610,33.90018475,2.8302
-21605,-232905,139.59972422,33.90018496,1.7001
-21595,-232905,139.59983235,33.90018516,0.7222
-20995,-232905,139.60631995,33.90019729,2.4306
-20985,-232905,139.60642807,33.90019749,3.4628
-20975,-232905,139.60653620,33.90019769,3.6759
-21645,-232915,139.59929196,33.90009397,3.5613
-21635,-232915,139.59940009,33.90009418,2.7616
-21625,-232915,139.59950822,33.90009438,2.2867
-21615,-232915,139.59961634,33.90009459,1.2282
-20995,-232915,139.60632018,33.90010712,0.4758
-20985,-232915,139.60642831,33.90010732,1.6044
-20975,-232915,139.60653644,33.90010752,3.2813
-20965,-232915,139.60664456,33.90010772,4.0171
-21985,-232925,139.59561592,33.89999677,3.8634
-21675,-232925,139.59896783,33.90000319,4.2444
-21665,-232925,139.59907596,33.90000340,3.3626
-21655,-232925,139.59918408,33.90000360,2.8816
-21645,-232925,139.59929221,33.90000381,2.2901
-20975,-232925,139.60653668,33.90001736,1.5439
-20965,-232925,139.60664480,33.90001756,3.3532
-20955,-232925,139.60675293,33.90001776,4.4008
-21705,-232935,139.59864370,33.89991241,4.2148
-21695,-232935,139.59875183,33.89991262,3.9544
-21685,-232935,139.59885995,33.89991282,3.4947
-21675,-232935,139.59896808,33.89991303,2.9170
-20965,-232935,139.60664504,33.89992740,1.8661
-20955,-232935,139.60675317,33.89992759,2.8321
-20945,-232935,139.60686129,33.89992779,3.5028
-21755,-232945,139.59810332,33.89982122,3.7936
-21745,-232945,139.59821144,33.89982143,3.4582
-21735,-232945,139.59831957,33.89982163,3.4412
-21725,-232945,139.59842770,33.89982184,3.1470
-21715,-232945,139.59853582,33.89982204,2.6789
-21705,-232945,139.59864395,33.89982225,1.7642
-21695,-232945,139.59875207,33.89982246,1.1626
-20945,-232945,139.60686153,33.89983763,0.9126
-20935,-232945,139.60696966,33.89983783,2.4252
-20925,-232945,139.60707778,33.89983803,3.4124
-21785,-232955,139.59777919,33.89973044,2.9143
-21775,-232955,139.59788731,33.89973064,2.9273
-21765,-232955,139.59799544,33.89973085,2.5041
-21755,-232955,139.59810356,33.89973106,1.7125
-21745,-232955,139.59821169,33.89973126,1.2682
-21735,-232955,139.59831982,33.89973147,0.8449
-20925,-232955,139.60707802,33.89974787,3.4558
-21795,-232965,139.59767131,33.89964007,2.4362
-21785,-232965,139.59777943,33.89964027,1.8618
-21775,-232965,139.59788756,33.89964048,1.5996
-21765,-232965,139.59799569,33.89964069,0.6010
-20925,-232965,139.60707826,33.89965770,1.6083
-20915,-232965,139.60718639,33.89965790,2.9188
-20905,-232965,139.60729451,33.89965810,3.3537
-21825,-232975,139.59734718,33.89954928,1.7141
-21815,-232975,139.59745531,33.89954949,1.5433
-21805,-232975,139.59756343,33.89954970,1.4347
-21795,-232975,139.59767156,33.89954990,1.0582
-21785,-232975,139.59777968,33.89955011,0.9413
-20905,-232975,139.60729475,33.89956794,1.8982
-20895,-232975,139.60740288,33.89956813,3.5764
-20885,-232975,139.60751100,33.89956833,4.4413
-21895,-232985,139.59659055,33.89945767,4.3319
-21885,-232985,139.59669867,33.89945788,4.2729
-21875,-232985,139.59680680,33.89945808,3.8577
-21865,-232985,139.59691493,33.89945829,3.6842
-21855,-232985,139.59702305,33.89945850,3.0981
-21845,-232985,139.59713118,33.89945871,2.1637
-21835,-232985,139.59723930,33.89945891,1.3817
-21825,-232985,139.59734743,33.89945912,0.8318
-21815,-232985,139.59745555,33.89945933,0.9195
-21805,-232985,139.59756368,33.89945953,0.0062
-20895,-232985,139.60740311,33.89947797,2.4363
-20885,-232985,139.60751124,33.89947817,3.4078
-20875,-232985,139.60761937,33.89947837,4.3485
-21905,-232995,139.59648267,33.89936730,2.9580
-21895,-232995,139.59659080,33.89936750,2.7338
-21885,-232995,139.59669892,33.89936771,2.3180
-21875,-232995,139.59680705,33.89936792,2.0454
-21865,-232995,139.59691517,33.89936813,1.6282
-21855,-232995,139.59702330,33.89936834,0.5665
-21845,-232995,139.59713143,33.89936854,0.4204
-21835,-232995,139.59723955,33.89936875,0.5659
-21825,-232995,139.59734768,33.89936896,0.3955
-20885,-232995,139.60751148,33.89938801,1.9339
-20875,-232995,139.60761960,33.89938821,2.5684
-20865,-232995,139.60772773,33.89938840,3.0657
-20855,-232995,139.60783585,33.89938860,4.9237
-21995,-233005,139.59550979,33.89927526,4.5096
-21985,-233005,139.59561792,33.89927547,3.9219
-21975,-233005,139.59572604,33.89927568,2.9281
-21965,-233005,139.59583417,33.89927589,2.7328
-21955,-233005,139.59594229,33.89927609,2.5758
-21945,-233005,139.59605042,33.89927630,1.9113
-21935,-233005,139.59615855,33.89927651,1.3855
-21925,-233005,139.59626667,33.89927672,2.0954
-21915,-233005,139.59637480,33.89927693,1.8199
-21905,-233005,139.59648292,33.89927713,1.4185
-21895,-233005,139.59659105,33.89927734,0.2498
-20845,-233005,139.60794422,33.89929864,4.6651
-22025,-233015,139.59518567,33.89918447,3.4951
-22015,-233015,139.59529379,33.89918468,3.6755
-22005,-233015,139.59540192,33.89918489,3.7766
-21995,-233015,139.59551004,33.89918510,2.9847
-21985,-233015,139.59561817,33.89918531,0.5702
-20835,-233015,139.60805258,33.89920867,3.9876
-22035,-233025,139.59507779,33.89909410,2.9701
-22025,-233025,139.59518592,33.89909431,1.3640
-20825,-233025,139.60816094,33.89911871,1.1131
-20815,-233025,139.60826907,33.89911890,4.1321
-20805,-233025,139.60837719,33.89911910,4.8339
-20795,-233025,139.60848532,33.89911930,5.1317
-22115,-233035,139.59421304,33.89900226,4.0231
-22105,-233035,139.59432117,33.89900247,3.6780
-22095,-233035,139.59442929,33.89900268,3.3180
-22085,-233035,139.59453742,33.89900289,2.9524
-22075,-233035,139.59464554,33.89900310,2.6973
-22065,-233035,139.59475367,33.89900331,2.1944
-22055,-233035,139.59486179,33.89900352,0.8019
-20815,-233035,139.60826930,33.89902874,1.9228
-20805,-233035,139.60837743,33.89902894,3.2377
-20795,-233035,139.60848556,33.89902914,3.8790
-20785,-233035,139.60859368,33.89902933,4.3413
-20775,-233035,139.60870181,33.89902953,4.4531
-20765,-233035,139.60880993,33.89902973,5.1371
-22135,-233045,139.59399705,33.89891168,3.8276
-22125,-233045,139.59410517,33.89891189,3.5262
-22115,-233045,139.59421330,33.89891210,3.0734
-22105,-233045,139.59432142,33.89891231,2.1337
-22095,-233045,139.59442955,33.89891252,0.5539
-20795,-233045,139.60848579,33.89893897,1.2323
-20785,-233045,139.60859392,33.89893917,2.6603
-20775,-233045,139.60870204,33.89893937,3.1500
-20765,-233045,139.60881017,33.89893956,3.6430
-20755,-233045,139.60891829,33.89893976,4.2157
-20745,-233045,139.60902642,33.89893996,3.8685
-20735,-233045,139.60913454,33.89894015,4.8556
-22175,-233055,139.59356480,33.89882067,3.1181
-22165,-233055,139.59367292,33.89882088,2.5232
