X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-6995,-315065,139.75834030,33.15955524,4.1597
-6985,-315065,139.75844751,33.15955530,4.1111
-6975,-315065,139.75855472,33.15955536,4.1264
-6965,-315065,139.75866192,33.15955543,4.1423
-6955,-315065,139.75876913,33.15955549,4.1601
-6945,-315065,139.75887634,33.15955556,4.1958
-6925,-315065,139.75909076,33.15955568,4.0864
-6915,-315065,139.75919797,33.15955575,4.1067
-6905,-315065,139.75930518,33.15955581,4.1490
-6895,-315065,139.75941239,33.15955588,4.1146
-7015,-315075,139.75812595,33.15946493,4.1881
-7005,-315075,139.75823316,33.15946500,4.1819
-6995,-315075,139.75834037,33.15946506,4.2153
-6975,-315075,139.75855479,33.15946519,4.2274
-6895,-315075,139.75941247,33.15946570,4.2559
-6885,-315075,139.75951968,33.15946577,4.1729
-7045,-315085,139.75780440,33.15937456,4.2413
-7035,-315085,139.75791161,33.15937463,4.2291
-7025,-315085,139.75801882,33.15937469,4.2437
-7015,-315085,139.75812603,33.15937476,4.2700
-6885,-315085,139.75951975,33.15937559,4.2343
-7065,-315095,139.75759006,33.15928426,4.3739
-7055,-315095,139.75769727,33.15928432,4.2980
-7045,-315095,139.75780448,33.15928439,4.3134
-6885,-315095,139.75951983,33.15928542,4.2967
-6875,-315095,139.75962704,33.15928548,4.2652
-6865,-315095,139.75973424,33.15928554,4.2653
-6855,-315095,139.75984145,33.15928561,4.2829
-6725,-315095,139.76123517,33.15928642,4.2256
-7065,-315105,139.75759014,33.15919408,4.4607
-6865,-315105,139.75973432,33.15919537,4.2854
-6855,-315105,139.75984153,33.15919543,4.3074
-6845,-315105,139.75994874,33.15919550,4.4193
-6785,-315105,139.76059199,33.15919587,4.3131
-6755,-315105,139.76091362,33.15919606,4.2840
-6745,-315105,139.76102083,33.15919612,4.2845
-6735,-315105,139.76112804,33.15919619,4.2925
-6725,-315105,139.76123525,33.15919625,4.2741
-6715,-315105,139.76134245,33.15919631,4.2130
-6705,-315105,139.76144966,33.15919637,4.1910
-6695,-315105,139.76155687,33.15919643,4.2077
-6685,-315105,139.76166408,33.15919649,4.2224
-6665,-315105,139.76187850,33.15919662,4.2249
-6645,-315105,139.76209292,33.15919674,4.2147
-7085,-315115,139.75737580,33.15910378,4.4671
-7075,-315115,139.75748301,33.15910384,4.4716
-6845,-315115,139.75994881,33.15910532,4.7030
-6785,-315115,139.76059207,33.15910570,4.3301
-6775,-315115,139.76069928,33.15910576,4.3235
-6765,-315115,139.76080648,33.15910582,4.3816
-6665,-315115,139.76187857,33.15910644,4.2343
-6655,-315115,139.76198578,33.15910651,4.2515
-6645,-315115,139.76209299,33.15910657,4.2481
-6635,-315115,139.76220020,33.15910663,4.2065
-6625,-315115,139.76230741,33.15910669,4.2348
-6615,-315115,139.76241462,33.15910675,4.2544
-6595,-315115,139.76262903,33.15910687,4.2496
-7095,-315125,139.75726867,33.15901354,4.5548
-7085,-315125,139.75737588,33.15901360,4.5904
-6845,-315125,139.75994889,33.15901515,5.0837
-6835,-315125,139.76005610,33.15901521,4.7539
-6815,-315125,139.76027051,33.15901534,4.5355
-6805,-315125,139.76037772,33.15901540,4.4889
-6795,-315125,139.76048493,33.15901546,4.4647
-6595,-315125,139.76262911,33.15901670,4.2750
-7095,-315135,139.75726875,33.15892336,4.6422
-6835,-315135,139.76005617,33.15892504,5.1708
-6825,-315135,139.76016338,33.15892510,4.7412
-6815,-315135,139.76027059,33.15892516,4.6975
-6805,-315135,139.76037780,33.15892522,4.6916
-6585,-315135,139.76273639,33.15892658,4.3242
