X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
15505,126255,142.15642302,27.13954517,6617.1,-9999.0,-9999.0,6626.2
15515,126255,142.15652390,27.13954505,5740.5,-9999.0,-9999.0,6621.9
15525,126255,142.15662479,27.13954494,5198.1,5630.6,-9999.0,6624.9
15835,126255,142.15975223,27.13954142,271.8,5160.8,5750.4,9889.0
15845,126255,142.15985312,27.13954130,262.8,5160.2,5750.5,11436.9
15905,126255,142.16045843,27.13954061,267.3,5169.1,5759.7,7291.3
15835,126245,142.15975210,27.13945116,5215.4,5605.8,6635.1,6636.5
15845,126245,142.15985299,27.13945105,213.6,5156.6,5750.8,6635.7
15885,126245,142.16025653,27.13945059,262.2,5170.7,5756.2,7293.8
15895,126245,142.16035741,27.13945047,264.4,5170.8,5757.8,7292.8
15495,126235,142.15632188,27.13936477,5590.0,-9999.0,-9999.0,5603.4
15525,126235,142.15662454,27.13936443,5175.4,5223.3,5737.5,5740.0
15545,126235,142.15682631,27.13936420,224.1,5140.8,5492.6,6617.4
15885,126235,142.16025640,27.13936033,261.0,5180.5,6025.0,7294.7
15895,126235,142.16035729,27.13936021,264.4,5176.8,6026.0,7294.9
15905,126235,142.16045817,27.13936010,259.6,5175.4,6027.1,7292.9
15495,126225,142.15632176,27.13927451,5171.7,5467.0,-9999.0,5731.9
15505,126225,142.15642264,27.13927440,6621.8,-9999.0,-9999.0,6622.7
15515,126225,142.15652353,27.13927428,5638.4,6620.8,-9999.0,6622.6
15525,126225,142.15662441,27.13927417,5180.6,5493.4,5740.4,5741.9
15545,126225,142.15682618,27.13927395,226.1,5140.7,5491.1,9042.0
15885,126225,142.16025627,27.13927007,214.9,5178.9,5791.7,7295.7
15895,126225,142.16035716,27.13926996,263.4,5177.8,5794.5,7295.3
15495,126215,142.15632163,27.13918425,5132.8,5161.5,5597.2,6624.4
15505,126215,142.15642252,27.13918414,5158.6,5193.1,6612.1,6624.2
15885,126215,142.16025614,27.13917982,216.3,5178.8,5766.1,7298.2
15895,126215,142.16035703,27.13917970,252.9,5177.9,5765.8,7297.0
15875,126205,142.16015513,27.13908967,5185.1,5213.0,5772.7,13907.3
15885,126205,142.16025601,27.13908956,253.3,5178.3,5763.7,7298.8
15725,126195,142.15864173,27.13900114,234.2,5151.2,5494.2,5628.0
15875,126195,142.16015500,27.13899942,5197.4,5222.8,5801.5,7301.4
15885,126195,142.16025589,27.13899930,250.2,5177.6,5762.8,7301.2
15835,126185,142.15975133,27.13890962,241.4,5179.5,5548.1,7716.5
15865,126185,142.16005399,27.13890928,5206.7,5243.1,5799.0,5803.0
15875,126185,142.16015487,27.13890916,255.0,5178.4,5763.2,11431.9
15825,126175,142.15965032,27.13881948,245.1,5179.1,5771.9,5798.3
15835,126175,142.15975121,27.13881936,243.9,5179.8,5774.6,5796.7
15865,126175,142.16005386,27.13881902,5204.9,5239.9,5797.4,11429.0
15825,126165,142.15965019,27.13872922,246.6,5179.7,5771.9,5799.2
15835,126165,142.15975108,27.13872911,245.9,5180.7,5775.6,5795.4
15855,126165,142.15995285,27.13872888,5766.3,5789.4,-9999.0,5796.8
15825,126155,142.15965006,27.13863897,247.6,5179.1,5768.3,5790.7
15835,126155,142.15975095,27.13863885,247.2,5181.1,5771.9,5793.6
15845,126155,142.15985183,27.13863874,251.9,5180.8,5760.9,5795.6
15805,126145,142.15944817,27.13854894,5158.5,5182.4,5664.2,5789.8
15825,126145,142.15964994,27.13854871,249.7,5179.0,5666.9,5790.9
15675,126135,142.15813654,27.13846016,5497.4,5502.4,5622.3,9029.8
15795,126135,142.15934715,27.13845880,258.7,5174.2,5238.3,5795.7
15525,126125,142.15662315,27.13837160,5131.8,5178.7,5633.0,6631.5
15525,126115,142.15662303,27.13828135,5128.6,5168.5,5634.5,6629.4
15675,126115,142.15813629,27.13827965,5619.4,-9999.0,-9999.0,9032.6
15765,126115,142.15904425,27.13827863,5261.8,5790.6,5793.7,5795.5
15715,126095,142.15853957,27.13809868,269.0,5161.3,5216.4,6659.1
15635,126075,142.15773225,27.13791908,249.3,5144.3,5204.7,5629.7
15805,126065,142.15944714,27.13782688,5179.3,5192.2,5782.1,5797.7
15815,126065,142.15954803,27.13782677,5207.1,5660.4,5790.0,5799.4
15825,126065,142.15964891,27.13782665,5214.7,5663.4,5782.4,5800.0
