X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-50535,-162645,139.28281627,34.53262244,2.0079
-50525,-162645,139.28292521,34.53262293,2.0604
-50755,-162655,139.28042034,34.53252147,2.3879
-50745,-162655,139.28052927,34.53252196,2.3317
-50735,-162655,139.28063820,34.53252245,2.2939
-50535,-162655,139.28281687,34.53253229,1.9701
-50525,-162655,139.28292580,34.53253278,2.0576
-50755,-162665,139.28042093,34.53243132,2.3415
-50745,-162665,139.28052987,34.53243181,2.3209
-50735,-162665,139.28063880,34.53243230,2.2947
-50535,-162665,139.28281746,34.53244214,2.0669
-50525,-162665,139.28292639,34.53244263,2.0645
-50755,-162675,139.28042153,34.53234117,2.3619
-50745,-162675,139.28053046,34.53234166,2.3447
-50735,-162675,139.28063939,34.53234215,2.3224
-50535,-162675,139.28281805,34.53235199,2.1957
-50515,-162675,139.28303592,34.53235297,2.1122
-51225,-162685,139.27530229,34.53222773,1.8618
-51215,-162685,139.27541122,34.53222823,1.8625
-50765,-162685,139.28031319,34.53225052,2.3705
-50755,-162685,139.28042212,34.53225102,2.3088
-50745,-162685,139.28053106,34.53225151,2.3544
-50735,-162685,139.28063999,34.53225200,2.3514
-50535,-162685,139.28281865,34.53226184,2.1713
-50505,-162685,139.28314545,34.53226331,2.1674
-50495,-162685,139.28325438,34.53226381,2.1668
-51275,-162695,139.27475822,34.53213509,1.8620
-51265,-162695,139.27486716,34.53213559,1.8714
-51255,-162695,139.27497609,34.53213609,1.8784
-51235,-162695,139.27519395,34.53213708,1.8767
-51225,-162695,139.27530289,34.53213758,1.8794
-51215,-162695,139.27541182,34.53213808,1.8769
-50765,-162695,139.28031379,34.53216037,2.4032
-50755,-162695,139.28042272,34.53216087,2.3605
-50745,-162695,139.28053165,34.53216136,2.4138
-50735,-162695,139.28064059,34.53216185,2.3864
-50535,-162695,139.28281924,34.53217169,2.2247
-50485,-162695,139.28336390,34.53217415,2.1966
-50475,-162695,139.28347284,34.53217464,2.1897
-51305,-162705,139.27443203,34.53204344,1.8850
-51295,-162705,139.27454096,34.53204394,1.8943
-51285,-162705,139.27464989,34.53204444,1.8855
-51275,-162705,139.27475883,34.53204494,1.8862
-51265,-162705,139.27486776,34.53204544,1.8893
-51255,-162705,139.27497669,34.53204594,1.8974
-51245,-162705,139.27508562,34.53204643,1.9045
-51235,-162705,139.27519456,34.53204693,1.9063
-51155,-162705,139.27606602,34.53205091,1.9720
-51145,-162705,139.27617495,34.53205141,1.9721
-51135,-162705,139.27628388,34.53205190,1.9913
-51125,-162705,139.27639281,34.53205240,1.9992
-50845,-162705,139.27944292,34.53206627,2.0864
-50835,-162705,139.27955186,34.53206677,2.0631
-50825,-162705,139.27966079,34.53206726,2.0715
-50765,-162705,139.28031438,34.53207022,2.4657
-50755,-162705,139.28042332,34.53207072,2.4459
-50745,-162705,139.28053225,34.53207121,2.4654
-50615,-162705,139.28194837,34.53207761,2.2520
-50605,-162705,139.28205730,34.53207810,2.2060
-50535,-162705,139.28281983,34.53208154,2.2975
-50475,-162705,139.28347343,34.53208449,2.2103
-50465,-162705,139.28358236,34.53208498,2.1923
-50455,-162705,139.28369129,34.53208547,2.1765
-51355,-162715,139.27388797,34.53195080,1.8480
-51345,-162715,139.27399690,34.53195130,1.8796
-51275,-162715,139.27475943,34.53195479,1.8806
-51265,-162715,139.27486836,34.53195529,1.9311
-51255,-162715,139.27497729,34.53195579,1.9660
-51245,-162715,139.27508622,34.53195628,1.9517
-51185,-162715,139.27573982,34.53195927,1.9592
-51175,-162715,139.27584875,34.53195977,1.9945
-51165,-162715,139.27595768,34.53196026,1.9891
-51155,-162715,139.27606662,34.53196076,2.0273
-51145,-162715,139.27617555,34.53196126,2.0203
-51135,-162715,139.27628448,34.53196175,2.0623
-51125,-162715,139.27639341,34.53196225,2.0618
-51115,-162715,139.27650235,34.53196275,1.9987
-51105,-162715,139.27661128,34.53196324,1.9906
-51085,-162715,139.27682914,34.53196424,1.9370
-51075,-162715,139.27693807,34.53196473,1.9297
-50965,-162715,139.27813633,34.53197019,2.0150
-50955,-162715,139.27824526,34.53197068,2.0411
-50945,-162715,139.27835420,34.53197118,2.0696
-50935,-162715,139.27846313,34.53197167,2.1033
-50925,-162715,139.27857206,34.53197217,2.1421
-50915,-162715,139.27868099,34.53197266,2.1678
-50905,-162715,139.27878993,34.53197316,2.1776
-50895,-162715,139.27889886,34.53197365,2.1443
-50885,-162715,139.27900779,34.53197415,2.1393
-50875,-162715,139.27911672,34.53197464,2.1057
-50865,-162715,139.27922566,34.53197513,2.1368
-50855,-162715,139.27933459,34.53197563,2.1526
-50765,-162715,139.28031498,34.53198007,2.5282
-50755,-162715,139.28042391,34.53198057,2.5122
-50745,-162715,139.28053284,34.53198106,2.5484
-50615,-162715,139.28194897,34.53198746,2.3026
-50605,-162715,139.28205790,34.53198795,2.2627
-50585,-162715,139.28227576,34.53198893,2.2146
-50575,-162715,139.28238470,34.53198943,2.2144
-50565,-162715,139.28249363,34.53198992,2.2103
-50555,-162715,139.28260256,34.53199041,2.2170
-50545,-162715,139.28271149,34.53199090,2.2368
-50535,-162715,139.28282043,34.53199139,2.3056
-50445,-162715,139.28380082,34.53199581,2.1925
-50435,-162715,139.28390975,34.53199630,2.2059
-51105,-162725,139.27661188,34.53187309,2.0133
-51095,-162725,139.27672081,34.53187359,1.9822
