X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-63555,-194475,139.14334589,34.24495381,1051.7,1083.8,1172.9,1828.4
-63545,-194475,139.14345445,34.24495442,1074.5,1142.8,1828.7,1830.5
-63535,-194475,139.14356300,34.24495503,314.4,855.5,999.8,1831.4
-63545,-194485,139.14345518,34.24486427,313.1,851.9,998.1,1832.3
-63575,-194545,139.14313392,34.24432152,894.2,978.9,1084.9,1845.9
-63565,-194545,139.14324248,34.24432213,920.4,990.8,1100.3,1839.4
-63555,-194545,139.14335104,34.24432274,979.6,1022.5,1126.6,1839.3
-63565,-194555,139.14324322,34.24423198,1032.6,1098.3,1185.0,1852.7
-63555,-194555,139.14335177,34.24423259,1006.2,1025.9,1163.7,1853.3
-63545,-194555,139.14346033,34.24423320,325.2,864.1,1009.1,1852.9
-63975,-194565,139.13879310,34.24411670,800.6,857.6,1002.2,1167.9
-63965,-194565,139.13890166,34.24411731,298.0,819.2,965.3,1167.3
-63985,-194575,139.13868528,34.24402593,1126.2,-9999.0,-9999.0,1160.7
-63975,-194575,139.13879384,34.24402654,1128.6,-9999.0,-9999.0,1169.8
-63965,-194575,139.13890240,34.24402716,1088.9,1093.0,-9999.0,1168.0
-63955,-194585,139.13901169,34.24393762,300.4,823.8,968.6,1169.5
-63975,-194595,139.13879532,34.24384624,1134.0,-9999.0,-9999.0,1162.8
-63965,-194595,139.13890388,34.24384686,842.4,891.0,1041.3,6614.8
-63665,-194595,139.14216059,34.24386526,315.3,850.4,995.9,1847.4
-63655,-194595,139.14226915,34.24386587,316.6,852.5,998.4,6592.8
-63975,-194605,139.13879606,34.24375609,926.8,964.0,1078.9,1173.1
-63965,-194605,139.13890462,34.24375670,328.9,820.6,972.9,6616.9
-63655,-194605,139.14226988,34.24377572,317.2,853.0,998.6,6594.4
-63975,-194615,139.13879680,34.24366594,958.0,987.7,1094.8,1173.6
-63965,-194615,139.13890536,34.24366655,952.2,976.6,1088.5,6617.8
-63925,-194615,139.13933959,34.24366901,297.7,824.7,969.6,1185.2
-63675,-194615,139.14205351,34.24368434,314.3,849.9,995.8,1845.4
-63935,-194625,139.13923177,34.24357824,294.5,820.1,967.2,1176.7
-63925,-194625,139.13934033,34.24357886,955.3,986.2,1094.8,6609.3
-63705,-194625,139.14172857,34.24359235,315.3,845.7,993.3,6599.5
-63675,-194625,139.14205424,34.24359419,310.5,850.5,996.1,1845.1
-63615,-194625,139.14270558,34.24359786,317.3,856.6,1001.1,6588.4
-63935,-194635,139.13923251,34.24348809,850.8,929.9,1011.4,1184.5
-63925,-194635,139.13934107,34.24348871,874.5,963.2,1070.1,1184.0
-63895,-194635,139.13966674,34.24349055,298.1,829.1,974.5,6604.1
-63735,-194635,139.14140364,34.24350036,312.4,842.8,988.2,1839.4
-63725,-194635,139.14151220,34.24350098,304.9,843.0,988.6,1840.7
-63715,-194635,139.14162075,34.24350159,996.7,1025.8,1133.0,1841.9
-63705,-194635,139.14172931,34.24350220,848.0,871.3,1006.7,6599.5
-63695,-194635,139.14183787,34.24350281,844.5,866.8,1004.3,1842.6
-63685,-194635,139.14194642,34.24350343,853.9,877.2,1013.1,6595.3
