X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-50925,-173875,139.27923768,34.43136386,982.5,984.3,986.0,999.5
-50915,-173875,139.27934648,34.43136435,985.0,993.2,995.6,1028.4
-50885,-173895,139.27967407,34.43118553,982.5,983.7,985.0,1023.0
-50985,-173905,139.27858665,34.43109044,970.5,973.3,977.5,1001.5
-50885,-173905,139.27967467,34.43109538,985.5,987.4,989.2,1023.4
-50715,-173905,139.28152429,34.43110373,970.0,972.9,980.8,1013.1
-50705,-173905,139.28163309,34.43110423,987.2,995.5,998.0,1013.5
-50865,-173915,139.27989286,34.43100621,994.9,997.3,1014.8,1019.6
-50715,-173915,139.28152488,34.43101358,967.2,970.2,976.5,1012.5
-50705,-173915,139.28163368,34.43101407,970.2,973.2,986.6,1012.2
-50695,-173915,139.28174248,34.43101456,951.5,958.1,964.6,1011.8
-50855,-173925,139.28000226,34.43091655,992.2,994.0,995.9,1018.0
-50715,-173925,139.28152547,34.43092343,961.7,965.4,970.4,1011.2
-50705,-173925,139.28163428,34.43092392,960.9,964.5,967.5,1010.6
-50965,-173935,139.27880604,34.43082098,1002.2,2529.2,2530.6,2531.2
-50955,-173935,139.27891484,34.43082147,2529.5,-9999.0,-9999.0,2530.2
-50845,-173935,139.28011165,34.43082689,1012.8,1013.5,1014.6,1016.2
-50735,-173935,139.28130846,34.43083230,951.7,954.7,957.8,1010.8
-50725,-173935,139.28141727,34.43083279,960.4,962.9,965.7,1009.9
-50715,-173935,139.28152607,34.43083328,977.9,982.6,991.0,1009.9
-50705,-173935,139.28163487,34.43083377,997.0,1001.0,1002.9,1009.7
-50695,-173935,139.28174367,34.43083426,990.0,993.2,996.2,1008.0
-50685,-173935,139.28185247,34.43083475,943.0,948.4,955.3,1021.5
-50965,-173945,139.27880664,34.43073083,931.6,935.8,940.8,2528.6
-50955,-173945,139.27891544,34.43073132,943.5,947.7,952.2,2529.4
-50835,-173945,139.28022105,34.43073723,1012.5,1017.8,-9999.0,1018.9
-50825,-173945,139.28032985,34.43073772,993.8,995.5,997.5,1012.9
-50735,-173945,139.28130906,34.43074215,954.3,956.6,959.0,1010.8
-50725,-173945,139.28141786,34.43074264,980.3,985.0,993.5,1009.7
-50715,-173945,139.28152666,34.43074313,1000.5,1001.8,1003.2,1009.2
-50705,-173945,139.28163546,34.43074362,1009.1,-9999.0,-9999.0,1010.0
-50695,-173945,139.28174426,34.43074411,-9999.0,-9999.0,-9999.0,1009.8
-50685,-173945,139.28185306,34.43074460,972.7,975.3,980.8,1019.9
-50665,-173945,139.28207066,34.43074558,966.1,968.8,976.2,1016.4
-50965,-173955,139.27880723,34.43064067,936.0,939.4,943.5,1004.5
-50955,-173955,139.27891603,34.43064117,972.3,975.0,980.2,1003.0
-50825,-173955,139.28033044,34.43064757,1013.2,-9999.0,-9999.0,1013.6
-50755,-173955,139.28109205,34.43065101,957.0,959.2,962.5,1011.1
-50745,-173955,139.28120085,34.43065150,958.0,960.5,962.6,1010.9
-50735,-173955,139.28130965,34.43065199,960.9,963.8,966.7,1010.9
-50725,-173955,139.28141845,34.43065249,969.4,973.6,979.0,1010.3
-50715,-173955,139.28152725,34.43065298,1000.5,1002.2,1003.5,1008.0
-50685,-173955,139.28185365,34.43065445,997.5,999.7,1001.6,1019.1
-50675,-173955,139.28196246,34.43065494,968.5,973.0,976.5,1017.5
-50665,-173955,139.28207126,34.43065543,968.4,970.7,974.9,1016.0
-50965,-173965,139.27880783,34.43055052,939.5,943.4,947.8,1004.9
-50955,-173965,139.27891663,34.43055102,969.8,975.6,979.5,1003.7
-50805,-173965,139.28054864,34.43055840,979.7,985.6,993.2,1011.0
-50795,-173965,139.28065744,34.43055889,955.5,958.0,960.4,1010.8
-50775,-173965,139.28087504,34.43055988,936.2,943.9,950.6,1011.0
-50765,-173965,139.28098384,34.43056037,947.7,951.2,954.2,1010.4
-50755,-173965,139.28109264,34.43056086,955.0,958.2,960.9,1010.4
-50745,-173965,139.28120144,34.43056135,963.9,966.1,969.5,1010.2
-50735,-173965,139.28131024,34.43056184,991.3,994.5,996.7,1010.8
-50725,-173965,139.28141904,34.43056233,998.8,1000.2,1001.5,1010.6
-50675,-173965,139.28196305,34.43056479,1003.1,1004.5,1005.9,1016.7
-50665,-173965,139.28207185,34.43056528,995.4,998.0,1000.0,1015.7
-50655,-173965,139.28218065,34.43056577,984.0,986.6,995.6,1015.4
-50645,-173965,139.28228945,34.43056626,973.8,976.0,979.6,1016.4
-50635,-173965,139.28239825,34.43056675,963.7,966.8,970.3,1017.0
-50625,-173965,139.28250705,34.43056724,995.0,997.2,999.9,1017.5
-50615,-173965,139.28261585,34.43056773,963.9,967.0,970.7,1016.5
-50585,-173965,139.28294225,34.43056920,1002.3,1004.9,1006.4,1013.5
-50945,-173975,139.27902602,34.43046136,949.6,952.0,955.1,2526.2
-50795,-173975,139.28065803,34.43046874,997.2,998.9,1000.4,1009.7
-50785,-173975,139.28076683,34.43046923,960.1,962.2,964.2,1009.8
-50775,-173975,139.28087563,34.43046973,951.2,955.0,958.0,1010.7
-50765,-173975,139.28098443,34.43047022,955.5,958.2,960.8,1009.7
-50755,-173975,139.28109323,34.43047071,962.4,964.2,966.2,1009.2
-50745,-173975,139.28120204,34.43047120,966.4,968.8,971.8,1009.5
-50655,-173975,139.28218124,34.43047562,1008.3,1010.0,1011.5,1013.9
