X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-28195,-207945,139.52766369,34.12507027,89.1,1190.9,1475.8,1598.4
-28005,-207945,139.52972351,34.12507538,61.0,1199.9,1490.2,1616.8
-28225,-207955,139.52733879,34.12497931,97.6,1187.7,1474.7,1598.3
-28215,-207955,139.52744720,34.12497958,123.6,1457.6,1474.9,1598.0
-28205,-207955,139.52755561,34.12497985,95.7,1181.4,1474.8,1597.8
-28195,-207955,139.52766402,34.12498012,309.1,1463.2,1478.5,1597.7
-28185,-207955,139.52777243,34.12498039,330.0,1462.8,1480.2,1597.7
-28065,-207955,139.52907337,34.12498362,1500.2,1507.6,1527.5,1627.1
-28055,-207955,139.52918178,34.12498388,1509.2,1520.3,1536.1,1628.1
-28035,-207955,139.52939860,34.12498442,1475.7,1484.0,1500.3,1617.5
-28025,-207955,139.52950701,34.12498469,1473.6,1481.6,1497.9,1616.8
-28015,-207955,139.52961542,34.12498496,1495.5,1502.6,1524.8,1616.3
-28005,-207955,139.52972383,34.12498523,1487.9,1496.0,1511.0,1615.8
-27995,-207955,139.52983224,34.12498549,1474.5,1483.9,1499.3,1613.8
-27985,-207955,139.52994066,34.12498576,1482.6,1490.0,1505.0,1610.1
-27975,-207955,139.53004907,34.12498603,1478.6,1486.5,1503.3,1610.3
-27965,-207955,139.53015748,34.12498630,51.0,1246.0,1492.4,1611.1
-28675,-207965,139.52246061,34.12487689,110.9,1207.9,1459.8,1613.5
-28665,-207965,139.52256902,34.12487717,1451.2,1458.2,1480.0,1613.3
-28655,-207965,139.52267743,34.12487744,242.8,1437.8,1462.6,1612.4
-28265,-207965,139.52690547,34.12488807,1488.2,1494.8,1510.4,1600.8
-28255,-207965,139.52701388,34.12488834,1171.7,1462.3,1480.9,1600.2
-28245,-207965,139.52712229,34.12488861,251.2,1457.8,1476.8,1598.5
-28235,-207965,139.52723070,34.12488888,1462.6,1469.2,1484.5,1598.2
-28225,-207965,139.52733911,34.12488915,1472.0,1478.2,1494.3,1597.9
-28215,-207965,139.52744752,34.12488942,1480.2,1486.8,1505.0,1597.3
-28205,-207965,139.52755593,34.12488969,1484.7,1491.2,1509.3,1597.1
-28195,-207965,139.52766434,34.12488996,1491.1,1497.1,1513.9,1597.0
-28185,-207965,139.52777275,34.12489023,1495.3,1502.3,1517.3,1597.2
-28175,-207965,139.52788117,34.12489050,1494.2,1500.6,1515.6,1597.5
-28165,-207965,139.52798958,34.12489077,1488.4,1496.8,1512.0,1598.1
-28155,-207965,139.52809799,34.12489104,1487.2,1494.9,1510.2,1598.8
-28145,-207965,139.52820640,34.12489130,1487.3,1493.2,1509.1,1599.6
-28135,-207965,139.52831481,34.12489157,1480.0,1486.3,1503.3,1600.3
-28125,-207965,139.52842322,34.12489184,1466.5,1474.6,1489.0,1601.2
-28115,-207965,139.52853163,34.12489211,292.8,1465.2,1482.2,1602.0
-28105,-207965,139.52864004,34.12489238,92.7,1190.8,1480.8,1602.8
-28095,-207965,139.52874845,34.12489265,91.3,1461.1,1481.7,1603.5
-28085,-207965,139.52885687,34.12489292,93.2,1184.7,1483.6,1625.7
-28075,-207965,139.52896528,34.12489319,1476.5,1482.8,1497.5,1625.6
-28065,-207965,139.52907369,34.12489346,1533.8,1538.2,1550.1,1628.0
-28055,-207965,139.52918210,34.12489373,1538.5,1549.7,1559.8,1627.9
-28045,-207965,139.52929051,34.12489399,1544.6,1549.8,1559.1,1627.2
-28035,-207965,139.52939892,34.12489426,1543.2,1549.1,1560.3,1616.2
-28025,-207965,139.52950733,34.12489453,1538.1,1543.5,1555.1,1615.4
-28015,-207965,139.52961574,34.12489480,1547.3,1551.0,1560.8,1615.0
-28005,-207965,139.52972415,34.12489507,1549.2,1555.5,1566.2,1614.3
-27995,-207965,139.52983257,34.12489533,1544.8,1550.6,1560.8,1612.2
-27985,-207965,139.52994098,34.12489560,1545.8,1552.1,1560.2,1611.0
-27975,-207965,139.53004939,34.12489587,1540.7,1549.8,1555.9,1611.0
-27965,-207965,139.53015780,34.12489614,1525.3,1535.8,1544.7,1611.1
-27955,-207965,139.53026621,34.12489641,1496.4,1504.1,1527.1,1611.3
-27945,-207965,139.53037462,34.12489667,1476.6,1485.8,1505.2,1611.7
-27935,-207965,139.53048303,34.12489694,46.4,1249.2,1495.6,1612.2
-27925,-207965,139.53059144,34.12489721,43.8,1247.2,1497.5,1614.4
-27915,-207965,139.53069986,34.12489747,38.8,1246.6,1498.4,1615.1
