X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
18795,126595,142.18961940,27.14257299,7.1424
18805,126595,142.18972029,27.14257285,6.3388
18815,126595,142.18982118,27.14257271,6.4113
18825,126595,142.18992207,27.14257258,7.9178
18925,126595,142.19093095,27.14257121,9.1242
18935,126595,142.19103183,27.14257107,6.9864
18945,126595,142.19113272,27.14257093,5.6523
18955,126595,142.19123361,27.14257080,3.3840
19205,126595,142.19375580,27.14256734,0.9479
19215,126595,142.19385669,27.14256720,3.6251
18795,126585,142.18961925,27.14248273,6.7548
18805,126585,142.18972014,27.14248259,6.0393
18815,126585,142.18982103,27.14248246,5.0205
18825,126585,142.18992191,27.14248232,6.7237
18935,126585,142.19103168,27.14248081,9.0782
18945,126585,142.19113257,27.14248068,6.6298
18955,126585,142.19123345,27.14248054,4.1751
18965,126585,142.19133434,27.14248040,0.1282
19205,126585,142.19375565,27.14247708,0.7634
19215,126585,142.19385653,27.14247694,3.1322
18795,126575,142.18961910,27.14239247,7.4021
18805,126575,142.18971999,27.14239234,8.2645
18945,126575,142.19113241,27.14239042,8.3903
18955,126575,142.19123330,27.14239028,6.2704
18965,126575,142.19133419,27.14239015,2.4424
19205,126575,142.19375549,27.14238682,3.4636
19215,126575,142.19385638,27.14238669,5.4623
18955,126565,142.19123315,27.14230003,7.0860
18965,126565,142.19133404,27.14229989,5.2018
18975,126565,142.19143492,27.14229975,0.9736
19205,126565,142.19375534,27.14229657,2.5099
18955,126555,142.19123299,27.14220977,7.9320
18965,126555,142.19133388,27.14220963,6.6041
18975,126555,142.19143477,27.14220950,2.4614
19195,126555,142.19365429,27.14220645,0.8214
19205,126555,142.19375518,27.14220631,3.8484
18965,126545,142.19133373,27.14211938,7.8451
18975,126545,142.19143462,27.14211924,3.6430
19195,126545,142.19365414,27.14211619,2.2056
18975,126535,142.19143446,27.14202898,3.6691
19195,126535,142.19365398,27.14202594,1.8288
18965,126525,142.19133342,27.14193886,8.2605
18975,126525,142.19143431,27.14193873,3.9992
19185,126525,142.19355294,27.14193582,0.8861
18965,126515,142.19133327,27.14184861,6.3609
18975,126515,142.19143415,27.14184847,3.0575
18965,126505,142.19133311,27.14175835,6.1935
18975,126505,142.19143400,27.14175821,2.7087
18965,126495,142.19133296,27.14166809,6.2789
18975,126495,142.19143385,27.14166796,2.7034
19205,126495,142.19375425,27.14166477,0.3576
19215,126495,142.19385513,27.14166463,0.0008
18965,126485,142.19133281,27.14157784,6.4163
