X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-6995,-315065,139.75834030,33.15955524,2.7170
-6985,-315065,139.75844751,33.15955530,2.6968
-6975,-315065,139.75855472,33.15955536,2.6687
-6965,-315065,139.75866192,33.15955543,2.6741
-6955,-315065,139.75876913,33.15955549,2.6800
-6945,-315065,139.75887634,33.15955556,2.6760
-6915,-315065,139.75919797,33.15955575,3.1176
-6905,-315065,139.75930518,33.15955581,3.1422
-6895,-315065,139.75941239,33.15955588,3.1101
-7015,-315075,139.75812595,33.15946493,2.8249
-7005,-315075,139.75823316,33.15946500,2.8486
-6995,-315075,139.75834037,33.15946506,2.8352
-6885,-315075,139.75951968,33.15946577,3.4012
-7045,-315085,139.75780440,33.15937456,3.0195
-7035,-315085,139.75791161,33.15937463,2.9889
-7025,-315085,139.75801882,33.15937469,3.0588
-6885,-315085,139.75951975,33.15937559,3.5550
-7065,-315095,139.75759006,33.15928426,3.1474
-7055,-315095,139.75769727,33.15928432,3.1540
-6885,-315095,139.75951983,33.15928542,3.7037
-6875,-315095,139.75962704,33.15928548,3.5134
-6865,-315095,139.75973424,33.15928554,3.5473
-6855,-315095,139.75984145,33.15928561,3.5906
-6725,-315095,139.76123517,33.15928642,3.1455
-7065,-315105,139.75759014,33.15919408,3.2982
-6865,-315105,139.75973432,33.15919537,3.7600
-6855,-315105,139.75984153,33.15919543,3.7472
-6845,-315105,139.75994874,33.15919550,3.8185
-6785,-315105,139.76059199,33.15919587,3.6608
-6755,-315105,139.76091362,33.15919606,3.3639
-6745,-315105,139.76102083,33.15919612,3.3713
-6735,-315105,139.76112804,33.15919619,3.3867
-6695,-315105,139.76155687,33.15919643,3.2026
-6685,-315105,139.76166408,33.15919649,3.1654
-6665,-315105,139.76187850,33.15919662,3.0919
-6645,-315105,139.76209292,33.15919674,2.9712
-7085,-315115,139.75737580,33.15910378,3.4014
-7075,-315115,139.75748301,33.15910384,3.3091
-6845,-315115,139.75994881,33.15910532,4.0194
-6785,-315115,139.76059207,33.15910570,4.0013
-6775,-315115,139.76069928,33.15910576,3.8559
-6655,-315115,139.76198578,33.15910651,3.1090
-6625,-315115,139.76230741,33.15910669,3.0677
-6615,-315115,139.76241462,33.15910675,2.9812
-6595,-315115,139.76262903,33.15910687,2.9750
-7095,-315125,139.75726867,33.15901354,3.6293
